BENCHMARK,ITERATION_1,ITERATION_2,ITERATION_3,ITERATION_4,ITERATION_5,ITERATION_6,ITERATION_7,ITERATION_8,ITERATION_9,ITERATION_10,ITERATION_11,ITERATION_12,ITERATION_13,ITERATION_14,ITERATION_15,ITERATION_16,ITERATION_17,ITERATION_18,ITERATION_19,ITERATION_20,ITERATION_21,ITERATION_22,ITERATION_23,ITERATION_24,ITERATION_25,ITERATION_26,ITERATION_27,ITERATION_28,ITERATION_29,ITERATION_30,RSD
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_parallel_lazy_streams_ec_43,461.204433,449.3897512,472.1071184,455.0729913,456.8584072,454.6808127,471.4005096,464.3120595,461.6553577,464.7234106,449.8079217,460.1976413,454.3813139,449.2397982,461.8720263,460.0470512,439.0485252,455.030665,450.0680724,455.5491676,460.3884619,457.3010309,460.358461,477.3228636,463.0297734,457.0554424,457.4434528,464.4884821,470.3793706,453.2062794,1.718945764
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_eager_ec_44,2095.995687,2095.526815,2065.806478,2074.935152,2086.396128,2086.250921,2063.595733,2088.646304,2071.427615,2090.400145,2065.527746,2065.164191,2094.311558,2084.95763,2087.317447,2091.631606,2030.554377,2060.304056,2092.486552,2052.723781,1776.52189,1638.618254,1626.389735,1635.845342,1639.838625,1634.620451,1636.599563,1635.820747,1628.418868,1633.03912,10.72845684
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_ec_45,2176.627808,2223.975599,2233.439746,2215.969979,2204.038341,2163.176133,2216.74431,2120.530133,2077.833442,1919.939686,1984.065427,1900.863611,2011.48546,2014.827898,2079.960845,1984.034941,2168.038063,2135.181728,2088.301396,2136.184665,2265.938913,2268.061406,2176.2605,2064.580739,2197.913866,2043.09653,2054.511534,2080.385423,2277.876392,2072.292088,4.831650189
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_jdk_46,462.3742684,460.8738206,466.402563,462.1188378,455.6831753,450.6513234,427.132473,453.7637067,455.13505,459.2237818,455.3958441,456.3725402,463.9968671,458.2525585,454.3045161,457.8790078,462.9609065,459.9687556,463.8342015,457.697006,459.6369218,462.2089248,468.357416,466.1369893,463.2444488,464.0377829,456.9168845,447.4109531,458.1154098,461.7559338,1.649066253
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_streams_ec_47,824.665336,820.1556186,827.1327538,824.5283681,824.2218834,826.0965346,822.784544,821.9111904,823.3241349,826.5381652,824.4715821,826.1246334,824.6892999,824.518983,820.6394086,825.2996614,826.5071877,823.1839777,824.5675267,825.0643251,824.0876312,825.3976058,826.3882727,822.8866484,816.4734196,816.3193994,822.2956388,822.5634845,823.3769844,825.0056932,0.316990572
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_eager_ec_48,3.866106969,3.866727872,3.990379431,3.860966172,3.951524218,3.97442748,3.959556071,3.943987972,3.97427259,3.975318225,3.86534384,3.873052707,3.987119916,3.912448449,3.862859141,3.906705318,3.846377946,3.898285475,3.938494582,3.974261743,3.955548871,3.952003042,3.993266292,3.791291701,3.930636502,3.933360503,3.829925098,3.897730289,3.979434166,3.825825184,1.453024229
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_eager_forkjoin_ec_49,3.97338097,3.886163061,4.076872932,3.673997573,3.910386857,3.849495634,3.664440829,4.04094182,3.998015469,3.868472593,3.969836405,3.9229305,4.069466778,3.848714203,3.853931952,3.72326273,3.909031138,3.902466962,3.782746911,3.992200251,3.943532394,4.031464266,3.870438945,3.964254413,4.021720583,4.055604788,4.042854569,3.893872517,4.026030493,3.954414256,2.816272424
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_lazy_ec_50,1.699590678,1.736850815,1.691417475,1.664874837,1.677918699,1.705855481,1.703708428,1.709764346,1.694266815,1.729800748,1.690027359,1.732146416,1.691311125,1.744647776,1.688678621,1.729725013,1.672540845,1.72400437,1.695835006,1.689825584,1.67867788,1.662411844,1.687391533,1.713870358,1.69780004,1.734223292,1.6955045,1.724388309,1.662136273,1.720150936,1.365203849
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_lazy_jdk_51,1.82273657,1.758508698,1.779050503,1.775535548,1.820567314,1.743839794,1.753768932,1.794510204,1.779994523,1.786364366,1.705766121,1.748478922,1.687093039,1.772157193,1.785374833,1.70746175,1.770168495,1.682089977,1.775897953,1.806333606,1.720317111,1.739145674,1.74769095,1.795878969,1.736783409,1.770482938,1.777407451,1.768114692,1.805816392,1.716366036,2.102024977
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_lazy_streams_ec_52,0.725731063,0.685948863,0.756230812,0.786239427,0.736518215,0.718720471,0.745919775,0.774660808,0.718355518,0.70902522,0.756716067,0.777522429,0.708457784,0.683288765,0.752153967,0.800530162,0.735782121,0.73202384,0.752073958,0.792863508,0.730720842,0.720811894,0.759126047,0.800101972,0.710491439,0.712846299,0.704513175,0.841079793,0.70448866,0.673399893,5.298000683
