BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.list.mutable.CompositeFastListTest.parallelBatchForEach,0.6198177,0.6206298,0.6197512,0.6206629,0.999703,1.000053
org.eclipse.collections.impl.list.mutable.FastListTest.sumDouble,1.194735,1.19825,1.193111,1.195737,0.9979749,0.9990064
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoLong,1.230312,1.233773,1.22918,1.232908,0.9988853,0.9993345
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.max_without_comparator,1.201535,1.204532,1.201269,1.204101,0.9993701,0.9997791
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.newWith,1.218787,1.222251,1.220514,1.225031,1.001417,1.002275
org.eclipse.collections.impl.list.mutable.FastListTest.summarizeDouble,1.222704,1.226043,1.224396,1.227552,1.001091,1.00172
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoFloat,1.193072,1.197554,1.191507,1.195695,0.9983151,0.9987656
org.eclipse.collections.impl.list.mutable.FastListTest.max,1.26708,1.27047,1.26883,1.272142,1.000981,1.001608
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoInt,1.221302,1.224312,1.221682,1.225254,1.00031,1.000856
org.eclipse.collections.impl.list.immutable.primitive.ImmutableBooleanArrayListTest.injectIntoWithIndex,1.21684,1.220521,1.216909,1.220224,0.9996148,1.000109
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.220505,1.223051,1.220827,1.223019,0.9998956,1.000282
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asUnmodifiable,1.237275,1.239716,1.237353,1.23965,0.9996906,1.000063
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.244286,1.247009,1.244512,1.247137,0.999793,1.000216
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.224467,1.226951,1.22414,1.226361,0.9994669,0.9997779
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.232838,1.235081,1.232791,1.234788,0.9996613,0.9999686
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.flatCollectWithTarget,1.245874,1.249297,1.24638,1.249783,0.9999844,1.000449
org.eclipse.collections.impl.bag.mutable.HashBagTest.asUnmodifiable,1.25743,1.260455,1.25744,1.260055,0.9996123,1.000009
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.243589,1.245787,1.243598,1.245689,0.9998652,1.000064
org.eclipse.collections.impl.list.immutable.ImmutableDoubletonListTest.min_without_comparator,1.252616,1.25624,1.25151,1.255029,0.9989326,0.9992123
org.eclipse.collections.impl.bag.immutable.primitive.ImmutableBooleanEmptyBagTest.booleanIterator,1.236911,1.23985,1.235653,1.239567,0.9991738,0.9999517
org.eclipse.collections.impl.bag.immutable.ImmutableEmptyBagTest.groupByUniqueKey_throws,1.266518,1.270175,1.26412,1.267787,0.9979407,0.9985908
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.250939,1.254063,1.251231,1.254232,1.000069,1.000393
org.eclipse.collections.impl.list.mutable.FastListTest.sumDouble,1.236423,1.239277,1.235868,1.238008,0.9987956,0.9996035
org.eclipse.collections.impl.list.mutable.FastListTest.summarizeDouble,1.229605,1.232473,1.229949,1.232349,0.9998649,1.000373
org.eclipse.collections.impl.list.mutable.FastListTest.testForEachIf,1.244264,1.246816,1.24471,1.248213,1.000281,1.00112
org.eclipse.collections.impl.list.immutable.ImmutableEmptyListTest.injectInto,1.235163,1.238888,1.234278,1.237934,0.9992302,0.9995993
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asUnmodifiable,1.255037,1.257837,1.255746,1.258324,1.000404,1.000784
org.eclipse.collections.impl.set.sorted.immutable.ImmutableEmptySortedSetTest.injectInto,1.253766,1.257272,1.252868,1.256194,0.999143,0.9997046
