BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.list.mutable.CompositeFastListTest.parallelBatchForEach,0.6198029,0.620893,0.6195673,0.6206419,0.9995146,0.9998654
org.eclipse.collections.impl.list.mutable.FastListTest.sumDouble,1.193219,1.197688,1.192878,1.197067,0.9994815,1.000362
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoLong,1.229187,1.233886,1.230721,1.235318,1.001063,1.001528
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.max_without_comparator,1.200668,1.205135,1.20055,1.203525,0.9986643,1.000312
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.newWith,1.216731,1.222143,1.220243,1.22566,1.002239,1.002886
org.eclipse.collections.impl.list.mutable.FastListTest.summarizeDouble,1.224484,1.228065,1.222516,1.227044,0.998393,0.999181
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoFloat,1.192266,1.197365,1.192558,1.198757,1.000109,1.001331
org.eclipse.collections.impl.list.mutable.FastListTest.max,1.26775,1.272717,1.267164,1.271141,0.998706,0.9995381
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoInt,1.221323,1.226883,1.221404,1.226041,0.9993704,1.000268
org.eclipse.collections.impl.list.immutable.primitive.ImmutableBooleanArrayListTest.injectIntoWithIndex,1.21655,1.220917,1.216173,1.221485,0.9996898,1.000574
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.220728,1.224346,1.221013,1.223644,0.9996471,1.000431
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asUnmodifiable,1.237135,1.239855,1.237342,1.240542,1.000168,1.000597
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.243114,1.246708,1.243827,1.247516,1.000393,1.000801
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.224386,1.22795,1.223617,1.226691,0.999054,0.9995571
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.232291,1.235262,1.232807,1.235586,0.9998112,1.00043
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.flatCollectWithTarget,1.246168,1.249987,1.24539,1.250734,0.9993256,1.000598
org.eclipse.collections.impl.bag.mutable.HashBagTest.asUnmodifiable,1.255957,1.259364,1.257732,1.260748,1.001043,1.001496
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.242543,1.246232,1.241833,1.245527,0.9991107,0.9995847
org.eclipse.collections.impl.list.immutable.ImmutableDoubletonListTest.min_without_comparator,1.251131,1.254534,1.251314,1.255573,1.000145,1.001115
org.eclipse.collections.impl.bag.immutable.primitive.ImmutableBooleanEmptyBagTest.booleanIterator,1.236395,1.24064,1.237212,1.241779,1.000207,1.000956
org.eclipse.collections.impl.bag.immutable.ImmutableEmptyBagTest.groupByUniqueKey_throws,1.264575,1.26949,1.263672,1.268945,0.9989143,0.9995703
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.252054,1.256769,1.249959,1.254198,0.9982101,0.9986195
org.eclipse.collections.impl.list.mutable.FastListTest.sumDouble,1.235122,1.239159,1.235334,1.238945,0.999538,1.000299
org.eclipse.collections.impl.list.mutable.FastListTest.summarizeDouble,1.229968,1.233126,1.22799,1.231078,0.9982754,0.9985625
org.eclipse.collections.impl.list.mutable.FastListTest.testForEachIf,1.243668,1.247032,1.244091,1.247843,0.9999016,1.00065
org.eclipse.collections.impl.list.immutable.ImmutableEmptyListTest.injectInto,1.235977,1.240401,1.233156,1.237808,0.9976093,0.9980816
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asUnmodifiable,1.254959,1.258206,1.255311,1.258686,1.000238,1.000665
org.eclipse.collections.impl.set.sorted.immutable.ImmutableEmptySortedSetTest.injectInto,1.254644,1.259134,1.251545,1.25605,0.9975292,0.9979869
org.eclipse.collections.impl.set.sorted.mutable.SortedSetAdapterTest.asUnmodifiable,1.246928,1.252381,1.247557,1.251917,0.9999608,1.001257
org.eclipse.collections.impl.multimap.bag.sorted.immutable.ImmutableSortedBagMultimapImplTest.toImmutable,1.242003,1.245597,1.241781,1.245005,0.9995049,0.9998503
org.eclipse.collections.impl.set.sorted.immutable.ImmutableEmptySortedSetTest.toStack,1.252262,1.256785,1.251819,1.256047,0.9994132,1.000118
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.min,1.228869,1.232961,1.22687,1.231059,0.9982363,0.9987103
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.sumFloat,1.265299,1.269512,1.266803,1.27015,1.000671,1.001188
org.eclipse.collections.impl.bag.sorted.immutable.ImmutableEmptySortedBagTest.tap,1.268116,1.271825,1.266336,1.270273,0.998477,0.9988535
org.eclipse.collections.impl.list.mutable.FastListTest.max,1.275687,1.280375,1.273823,1.278037,0.9984758,0.9990435
org.eclipse.collections.impl.list.immutable.ImmutableEmptyListTest.injectInto,1.277282,1.281342,1.27778,1.281529,1.000185,1.000576
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asSynchronized,1.294956,1.2981,1.293941,1.297694,0.9992272,0.9999678
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.minBy,1.286402,1.290525,1.286403,1.29007,0.999892,1.000377
org.eclipse.collections.impl.list.immutable.ImmutableSextupletonListTest.getLast,1.303168,1.307957,1.304502,1.307875,1.000005,1.001034
org.eclipse.collections.impl.bag.immutable.ImmutableEmptyBagTest.newWith,1.285253,1.28962,1.285326,1.289143,0.9995411,1.000213
org.eclipse.collections.impl.list.immutable.ImmutableSeptupletonListTest.isEmpty,1.316203,1.321992,1.31423,1.320309,0.9985433,0.9990794
org.eclipse.collections.impl.list.mutable.primitive.BooleanArrayListTest.injectIntoWithIndex,1.303917,1.307179,1.30456,1.307733,1.000388,1.000739
org.eclipse.collections.impl.set.immutable.ImmutableQuadrupletonSetTest.isEmpty,1.301115,1.3062,1.301111,1.307142,0.9999974,1.000776
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.forEachWithIndex,1.322461,1.325598,1.323167,1.326398,1.000432,1.000764
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.min_null_throws,1.32146,1.325371,1.321754,1.326404,1.000067,1.000779
org.eclipse.collections.impl.list.mutable.ArrayListAdapterTest.reverseForEach_emptyList,1.303021,1.307962,1.304213,1.308217,1.00014,1.001091
org.eclipse.collections.impl.list.mutable.primitive.BooleanArrayListTest.injectIntoWithIndex,1.311031,1.316097,1.311254,1.315314,0.9994368,1.000322
org.eclipse.collections.impl.list.immutable.ImmutableSeptupletonListTest.getLast,1.272205,1.276894,1.272931,1.277807,1.000261,1.001012
org.eclipse.collections.impl.bag.mutable.SynchronizedBagTest.asSynchronized,1.268636,1.274105,1.269061,1.274937,0.9999221,1.000772
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.sumInteger,1.289467,1.294424,1.290256,1.294929,1.000488,1.000982
org.eclipse.collections.impl.list.immutable.ImmutableNonupletonListTest.getFirst,1.300735,1.304526,1.30035,1.304296,0.9997365,1.000505
org.eclipse.collections.impl.bag.sorted.immutable.ImmutableEmptySortedBagTest.anySatisfy,1.327905,1.335022,1.330763,1.337374,1.001827,1.002418
org.eclipse.collections.impl.bag.mutable.HashBagTest.asSynchronized,1.290012,1.293542,1.288779,1.293157,0.9990266,0.9997023
org.eclipse.collections.impl.bag.immutable.ImmutableSingletonBagTest.selectInstancesOf,1.264664,1.27038,1.264367,1.269661,0.9994342,0.9999631
org.eclipse.collections.impl.bag.mutable.HashBagTest.asLazy,1.303516,1.307871,1.304181,1.307753,0.9999092,1.000646
org.eclipse.collections.impl.list.immutable.primitive.ImmutableBooleanEmptyListTest.isEmpty,1.316854,1.32172,1.316211,1.322211,0.999512,1.000371
org.eclipse.collections.impl.list.mutable.RandomAccessListAdapterTest.asLazy,1.333643,1.340579,1.334614,1.341803,1.000728,1.001992
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.max_null_throws,1.338706,1.345545,1.337947,1.346405,0.9994683,1.000639
