BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.list.mutable.CompositeFastListTest.parallelBatchForEach,0.6199241,0.6213078,0.6193911,0.620601,0.9989941,0.9992832
org.eclipse.collections.impl.list.mutable.FastListTest.sumDouble,1.192088,1.197116,1.193141,1.198337,1.000689,1.001361
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoLong,1.228176,1.233501,1.2282,1.234946,0.9997225,1.001172
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.max_without_comparator,1.200328,1.204728,1.201148,1.205781,1.000426,1.00118
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.newWith,1.219066,1.225112,1.219182,1.224249,0.9994795,1.000762
org.eclipse.collections.impl.list.mutable.FastListTest.summarizeDouble,1.224788,1.229337,1.222518,1.226937,0.9979036,0.998707
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoFloat,1.188439,1.193314,1.191226,1.198966,1.002313,1.004737
org.eclipse.collections.impl.list.mutable.FastListTest.max,1.266754,1.272397,1.267373,1.272025,1.000178,1.000715
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoInt,1.220427,1.225274,1.221582,1.226741,1.000768,1.001276
org.eclipse.collections.impl.list.immutable.primitive.ImmutableBooleanArrayListTest.injectIntoWithIndex,1.216439,1.22299,1.216453,1.222282,1.000011,1.000677
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.220449,1.223862,1.220582,1.224087,0.9999375,1.000311
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asUnmodifiable,1.23671,1.239977,1.237214,1.240446,1.000175,1.000945
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.243474,1.248,1.245044,1.248653,1.000303,1.001458
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.224456,1.228543,1.223456,1.227002,0.9989225,0.9996827
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.233155,1.23606,1.232156,1.234746,0.9988601,0.9992883
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.flatCollectWithTarget,1.245983,1.251181,1.245344,1.250774,0.9989013,1.000147
org.eclipse.collections.impl.bag.mutable.HashBagTest.asUnmodifiable,1.257502,1.261372,1.256233,1.260623,0.9989908,0.9995179
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.242467,1.246276,1.243008,1.246727,1.00001,1.00044
org.eclipse.collections.impl.list.immutable.ImmutableDoubletonListTest.min_without_comparator,1.253087,1.258288,1.251015,1.257582,0.9985823,0.9996476
org.eclipse.collections.impl.bag.immutable.primitive.ImmutableBooleanEmptyBagTest.booleanIterator,1.236891,1.241626,1.235385,1.240868,0.9983099,0.9995624
org.eclipse.collections.impl.bag.immutable.ImmutableEmptyBagTest.groupByUniqueKey_throws,1.263916,1.269135,1.264422,1.269927,0.9995145,1.000968
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.25076,1.256244,1.250047,1.255104,0.9988529,0.9994721
org.eclipse.collections.impl.list.mutable.FastListTest.sumDouble,1.235064,1.239286,1.234486,1.238405,0.9992886,0.9997299
org.eclipse.collections.impl.list.mutable.FastListTest.summarizeDouble,1.228594,1.232918,1.228991,1.232548,0.999607,1.000323
org.eclipse.collections.impl.list.mutable.FastListTest.testForEachIf,1.243245,1.248405,1.244164,1.248041,0.9998799,1.000839
org.eclipse.collections.impl.list.immutable.ImmutableEmptyListTest.injectInto,1.232852,1.237544,1.236963,1.241406,1.002508,1.003719
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asUnmodifiable,1.254476,1.259085,1.256761,1.261006,1.001398,1.00194
org.eclipse.collections.impl.set.sorted.immutable.ImmutableEmptySortedSetTest.injectInto,1.25111,1.256585,1.250854,1.257561,0.9995154,1.000777
org.eclipse.collections.impl.set.sorted.mutable.SortedSetAdapterTest.asUnmodifiable,1.249035,1.255206,1.246772,1.253331,0.9978623,0.9990874
org.eclipse.collections.impl.multimap.bag.sorted.immutable.ImmutableSortedBagMultimapImplTest.toImmutable,1.24209,1.246337,1.242882,1.247206,1.000217,1.001148
org.eclipse.collections.impl.set.sorted.immutable.ImmutableEmptySortedSetTest.toStack,1.25345,1.257893,1.252788,1.257635,0.9993039,0.999795
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.min,1.229589,1.232837,1.22787,1.232196,0.9984248,0.99948
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.sumFloat,1.266075,1.270564,1.265757,1.271191,0.9993059,1.000493
org.eclipse.collections.impl.bag.sorted.immutable.ImmutableEmptySortedBagTest.tap,1.267422,1.271609,1.267683,1.271866,1.000202,1.000983
org.eclipse.collections.impl.list.mutable.FastListTest.max,1.27522,1.280155,1.275724,1.280858,0.9998581,1.000549
org.eclipse.collections.impl.list.immutable.ImmutableEmptyListTest.injectInto,1.278263,1.282109,1.277755,1.282557,0.999686,1.000384
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asSynchronized,1.293091,1.297328,1.29576,1.300331,1.002064,1.002667
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.minBy,1.285564,1.290007,1.286492,1.290738,1.000222,1.000851
org.eclipse.collections.impl.list.immutable.ImmutableSextupletonListTest.getLast,1.305013,1.3093,1.303562,1.308498,0.9989226,0.9997944
org.eclipse.collections.impl.bag.immutable.ImmutableEmptyBagTest.newWith,1.285048,1.29038,1.284016,1.29018,0.9991969,1.000015
org.eclipse.collections.impl.list.immutable.ImmutableSeptupletonListTest.isEmpty,1.312019,1.31926,1.313796,1.32105,1.001179,1.002093
org.eclipse.collections.impl.list.mutable.primitive.BooleanArrayListTest.injectIntoWithIndex,1.303885,1.307279,1.30374,1.307067,0.9995645,1.000051
org.eclipse.collections.impl.set.immutable.ImmutableQuadrupletonSetTest.isEmpty,1.30046,1.306501,1.302616,1.30934,1.00172,1.002899
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.forEachWithIndex,1.322446,1.326439,1.322187,1.325837,0.9993642,0.9998196
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.min_null_throws,1.321353,1.325628,1.319946,1.324328,0.9986919,0.9992868
org.eclipse.collections.impl.list.mutable.ArrayListAdapterTest.reverseForEach_emptyList,1.302458,1.307668,1.302005,1.306851,0.9991772,0.999927
org.eclipse.collections.impl.list.mutable.primitive.BooleanArrayListTest.injectIntoWithIndex,1.311436,1.315974,1.312597,1.316785,1.000306,1.000885
org.eclipse.collections.impl.list.immutable.ImmutableSeptupletonListTest.getLast,1.274078,1.279238,1.271842,1.277108,0.9982612,0.998679
org.eclipse.collections.impl.bag.mutable.SynchronizedBagTest.asSynchronized,1.267601,1.273467,1.269252,1.276648,1.001247,1.002869
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.sumInteger,1.289386,1.295866,1.289939,1.294777,0.9991599,1.000429
org.eclipse.collections.impl.list.immutable.ImmutableNonupletonListTest.getFirst,1.301128,1.305925,1.29944,1.304177,0.9985039,0.9990507
org.eclipse.collections.impl.bag.sorted.immutable.ImmutableEmptySortedBagTest.anySatisfy,1.330234,1.337697,1.327447,1.334765,0.9972835,0.998273
org.eclipse.collections.impl.bag.mutable.HashBagTest.asSynchronized,1.289996,1.294952,1.288166,1.29296,0.998581,0.999193
org.eclipse.collections.impl.bag.immutable.ImmutableSingletonBagTest.selectInstancesOf,1.264938,1.271285,1.263634,1.269226,0.9987334,0.9996082
org.eclipse.collections.impl.bag.mutable.HashBagTest.asLazy,1.304485,1.308198,1.302936,1.306929,0.9987788,0.9992862
org.eclipse.collections.impl.list.immutable.primitive.ImmutableBooleanEmptyListTest.isEmpty,1.315973,1.323043,1.317432,1.323747,1.000306,1.001179
org.eclipse.collections.impl.list.mutable.RandomAccessListAdapterTest.asLazy,1.334137,1.343608,1.334937,1.342635,0.9987509,1.000659
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.max_null_throws,1.340625,1.34834,1.337742,1.34676,0.9979294,0.9994552
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.collectIfWithTarget,1.300534,1.305102,1.29968,1.30597,0.9989538,1.000665
org.eclipse.collections.impl.list.immutable.ImmutableSextupletonListTest.isEmpty,1.323975,1.328475,1.32259,1.328827,0.9988803,1.000265
org.eclipse.collections.impl.list.mutable.FastListTest.removeIndex,1.293071,1.298758,1.29105,1.297506,0.998261,0.9990362
org.eclipse.collections.impl.set.sorted.immutable.ImmutableEmptySortedSetTest.tap,1.321006,1.326074,1.319539,1.325106,0.9988891,0.999735
org.eclipse.collections.impl.list.immutable.primitive.ImmutableBooleanEmptyListTest.newWithout,1.346704,1.350343,1.347598,1.351116,1.000558,1.001103
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.max,1.346275,1.350968,1.346632,1.352714,1.000262,1.001292
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asLazy,1.331437,1.335238,1.331988,1.335557,1.000181,1.000642
org.eclipse.collections.impl.list.immutable.ImmutableEmptyListTest.partitionWhile,1.348207,1.352545,1.34826,1.354068,1.000241,1.001126
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.max,1.328884,1.334767,1.328925,1.332771,0.9987583,1.000031
org.eclipse.collections.impl.list.immutable.ImmutableDoubletonListTest.detectLastIndex,1.39249,1.403357,1.391425,1.40438,0.9991269,1.000853
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.injectInto,1.329571,1.335148,1.331273,1.337268,1.001243,1.00209
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.count,1.300507,1.30677,1.300156,1.308203,0.9996191,1.001097
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.getLastOptional,1.300513,1.304535,1.300509,1.30486,0.9999156,1.000514
org.eclipse.collections.impl.list.mutable.FastListTest.removeIndex,1.340201,1.346259,1.340278,1.345879,0.9996736,1.000325
org.eclipse.collections.impl.bag.sorted.immutable.ImmutableEmptySortedBagTest.containsAllArray,1.307665,1.311791,1.30679,1.311936,0.9991944,1.000302
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.min,1.320649,1.325472,1.322582,1.327482,1.001186,1.001781
org.eclipse.collections.impl.stack.mutable.primitive.UnmodifiableBooleanStackTest.asSynchronized,1.341472,1.345831,1.33982,1.344397,0.9986794,0.9990886
org.eclipse.collections.impl.list.mutable.FastListTest.testForEachIf,1.290169,1.295157,1.290332,1.294331,0.9995688,1.000355
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoLong,1.368739,1.373175,1.369205,1.373924,1.000301,1.001076
org.eclipse.collections.impl.list.mutable.FastListTest.sumLong,1.325832,1.32986,1.326769,1.33135,1.000666,1.001258
org.eclipse.collections.impl.list.mutable.RandomAccessListAdapterTest.adapt,1.329705,1.337064,1.332058,1.337308,1.000466,1.00177
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.containsAllArray,1.350636,1.356049,1.35113,1.35605,0.999853,1.000425
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoInt,1.37834,1.384546,1.378532,1.38432,0.9997523,1.000536
org.eclipse.collections.impl.set.immutable.ImmutableDoubletonSetTest.min_without_comparator,1.355558,1.359614,1.351735,1.356856,0.9972501,0.9981669
org.eclipse.collections.impl.set.immutable.ImmutableSingletonSetTest.max_without_comparator,1.333761,1.338597,1.33423,1.340927,1.000375,1.00174
org.eclipse.collections.impl.set.immutable.ImmutableSingletonSetTest.forLoop,1.345341,1.350258,1.343529,1.348815,0.9985676,0.9990904
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoInt,1.348138,1.353376,1.348012,1.35379,0.9993927,1.000306
org.eclipse.collections.impl.set.immutable.ImmutableTripletonSetTest.isEmpty,1.361904,1.369018,1.359833,1.367036,0.9982238,0.9988475
org.eclipse.collections.impl.bag.strategy.mutable.HashBagWithHashingStrategyTest.asUnmodifiable,1.333246,1.340385,1.33035,1.338358,0.9968482,0.9984878
org.eclipse.collections.impl.stack.mutable.primitive.UnmodifiableBooleanStackTest.asSynchronized,1.33536,1.341882,1.33744,1.342037,1.000746,1.001557
org.eclipse.collections.impl.bag.immutable.ImmutableEmptyBagTest.groupByUniqueKey,1.342726,1.348882,1.346456,1.351822,1.002196,1.003049
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.sumLong,1.328802,1.335062,1.328714,1.334959,0.9992444,1.000792
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.sumDouble,1.33434,1.341183,1.336511,1.341447,1.000768,1.002081
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoDouble,1.366254,1.372588,1.365199,1.371077,0.9990606,0.9998921
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.getLastOptional,1.338178,1.343678,1.336882,1.340667,0.9978626,0.9992415
