BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.list.mutable.CompositeFastListTest.parallelBatchForEach,0.6196323,0.6206205,0.6197467,0.6207486,1.000047,1.000289
org.eclipse.collections.impl.list.mutable.FastListTest.sumDouble,1.193288,1.197196,1.193345,1.196918,0.9997407,1.000187
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoLong,1.229896,1.23426,1.230687,1.234308,1.000045,1.000807
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.max_without_comparator,1.201318,1.204093,1.20155,1.204348,0.9999472,1.000221
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.newWith,1.220332,1.225516,1.217599,1.221308,0.9971116,0.9979178
org.eclipse.collections.impl.list.mutable.FastListTest.summarizeDouble,1.22404,1.227173,1.224154,1.2274,1.00013,1.000664
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoFloat,1.191898,1.195908,1.191662,1.196689,0.9998024,1.000653
org.eclipse.collections.impl.list.mutable.FastListTest.max,1.267566,1.271383,1.268505,1.272483,1.00067,1.001153
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoInt,1.221541,1.2253,1.222305,1.226112,1.000051,1.000663
org.eclipse.collections.impl.list.immutable.primitive.ImmutableBooleanArrayListTest.injectIntoWithIndex,1.217581,1.220615,1.217501,1.22111,1.000006,1.000576
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.221053,1.223455,1.220961,1.223507,0.9996387,1.000042
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asUnmodifiable,1.237121,1.239626,1.237611,1.240019,1.000269,1.000645
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.24514,1.247964,1.243425,1.246633,0.9986301,0.9995213
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.224732,1.227187,1.22414,1.226953,0.9994214,0.9998289
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.232886,1.235433,1.232867,1.234721,0.9994703,1.000011
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.flatCollectWithTarget,1.246225,1.250066,1.245954,1.250512,0.9997826,1.000773
org.eclipse.collections.impl.bag.mutable.HashBagTest.asUnmodifiable,1.257401,1.260426,1.256941,1.26011,0.9994518,1.000001
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.242161,1.245044,1.243718,1.246395,1.001085,1.001468
org.eclipse.collections.impl.list.immutable.ImmutableDoubletonListTest.min_without_comparator,1.251242,1.255289,1.251792,1.256313,0.9998147,1.000816
org.eclipse.collections.impl.bag.immutable.primitive.ImmutableBooleanEmptyBagTest.booleanIterator,1.236692,1.241039,1.236184,1.239518,0.9988071,0.999696
org.eclipse.collections.impl.bag.immutable.ImmutableEmptyBagTest.groupByUniqueKey_throws,1.264108,1.267911,1.265142,1.269486,1.000437,1.001242
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.250571,1.253754,1.251199,1.254256,1.000296,1.000826
