BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.list.mutable.CompositeFastListTest.parallelBatchForEach,0.6198399,0.6213319,0.6195972,0.6207417,0.9994846,0.9997526
org.eclipse.collections.impl.list.mutable.FastListTest.sumDouble,1.19385,1.198432,1.192666,1.196499,0.9983152,0.9990082
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoLong,1.228768,1.233612,1.227637,1.232638,0.9990732,0.9995357
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.max_without_comparator,1.201666,1.205195,1.200322,1.204155,0.9988179,0.9992644
org.eclipse.collections.impl.set.immutable.ImmutableEmptySetTest.newWith,1.217852,1.223146,1.217972,1.22331,0.99959,1.000489
org.eclipse.collections.impl.list.mutable.FastListTest.summarizeDouble,1.224058,1.227469,1.224307,1.228223,0.9999028,1.00062
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoFloat,1.192561,1.198907,1.191364,1.197052,0.998828,0.9998314
org.eclipse.collections.impl.list.mutable.FastListTest.max,1.267098,1.272546,1.267324,1.272525,1.000007,1.001201
org.eclipse.collections.impl.set.strategy.immutable.ImmutableEmptySetWithHashingStrategyTest.injectIntoInt,1.220907,1.225434,1.221116,1.226151,0.9998132,1.000585
org.eclipse.collections.impl.list.immutable.primitive.ImmutableBooleanArrayListTest.injectIntoWithIndex,1.217282,1.221516,1.216567,1.221352,0.9997205,1.000304
org.eclipse.collections.impl.set.sorted.mutable.SynchronizedSortedSet2Test.asUnmodifiable,1.220389,1.223333,1.219528,1.223276,0.99944,0.9999771
org.eclipse.collections.impl.stack.mutable.SynchronizedStackTest.asUnmodifiable,1.2376,1.241492,1.236335,1.239296,0.9986134,0.9992925
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.242609,1.246403,1.243342,1.247186,1.000014,1.000639
org.eclipse.collections.impl.list.immutable.ImmutableSingletonListTest.sumDouble,1.224466,1.228216,1.223181,1.227152,0.9986393,0.9992757
org.eclipse.collections.impl.list.mutable.FastListTest.injectIntoFloat,1.232603,1.235212,1.232224,1.23509,0.9995579,0.9999348
