BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.collector.MetricsBenchmarks.incrementBytes_mediumSpans_inMemory,96295910,96307450,96296910,96308360,1.000008,1.000012
zipkin2.collector.MetricsBenchmarks.incrementBytes_longSpans_inMemory,96311730,96322000,96310090,96320910,0.9999821,0.9999887
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_64,470528200,470626400,470509100,470610900,0.9999614,0.999971
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32,470575500,470674500,470592700,470691800,1.000033,1.000037
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity_localArray,245869100,245928200,245862700,245925500,0.9999741,0.9999889
zipkin2.internal.ReadBufferBenchmarks.readLong_localArray,245836400,245903600,245824500,245894500,0.9999482,0.999963
zipkin2.codec.CodecBenchmarks.writeChineseSpan_PROTO3,665266.3,665372.9,665254,665355.4,0.9999742,0.9999812
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V1,498229,498305.6,498257.8,498337.1,1.000059,1.000064
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity,245907300,245959100,245900900,245951800,0.999963,0.9999741
zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3,957364.3,957521.8,957342.4,957497.4,0.999973,0.9999783
zipkin2.codec.CodecBenchmarks.writeTenClientSpans_JSON_V2,90376.08,90393.38,90371.72,90388.4,0.9999468,0.999955
zipkin2.codec.JsonCodecBenchmarks.bytes_zipkinDecoder,230.559,230.6116,230.5743,230.6285,1.000067,1.000074
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V1,472353.5,472478,472340.2,472471.1,0.9999715,0.9999867
zipkin2.codec.CodecBenchmarks.writeClientSpan_THRIFT,584941.3,585091.9,584939.5,585095,0.9999971,1.00001
zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese,33205090,33214550,33207000,33216730,1.000057,1.000071
zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT,606138.7,606334.2,606212.3,606398.4,1.000104,1.000123
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese,13313640,13323640,13307180,13317000,0.9995017,0.9995155
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V2,1008370,1008828,1008215,1008659,0.9998338,0.999841
zipkin2.collector.MetricsBenchmarks.incrementBytes_shortSpans_inMemory,96133820,96179270,96133180,96178820,0.9999849,1.000003
