BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.collector.MetricsBenchmarks.incrementBytes_mediumSpans_inMemory,96299620,96309540,96298000,96307690,0.9999808,0.9999832
zipkin2.collector.MetricsBenchmarks.incrementBytes_longSpans_inMemory,96315080,96324690,96308850,96318620,0.9999361,0.9999377
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_64,470521500,470611500,470532300,470621500,1.000018,1.000023
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32,470587700,470674600,470586900,470673800,0.9999935,1
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity_localArray,245872300,245925400,245873800,245929200,1.000009,1.000016
zipkin2.internal.ReadBufferBenchmarks.readLong_localArray,245833800,245892300,245843800,245901500,1.000034,1.000044
zipkin2.codec.CodecBenchmarks.writeChineseSpan_PROTO3,665260.6,665349.7,665275.6,665362.9,1.00002,1.000024
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V1,498242.1,498310.9,498265.3,498332.9,1.000044,1.000048
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity,245902300,245946900,245925400,245967700,1.000084,1.000097
zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3,957381.9,957530.4,957401.1,957546.8,1.000014,1.000021
zipkin2.codec.CodecBenchmarks.writeTenClientSpans_JSON_V2,90376.9,90391.89,90378.29,90392.97,1.000009,1.000014
zipkin2.codec.JsonCodecBenchmarks.bytes_zipkinDecoder,230.56,230.6105,230.5715,230.6243,1.000049,1.00006
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V1,472345.5,472453.2,472331.5,472441.5,0.9999676,0.9999757
zipkin2.codec.CodecBenchmarks.writeClientSpan_THRIFT,584950.6,585082.6,584959.1,585097.4,1.000014,1.000026
zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese,33204150,33212540,33206540,33215000,1.000069,1.000076
zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT,606177.4,606355.8,606196.1,606374.8,1.000029,1.000036
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese,13310540,13320000,13310770,13319770,0.9999827,1.000012
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V2,1008482,1008873,1008237,1008656,0.9997583,0.99979
zipkin2.collector.MetricsBenchmarks.incrementBytes_shortSpans_inMemory,96143150,96183770,96126540,96169690,0.9998288,0.999856
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_jacksonDecoder,332.8302,332.9927,332.785,332.9681,0.9998674,0.9999247
zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2,24451.14,24464.46,24451.44,24464.75,1.000006,1.000022
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese_jdk,4284955,4287580,4284995,4287764,1.000014,1.000047
zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_sameData,40382380,40407460,40390150,40414620,1.000179,1.000194
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2,1143485,1144180,1143517,1144209,1.000015,1.000028
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder,231.0332,231.2134,231.0263,231.2082,0.9999628,0.9999805
zipkin2.codec.JsonCodecBenchmarks.bytes_moshiDecoder,228.5268,228.7057,228.5985,228.7714,1.000289,1.000308
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder,199.7515,199.9319,199.6666,199.8465,0.9995629,0.9995828
zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder,395.6925,396.1001,395.639,396.0306,0.9998216,0.9998614
zipkin2.EndpointBenchmarks.parseIpv4_literal,35426310,35467000,35420620,35461540,0.9998306,0.9998547
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute_overCapacity,72909.2,73000.54,72862.77,72955.07,0.9993666,0.9993957
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_wireDecoder,608.352,609.2804,608.3422,609.3268,0.9999841,1.000074
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute,73228.77,73357.22,73219.18,73347.9,0.9998712,0.9999095
zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3,777153.9,778455.6,776900.1,778335.1,0.9996573,0.9998418
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V1,101238.8,101420,101227.8,101403.3,0.9998447,0.9998994
zipkin2.codec.CodecBenchmarks.readChineseSpan_THRIFT,354149.2,354777.7,354076.7,354698.6,0.9997708,0.9998502
zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V1,105932.3,106126.9,105925,106116.4,0.9999108,0.999947
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder,876.1742,877.8418,876.4431,878.0828,1.000248,1.000321
zipkin2.SpanBenchmarks.buildClientSpan_clone,10943690,10966690,10935690,10958460,0.9992494,0.9993394
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_protobufDecoder,822.636,824.2314,823.0089,824.6057,1.000436,1.00047
zipkin2.codec.CodecBenchmarks.readClientSpan_PROTO3,982839.5,984731.7,982128.7,984158.5,0.9992721,0.999412
zipkin2.SpanBenchmarks.padLeft_17Chars,76018000,76171380,76031540,76186770,1.000159,1.000201
zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder,626.455,627.7544,626.0852,627.3523,0.9993575,0.9994226
zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT,425939.2,426749.4,425832.7,426689.3,0.999757,0.9998548
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V2,181464.8,181808,181564,181929.3,1.000541,1.000671
zipkin2.SpanBenchmarks.padLeft_15Chars,83557540,83735380,83602380,83782540,1.000513,1.00056
zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V2,178218.9,178601.1,178090.2,178459.8,0.9991991,0.9992863
zipkin2.codec.ProtoCodecBenchmarks.bytes_zipkinDecoder,937.4087,939.5703,937.3433,939.5603,0.9999185,0.9999689
zipkin2.EndpointBenchmarks.parseIpv4_addr,29352380,29430000,29362150,29439000,1.000261,1.000328
zipkin2.SpanBenchmarks.buildClientSpan,8657727,8681482,8653836,8675876,0.9993427,0.9995384
zipkin2.codec.ProtoCodecBenchmarks.bytes_protobufDecoder,869.9781,872.3322,869.4057,871.7973,0.9993242,0.9993832
zipkin2.SpanBenchmarks.buildClientSpan_longs,7989699,8011345,7999072,8020553,1.001117,1.00118
zipkin2.SpanBenchmarks.padLeft_1Char,83568080,83814770,83629770,83861620,1.000548,1.000738
zipkin2.SpanBenchmarks.buildClientSpan_clear,6579912,6598525,6583983,6602816,1.00058,1.000654
zipkin2.SpanBenchmarks.padLeft_31Chars,74493080,74755000,74556540,74796310,1.00056,1.000872
zipkin2.EndpointBenchmarks.parseIpv6_literal,7208909,7238253,7185645,7214666,0.9967,0.9967751
zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData,3468773,3494695,3469551,3495475,1.000195,1.00032
zipkin2.EndpointBenchmarks.parseIpv4_bytes,18414150,18585380,18431380,18604380,1.000835,1.00107
zipkin2.EndpointBenchmarks.parseIpv6_bytes,18726460,18948080,18769620,18996000,1.002146,1.002621
zipkin2.EndpointBenchmarks.parseIpv6_addr,27504080,28833460,27484850,28793850,0.9980585,0.9993499
