BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_sameData,40385330,40407200,40384730,40406600,0.9999835,1.000002
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2,1143421,1144061,1143647,1144292,1.00019,1.000204
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder,231.05,231.2088,231.0107,231.164,0.999803,0.9998349
zipkin2.codec.JsonCodecBenchmarks.bytes_moshiDecoder,228.6087,228.7869,228.5545,228.7312,0.999747,0.9997631
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder,199.7022,199.8729,199.7145,199.8846,1.000048,1.000072
zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder,395.7297,396.1064,395.6756,396.0438,0.9998429,0.9998711
zipkin2.EndpointBenchmarks.parseIpv4_literal,35422470,35457870,35425070,35463130,1.000073,1.000145
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute_overCapacity,72892.43,72975.83,72879.35,72962.03,0.9998062,0.9998268
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_wireDecoder,608.2617,609.1454,608.437,609.3145,1.000258,1.000297
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute,73200.66,73314.94,73254.45,73368.31,1.000708,1.000742
zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3,776890.8,778146.1,777508.9,778681.2,1.000691,1.000797
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V1,101223.4,101382.2,101264.3,101422.2,1.000393,1.000416
zipkin2.codec.CodecBenchmarks.readChineseSpan_THRIFT,354174.4,354711.9,354186.7,354771.8,1.000049,1.000155
zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V1,105965,106130.3,105913.3,106078.8,0.9995109,0.9995456
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder,876.1951,877.6405,876.4048,877.9296,1.000252,1.000317
zipkin2.SpanBenchmarks.buildClientSpan_clone,10942670,10963470,10943870,10965000,1.000079,1.000134
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_protobufDecoder,822.6604,824.1264,822.8515,824.3108,1.000216,1.000264
zipkin2.codec.CodecBenchmarks.readClientSpan_PROTO3,982977.3,984764.3,982063.9,983828.6,0.9990393,0.9990891
zipkin2.SpanBenchmarks.padLeft_17Chars,76069270,76202000,76039600,76178800,0.9996136,0.999699
zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder,626.2359,627.3294,626.3579,627.4986,1.000187,1.000255
zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT,425922.9,426698.5,425769.8,426551.4,0.9996105,0.9996684
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V2,181576.4,181919.2,181467.8,181795.6,0.9993345,0.9994112
zipkin2.SpanBenchmarks.padLeft_15Chars,83623930,83789000,83558200,83719670,0.9991452,0.9992173
zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V2,178226.6,178575.1,178173.1,178527.7,0.9996865,0.9997489
zipkin2.codec.ProtoCodecBenchmarks.bytes_zipkinDecoder,937.6607,939.5175,936.887,938.8818,0.9991696,0.999313
zipkin2.EndpointBenchmarks.parseIpv4_addr,29376070,29442470,29361000,29429800,0.9994871,0.9995562
zipkin2.SpanBenchmarks.buildClientSpan,8659884,8680314,8656390,8676542,0.9995242,0.9995759
zipkin2.codec.ProtoCodecBenchmarks.bytes_protobufDecoder,869.7239,871.8243,869.7371,871.8104,0.9999422,1.000042
zipkin2.SpanBenchmarks.buildClientSpan_longs,7992353,8011937,8004612,8023294,1.001407,1.001527
zipkin2.SpanBenchmarks.padLeft_1Char,83643670,83860130,83551200,83773800,0.998877,0.9989665
zipkin2.SpanBenchmarks.buildClientSpan_clear,6581745,6599088,6582107,6600059,1.000078,1.000147
zipkin2.SpanBenchmarks.padLeft_31Chars,74503530,74728800,74565670,74797130,1.000807,1.000921
zipkin2.EndpointBenchmarks.parseIpv6_literal,7198474,7227747,7198518,7227706,0.9999914,1.000076
zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData,3466117,3490233,3468396,3491587,1.000419,1.000646
zipkin2.EndpointBenchmarks.parseIpv4_bytes,18457330,18601130,18461270,18611000,1.000199,1.000527
zipkin2.EndpointBenchmarks.parseIpv6_bytes,18748730,18943930,18794200,18998930,1.002506,1.002918
zipkin2.EndpointBenchmarks.parseIpv6_addr,27734730,28951200,27703330,28888270,0.9974454,0.9986358
