BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.collector.MetricsBenchmarks.incrementBytes_mediumSpans_inMemory,96297120,96310000,96297620,96310120,1.000001,1.000005
zipkin2.collector.MetricsBenchmarks.incrementBytes_longSpans_inMemory,96311000,96323380,96310500,96322880,0.9999922,0.9999961
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_64,470510000,470630000,470521200,470640000,1.000021,1.000027
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32,470537500,470655000,470596200,470715000,1.000122,1.00013
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity_localArray,245878800,245945000,245857500,245928800,0.9999136,0.9999339
zipkin2.internal.ReadBufferBenchmarks.readLong_localArray,245803800,245887500,245807500,245890000,1.00001,1.00002
zipkin2.codec.CodecBenchmarks.writeChineseSpan_PROTO3,665267.4,665395.7,665209.3,665328.5,0.9998987,0.9999124
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V1,498249.5,498340,498253.4,498346.2,1.000004,1.000013
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity,245896200,245957500,245918800,245972500,1.000061,1.000097
zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3,957355.3,957550.3,957367.9,957557.9,1.000008,1.000013
zipkin2.codec.CodecBenchmarks.writeTenClientSpans_JSON_V2,90372.52,90391.44,90376.07,90394.69,1.000035,1.000044
zipkin2.codec.JsonCodecBenchmarks.bytes_zipkinDecoder,230.5651,230.6258,230.5715,230.6368,1.000028,1.000048
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V1,472353.6,472499.2,472344.6,472482,0.9999643,0.9999787
zipkin2.codec.CodecBenchmarks.writeClientSpan_THRIFT,584915.7,585101.8,584875.5,585074,0.999933,0.9999495
zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese,33202880,33214250,33204750,33216380,1.000056,1.000068
zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT,606073.8,606327.9,606161.2,606396.1,1.000114,1.000147
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese,13310750,13323000,13310000,13322880,0.9999343,0.9999906
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V2,1008105,1008638,1008280,1008799,1.000158,1.000177
zipkin2.collector.MetricsBenchmarks.incrementBytes_shortSpans_inMemory,96116880,96171380,96132500,96185620,1.000148,1.000168
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_jacksonDecoder,332.7984,333.0234,332.7962,333.0324,0.9999999,1.000022
zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2,24449.3,24468.46,24449.36,24468.57,0.9999991,1.00001
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese_jdk,4285134,4288487,4283699,4287767,0.9996644,0.9998291
zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_sameData,40377000,40410120,40385880,40418880,1.00021,1.000229
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2,1143360,1144305,1143243,1144196,0.9998943,0.9999099
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder,230.966,231.2051,230.9821,231.2187,1.000044,1.000071
zipkin2.codec.JsonCodecBenchmarks.bytes_moshiDecoder,228.5239,228.7876,228.5859,228.8382,1.000213,1.000267
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder,199.7116,199.9641,199.7035,199.95,0.9999296,0.9999623
zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder,395.6255,396.135,395.5937,396.1364,0.9999142,0.9999807
zipkin2.EndpointBenchmarks.parseIpv4_literal,35415380,35470000,35416500,35470120,0.999993,1.000056
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute_overCapacity,72864.22,72990.9,72892.31,73019.63,1.000367,1.0004
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_wireDecoder,608.1058,609.2716,607.9168,609.1517,0.999678,0.9997907
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute,73178.71,73347.92,73185.09,73358.38,1.000088,1.000156
zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3,777075.9,778825.3,776836.1,778525.1,0.9996055,0.9997157
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V1,101217.7,101452.2,101224.8,101464.3,1.000051,1.000151
zipkin2.codec.CodecBenchmarks.readChineseSpan_THRIFT,353990.3,354873.9,353956.7,354748.8,0.9996484,0.9999008
zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V1,105892.8,106131.2,105954.1,106196.7,1.000539,1.000652
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder,875.2263,877.3462,875.8868,878.0825,1.000741,1.000838
zipkin2.SpanBenchmarks.buildClientSpan_clone,10937000,10967120,10927620,10957880,0.9991201,0.9992132
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_protobufDecoder,822.7213,824.7745,821.9342,823.9618,0.9990132,0.9991117
zipkin2.codec.CodecBenchmarks.readClientSpan_PROTO3,981665.6,984232.1,982557,985279.3,1.000908,1.001073
zipkin2.SpanBenchmarks.padLeft_17Chars,76007250,76199500,75990250,76184000,0.9997747,0.9998212
zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder,626.4053,628.0375,626.1063,627.7513,0.9994543,0.9995391
