BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.collector.MetricsBenchmarks.incrementBytes_mediumSpans_inMemory,96300900,96312300,96296000,96307900,0.9999491,0.9999543
zipkin2.collector.MetricsBenchmarks.incrementBytes_longSpans_inMemory,96311600,96322400,96311000,96321900,0.9999927,0.9999958
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_64,470522000,470626000,470499000,470608000,0.999949,0.9999575
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32,470561000,470662000,470563000,470669000,1.000004,1.000015
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity_localArray,245878000,245939000,245875000,245935000,0.9999797,0.9999837
zipkin2.internal.ReadBufferBenchmarks.readLong_localArray,245826000,245896000,245840000,245907000,1.000041,1.000061
zipkin2.codec.CodecBenchmarks.writeChineseSpan_PROTO3,665246.3,665348.9,665276.3,665375.9,1.00004,1.000045
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V1,498249.5,498332.3,498245.7,498325.1,0.999984,0.9999919
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity,245913000,245961000,245901000,245954000,0.9999471,0.9999715
zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3,957345,957512.8,957350.9,957521.6,1.000007,1.000012
zipkin2.codec.CodecBenchmarks.writeTenClientSpans_JSON_V2,90376.52,90394.13,90374.15,90391.54,0.999971,0.999975
zipkin2.codec.JsonCodecBenchmarks.bytes_zipkinDecoder,230.5641,230.6212,230.5609,230.618,0.9999845,0.9999894
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V1,472354,472474.7,472354.5,472473.1,0.9999957,1.000002
zipkin2.codec.CodecBenchmarks.writeClientSpan_THRIFT,584918,585090.7,584926.3,585089.9,0.9999998,1.000015
zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese,33207800,33218000,33202800,33212500,0.9998314,0.9998494
zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT,606193.7,606386.3,606198.3,606386.2,0.9999956,1.000011
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese,13311500,13322500,13312700,13323700,1.000083,1.000105
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V2,1008352,1008800,1008319,1008818,0.9999635,1.00002
zipkin2.collector.MetricsBenchmarks.incrementBytes_shortSpans_inMemory,96122800,96170100,96138500,96183800,1.000141,1.000162
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_jacksonDecoder,332.7897,333.0011,332.7763,332.9759,0.9999213,0.9999571
zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2,24450.77,24466.34,24448.2,24465.18,0.9998851,0.999954
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese_jdk,4285235,4288178,4284651,4287778,0.9998541,0.9999067
zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_sameData,40385100,40413700,40376300,40406200,0.9997722,0.9998194
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2,1143380,1144214,1143441,1144256,1.000034,1.000053
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder,230.9868,231.1935,231.0241,231.2303,1.000148,1.00017
zipkin2.codec.JsonCodecBenchmarks.bytes_moshiDecoder,228.5494,228.765,228.5412,228.7715,0.99997,1.000036
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder,199.65,199.8952,199.6958,199.9227,1.000131,1.000238
zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder,395.6103,396.1092,395.6863,396.1396,1.000078,1.000191
zipkin2.EndpointBenchmarks.parseIpv4_literal,35414100,35462800,35420700,35467100,1.000124,1.000181
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute_overCapacity,72877.54,72988.8,72880.82,72993,1.000039,1.000074
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_wireDecoder,608.3763,609.5236,608.2775,609.4031,0.9998023,0.9998631
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute,73181.73,73322.3,73231.45,73378.88,1.000671,1.000771
zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3,776810.9,778468,777083.4,778658.5,1.000248,1.000366
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V1,101192.4,101400.4,101195.3,101404.1,1.000024,1.000062
zipkin2.codec.CodecBenchmarks.readChineseSpan_THRIFT,353984.6,354671.7,354266.8,354996.3,1.000797,1.000917
zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V1,105906.3,106135.6,105878.3,106093.3,0.9995922,0.9997395
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder,876.306,878.1017,876.4029,878.1978,1.000083,1.000131
zipkin2.SpanBenchmarks.buildClientSpan_clone,10933600,10960300,10941800,10967700,1.000675,1.000786
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_protobufDecoder,822.0404,823.8267,823.1354,824.9499,1.001309,1.001362
zipkin2.codec.CodecBenchmarks.readClientSpan_PROTO3,982722.5,984993.7,982437.1,984582.8,0.9995581,0.9996987
zipkin2.SpanBenchmarks.padLeft_17Chars,76034100,76213100,76010100,76179700,0.9995486,0.9997015
zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder,625.6858,627.2099,626.2813,627.7305,1.000824,1.000944
zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT,425582.8,426580.7,425905.2,426917.1,1.000754,1.000801
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V2,181433.3,181845.6,181483.4,181899.1,1.000238,1.000308
