BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.collector.MetricsBenchmarks.incrementBytes_mediumSpans_inMemory,96297560,96309440,96297000,96309890,0.9999931,1.000003
zipkin2.collector.MetricsBenchmarks.incrementBytes_longSpans_inMemory,96310440,96322110,96313330,96325440,1.000031,1.000036
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_64,470468900,470581100,470533300,470643300,1.000132,1.000139
zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32,470553300,470664400,470564400,470671100,1.000014,1.000026
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity_localArray,245858900,245924400,245878900,245940000,1.000063,1.000081
zipkin2.internal.ReadBufferBenchmarks.readLong_localArray,245817800,245894400,245817800,245896700,1,1.000009
zipkin2.codec.CodecBenchmarks.writeChineseSpan_PROTO3,665257.2,665364.3,665275.2,665384.6,1.000025,1.00003
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V1,498250.7,498338.6,498234.3,498321.7,0.9999644,0.9999683
zipkin2.internal.ReadBufferBenchmarks.readLong_8arity,245890000,245950000,245907800,245961100,1.000045,1.000072
zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3,957369.1,957561.7,957324.9,957488.8,0.9999249,0.9999547
zipkin2.codec.CodecBenchmarks.writeTenClientSpans_JSON_V2,90374.52,90392.52,90378.91,90397.41,1.000046,1.000054
zipkin2.codec.JsonCodecBenchmarks.bytes_zipkinDecoder,230.5706,230.6325,230.5741,230.6338,1.000007,1.000016
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V1,472342.4,472468.1,472314.5,472452.3,0.9999414,0.9999667
zipkin2.codec.CodecBenchmarks.writeClientSpan_THRIFT,584874.7,585051.5,584940.1,585108.7,1.000098,1.000115
zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese,33207110,33217110,33205110,33216110,0.9999398,0.9999699
zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT,606201.8,606408.4,606163.7,606369.2,0.9999323,0.9999437
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese,13310440,13322440,13312330,13323330,1.000075,1.000159
zipkin2.codec.CodecBenchmarks.writeClientSpan_JSON_V2,1008243,1008763,1008220,1008719,0.9999555,0.9999826
zipkin2.collector.MetricsBenchmarks.incrementBytes_shortSpans_inMemory,96132110,96184110,96140330,96190000,1.000061,1.000084
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_jacksonDecoder,332.8666,333.0765,332.7351,332.9439,0.9995835,0.999608
zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2,24448.12,24465.83,24451.06,24468.85,1.000124,1.000142
zipkin2.internal.WriteBufferBenchmarks.writeUtf8_chinese_jdk,4284178,4287659,4285434,4288482,1.000193,1.000293
zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_sameData,40380440,40411440,40384670,40413110,1.000041,1.000105
zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2,1143523,1144363,1143550,1144433,1.000025,1.000056
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder,230.9821,231.1998,230.9695,231.1807,0.9999129,0.9999504
zipkin2.codec.JsonCodecBenchmarks.bytes_moshiDecoder,228.5049,228.7303,228.5335,228.7683,1.000119,1.000168
zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder,199.6802,199.9256,199.6665,199.9027,0.9998815,0.9999327
zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder,395.6265,396.1223,395.5719,396.077,0.9998604,0.9999029
zipkin2.EndpointBenchmarks.parseIpv4_literal,35411780,35464780,35423330,35471670,1.000188,1.000323
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute_overCapacity,72848.03,72967.08,72887.86,73005.69,1.000528,1.000579
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_wireDecoder,608.2609,609.4159,608.103,609.3363,0.9997106,0.9998694
zipkin2.server.internal.throttle.ThrottledCallBenchmarks.execute,73174.2,73316.95,73219.66,73384.28,1.000628,1.000895
zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3,776321,778024.9,777184.8,778782.6,1.000947,1.001129
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V1,101235.9,101437.5,101188.9,101412,0.9995198,0.9997443
zipkin2.codec.CodecBenchmarks.readChineseSpan_THRIFT,354104.4,354858.6,354068.2,354818.8,0.9998454,0.99992
zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V1,105879.3,106116,105878.2,106130.5,0.9999869,1.000155
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder,876.0699,878.0969,876.2704,878.3549,1.000225,1.000308
zipkin2.SpanBenchmarks.buildClientSpan_clone,10931890,10961000,10940780,10967780,1.000628,1.000823
zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_protobufDecoder,822.8696,824.904,822.0541,824.0586,0.9989483,0.9990225
zipkin2.codec.CodecBenchmarks.readClientSpan_PROTO3,981745.1,984257.5,982031.1,984315.9,1.000069,1.000261
zipkin2.SpanBenchmarks.padLeft_17Chars,76002330,76193220,76035670,76219440,1.000311,1.000443
zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder,625.9528,627.5363,626.2687,627.7672,1.000375,1.000509
zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT,425588.6,426661.5,425725.3,426737.1,1.000194,1.00031
zipkin2.codec.CodecBenchmarks.readChineseSpan_JSON_V2,181464.5,181909.4,181374.3,181835.1,0.9994969,0.9996091
zipkin2.SpanBenchmarks.padLeft_15Chars,83542670,83768440,83592560,83807330,1.000443,1.000633
zipkin2.codec.CodecBenchmarks.readClientSpan_JSON_V2,178228.5,178680.3,178024,178518.2,0.998867,0.9991156
zipkin2.codec.ProtoCodecBenchmarks.bytes_zipkinDecoder,937.2724,939.9187,936.8232,939.6123,0.9994903,0.9996724
zipkin2.EndpointBenchmarks.parseIpv4_addr,29343110,29440000,29363670,29453890,1.000453,1.000697
zipkin2.SpanBenchmarks.buildClientSpan,8669217,8695117,8647447,8676202,0.9974809,0.9978274
zipkin2.codec.ProtoCodecBenchmarks.bytes_protobufDecoder,869.1007,871.9013,869.1256,871.9867,1.000019,1.000133
zipkin2.SpanBenchmarks.buildClientSpan_longs,7998608,8023269,7993314,8018928,0.9993296,0.9994694
zipkin2.SpanBenchmarks.padLeft_1Char,83529220,83824000,83539330,83829220,1.00004,1.000142
zipkin2.SpanBenchmarks.buildClientSpan_clear,6577020,6601976,6581218,6606345,1.000646,1.000758
zipkin2.SpanBenchmarks.padLeft_31Chars,74457670,74756780,74547560,74855000,1.001199,1.001355
zipkin2.EndpointBenchmarks.parseIpv6_literal,7200828,7238196,7188668,7227341,0.9983223,0.9985837
zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData,3461317,3492543,3459279,3490479,0.9993445,0.9995998
zipkin2.EndpointBenchmarks.parseIpv4_bytes,18403780,18614110,18418330,18615780,1.000024,1.000731
zipkin2.EndpointBenchmarks.parseIpv6_bytes,18691440,18985330,18779000,19057330,1.003805,1.004655
zipkin2.EndpointBenchmarks.parseIpv6_addr,27702110,29317890,27050890,28664330,0.9763511,0.977771
