BENCHMARK,ITERATION_1,ITERATION_2,ITERATION_3,ITERATION_4,ITERATION_5,ITERATION_6,ITERATION_7,ITERATION_8,ITERATION_9,ITERATION_10,ITERATION_11,ITERATION_12,ITERATION_13,ITERATION_14,ITERATION_15,ITERATION_16,ITERATION_17,ITERATION_18,ITERATION_19,ITERATION_20,ITERATION_21,ITERATION_22,ITERATION_23,ITERATION_24,ITERATION_25,ITERATION_26,ITERATION_27,ITERATION_28,ITERATION_29,ITERATION_30,RSD
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_minimum_JSON_V2,1449921.952,1445022.854,1450264.17,1447471.899,1436833.449,1444622.349,1443477.43,1445119.283,1438061.334,1442584.715,1439307.128,1444090.042,1440176.64,1440997.156,1449885.551,1430165.029,1448134.898,1446292.26,1439167.027,1433137.03,1438480.817,1427106.119,1428304.23,1432099.027,1443428.086,1444269.539,1449973.045,1433795.083,1446278.969,1440409.804,0.456637906
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writeList_startsWithListPrefix,555692.5754,557501.8108,559219.3776,552392.6066,561009.4446,554089.8666,551335.1344,556480.2485,552770.0053,552244.6487,551849.5668,551807.4355,552862.229,551100.283,555049.3939,553392.4608,558410.8006,556383.6927,555065.4772,552170.4792,550561.6274,556294.2312,554192.4726,551785.9526,561120.4205,551776.9742,555525.2828,555727.2997,555707.576,550654.5386,0.532228251
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_annotationQueryTrimsSpaces,172944.8536,172261.9056,173188.2585,172014.0655,173439.2051,172909.7278,173183.9419,172997.7201,172285.0263,173287.1729,173224.4302,172652.4283,172791.9358,172832.2399,172500.0753,171212.573,172538.2181,173910.0397,172353.7162,172831.412,172200.4369,172546.3784,172752.874,173386.5506,171499.0796,174363.2152,173245.0145,171642.5239,173065.1557,173640.2042,0.398063445
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_malformed,234314.6534,232889.3286,230913.2324,231894.3981,232946.155,233090.033,234196.341,232556.3423,234749.1752,234276.8567,235464.9221,236184.7952,232341.2654,233093.5554,233024.7594,232551.5407,235961.6752,232867.1943,233885.5345,233302.9986,236277.7487,235591.522,233463.7878,233807.8971,233837.0179,235058.3849,233237.2157,234997.2845,234793.1128,233704.1057,0.560987174
zipkin2.SpanTest._Benchmark.benchmark_annotationsDedupe,620203.2116,620943.7965,622348.3388,623231.6585,621588.6689,618520.4584,615705.9027,618787.7602,617452.3157,615592.0826,620582.4356,612466.4374,617474.1753,615387.6506,616146.7941,619327.5256,613727.4339,620877.8781,615815.5072,615441.3219,622421.7715,614870.7876,620198.3882,615072.6258,618846.7252,614552.9796,622821.9581,618090.9643,620296.2025,613191.5455,0.502058445
zipkin2.codec.EncodingTest._Benchmark.benchmark_emptyList_json,1615405.833,1613459.418,1603326.556,1616394.891,1618038.901,1604505.376,1599271.885,1614281.983,1621078.125,1597719.126,1618705.249,1603887.19,1613288.113,1607054.97,1608758.548,1615241.266,1613545.729,1619562.557,1614721.753,1620247.2,1605887.463,1620920.124,1607747.329,1616553.968,1601200.825,1613564.076,1616062.484,1617677.382,1606437.97,1614052.92,0.416318579
zipkin2.internal.V1JsonSpanWriterTest._Benchmark.benchmark_writesAddressBinaryAnnotation_client,394082.7074,392001.3299,388690.7802,394084.6184,393579.7456,394001.7713,389967.609,390445.0502,392550.3963,388344.421,387040.2908,390917.2048,392492.8417,391744.3811,391649.5532,387576.7935,388525.0102,392066.2365,390063.6764,391122.4319,389972.0868,393797.4591,392127.0829,392336.5564,393174.427,387127.8078,393133.773,388455.5736,390757.3333,393361.8344,0.557741288
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_JSON_V2,188415.7243,189696.9081,189989.369,190628.0407,190673.0239,190951.9608,189754.663,188294.8911,190231.8216,189569.3592,189641.605,190738.749,190300.8676,190195.4808,186827.3945,189578.2217,190139.6257,188451.1868,188479.899,189893.7896,188592.1427,187569.7578,189166.129,187986.5762,188158.7049,188804.1644,188484.0658,190031.3405,189406.5228,190257.7619,0.549295243
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_remoteServiceName,762112.5038,762266.8611,770425.56,766193.9157,768589.2283,774705.136,774185.103,771359.786,773046.1609,766605.0022,766304.6606,773521.6809,764732.5951,766767.0136,768962.6078,775318.9644,777607.005,762832.9459,768869.4995,777160.4587,775588.3235,767507.4292,772787.9015,771115.9231,765587.3167,762297.5349,759451.0695,762086.1833,767542.7832,771889.5998,0.652408802
zipkin2.internal.Proto3ZipkinFieldsTest._Benchmark.benchmark_span_read_name,866481.3665,860772.8853,859485.0779,856795.2675,864660.5565,865253.4541,861959.694,857941.4102,866844.9168,857150.7412,857120.3189,862348.9091,860461.7478,858982.9936,862144.8417,864248.4973,861567.2664,862680.6723,850987.8288,855027.0496,858430.3847,862393.9028,863667.7471,865767.8507,856134.2972,861639.6233,865758.9535,872618.3718,864782.0785,865243.6306,0.506761862
zipkin2.v1.V1SpanTest._Benchmark.benchmark_binaryAnnotationEndpoint_ignoresEmptyAddress,1687016.495,1688332.084,1691105.132,1705777.027,1681779.166,1703445.337,1699809.671,1700010.693,1698296.953,1687162.892,1699095.015,1696437.249,1697672.298,1706273.538,1686594.568,1702173.777,1702251.093,1700112.683,1686596.835,1688774.984,1702664.888,1691827.171,1684311.157,1682233.196,1700013.727,1672212.777,1703397.437,1702190.837,1701044.516,1704868.321,0.515642738
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noAnnotations_rootServerSpan_PROTO3,564450.8907,555617.6601,559852.8818,559173.5483,560967.2116,564973.0241,567758.4422,565016.2956,566647.2165,566055.6954,561911.4911,563881.5907,566190.7292,562691.7827,560072.5942,567523.709,561142.1962,561275.3851,562345.4236,564850.6967,561894.0802,561258.5778,564361.5334,561645.0715,565683.112,565765.1229,561576.3245,561466.6365,564231.8095,563849.6917,0.487889742
zipkin2.v1.V1SpanConverterTest._Benchmark.benchmark_convert_ma_incorrect_value,772867.0654,773324.3359,772419.2024,773678.6588,774827.7308,767516.4313,771007.2025,778158.2734,774285.5233,779276.866,772280.0761,775837.8951,775075.5072,773119.1552,776718.5995,775755.3777,779627.9737,779514.684,769323.5704,777247.8673,769707.1908,781289.3281,775426.2464,767435.8326,774430.0519,777095.8944,772089.0302,773042.7088,769421.2355,772352.1329,0.460539682
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_PROTO3,407850.258,413029.6377,407925.6874,410083.2122,413308.1612,409915.7059,410570.4246,411442.5358,412282.7395,411303.1091,410820.6687,408180.1001,408880.4657,409362.3064,408677.5716,409406.3849,413999.2782,410784.9185,410094.6196,410720.8504,410650.0211,405754.9096,411158.6418,408251.6122,413575.3619,410023.4494,413614.0629,409611.796,408943.9146,410106.6463,0.473912173
zipkin2.SpanTest._Benchmark.benchmark_removesSharedFlagFromClientSpans,1167580.144,1183017.456,1175558.557,1186287.845,1190170.858,1181998.643,1182546.285,1197168.635,1181947.84,1185414.306,1188589.633,1198158.425,1195572.329,1188870.492,1179493.994,1180287.983,1187316.582,1182629.059,1180853.36,1182496.827,1194499.651,1186002.746,1185951.278,1180597.759,1176185.012,1191692.761,1193001.836,1191029.955,1179281.739,1182441.316,0.579796768
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_readSpan_remoteEndpoint_noServiceName,379591.958,381132.5224,386578.1962,382238.3381,384745.3158,384942.1013,383910.385,383929.6748,381727.0671,383841.102,380765.0892,380432.3961,383822.9746,381273.4687,383614.9961,380322.7912,382403.2977,382925.4755,383482.476,384631.6554,380486.6788,382440.076,377436.3112,378683.0296,382324.3657,383128.6038,383227.5304,381478.7505,379332.8504,381865.8414,0.534620318
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_64bitTraceId_THRIFT,247376.5907,247823.3095,245002.5907,244539.0565,249522.7141,245479.6704,248202.2047,247474.8878,244578.5505,245087.4043,247944.1234,245068.3372,245852.6901,247406.2158,247878.7981,245640.9796,247749.7548,244269.0253,244666.8961,245845.8615,244351.6983,245659.167,244948.0131,247247.897,244822.0612,245109.8526,247236.5758,247469.8427,244788.5261,245472.7271,0.591632035
zipkin2.SpanTest._Benchmark.benchmark_debug_canUnset,1224814.384,1227892.811,1241990.331,1230285.176,1228656.135,1234025.621,1238858.017,1242844.441,1232589.39,1236071.258,1232830.186,1226346.566,1240651.854,1223914.536,1236160.927,1238878.143,1233688.675,1231373.178,1229948.432,1234900.252,1233621.898,1248269.341,1238957.481,1233950.73,1241462.537,1242716.68,1240540.929,1235843.526,1228943.798,1223587.436,0.505124116
zipkin2.internal.V2SpanWriterTest._Benchmark.benchmark_omitsEmptyServiceName,495223.5697,494426.5715,489249.7842,490570.5659,489536.3626,493077.3886,489211.1254,488823.4087,493556.8384,493775.7863,488715.7863,491026.7028,494734.8324,490652.9091,487175.5306,490369.7013,493019.6458,491789.6564,492424.8163,490431.7739,487976.8261,491186.0103,490512.8835,491804.8375,488309.2753,487560.4135,487949.4811,484726.6424,488729.7296,493968.7088,0.523828835
zipkin2.SpanTest._Benchmark.benchmark_toString_isJson,1042245.459,1045518.34,1038653.829,1049427.021,1042774.57,1051137.82,1045103.618,1040557.525,1050370.135,1036474.373,1046920.139,1052043.91,1054428.711,1049461.997,1058883.539,1049099.572,1047654.834,1040305.391,1053895.908,1038764.038,1054176.667,1040769.279,1040234.863,1056214.39,1055279.745,1050056.465,1054468.455,1037674.923,1043734.93,1036587.485,0.628346087
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_annotationQuerySkipsEmptyKeys,765192.0697,763741.4274,772853.6686,768050.2211,768336.0076,763989.8581,775495.1506,766153.5433,770798.4512,774425.2776,771965.166,772371.2643,767970.2533,765807.6946,764981.441,768177.4118,770450.5339,765815.0095,763828.446,769664.9857,765735.2926,761616.9175,764911.1378,771642.8638,770737.27,770747.0723,771182.4879,769663.0064,768511.6684,757640.3954,0.517518462
zipkin2.internal.V1JsonSpanWriterTest._Benchmark.benchmark_writesAddressBinaryAnnotation_producer,394224.5125,389849.3738,389299.7481,395197.0063,393177.3963,391688.1505,389058.114,390370.2459,386632.9074,390068.4513,392378.5712,390761.9851,391381.8151,393301.4081,391195.5618,388754.1824,394461.3956,386353.8603,389269.0515,388914.2796,386933.0571,393794.3675,390938.7835,390602.3761,388494.7073,391903.4953,390318.6085,388889.9462,395857.8842,392560.323,0.632240026
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_errorSpan_JSON_V2,1307962.793,1311198.266,1321079.875,1308364.907,1322540.795,1319804.894,1318023.949,1302388.446,1309091.649,1305624.553,1305283.647,1305546.695,1316344.01,1305484.124,1311378.132,1310198.355,1312041.014,1305728.13,1317014.59,1306978.795,1314222.787,1295882.909,1302182.038,1317489.187,1298935.97,1313900.911,1301953.165,1309433.674,1307028.325,1305631.624,0.5058728
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_shared_PROTO3,375518.5013,375690.4733,374504.5357,377462.2367,376685.1913,381632.1986,377285.913,378462.8917,382378.9001,379561.9075,375044.5426,376540.6382,376405.6038,377586.4809,382285.7141,376907.9607,379362.655,378656.6007,376289.3545,377701.6066,379839.6605,379444.5919,376924.8605,377559.1116,375016.6766,379807.1889,374132.3566,375111.595,380987.0478,379438.9342,0.60571414
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesAddressBinaryAnnotation_server,25193.4769,25313.66392,25258.18969,25363.075,25351.51586,25359.40649,25451.4402,25360.76137,25540.70523,25306.04427,25478.84622,25231.03541,25208.67496,25387.1374,25195.38528,25608.77196,25212.31288,25488.73094,25305.74495,25402.98413,25286.17591,25490.44405,25158.92718,25176.28153,25580.39364,25564.78033,25431.35553,25379.13076,25367.77087,25560.40054,0.518719852
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notMappedIpv4,1478114.858,1454043.469,1453127.589,1466458.924,1478488.198,1476866.439,1479285.142,1474227.312,1482112.901,1464517.28,1471915.444,1477088.624,1485604.884,1465625.999,1469765.791,1482118.588,1467820.869,1485261.88,1483700.97,1463783.303,1467090.097,1484600.819,1476930.29,1466624.327,1486401.367,1461217.072,1479494.735,1480415.981,1465896.539,1463834.874,0.635463435
zipkin2.EndpointTest._Benchmark.benchmark_newBuilderWithPort_0CoercesToNull,1594847.038,1574155.636,1581804.365,1582924.352,1589215.842,1587213.615,1588552.364,1567995.959,1590612.195,1584739.021,1585746.9,1591149.03,1591416.392,1572349.203,1591373.269,1576423.768,1570767.228,1579117.433,1588658.545,1585929.643,1579914.793,1590110.328,1569801.15,1593987.061,1584024.642,1593987.574,1550816.632,1568895.684,1563351.077,1569230.535,0.681818592
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_build_changingIps,367825.9133,361307.7355,364109.2771,368614.0617,367433.7938,365381.3118,367065.2607,365102.257,362979.7486,364538.9905,364295.1488,362871.2494,365259.741,364690.3315,367018.5368,363836.0991,363014.8109,366921.5845,368377.8374,366590.9132,364632.1817,364642.9288,365290.509,367453.1027,365453.2037,367440.9368,363211.8139,363729.1954,363303.8657,363644.1949,0.516416632
zipkin2.internal.Proto3ZipkinFieldsTest._Benchmark.benchmark_span_read_shared,923548.7683,924832.5963,920853.8182,912913.852,912177.293,927216.762,926101.6721,926414.2047,924844.8054,912704.7573,922847.2447,918052.6091,924642.7337,911068.0453,907442.2806,917295.3917,917462.8112,922498.1397,920908.6462,918470.792,929328.678,921514.3168,913380.5374,920429.6565,923456.4765,924998.5867,924247.4834,912040.6901,923398.0774,920725.8054,0.609392828
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_clientAndServer,335503.2279,335567.3968,333118.577,335802.1994,333169.26,336143.714,337758.0449,332411.5483,332795.2502,335612.0939,331557.9923,334477.9636,329578.4793,331605.3852,331964.6175,328170.045,333364.0935,334907.5772,335028.7134,331258.6404,330405.3659,336846.8922,335866.3451,331201.9186,330864.9028,332959.0661,335208.875,331500.231,335475.7219,332194.8532,0.704740066
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_build_headless,362702.9783,362898.4813,361621.5171,358488.6545,361900.3319,357541.799,358879.7887,357690.3472,363266.1591,363508.9534,360166.6517,363103.6702,359549.6884,361618.838,359631.3605,361005.3839,362979.0438,359506.0417,362773.1576,360789.1144,364037.2063,364505.0585,365465.0109,358982.6987,365278.0601,362214.6211,360835.1773,364955.6717,364731.5115,364437.7557,0.643925964
zipkin2.SpanTest._Benchmark.benchmark_localServiceName,1094776.92,1079504.245,1075988.074,1091022.286,1074911.311,1077016.675,1088719.143,1068547.354,1074660.365,1082553.94,1090578.418,1084384.798,1078515.859,1073620.287,1083108.862,1090640.327,1079523.715,1087852.278,1080182.245,1081705.579,1080834.598,1077962.707,1076206.147,1080808.508,1091118.123,1069206.121,1081721.124,1073133.637,1069311.748,1083652.9,0.646768297
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noAnnotations_rootServerSpan_shared_JSON_V1,156801.555,157041.7991,157388.2953,155909.4932,155441.5836,156589.2052,153428.1349,154658.6446,155821.4089,155897.2875,154617.312,155958.4163,156837.7327,156458.2327,155529.6099,154806.44,155485.9951,155310.9837,155324.7981,156670.1765,155642.9836,155680.9065,156095.7589,153954.7397,154894.8398,156013.4139,155621.3853,156283.0708,155304.0593,155153.4471,0.572387445
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_JSON_V2,671300.318,669317.1424,675935.0191,676147.8442,671009.141,667002.7287,667218.0338,670516.4513,671543.5729,668841.9228,668437.2818,668621.1051,670615.8873,674316.8534,667476.6366,669775.8613,667531.278,668211.1648,668617.7781,671420.3488,676744.6789,673516.3777,672404.9829,667919.2924,677227.615,668917.4032,667833.7237,667168.5921,665666.5203,667169.6799,0.478583952
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_skipsIncompleteEndpoint,186364.9346,188320.8825,188518.8855,190797.6999,187044.2776,188397.6111,188007.0963,190883.0913,188165.5479,187315.5707,190059.8866,188411.9595,189592.8258,190489.6346,187980.6022,186858.7372,189426.3923,190117.2844,187554.8086,188869.0341,186754.6101,189136.2288,189017.377,189651.2306,188053.1951,187957.7659,187981.4637,188535.1274,189258.1719,190222.5997,0.646176009
zipkin2.internal.V1JsonSpanWriterTest._Benchmark.benchmark_skipsTimestampAndDuration_shared,363886.3245,363230.7439,363157.2426,365169.5091,364001.1667,366348.937,360226.0457,361983.3012,361697.4331,361511.5697,364555.5934,361906.8203,366606.5161,362423.123,362759.4835,364612.1275,363186.5568,361873.3972,364908.0594,363698.5548,362735.7611,361220.853,363702.9644,366583.6117,363695.5265,357789.9732,365283.2062,364604.3052,362917.0939,366960.7615,0.553402496
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_readSpan_localEndpoint_noServiceName,376473.5936,378582.549,376477.6713,372780.2628,374409.5856,375847.8705,376459.4372,374207.5778,375433.8814,375576.0138,374629.0305,373067.8073,372806.0725,372970.229,376024.3899,376766.3427,373582.2826,374420.5703,373863.6918,373151.8332,371145.6066,375565.9704,370407.5027,373244.0386,372882.2108,373416.3633,374382.17,374106.4817,379515.6753,371243.3727,0.550837303
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_matchesTimestamp,784045.3554,789272.4857,792276.3331,790114.6694,784437.0891,793194.1013,793621.05,791869.4969,781707.9824,783502.8552,790321.7225,780302.5447,786399.8367,790748.316,784501.7415,791538.1588,791416.7806,783598.8633,792379.5757,789239.5835,784498.6734,791990.0126,789622.4516,788453.7306,791097.0746,794592.8242,787209.9276,773527.3753,788437.4833,788004.4871,0.592175432
zipkin2.SpanTest._Benchmark.benchmark_parentId_sameAsIdCoerseToNull,892275.0387,891057.9577,894527.5945,899080.5622,902385.4049,897736.0805,889390.6009,889846.4008,897987.1418,893495.9212,896215.6659,886248.8934,896772.7805,892681.4199,896807.4437,885245.3101,885150.1633,883250.2711,886715.528,896521.1432,886858.508,898368.5106,889242.9804,900595.4202,900670.4275,889749.7959,890566.3335,887801.9425,897331.7636,899403.3389,0.6081604
zipkin2.internal.V1JsonSpanWriterTest._Benchmark.benchmark_sizeInBytes,449427.1578,449540.6181,447452.0202,451805.9846,447225.8157,451311.3614,453443.5051,448184.5585,449664.6144,450342.0585,450007.9585,452387.1529,446627.4641,451199.8716,454001.7903,446953.9598,451347.2201,453374.2973,450169.5837,446882.9792,452811.7729,452293.9676,451762.4294,450437.6973,445760.3425,452645.2622,447380.0693,445892.152,450461.2506,443486.014,0.596213623
zipkin2.storage.StrictTraceIdTest._Benchmark.benchmark_hasClashOnLowerTraceId,842464.6873,835400.6872,834544.7894,825020.9513,838206.2679,829427.4842,830975.1267,838973.2662,837720.4387,832600.7796,834216.0212,826572.5593,826833.4507,831127.335,840329.2769,839496.6342,831550.2441,838812.7153,836807.0035,828203.2304,831851.3253,835530.9347,834385.6842,830102.0016,832584.4707,836779.1948,829024.4565,829814.0963,833941.0953,834750.2796,0.531218864
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesBeginAnnotation_client_noEndpoint,52576.46808,52505.84169,51932.93864,52126.03159,52401.58435,52196.23929,52439.00639,51813.79286,51845.09395,52283.92591,52507.4371,52117.89502,52873.09317,52503.37035,52503.66644,52041.19038,52396.67606,52794.05598,52739.47282,52013.72917,52333.46291,52596.56041,52342.79361,52288.86203,52021.54296,52442.68902,52938.75847,52540.53052,52368.31192,52422.50899,0.549838419
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_THRIFT,558891.2928,555713.9904,558183.0995,553939.7073,553151.1863,561989.098,558087.9053,562968.9281,564985.8888,559426.3986,556580.1451,562978.5746,562903.2038,555848.0466,562706.128,555551.1074,563088.2407,559347.2442,563676.2857,564319.0801,563570.3401,560181.7358,563075.8956,561345.2866,556266.8952,555726.4872,553808.8562,552313.1588,558860.3695,559729.0681,0.667553961
zipkin2.internal.V1JsonSpanWriterTest._Benchmark.benchmark_writesCoreSendAnnotations_consumer,393318.4664,395140.5458,392899.3099,396845.448,396304.8827,389651.9707,392803.7491,391865.0263,395104.9107,397567.7469,389866.6301,393349.2836,389004.8658,395650.47,392443.0488,392084.6259,397231.5034,391479.2514,393332.3441,393395.8071,391512.1957,391093.5815,396446.0755,390705.2428,394845.1757,392878.3067,393422.4409,397147.6092,393622.6557,394650.9101,0.599711638
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_JSON_V1,111907.0564,112945.8436,110927.5242,111560.406,112791.5658,111347.8906,112243.3528,112361.5202,111927.1888,111143.962,111058.0946,112279.9342,112807.3246,111915.2658,112858.1058,111532.5653,111332.7258,112190.2113,112804.0376,111647.0737,112383.5003,111098.7366,109859.2782,111867.1915,112542.7135,111561.0783,112836.3828,111260.7785,111783.3683,112107.7668,0.644569926
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_replayOverwrites,450612.38,453336.1854,454835.5972,458445.5874,458961.2765,455290.7184,456964.3928,458689.3255,455552.8148,454181.1623,457027.4595,455688.9123,451703.4338,452148.6271,452978.2843,456078.6275,457444.3733,457855.6869,456192.0173,458384.8843,454203.3172,457294.2941,457493.7711,458887.9739,459824.0093,458942.813,458342.2522,459418.7959,458347.9691,456199.4832,0.54048725
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_JSON_V1,398976.0795,395241.4854,399656.395,394356.8485,402169.7656,398686.9685,398219.3307,404259.9849,397570.6766,398331.8357,400823.8438,403891.4405,400300.5949,402062.9134,400465.0392,401436.4274,404204.628,404178.0958,402094.2484,398883.9739,401770.5157,395356.2545,399578.4146,401043.6902,397871.9008,403039.6637,400225.302,403942.2836,397080.5721,398106.2195,0.691872323
zipkin2.internal.FilterTracesTest._Benchmark.benchmark_doesntMutateInputWhenUnmatched,1672966.587,1683940.224,1678045.287,1659966.759,1658913.747,1667033.159,1687043.931,1667070.241,1666681.924,1676058.099,1677701.9,1684016.459,1675631.591,1665194.47,1681105.222,1667727.905,1663256.985,1678856.054,1670260.999,1686715.859,1672479.51,1689030.149,1660485.397,1689043.994,1673003.58,1688341.405,1681246.227,1666446.634,1658600.001,1665837.455,0.578556597
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_thrift,464963.0848,460555.8903,464666.9097,468349.6313,459678.0897,458743.4861,467070.4318,463720.8678,468680.6643,464423.7926,467053.9414,461187.0547,466985.4453,465126.382,464932.4123,462343.2868,464045.8659,459407.6875,465981.4261,462648.458,460735.4069,457395.569,462199.3946,461447.4387,460047.9825,463634.38,458044.3163,463175.0746,463828.2999,462810.9168,0.649725448
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_traceRoundTrip_PROTO3_heapBuffer,205165.5193,203984.9834,205178.8648,204670.4479,205053.4027,204826.7211,202145.3789,204657.048,202573.3866,202315.0197,202042.0532,204525.7931,204804.9366,201541.4426,204763.4442,204379.864,202330.0326,202244.4371,201608.8428,203237.3005,204674.8508,203255.6572,203678.3971,200484.1347,204749.1247,202507.8141,204246.8802,200935.0424,203266.8797,204274.1421,0.679055788
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_JSON_V2,966284.5801,980126.1935,971313.1843,983890.7798,986443.7193,976972.46,971597.1756,985563.7835,981874.9908,987427.8319,983013.6313,974435.5453,981798.688,983032.0872,983454.3498,989088.9395,988130.7568,987192.4647,990823.1157,977019.625,975936.8338,981993.0812,989111.8803,984097.8416,976730.8408,982629.8951,975139.7832,984512.0442,989393.9562,986887.2637,0.625511946
zipkin2.SpanTest._Benchmark.benchmark_putTagOverwritesValue,919112.9366,923142.9421,913649.658,914038.6708,911494.9413,926128.5932,912698.8349,928330.6615,920492.0595,925666.2831,919991.9484,925236.3235,920047.3609,929703.7209,924600.5263,914264.5935,924148.9646,915659.4384,925559.7694,916674.3469,921272.1795,919392.8303,928822.2523,925825.5299,924765.7982,920173.3663,903031.6033,928124.3472,921765.4183,913081.8687,0.680197611
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noAnnotations_rootServerSpan_THRIFT,345902.0112,346011.1631,345571.2601,347472.6684,348005.5243,349129.2182,348537.5028,344331.9113,344969.7678,349391.4896,352245.9873,349951.5633,350725.8408,350289.1436,348861.5402,347269.7125,350055.5879,348378.6797,348290.8126,348713.7949,346942.2075,349983.4047,348762.0778,347408.653,347666.5421,349334.73,349097.9078,346563.4406,350829.1703,348544.2282,0.527826619
zipkin2.storage.StrictTraceIdTest._Benchmark.benchmark_filterSpans,1091827.454,1088680.668,1098695.09,1093948.371,1101373.939,1084792.625,1092312.175,1087113.182,1095914.706,1087363.032,1082442.964,1095961.446,1079678.303,1097014.026,1090814.688,1092458.827,1080367.706,1091690.166,1091991.843,1099360.881,1087645.849,1086846.011,1094299.767,1072095.394,1087912.225,1094320.086,1079341.556,1090063.872,1090820.493,1097067.282,0.612257319
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_JSON_V2,188613.0341,190599.4754,189539.6828,188672.4373,189957.775,189470.1959,189131.1584,189088.368,189758.1633,188037.3961,189304.395,189097.5352,190227.7695,187978.4273,188740.6743,189272.3488,188539.2343,187460.5993,187950.1919,190562.6417,189177.8249,186500.7248,189379.9444,188141.2102,189354.8866,188939.0338,190444.9273,190023.3983,189892.7662,191342.9872,0.542135442
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_downcases,1224324.721,1235685.846,1216183.45,1224771.72,1202246.584,1234243.001,1236182.842,1225188.767,1235755.297,1231742.531,1224137.968,1223890.159,1233731.524,1231500.321,1236022.06,1231509.361,1221068.051,1231094.063,1236343.089,1218056.397,1223333.243,1229800.493,1234189.431,1230193.181,1230058.215,1232613.646,1224861.762,1238076.661,1219939.28,1225399.006,0.628960151
zipkin2.internal.V1JsonSpanWriterTest._Benchmark.benchmark_annotationsHaveEndpoints,467960.9117,469815.5777,466284.5786,473658.2457,467069.1117,470646.7892,470257.337,471563.409,466175.915,471091.3337,469171.3358,469098.5976,465765.4773,468143.805,465684.3862,469627.1192,465744.7722,469337.6885,468814.4831,470340.6871,472441.2166,464026.5293,469313.5145,463619.447,461826.0074,466937.9932,470290.7264,470527.8614,469470.9464,465127.8991,0.588015769
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_noLocalServiceName_JSON_V1,412051.8779,413468.6382,417989.7943,415715.1513,412188.3355,414753.0337,417383.215,418222.7674,411901.87,413513.1328,415351.4848,414348.3034,415983.0778,416122.1706,413830.8528,412499.7024,415675.727,412757.2954,415128.1532,413898.3468,410271.7509,418337.5562,417253.4458,417158.5289,418369.0091,419401.6463,414295.3001,413997.1355,412188.7963,410907.6518,0.588270448
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_onlyAddressAnnotations,774327.5086,778537.7792,764343.0233,759987.1507,768744.4142,764785.8301,780942.6715,779932.4041,781440.1908,770966.6516,780429.6204,782337.2525,781523.1513,769825.6923,770324.72,770259.557,773055.1177,783358.3761,781553.1912,782568.6596,770508.0536,767571.0949,765335.3096,768350.8192,784163.2075,780065.135,775647.1613,781694.201,771851.0104,771557.2081,0.886327328
