BENCHMARK,ITERATION_1,ITERATION_2,ITERATION_3,ITERATION_4,ITERATION_5,ITERATION_6,ITERATION_7,ITERATION_8,ITERATION_9,ITERATION_10,ITERATION_11,ITERATION_12,ITERATION_13,ITERATION_14,ITERATION_15,ITERATION_16,ITERATION_17,ITERATION_18,ITERATION_19,ITERATION_20,ITERATION_21,ITERATION_22,ITERATION_23,ITERATION_24,ITERATION_25,ITERATION_26,ITERATION_27,ITERATION_28,ITERATION_29,ITERATION_30,RSD
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,447911.611,447565.912,447570.634,447502.99,448042.37,447434.201,448180.635,447425.055,447763.337,447759.191,447718.706,448000.554,448281.37,447736.793,448134.89,448116.066,447915.033,448154.059,447641.319,448075.258,447727.839,447197.427,447706.889,447921.291,448262.401,448399.601,447618.236,447802.062,447361.244,448049.013,0.067424994
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1094086.197,1094926.358,1094718.042,1095692.54,1095346.055,1095093.354,1095878.062,1094083.75,1095273.098,1096097.096,1094681.76,1095583.937,1095166.821,1095904.336,1091388.581,1093800.43,1094944.724,1095870.574,1095989.921,1095282.239,1095430.372,1095172.1,1095147.678,1095352.056,1094536.543,1094747.714,1094955.805,1094561.296,1095313.75,1096291.517,0.084020107
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,550629.812,550188.963,549579.314,550410.846,549796.539,549171.299,550050.873,548881.305,549627.743,550353.725,549390.304,549767.474,550059.921,549257.033,549191.02,550183.903,549552.948,548761.261,550230.506,550026.922,549652.4,549894.618,548982.649,549280.136,549602.71,549319.295,549444.945,549516.845,549548.019,549402.427,0.085420035
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1211476.369,1214611.514,1214696.847,1213005.626,1211567.242,1211979.844,1213072.909,1214977.756,1212501.623,1212204.297,1213671.961,1214138.561,1213143.915,1213745.182,1212591.752,1211761.45,1212931.768,1212666.791,1213285.652,1211761.818,1211669.154,1214180.415,1213842.782,1213288.218,1211875.985,1212628.229,1212967.867,1211391.035,1214611.841,1211782.082,0.088406638
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,331906.384,332504.102,331885.153,332612.195,331754.999,332210.516,331163.93,331711.554,331803.994,332012.665,331656.157,331919.664,331840.693,332284.264,331596.298,331625.368,331703.351,331433.288,331789.393,331547.307,332117.775,331897.641,332177.105,331425.471,331596.769,331819.627,332122.067,332126.315,332225.11,332092.002,0.097641087
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,321958.779,322093.186,321196.858,321696.828,321687.539,321193.731,321874.202,321499.526,321994.82,322074.025,322218.5,322040.768,321590.41,321284.706,322181.238,321508.028,321371.903,321655.546,322026.138,321701.232,322099.261,321924.884,322021.641,321338.563,321612.937,321445.715,321933.001,321336.603,322036.625,322007.568,0.098403667
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,973791.134,973270.244,975069.159,973613.496,977213.1,973861.844,974572.893,974082.028,974484.381,974058.745,973925.228,973487.968,975883.565,973906.832,975826.314,973488.454,974495.598,974572.969,975481.412,974799.584,972328.513,975062.467,974557.42,974664.439,974208.723,973485.88,973679.122,975214.16,974599.24,975494.228,0.098977233
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1055720.708,1057521.524,1056322.68,1057692.438,1057177.959,1057699.335,1056249.609,1056251.285,1057631.404,1056360.835,1057424.639,1059047.989,1054198.359,1057900.549,1056961.302,1056756.204,1057023.594,1054611.061,1056311.088,1057670.11,1057314.241,1057124.8,1054750.62,1055819.465,1056322.755,1058651.288,1056941.985,1055706.44,1056879.615,1057144.198,0.103873188
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,752365.104,752747.474,753952.635,753512.442,751535.528,753829.898,754322.999,753502.393,754897.292,753265.471,752430.967,753171.912,753961.025,754427.68,755064.977,753351.194,754718.538,754110.202,754475.115,754054.928,752895.213,753481.208,754804.212,753845.727,753558.942,753455.211,754411.18,754099.663,754426.349,753679.839,0.107647033
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1218622.974,1217766.841,1218203.147,1214614.412,1219119.351,1217697.625,1217357.619,1217624.561,1215349.757,1216456.352,1217736.719,1218729.723,1218586.676,1215686.644,1217566.273,1219180.333,1216478.476,1219086.505,1217774.526,1218320.939,1218974.817,1216588.18,1217980.987,1216293.552,1219037.884,1218955.134,1218967.311,1216796.943,1217825.209,1220508.88,0.107916919
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,543779.925,544250.323,545195.883,544457.325,545398.25,544730.26,544898.423,544245.976,544802.607,544654.016,544698.811,543890.701,543938.802,543514.084,544253.991,542503.989,543674.517,544460.879,544348.678,544240.244,544713.125,543936.74,544148.149,543127.989,544515.588,544057.688,544266.118,543716.253,545057.62,543830.144,0.112138244
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,343411.955,342977.232,343632.886,343054.819,343694.12,343309.282,343176.812,343993.055,343805.79,343143.059,343484.198,343281.509,343520.906,343687.234,343622.032,343163.327,343271.699,343159.574,343508.253,343818.426,343577.523,342896.414,343428.34,343034.715,342583.974,342475.548,343909.102,343341.116,343746.266,342682.39,0.112346037
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,30312.299,30360.528,30263.341,30305.135,30236.398,30313.142,30286.612,30347.698,30334.183,30302.47,30334.59,30282.446,30302.975,30356.357,30293.385,30294.362,30257.608,30366.491,30303.279,30340.957,30282.248,30249.785,30245.405,30276.062,30289.543,30312.447,30323.217,30325.925,30290.688,30318.817,0.112355648
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,142633.55,142888.231,142378.933,142827.099,142858.438,142665.254,142557.893,142393.539,142813.817,143022.879,142638.895,142614.944,142779.014,142767.204,142719.907,142611.849,142757.036,142588.791,142852.452,142900.265,142734.494,142550.271,142742.3,142922.544,142800.24,142907.164,142444.259,142730.643,142873.867,142834.968,0.112399392
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1210228.727,1214080.338,1212872.422,1215584.999,1213707.786,1211602.69,1213500.564,1210615.083,1211978.283,1213004.168,1211299.654,1212547.289,1213293.87,1213116.434,1214237.67,1210885.698,1214701.53,1215213.447,1211974.281,1212604.252,1212001.649,1213281.436,1212556.397,1211471.468,1212232.429,1210504.629,1213630.893,1213697.687,1211430.822,1212334.189,0.112725106
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,514807.266,514913.447,515342.917,515714.752,515283.03,514820.302,515487.362,515584.513,516314.268,515618.381,514845.512,516278.997,516083.468,515067.703,514426.586,514774.31,514849.149,514738.079,516302.162,515282.556,514686.61,515821.692,516009.04,515562.943,514834.277,514806.424,515417.837,515898.905,515386.286,514111.581,0.113449675
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,640179.191,640385.743,639416.164,640423.606,640133.681,639226.991,639000.721,640061.571,640180.087,640097.348,640535.704,639776.413,640369.71,639071.065,638518.635,639852.339,639064.52,640667.072,639993.316,640670.799,639494.628,639904.802,638068.256,638016.018,639965.108,640766.613,639382.484,640345.318,639768.403,640086.684,0.113623426
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,358533.8,358419.425,358771.821,358797.21,359659.334,359070.314,359001.216,357844.139,358116.156,358613.57,358370.276,358868.664,358743.685,358481.312,358767.813,358712.291,358605.607,358009.807,358633.439,358326.718,358156.895,358231.706,357800.496,358612.304,358247.163,358221.992,358513.615,358358.514,357612.131,358345.547,0.115415531
zipkin2.v1.V1SpanTest._Benchmark.benchmark_annotationEndpoint_emptyToNull,1023743.101,1021017.661,1022781.799,1021797.467,1019673.258,1022490.931,1022709.708,1020894.747,1022194.767,1022123.997,1022260.655,1022429.241,1022055.453,1018060.724,1020214.631,1021605.401,1022135.998,1021930.935,1022369.079,1020598.812,1022566.474,1021144.171,1021259.021,1022953.044,1020281.991,1021849.606,1021023.93,1020602.549,1020910.48,1019503.072,0.117560622
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_dedupes,720953.617,720865.963,721119.336,720372.177,719580.813,719103.631,721124.531,722879.871,721823.315,721340.341,721608.883,722085.518,722519.825,721589.549,720911.608,722106.795,720969.526,722054.972,722167.685,721289.598,721916.302,722150.422,721171.553,721126.365,721057.984,722529.892,722594.098,721991.891,720896.753,721017.449,0.117691872
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,847455.932,847455.36,847958.146,848561.083,847947.96,848385.832,849090.301,847937.327,849249.951,850547.765,849682.022,849445.093,849556.847,849673.084,849849.12,850166.485,850298.136,849542.067,848616.063,846937.786,849369.179,849158.443,848941.404,849266.754,849463.754,851197.756,848074.58,849730.434,849496.157,850506.693,0.119341336
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_specialCharsInJson_PROTO3,346442.373,346631.333,346489.234,346723.856,345974.74,346426.106,346103.942,346254.906,346351.788,346363.319,346542.204,346414.269,346286.653,346595.251,344639.343,345789.113,345873.552,346629.817,345583.222,346160.168,346347.213,346445.677,346400.609,346843.084,346290.524,346335.378,346008.545,346627.918,346402.395,346092.068,0.120671729
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_minDuration,630866.922,629931.726,631163.529,630428.922,631659.163,630263.936,631556.624,630963.735,630460.084,630882.798,631797.234,630459.682,631169.195,630106.818,630088.54,629851.879,630896.374,631266.737,631092.382,629895.497,632924.15,632236.529,631457.833,631179.394,630656.643,631409.522,632057.223,632195.432,630744.863,631431.166,0.120737954
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4,367893.739,367552.366,367456.413,367854.171,368009.515,367445.486,368808.536,367604.085,368257.26,368020.935,367999.563,368133.935,368008.521,367946.412,367431.165,367975.202,367873.915,367387.1,367867.82,367442.304,368511.107,368297.167,368217.382,367975.686,367642.085,368298.461,367920.005,366875.674,368791.369,368764.359,0.121262118
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_modifiable,587777.74,586886.163,587000.239,588094.011,588718.113,585924.085,585487.91,585723.611,587553.39,586775.613,587269.449,586264.416,585982.302,587202.943,586814.654,587801.005,587341.285,587201.224,586926.818,586594.115,587373.065,586769.791,587202.217,587392.964,586784.754,588103.216,587375.885,586709.33,587146.465,586138.651,0.124648917
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_tag,659381.254,659501.059,658761.644,660490.566,658879.512,660793.379,660109.039,660889.061,661423.163,660769.114,660710.038,660825.857,660971.383,661296.889,661065.025,660539.088,659546.926,660274.479,660910.902,661405.735,660881.96,661074.536,660940.986,662473.892,661534.367,662310.495,660369.032,659862.7,660682.653,661203.888,0.1305177
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notLocalhost,1085962.505,1085126.904,1087756.513,1087712.697,1087171.87,1086579.138,1085267.049,1085630.116,1086063.155,1080745.936,1084357.258,1084497.633,1086590.924,1087600.978,1085486.91,1086870.933,1084814.168,1087229.949,1086806.384,1087526.77,1084544.18,1085543.269,1086420.805,1086753.055,1086227.443,1086367.508,1084961.573,1087833.893,1086222.611,1086827.281,0.132358212
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6,835046.321,834996.133,835732.237,836026.692,835714.672,835470.908,832480.435,834777.33,832579.642,833813.327,833206.831,833438.309,833500.691,833864.172,833394.034,834235.505,831637.957,833689.101,832938.783,835016.349,833687.336,833668.908,834052.53,832571.002,833402.285,834591.858,832574.514,833019.35,832797.491,833450.321,0.133103622
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spansRoundTrip_PROTO3,47978.101,47958.782,48055.435,48041.279,48010.754,48097.769,48120.231,48022.958,47958.012,48021.846,47989.793,48030.434,48015.788,48185.007,47854.67,48047.761,48123.803,48116.554,48066.518,48069.923,47957.211,48027.555,47979.909,48015.644,48019.324,48028.097,48089.46,48051.66,48076.948,47990.815,0.133135623
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_THRIFT,416243.363,416607.031,416267.692,417167.586,416689.196,415662.447,417734.223,416595.089,417523.656,417274,417419.603,417365.025,416760.623,416972.057,416932.458,417044.454,417034.381,417236.332,417413.146,417637.395,417162.142,417701.299,417191.128,417390.899,415823.156,416338.379,417891.078,417126.077,417833.575,417240.974,0.135610551
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_mappedIpv4,346436.235,346851.535,346943.423,347302.634,347273.906,346765.733,346296.189,346653.513,347206.863,344878.727,346555.254,347210.585,346795.884,346759.192,346244.246,346478.845,346851.94,346340.326,346895.6,346858.298,346735.05,346883.41,346630.385,346628.953,346971.158,346847.566,346742.889,345845.773,346209.833,346626.744,0.135698343
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_THRIFT_shared,503779.189,503444.147,500809.503,500697.411,503187.747,503427.976,502845.525,502447.927,502287.682,502846.021,502151.77,502088.502,502661.476,502749.42,502924.842,502226.086,503183.236,502120.811,502629.221,502411.103,502258.55,503219.539,502684.938,502402.025,503002.465,502305.392,502170.594,502961.364,501374.426,502474.379,0.138286285
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_toStringContainsOnlySummaryInformation,1070732.754,1070243.878,1072267.146,1072939.498,1070843.194,1067488.846,1069701.92,1071726.626,1071548.473,1074066.193,1069131.041,1070290.829,1070991.339,1071876.112,1071956.575,1070725.57,1071675.861,1067668.355,1070650.384,1071606.992,1070364.798,1071820.918,1068219.049,1070123.828,1071801.865,1071025.176,1071686.877,1072818.49,1072007.687,1071849.53,0.138510534
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForMessage_thrift,570576.375,572183.798,571398.983,571823.044,569836.502,572863.282,571155.95,570674.533,570450.272,571587.748,570404.388,569892.443,569383.572,571011.467,570103.587,571174.041,571347.729,569150.994,570601.597,571073.417,570271.385,571286.056,570606.692,570548.966,570424.3,569549.639,571327.554,570334.922,570728.223,571164.371,0.142357901
zipkin2.internal.Proto3ZipkinFieldsTest._Benchmark.benchmark_span_read_tag,603155.61,601985.692,602196.52,602934.836,600139.114,600317.074,602686.689,601740.105,602009.665,601245.273,601930.036,603382.914,601350.451,600524.08,602057.701,602034.321,603017.72,602535.366,600921.034,602087.855,601635.77,602574.881,601151.415,601307.687,601379.507,602719.647,601706.342,601490.37,601696.718,603484.538,0.143548265
zipkin2.codec.EncodingTest._Benchmark.benchmark_multiItemList_json,1332448.343,1332559.721,1331746.615,1335583.356,1333549.76,1332381.456,1332847.838,1334223.448,1333166.246,1332175.719,1331835.735,1330815.215,1329874.428,1331647.239,1329095.258,1326793.949,1330924.512,1329462.697,1331196.734,1334661.944,1331084.272,1330526.36,1332337.765,1334952.101,1332349.134,1329869.817,1330013.157,1329083.889,1330722.455,1330783.264,0.144769828
zipkin2.SpanTest._Benchmark.benchmark_shared_canDisable,991414.056,990790.292,990534.401,992386.655,992953.199,990593.423,991348.206,990885.507,989162.094,991148.259,989135.382,988178.022,990483.882,990576.928,990629.655,987048.203,990549.242,990864.794,990585.19,989293.156,989350.56,990628.003,992107.239,990454.837,991339.704,987839.77,988349.532,987459.198,990813.374,988908.709,0.14498285
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_falseOnEmpty_inputSpans_JSON_V1,1401798.991,1404101.388,1401946.014,1400216.075,1400067.5,1402313.658,1399164.47,1394788.911,1397859.718,1399289.7,1397872.931,1401176.608,1400437.691,1400669.24,1401166.186,1399186.099,1399577.16,1396936.829,1399286.441,1400347.751,1399770.025,1398642.004,1401818.577,1400333.465,1401269.819,1400158.147,1399670.065,1400741.591,1398029.055,1394631.533,0.145175074
zipkin2.internal.TraceTest._Benchmark.benchmark_choosesBestTraceId,424805.966,425935.675,426879.755,426795.986,425401.286,426047.813,426379.985,426270.763,426856.018,426228.267,425065.603,425443.129,426072.555,426810.288,427203.131,426505.12,426149.806,425708.622,426554.466,425642.675,426278.135,424946.68,426018.055,426537.075,427311.876,426485.155,426286.503,426299.629,425967.053,425801.994,0.145842064
zipkin2.internal.TraceTest._Benchmark.benchmark_cleanupComparator_transitiveKindComparison,125617.48,125461.791,125657.581,125478.032,125587.146,125458.368,125865.6,125771.418,125988.684,125996.14,125624.174,125773.947,126071.682,125682.724,125932.653,125556.442,125847.923,125915.576,125904.964,125769.564,125787.554,125546.341,126071.231,125885.42,125716.454,125799.076,125686.065,126075.571,125960.64,125620.355,0.148346228
zipkin2.EndpointTest._Benchmark.benchmark_missingIpv4IsNull,1378317.3,1377419.128,1380688.216,1380581.251,1379757.03,1378021.533,1381419.648,1380095.818,1379186.985,1379972.758,1377715.793,1378560.24,1381544.145,1379529.682,1380786.6,1376292.274,1379890.421,1380481.083,1381238.764,1378706.371,1378802.475,1380175.243,1381410.139,1380388.744,1379145.903,1378788.882,1381168.729,1381670.137,1381371.024,1371357.289,0.14940383
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_groupsEverythingWhenNotStrict,612255.378,613652.046,613782.109,614679.905,614476.819,613645.891,613622.999,612643.434,611277.751,612830.334,612916.212,612849.994,612911.627,613990.626,613479.986,614451.185,614380.376,611627.304,612489.025,612437.773,613564.258,612559.45,612150.479,613148.352,611693.893,613929.19,612565.685,611640.549,613714.415,614050.487,0.152433937
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_writeVarint_64,552216.122,551433.915,552818.356,551407.889,552930.654,550636.945,550990.351,551919.577,552099.52,552034.139,552100.16,550320.926,551848.749,551767.414,550272.858,550690.208,550061.516,551491.565,550939.651,551197.694,551032.396,552192.599,549901.258,550708.754,550848.722,549944.291,551189.169,550636.682,549923.736,551186.5,0.152871236
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_emptyListOk_PROTO3,1343976.092,1348704.243,1345061.805,1348709.69,1346320.515,1346308.857,1350461.996,1350265.018,1348698.672,1349671.649,1348636.56,1351412.721,1350278.979,1349368.132,1348090.154,1347438.481,1351206.355,1352705.961,1348826.357,1351681.525,1346282.791,1349975.767,1351248.454,1350193.533,1349819.003,1350352.315,1350732.615,1349451.624,1346906.605,1350770.09,0.153302934
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_bytes,1279334.504,1280507.743,1280151.375,1282371.24,1282313.113,1282851.686,1279683.162,1278717.789,1280605.973,1279649.545,1280105.936,1282498.451,1279444.346,1280374.285,1281109.623,1280864.033,1281750.517,1280232.07,1276333.001,1279436.069,1283010.628,1278372.364,1278893.968,1281206.97,1281562.547,1282059.908,1280795.926,1276019.016,1277282.084,1275492.243,0.153922216
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays_doesntLookEarlierThan1970,591181.147,591926.574,592368.252,591167.974,591987.425,591823.197,590330.016,589678.817,590238.956,589868.75,589346.573,590562.975,590382.183,590032.444,591591.519,589228.082,590290.661,589528.771,589549.287,589895.954,589167.589,589855.676,590573.919,589424.862,590056.514,589471.02,589329.409,590097.988,590673.373,589551.61,0.154561167
zipkin2.EndpointTest._Benchmark.benchmark_newBuilderWithPort_highest,1371252.629,1372779.605,1372379.553,1369462.628,1369722.206,1374118.692,1369805.23,1369088.882,1371276.382,1370947.454,1371461.426,1372026.811,1367260.713,1370089.452,1370744.833,1371729.315,1369990.205,1373284.881,1372040.031,1370802.892,1372975.92,1372587.92,1370617.604,1362701.625,1370133.627,1373163.681,1372315.159,1371428.218,1370319.823,1369765.692,0.155838072
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_minimum_JSON_V1,921648.711,919310.33,921168.099,922232.03,921405.216,918503.143,918125.546,919738.724,918950.919,919621.799,919817.19,919193.492,921209.504,918091.179,919647.108,917224.49,917906.63,919838.839,918521.386,917709.99,918905.752,918581.81,921043.662,918653.992,919886.117,919457.144,918238.043,916109.392,917108.328,918949.013,0.156762027
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_empty,1418056.86,1423567.459,1421725.371,1422279.924,1421175.316,1417338.353,1415911.926,1416782.028,1419503.594,1422921.836,1421100.426,1422456.256,1422310.941,1419288.463,1422609.636,1418205.909,1421464.868,1422785.253,1420123.681,1423385.333,1420667.487,1419494.661,1423211.531,1418984.438,1419344.156,1424313.028,1422961.702,1423799.449,1420818.005,1420693.91,0.156890727
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_sharedId,312760.962,312978.331,312680.245,312284.733,313050.784,312797.761,314318.539,313410.383,312416.726,313092.798,312492.296,313282.582,313201.179,312701.446,313218.611,312821.926,313302.378,313088.049,313053.803,313439.731,312040.139,312956.624,313169.238,312511.984,313347.408,313248.533,313235.657,311863.547,312124.276,313345.686,0.160490495
zipkin2.EndpointTest._Benchmark.benchmark_coercesZeroPortToNull,1364449.723,1368883.131,1369967.058,1368969.93,1367820.375,1362117.611,1370273.142,1369864.504,1369722.073,1367617.324,1370020.271,1369756.787,1369617.948,1369677.655,1368349.478,1369774.644,1368122.603,1369841.819,1369682.974,1366110.953,1370501.943,1371042.074,1371141.241,1370357.888,1366671.391,1364740.583,1371190.079,1369720.624,1367397.582,1365707.97,0.160636837
zipkin2.SpanTest._Benchmark.benchmark_parentIdFromLong_zeroSameAsNull,898028.259,898496.284,897238.314,897459.137,898464.485,898070.426,898408.645,895481.734,896643.392,897123.392,896090.129,896076.335,893202.721,895698.12,894540.788,897214.258,894764.112,896835.883,896115.427,894102.608,893987.3,894794.052,894066.091,897314.26,895733.538,896271.113,896209.814,895017.505,896780.702,896850.391,0.162189772
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLong_bytes,1311014.109,1315483.862,1315670.663,1315470.062,1316426.261,1317401.194,1320727.446,1319746.969,1317824.508,1318747.677,1319026.454,1317895.604,1319136.494,1313636.634,1315853.457,1319759.286,1320526.408,1318742.009,1318734.406,1319070.079,1318842.265,1318656.617,1319940.838,1318386.9,1318424.855,1320062.978,1319311.749,1319449.428,1317076.693,1319841.97,0.164378753
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_redundantServiceNameOnAddressAnnotations_serverRetainsClientSocket,560381.896,563133.94,560083.465,560713.401,562023.669,561584.882,562602.844,562320.796,561791.065,562164.704,563129.66,562639.724,561751.128,562773.23,562936.421,563062.338,562590.278,560753.739,562737.431,560239.179,561335.614,562691.432,561331.359,563338.657,562619.576,561753.864,563013.688,561895.937,562396.619,562819.096,0.165453481
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_rootSpanNotFirst,616872.462,618846.189,617985.977,616518.732,615877.034,618713.187,617641.485,615696.387,617434.188,618782.008,616032.367,615987.432,615160.273,615934.576,616550.99,618000.877,616345.582,616305.216,617521.47,616915.991,616115.034,617476.287,616832.972,618218.283,617058.811,617048.584,617109.893,615476.945,618400.431,617484.811,0.165462417
zipkin2.SpanTest._Benchmark.benchmark_normalizeTraceId_padsTo64,968635.641,968027.326,970366.262,966418.071,969723.754,968483.498,968852.201,971319.878,969580.769,969912.737,972986.72,971526.616,971108.126,970061.189,970516.238,972142.828,972011.386,972464.934,971573.705,972400.519,972306.523,971541.862,971963.467,968712.471,973481.879,971913.736,972367.511,971526.914,970968.269,969579.25,0.172425803
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_spansRoundTrip_JSON_V1,10145.495,10144.303,10102.583,10169.986,10180.435,10149.273,10168.651,10178.498,10172.077,10171.003,10162.563,10156.915,10170.52,10171.643,10172.744,10170.058,10174.187,10173.994,10176.037,10179.604,10182.095,10166.64,10178.675,10169.85,10173.71,10169.308,10176.205,10162.634,10138.986,10128.766,0.172773812
zipkin2.EndpointTest._Benchmark.benchmark_ip_addr_ipv4,345478.284,342904.548,345345.331,345639.93,345609.573,345747.769,345726.282,346052.974,345577.519,345360.721,345584.692,345703.795,345158.661,345994.204,345623.521,345312.455,345467.2,344747.594,345013.489,345397.977,345123.472,345258.058,346039.324,345072.592,345257.332,345958.127,345534.501,345354.731,344310.678,344948.037,0.17389896
zipkin2.v1.V1SpanTest._Benchmark.benchmark_binaryAnnotationEndpoint_emptyToNull,1031710.548,1029809.708,1032880.777,1030007.213,1030135.28,1029960.696,1028289.229,1029619.09,1028171.449,1025825.464,1027905.314,1029296.323,1027101.177,1028144.542,1026753.923,1028136.328,1028432.109,1027406.103,1028071.87,1024503.584,1027477.77,1029359.265,1029085.935,1027165.975,1024536.071,1028100.119,1027035.906,1027341.644,1028025.189,1027792.323,0.174018033
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_build_noChildLeftBehind,176248.37,175839.708,176467.049,176005.502,176066.261,175660.5,175851.533,175416.915,176046.867,176308.878,175915.546,175510.434,175910.767,176047.167,176185.509,175601.996,176280.424,175420.464,175763.994,176097.304,175585.35,175998.851,175898.884,176023.895,176319.6,175160.485,176046.076,175720.222,176194.041,175981.374,0.174287144
zipkin2.SpanTest._Benchmark.benchmark_annotationsSortByTimestamp,601192.404,598978.313,601963.497,600431.398,601469.744,601978.567,601090.698,600527.633,600871.401,600222.568,601047.511,599049.116,596893.858,599572.269,600850.84,600582.773,599902.348,600845.377,599032.84,601180.651,601180.409,600195.633,601393.582,601673.092,601887.706,601394.349,600335.462,600487.615,600641.633,600914.469,0.179062912
zipkin2.SpanTest._Benchmark.benchmark_coercesZeroTimestampsToNull,933213.82,932567.21,931807.937,931432.253,930775.918,931038.558,927228.612,930406.403,930471.798,931239.041,928623.929,928963.852,930187.261,931642.158,930408.998,931563.999,930183.328,931676.915,930205.33,929516.953,930789.029,930047.857,924428.217,932024.753,929909.59,931674.795,929289.451,928829.097,931700.655,929152.397,0.184008032
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_localhost,129476.434,129225.692,129558.089,129673.286,129721.476,129169.946,128740.509,129097.113,129008.012,129058.712,129043.143,128979.084,129077.815,129018.868,128990.321,128870.123,128896.625,129217.389,129046.239,129319.472,129160.381,129007.288,129250.818,129051.143,128775.278,129111.258,128816.926,129255.81,129100.134,129187.786,0.184736575
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscape,749483.716,750839.283,744693.19,747580.741,751678.94,752249.868,749663.163,749085.184,750313.504,750005.321,748146.086,749876.157,750173.721,750343.091,749907.262,749063.064,748842.439,749839.736,749471.892,750300.642,750832.127,750968.737,749402.157,751656.688,751114.792,749530.305,750636.128,749693.746,750285.382,750866.53,0.187393365
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_groupsByTraceIdHighWheStrict,495095.23,495389.726,493632.668,496236.855,494809.393,496026.519,495505.937,494771.368,495419.997,493898.721,494906.28,494711.849,492462.197,493695.769,495335.141,495296.145,494797.004,494390.08,494451.83,494134.927,494183.257,495098.67,494878.67,495358.268,494583.885,496547.556,494667.436,492001.702,493860.28,494692.522,0.196231662
zipkin2.EndpointTest._Benchmark.benchmark_parseIp_ipv6_bytes,827058.518,826880.036,825498.581,825093.704,826684.648,824727.371,829125.953,828161.91,828241.299,828925.994,829875.289,823881.451,829241.18,827005.358,829360.95,830263.065,829482.451,829599.768,828364.984,828682.499,830123.89,828639.548,829866.996,828032.913,829009.223,828551.869,828516.35,827637.162,828209.605,827962.185,0.196470665
