BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_lookbackMustBePositive,82159.4771,71417.3373,81609.1983,72800.8168,78593.4397,82770.3589,83194.0446,81974.4161,82805.2718,82971.5322,75296.3521,70278.8953,71399.5037,69354.7694,69848.2975,70882.0495,69742.1881,75740.4664,83903.2589,82905.9692,78337.5695,76806.3155,83687.4647,84504.2541,84391.3593,84287.037,83864.4,80284.3121,71703.6952,83360.8706,74715.0807,75222.9373,76154.4903,74786.7012,74757.0579,74484.8862,74971.8833,75842.4128,75927.2123,76045.9029,75249.6406,75285.8822,75751.0447,75091.4195,75698.248,76557.4356,75960.3276,75487.2162,75036.5198,75333.4915,75116.7644,75842.689,75716.121,76579.0709,75514.239,74237.7271,75061.8868,74671.2234,74441.3974,74630.224,10,74965.63,80173.18,75161.53,75700.15,0.9442069,1.002927
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_timestampPastLookback,213466.511,213115.765,213828.555,206460.722,209104.114,207938.157,208303.358,209017.418,207531.307,211143.911,207185.209,210168.989,207255.036,207150.807,208112.703,210303.919,208141.732,209002.63,210009.154,209885.394,212071.015,210661.475,212355.41,212976.76,208516.14,208112.058,208554.524,210461.773,213619.736,211942.557,211492.6,209771.19,212146.738,213338.49,212665.517,214868.203,212840.282,211605.622,208411.227,209637.678,183755.535,212370.75,210453.825,211115.253,210103.765,214817.471,211869.312,212778.723,213491.367,213832.04,212087.22,210133.683,213841.785,211133.587,213338.111,184544.973,181338.177,182849.848,204128.508,212003.815,1,208691.1,210643.3,204325.7,212247.8,0.979082,1.007675
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_maxDuration,162761.072,195554.259,168073.929,197429.623,201050.656,202554.51,202015.011,202273.576,201734.85,203177.578,178820.445,164099.887,164937.596,163343.027,161478.975,164553.014,164163.502,188040.795,203422.714,183315.193,166056.548,184402.993,197204.769,181980.935,184787.279,200502.339,201221.712,199046.812,189509.353,164486.487,173011.686,186221.877,188746.593,186653.351,189170.609,191117.77,188308.189,186456.577,187997.235,186165.217,186938.064,184567.561,183531.065,164802.204,187727.04,191126.062,188233.432,188681.985,188901.687,185401.727,158433.124,185976.159,187208.993,186131.317,163794.03,160391.962,160637.242,162226.006,160960.204,183022.471,1,175699.2,190877.5,177453.3,186566.9,0.9773868,1.009704
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_noRootSpanLeastWins,193182.403,196469.669,194877.312,194563.425,195254.302,193106.537,194014.826,194374.853,195022.795,194080.226,195318.148,193196.204,194672.486,194082.603,195380.98,195169.176,194197.436,195637.65,192784.48,193872.375,193684.608,193144.237,193271.742,195393.723,196794.455,197331.006,196063.775,196210.252,194873.583,192778.026,197831.583,197512.191,198989.603,198229.338,199676.781,188250.802,184390.9,197833.037,198645.139,199438.991,199807.936,198764.135,199588.623,198152.06,201676.793,200196.594,193138.767,172856.332,178774.426,196778.37,199623.658,198696.616,200449.164,198200.923,198149.255,199797.238,200209.193,201386.759,200017.01,201292.824,1,194041.5,195047.1,192266.1,198821.3,0.9908507,1.019349
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_matchesTimestamp,185977.557,197633.18,210002.406,208909.157,186272.823,194407.845,209334.988,213299.484,208515.157,207269.226,194796.766,191488.025,209993.384,194069.481,189718.398,209615.666,212333.114,207778.18,195826.819,182730.269,198794.32,173442.59,181269.516,209056.586,205374.757,199448.892,174752.854,201278.061,171340.158,170736.524,208730.115,207589.301,209573.671,198185.384,204813.077,208387,206342.662,207425.319,207064.898,207425.19,205990.4,203440.991,176433.723,170298.157,209051.086,210578.55,207706.315,209316.075,209976.591,208303.601,178406.16,207056.03,207425.473,209933.535,209796.619,205108.692,207853.721,210173.997,209358.787,208995.54,100,192364.4,203432.4,197248.6,207771.7,1.021453,1.026994
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_annotationQuery_roundTrip,117160.517,124239.095,119478.075,111613.817,112628.894,112666.806,111345.78,111638.128,111730.466,111624.784,112215.814,121074.808,134154.147,132483.463,126873.998,112497.093,121734.32,131429.959,122962.834,113024.337,112970.471,117927.734,133911.239,133171.531,135071.861,131623.497,133183.804,133169.476,133433.856,132804.89,121962.34,133084.907,133381.13,134011.5,134347.131,132592.238,127550.875,101135.327,44934.3168,46092.7584,42543.9059,66597.3023,93432.4141,134448.5,134921.483,134188.888,135255.023,134581.221,134107.276,134842.327,133085.624,135800.632,134698.562,134527.757,135532.863,135093.483,134582.684,135272.559,118925.154,134890.111,1,117284.7,125383.5,100544.1,129801.4,0.8574807,1.035151
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_annotationQuery_annotationsAndTag,48015.8745,87062.0194,83695.3258,96534.5756,93190.9505,84453.8977,96791.796,96241.5883,95532.7602,96505.1267,94727.0187,94611.0676,81215.9057,96246.0148,72163.1264,96365.6232,97109.1789,96716.8511,96379.65,97229.5503,96628.2233,82478.9136,96021.4367,97039.8753,95927.9741,83447.7945,81055.645,80748.7796,80714.5153,80495.1997,95860.0797,95246.3879,83806.0633,83236.3799,93672.4483,95272.6169,84538.812,82291.6058,82363.0304,82042.6286,91994.4469,84337.9294,81792.775,91630.4586,86489.9961,90911.2717,95051.6409,95259.5889,94668.1054,94710.905,96470.1263,96128.0522,95138.0948,87346.9462,88923.2822,94724.3264,90051.9618,88106.2292,93433.0917,94911.8622,100,84606.66,94325.49,87655.82,92504.84,0.9806652,1.036041
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_annotationQueryParameterSpecificity,37104.002,35290.686,57659.444,62480.2033,62755.074,62870.9574,63688.5276,63265.8688,63020.4916,62393.5965,60450.8188,62463.6487,62584.4057,55614.6054,63074.5518,64064.9239,64047.1744,63067.6261,62410.6915,63165.6852,62938.1108,63373.9962,63405.7554,63735.424,63586.4806,63258.8831,63558.0925,63679.621,63561.3397,63136.1916,35243.0722,57700.7489,63335.327,61008.6879,64386.7114,63217.2803,63839.674,63619.8398,63874.5211,63719.745,63969.3511,63839.3014,63474.599,63634.5315,63645.4462,63895.7186,64476.9883,63418.607,64310.1924,63437.0256,63589.8912,63804.2643,63907.4034,63932.8681,63794.865,63832.9824,63153.4767,63214.5649,63183.3976,63948.2353,1,57153.02,63066.93,59539.6,63827.55,1.0121,1.042889
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_limitMustBePositive,85864.2227,85441.8723,85590.7001,84709.7286,85031.7378,85910.2433,79493.8964,73174.0995,73423.917,73885.5753,80453.5817,77856.6728,72308.8178,79289.3394,79393.6773,78239.413,86484.9599,86324.5594,86596.5884,86078.4899,86849.1388,87526.7214,86312.3426,81778.4494,75782.9559,86716.4154,84544.2703,74566.4684,85507.2518,84527.3112,82686.2708,83244.419,83132.8442,84120.3464,84543.4132,81562.45,83590.7445,84131.1042,84775.43,84429.7627,83572.479,83789.8337,83358.7904,84283.9302,84177.3595,84864.4299,84786.2766,85450.1712,85592.9665,84535.2472,84137.195,83120.7369,84350.383,83536.0164,84893.0795,85029.7382,85376.6311,84731.733,83440.7059,83773.6276,10,79163.65,83834.55,83699.45,84513.69,1.0081,1.057408
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_annotationQuery_tagKey,121252.204,132771.385,122926.96,118419.202,125899.245,118563.402,134763.086,132048.678,127256.439,117992.575,133699.4,134857.644,128374.141,110532.128,111734.172,130363.174,112232.329,130329.843,109310.927,110756.365,113200.952,133938.962,132244.085,110514.866,133028.566,134038.557,112931.284,131384.387,115617.744,112471.382,123387.932,114361.051,130615.053,133272.298,132763.829,132234.5,132222.559,129935.024,130333.118,129388.504,131151.671,129729.965,130665.743,129682.923,130015.389,130921.514,131288.006,130694.239,117143.483,133137.329,132134.541,130607.385,131531.504,132771.196,133181.171,132680.643,118950.883,125877.533,132080.274,133648.41,2,118785.3,127378.7,127177.4,131370.7,1.031524,1.070598
