BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,447759.7,447886.3,447799.1,447924,1.000072,1.000108
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1094706,1095160,1094898,1095269,1.000093,1.000175
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,549565.2,549771.6,549534.7,549743,0.9999256,0.9999498
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1212677,1213185,1212577,1213075,0.9999076,0.9999395
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,331759.3,331911.6,331868.3,331998.5,1.000272,1.000335
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,321740.1,321894.9,321657.2,321816.4,0.999748,0.999793
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,974208.3,974711.3,974294.9,974761.6,1.000035,1.000101
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1056549,1057053,1056442,1056868,0.9998247,0.9999165
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,753495.2,753867.3,753603,753947.8,1.000098,1.00015
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1217263,1217933,1217544,1218195,1.000208,1.000245
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,544042.1,544319.5,544065.3,544316.7,1.000002,1.000048
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,343308.9,343484.2,343232.9,343415.4,0.9997837,0.9998106
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,30295.58,30311.2,30295.62,30311.51,0.9999781,1.000014
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,142677,142754.6,142704.9,142776.5,1.00014,1.000207
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1212360,1213006,1212411,1213002,1.000008,1.000055
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,515227,515519.8,515228.5,515508.6,0.9999624,1.000006
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,639582.7,639917.6,639443.7,639826.3,0.9997999,0.9998594
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,358392.6,358569.8,358351.8,358543.6,0.9998858,0.9999264
zipkin2.v1.V1SpanTest._Benchmark.benchmark_annotationEndpoint_emptyToNull,1021163,1021748,1021347,1021884,1.00012,1.00018
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_dedupes,721186.4,721603.2,721327.1,721688.8,1.000094,1.000193
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,848810.5,849238.5,848886.4,849290.6,1.000032,1.000096
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_specialCharsInJson_PROTO3,346204.1,346361.5,346199.1,346370.8,0.9999862,1.000045
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_minDuration,630920.5,631264.8,630895.7,631216.9,0.9999336,0.999962
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4,367832.9,368030.7,367829.5,368036.1,0.9999783,1.000023
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_modifiable,586823.1,587164.5,586869.1,587167.7,1.000009,1.000081
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_tag,660428.5,660798.6,660482,660826.5,1.000038,1.000093
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notLocalhost,1086013,1086491,1086069,1086590,1.000041,1.000109
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6,833711.8,834219.9,833533.1,834047.6,0.9997877,0.9998366
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spansRoundTrip_PROTO3,48012.58,48043.89,48015.68,48044.92,0.9999767,1.000077
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_THRIFT,416967.3,417199,416867.4,417120.1,0.9997604,0.9998158
