BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,447809.2,447873.9,447788.2,447844.4,0.9999355,0.9999502
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1094933,1095132,1094880,1095085,0.9999517,0.9999628
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,549615.7,549706.3,549603.2,549699.9,0.9999726,0.9999879
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1212825,1213062,1212820,1213060,0.99999,0.9999995
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,331856.3,331927.2,331857.2,331923.1,0.9999893,1.00001
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,321712.2,321778,321729.5,321796.1,1.00005,1.000075
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,974390,974596.3,974327.1,974511.1,0.999915,0.9999449
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1056658,1056886,1056681,1056906,1.000013,1.000029
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,753643.7,753802.6,753702.1,753858.3,1.000067,1.000086
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1217627,1217906,1217699,1217949,1.000034,1.000068
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,544184.3,544300.5,544177.6,544291.1,0.9999815,0.9999929
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,343304.9,343386.4,343309.3,343384.7,0.9999914,1.000013
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,30299.22,30306.39,30300.85,30307.45,1.000033,1.000054
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,142699.4,142738.2,142710.5,142743.8,1.000044,1.000075
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1212576,1212864,1212542,1212811,0.9999607,0.9999774
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,515258.9,515384.1,515228.2,515355.6,0.999941,0.9999554
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,639692.8,639843.8,639723.7,639873.6,1.000034,1.000054
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,358460.4,358547.3,358449.7,358535,0.9999635,0.999977
zipkin2.v1.V1SpanTest._Benchmark.benchmark_annotationEndpoint_emptyToNull,1021389,1021635,1021385,1021628,0.9999793,0.9999952
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_dedupes,721334.8,721505.2,721360.1,721535.5,1.000036,1.000056
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,848990.3,849179.2,848997.5,849212.7,1.000011,1.000039
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_specialCharsInJson_PROTO3,346216.1,346302,346237.7,346321.8,1.000051,1.000065
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_minDuration,630924.1,631074.6,630990.1,631137.7,1.000097,1.00011
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4,367893.8,367992.1,367890.7,367987.6,0.9999842,0.9999973
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_modifiable,586925.6,587078.2,586919.5,587090.5,0.9999888,1.000021
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_tag,660562.7,660749.9,660556.1,660740.3,0.9999863,1.000002
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notLocalhost,1085952,1086237,1085868,1086193,0.9999184,0.9999594
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6,833729.6,833961.2,833711.2,833952.5,0.9999746,0.9999901
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spansRoundTrip_PROTO3,48025.71,48039.01,48030.29,48043.3,1.000092,1.000109
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_THRIFT,416968,417084.1,416998.7,417108.7,1.000047,1.000073
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_mappedIpv4,346603.1,346700.7,346583.5,346683.2,0.999941,0.9999612
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_THRIFT_shared,502454.7,502609.4,502462.7,502599.2,0.999975,1.000017
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_toStringContainsOnlySummaryInformation,1070868,1071196,1070845,1071142,0.9999572,0.9999855
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForMessage_thrift,570664,570839.5,570687.1,570843.4,1.000007,1.000049
zipkin2.internal.Proto3ZipkinFieldsTest._Benchmark.benchmark_span_read_tag,601788.4,601967.5,601838.5,602014.8,1.000064,1.000084
zipkin2.codec.EncodingTest._Benchmark.benchmark_multiItemList_json,1331410,1331836,1331486,1331865,1.000025,1.000066
zipkin2.SpanTest._Benchmark.benchmark_shared_canDisable,990096.6,990370.6,989911,990214.8,0.9998178,0.9998528
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_falseOnEmpty_inputSpans_JSON_V1,1399553,1399972,1399519,1399933,0.9999714,0.9999865
zipkin2.internal.TraceTest._Benchmark.benchmark_choosesBestTraceId,426101.2,426241.5,426098.1,426225.5,0.9999624,1.000022
zipkin2.internal.TraceTest._Benchmark.benchmark_cleanupComparator_transitiveKindComparison,125754,125793.7,125757,125793.5,0.9999886,1.000024
