BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,447793.3,447859.8,447798,447867.7,1.000004,1.000018
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1095003,1095199,1094955,1095138,0.9999421,0.9999615
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,549595.8,549691,549618.8,549720.7,1.00004,1.000059
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1212840,1213064,1212802,1213026,0.9999641,0.9999756
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,331836.6,331909.9,331847.2,331916.1,1.000009,1.000037
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,321708.9,321779.2,321726.7,321802.9,1.000051,1.000074
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,974324,974549,974297,974499.7,0.9999467,0.9999767
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1056636,1056871,1056675,1056919,1.000043,1.00006
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,753655.7,753837.9,753671.2,753846.5,1.000007,1.000019
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1217564,1217873,1217676,1217972,1.000067,1.000087
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,544162.4,544296.8,544163.7,544313,0.9999893,1.00002
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,343309.6,343389.4,343295,343379.6,0.9999484,0.9999717
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,30300.87,30307.56,30298.53,30307.11,0.9999235,0.999985
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,142711.5,142748.6,142717.8,142750,1.000013,1.000046
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1212492,1212765,1212483,1212797,0.999996,1.00003
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,515244.1,515378.4,515227.8,515365.9,0.9999571,0.9999807
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,639716.9,639881.1,639688.5,639866.4,0.9999499,0.9999786
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,358429.7,358515.5,358443,358541.3,1.000037,1.000076
zipkin2.v1.V1SpanTest._Benchmark.benchmark_annotationEndpoint_emptyToNull,1021383,1021652,1021369,1021638,0.9999844,1.000003
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_dedupes,721315.2,721505.8,721324.9,721506.7,0.999988,1.000008
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,849006.5,849229,848944.1,849178.5,0.9999244,0.9999483
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_specialCharsInJson_PROTO3,346231.7,346320.6,346218.7,346315.1,0.9999578,0.9999892
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_minDuration,630962,631131.7,630924,631070.6,0.9999033,0.999943
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4,367905.4,368004.4,367901.5,368001.1,0.9999719,0.9999896
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_modifiable,586923.5,587094.3,586878.4,587034.8,0.9999036,0.9999231
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_tag,660553.5,660761.5,660555.2,660766.1,1,1.000022
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notLocalhost,1085866,1086181,1085932,1086239,1.000055,1.000077
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6,833687.2,833944.4,833749.8,833976.5,1.000044,1.000091
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spansRoundTrip_PROTO3,48027.47,48041.21,48022.36,48037.28,0.9998819,0.9999183
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_THRIFT,416980.8,417108.4,416963.8,417085.4,0.9999333,0.9999592
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_mappedIpv4,346621.5,346721.6,346604.8,346705.6,0.9999448,0.9999599
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_THRIFT_shared,502486.2,502644.8,502454,502603.8,0.9999148,0.9999512
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_toStringContainsOnlySummaryInformation,1070808,1071126,1070875,1071206,1.000064,1.000084
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForMessage_thrift,570660.6,570830,570679,570882.8,1.000024,1.000081
zipkin2.internal.Proto3ZipkinFieldsTest._Benchmark.benchmark_span_read_tag,601796.6,601978.2,601843.2,602034.7,1.000072,1.000094
zipkin2.codec.EncodingTest._Benchmark.benchmark_multiItemList_json,1331412,1331863,1331433,1331862,1.00001,1.000048
zipkin2.SpanTest._Benchmark.benchmark_shared_canDisable,990079.3,990383.3,990030.4,990332.5,0.9999409,0.999958
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_falseOnEmpty_inputSpans_JSON_V1,1399563,1400001,1399566,1399973,0.9999671,0.9999981
zipkin2.internal.TraceTest._Benchmark.benchmark_choosesBestTraceId,426092.9,426223.9,426103.9,426229,1.000002,1.000026
zipkin2.internal.TraceTest._Benchmark.benchmark_cleanupComparator_transitiveKindComparison,125753.7,125791.9,125742.6,125783.8,0.99991,0.9999322
zipkin2.EndpointTest._Benchmark.benchmark_missingIpv4IsNull,1379251,1379686,1379346,1379790,1.000069,1.000092
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_groupsEverythingWhenNotStrict,612996.2,613195.1,613001.3,613212.2,1.000003,1.000035
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_writeVarint_64,551137.1,551332.6,551162.5,551340.9,1.000011,1.000047
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_emptyListOk_PROTO3,1348862,1349348,1348915,1349368,1.00001,1.000051
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_bytes,1279871,1280302,1280029,1280468,1.000123,1.00014
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays_doesntLookEarlierThan1970,590207.7,590410.1,590215.6,590423.1,1.000005,1.000037
zipkin2.EndpointTest._Benchmark.benchmark_newBuilderWithPort_highest,1370648,1371096,1370697,1371167,1.000025,1.000049
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_minimum_JSON_V1,919004.1,919323.1,919124.1,919440.1,1.000118,1.000145
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_empty,1420662,1421154,1420654,1421092,0.9999512,0.9999961
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_sharedId,312909.4,313019.6,312868.5,312983.1,0.9998716,0.9998926
