BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,447806.9,447871,447799.4,447864.8,0.9999849,0.9999981
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1094920,1095116,1094938,1095137,1.000012,1.000025
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,549623.6,549716.5,549613.4,549703.2,0.9999749,0.9999854
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1212856,1213065,1212756,1212975,0.999912,0.9999291
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,331848.5,331906.8,331858.6,331923.9,1.000029,1.000051
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,321717.5,321777.1,321732,321792.5,1.000044,1.000055
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,974307.6,974490.2,974370.4,974553.1,1.000057,1.00007
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1056703,1056911,1056598,1056816,0.9998958,0.9999123
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,753631.6,753801.9,753668.1,753835.4,1.000044,1.000059
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1217688,1217962,1217674,1217950,0.999981,0.9999969
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,544174.2,544299.6,544189.8,544303,1.000006,1.000031
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,343301.4,343377.4,343290.4,343365.9,0.9999694,0.9999876
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,30301.77,30308.6,30299.12,30306.39,0.9999113,0.9999273
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,142714.1,142744.6,142706.1,142736.6,0.9999408,0.9999613
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1212581,1212863,1212483,1212767,0.9999074,0.9999281
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,515255,515364.5,515230.5,515353.5,0.999959,0.9999829
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,639745.4,639888.7,639711.3,639857.6,0.9999366,0.9999514
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,358416,358495.3,358446.5,358530.9,1.000073,1.0001
zipkin2.v1.V1SpanTest._Benchmark.benchmark_annotationEndpoint_emptyToNull,1021390,1021631,1021371,1021610,0.9999782,0.9999916
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_dedupes,721359.4,721530.5,721352.9,721539.7,0.999991,1.00001
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,848992.6,849191.2,849050.9,849249.4,1.000064,1.000083
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_specialCharsInJson_PROTO3,346212.6,346302.1,346230.4,346309.6,1.000023,1.00005
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_minDuration,630964.8,631113,630947.8,631098.3,0.9999739,0.9999896
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4,367898.7,367986.1,367899.5,367987.9,0.9999963,1.000014
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_modifiable,586934.4,587087,586920.7,587057.9,0.9999637,0.9999819
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_tag,660586.1,660738.4,660569.9,660749.8,0.9999758,1.000015
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notLocalhost,1085926,1086218,1085874,1086158,0.9999407,0.9999596
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6,833697.8,833926.1,833703.4,833921.3,0.9999913,1.00001
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spansRoundTrip_PROTO3,48025.26,48039.31,48029.2,48041.7,1.00006,1.000085
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_THRIFT,416985.7,417098.9,416996.8,417104.4,1.000011,1.000026
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_mappedIpv4,346615.7,346704.4,346601.8,346689.9,0.9999577,0.9999729
