BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,447795.9,447887.7,447779.6,447880.5,0.9999636,0.9999815
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1094990,1095238,1094865,1095178,0.9998855,0.9999453
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,549623.9,549764.8,549588.1,549726.5,0.9999271,0.9999423
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1212803,1213128,1212781,1213116,0.9999786,0.9999944
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,331825.8,331929.7,331859.9,331954,1.000074,1.000112
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,321725.1,321813.1,321701.3,321803.7,0.9999234,0.9999658
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,974263.2,974571.4,974310,974580.3,1.000007,1.000043
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1056669,1056986,1056484,1056813,0.9998185,0.9998532
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,753641.9,753904.2,753622.8,753855,0.9999233,0.9999763
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1217623,1217990,1217656,1218044,1.000026,1.000053
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,544128.5,544309.3,544195.3,544385.4,1.000131,1.000147
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,343277.2,343393.1,343314,343434,1.000089,1.000117
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,30299.43,30309.13,30296.4,30307.31,0.9998943,0.9999317
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,142699.2,142747.8,142711.3,142758.9,1.000055,1.000087
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1212457,1212866,1212460,1212878,0.9999926,1.000027
