BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,447802.2,447859.9,447804.4,447861.1,1.000001,1.000006
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1094938,1095116,1094952,1095141,1.000008,1.000021
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,549608.2,549697.3,549623.9,549708.4,1.000016,1.00003
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1212844,1213039,1212830,1213024,0.9999784,0.9999867
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,331863,331924.9,331851.1,331913.2,0.9999598,0.9999735
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,321717.1,321778.4,321727.2,321787.4,1.000021,1.000038
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,974375.8,974546.2,974317.5,974507.4,0.9999411,0.9999596
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1056664,1056885,1056710,1056923,1.000037,1.000054
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,753687.2,753832.9,753665.4,753824.1,0.9999683,0.9999883
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1217730,1217978,1217613,1217873,0.9999012,0.9999144
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,544174.2,544286.8,544178.2,544285.4,0.9999876,1.000006
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,343310.1,343383.4,343312.6,343391.6,1.000004,1.000023
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,30301.25,30307.53,30299.07,30305.07,0.9999213,0.999933
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,142713.4,142743.4,142711.7,142741.5,0.9999719,0.9999936
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1212545,1212789,1212619,1212866,1.000056,1.000065
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,515278,515391.4,515231.7,515341.2,0.9999012,0.9999143
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,639695.1,639831.5,639720.5,639862.7,1.000034,1.000052
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,358457.3,358529.6,358437.6,358515.2,0.9999373,0.9999617
zipkin2.v1.V1SpanTest._Benchmark.benchmark_annotationEndpoint_emptyToNull,1021424,1021640,1021329,1021572,0.9999075,0.9999331
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_dedupes,721323.9,721494.4,721359.7,721513.8,1.000031,1.00005
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,849023.6,849204.8,849005.3,849199.9,0.9999713,1.000001
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_specialCharsInJson_PROTO3,346231,346309.7,346217.1,346296.8,0.9999419,0.9999667
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_minDuration,630964.4,631105.6,630996.3,631128.2,1.000035,1.000054
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4,367896.7,367975.8,367917.2,368002.9,1.000053,1.000079
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_modifiable,586926.8,587060.7,586948.6,587074.7,1.000025,1.000044
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_tag,660603.6,660753.2,660565.6,660724.4,0.9999461,0.9999589
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notLocalhost,1085917,1086186,1085885,1086174,0.9999555,0.9999892
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6,833718,833912,833786,833991.7,1.000082,1.000103
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spansRoundTrip_PROTO3,48026.01,48038.73,48028.43,48039.89,1.000027,1.000053
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_THRIFT,417028.1,417130.8,416970.8,417078.4,0.9998558,0.9998735
