BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec_1,8.740166,8.808847,8.733879,8.801818,0.9989758,0.9994926
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec_2,9.715159,9.770399,9.698936,9.758757,0.998469,0.9989257
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk_3,3.766987,3.790857,3.768687,3.791659,0.9999765,1.000582
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_streams_ec_4,3.747529,3.786096,3.742781,3.777002,0.9976125,0.9988468
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_eager_ec_5,4.835922,4.858506,4.829074,4.852701,0.9984273,0.9988901
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_ec_6,4.789743,4.819017,4.800209,4.829871,1.001839,1.002386
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_jdk_7,5.704825,5.750307,5.714579,5.75955,1.000957,1.001963
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_streams_ec_8,4.56552,4.614916,4.567934,4.61828,1.000162,1.000714
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_eager_ec_9,15.72055,15.76552,15.71461,15.75655,0.9994312,0.9996511
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_ec_10,17.18943,17.21974,17.20162,17.22869,1.000516,1.000744
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_jdk_11,31.74191,31.90785,31.77099,31.92724,1.000412,1.000917
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_streams_ec_12,34.99743,35.25684,34.92015,35.17481,0.9974765,0.9979752
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_eager_ec_13,14.53731,14.65049,14.5376,14.6528,0.9999346,1.000447
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_ec_14,14.42757,14.50427,14.43655,14.51698,1.000588,1.001076
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_jdk_15,15.94517,16.08969,15.91616,16.04807,0.9970993,0.9983611
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_streams_ec_16,19.07429,19.21217,19.05186,19.18991,0.9986039,0.9992096
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec_17,17.26515,17.38338,17.29373,17.40869,1.001462,1.001969
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_ec_18,18.11945,18.1507,18.11181,18.14128,0.9995349,0.9996219
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_jdk_19,31.07131,31.26034,31.11909,31.3208,1.00149,1.002009
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_streams_ec_20,33.57897,33.82907,33.49316,33.77012,0.9974718,0.9986901
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_eager_ec_21,9.835503,9.880817,9.84988,9.892642,1.001195,1.001571
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_ec_22,9.857631,9.898233,9.843488,9.882315,0.9984092,0.9987628
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_jdk_23,12.23326,12.30772,12.27484,12.34817,1.003209,1.003484
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_streams_ec_24,13.16249,13.31292,13.11453,13.27097,0.9962376,0.9968948
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_parallel_eager_ec_25,10.71004,10.80067,10.68205,10.77462,0.9974294,0.9981563
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_parallel_lazy_ec_26,11.22896,11.31042,11.26008,11.34226,1.002456,1.00285
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_serial_eager_ec_27,5.814686,5.855135,5.795322,5.837391,0.9965494,0.9969487
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_parallel_eager_ec_28,23.21372,23.29094,23.2439,23.3155,1.001117,1.001274
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_parallel_lazy_ec_29,21.74912,21.86695,21.72147,21.839,0.9984387,0.9988517
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_serial_eager_ec_30,20.55317,20.67697,20.53607,20.65835,0.9990929,0.9995889
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_parallel_eager_ec_31,22.48202,22.61141,22.51188,22.63588,1.001031,1.001427
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_parallel_lazy_ec_32,23.07757,23.23473,23.09513,23.25622,1.000606,1.001072
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_serial_eager_ec_33,10.93064,11.0021,10.95247,11.01741,1.001476,1.002182
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_ec_34,717.3727,719.3197,717.7958,719.7281,1.000535,1.000711
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_jdk_35,647.6015,649.8022,647.8409,649.9635,1.00012,1.00041
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_streams_ec_36,955.7008,965.0173,958.6003,967.6386,1.00253,1.003041
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_eager_ec_37,891.3619,897.4984,891.505,897.7318,0.9998727,1.000434
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_lazy_ec_38,772.1536,774.6786,772.5767,775.0017,1.000395,1.000618
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_lazy_jdk_39,340.8401,343.2978,340.4563,342.9124,0.9985488,0.9989296
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_lazy_streams_ec_40,481.7434,482.9476,481.9258,482.9972,1.000065,1.000363
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_parallel_lazy_ec_41,1518.734,1521.078,1518.376,1520.518,0.9996305,0.9997682
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_parallel_lazy_jdk_42,735.3322,738.2307,735.4884,738.4218,1.000082,1.000386
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_parallel_lazy_streams_ec_43,458.0857,459.6511,458.1747,459.6357,0.999955,1.000234
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_eager_ec_44,1909.484,1949.279,1909.007,1950.546,1.000008,1.000929
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_ec_45,2102.63,2120.665,2110.341,2129.387,1.003471,1.0041
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_jdk_46,457.6035,458.9959,457.8907,459.205,1.000321,1.000628
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_streams_ec_47,823.4276,823.8859,823.4722,823.9999,1.000049,1.00013
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_eager_ec_48,3.910772,3.921089,3.913708,3.924194,1.000685,1.000872
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_eager_forkjoin_ec_49,3.913533,3.933304,3.91052,3.933053,0.9992439,0.9999395
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_lazy_ec_50,1.699869,1.704314,1.698716,1.702898,0.9991586,0.9994425
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_lazy_jdk_51,1.75708,1.764298,1.757446,1.764016,0.9997827,1.00022
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_lazy_streams_ec_52,0.7371981,0.744195,0.7352532,0.7422753,0.9972471,0.9976399
org.eclipse.collections.impl.jmh.AnagramBagTest.serial_eager_ec_53,2.348149,2.357978,2.348845,2.358289,1.000109,1.000482
org.eclipse.collections.impl.jmh.AnagramBagTest.serial_lazy_jdk_54,1.976533,1.97899,1.976683,1.979305,1.000079,1.000177
org.eclipse.collections.impl.jmh.AnagramBagTest.serial_lazy_streams_ec_55,2.565186,2.580952,2.559305,2.574289,0.9974387,0.9979426
org.eclipse.collections.impl.jmh.AnagramListTest.parallel_eager_ec_56,4.636934,4.667208,4.633958,4.661851,0.9988029,0.9993582
org.eclipse.collections.impl.jmh.AnagramListTest.parallel_eager_forkjoin_ec_57,4.70833,4.727209,4.712607,4.731792,1.000775,1.00105
org.eclipse.collections.impl.jmh.AnagramListTest.parallel_lazy_jdk_58,2.149917,2.177183,2.156201,2.18519,1.00218,1.003785
org.eclipse.collections.impl.jmh.AnagramListTest.parallel_lazy_streams_ec_59,2.088107,2.118753,2.082607,2.112751,0.9971728,0.9982384
org.eclipse.collections.impl.jmh.AnagramListTest.serial_eager_ec_60,2.856657,2.870268,2.856524,2.870603,0.9998342,1.000307
org.eclipse.collections.impl.jmh.AnagramListTest.serial_lazy_jdk_61,3.286176,3.311769,3.287301,3.311707,0.9997725,1.000481
org.eclipse.collections.impl.jmh.AnagramListTest.serial_lazy_streams_ec_62,3.420574,3.430912,3.415547,3.426796,0.9984859,0.9988001
org.eclipse.collections.impl.jmh.AnagramSetTest.parallel_eager_ec_63,4.458288,4.481606,4.451408,4.473441,0.998164,0.9985863
