BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec_1,8.731814,8.8058,8.715092,8.791108,0.9979427,0.9986703
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec_2,9.708415,9.779494,9.699506,9.767293,0.9988114,0.9992169
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk_3,3.767899,3.794896,3.773695,3.803566,1.001616,1.002145
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_streams_ec_4,3.738547,3.778206,3.737441,3.782525,0.9996827,1.001143
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_eager_ec_5,4.821944,4.853238,4.830541,4.861581,1.001527,1.002033
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_ec_6,4.798043,4.830084,4.793492,4.824992,0.9986737,0.9992236
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_jdk_7,5.723624,5.771872,5.704457,5.755528,0.9961649,0.9971626
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_streams_ec_8,4.570693,4.626948,4.566051,4.621439,0.9979615,0.9992295
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_eager_ec_9,15.70922,15.76367,15.71986,15.7739,1.000594,1.000789
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_ec_10,17.19364,17.22578,17.18801,17.22559,0.9996449,1.000006
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_jdk_11,31.71129,31.89433,31.76378,31.96969,1.00167,1.002363
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_streams_ec_12,34.95405,35.22547,34.93442,35.23802,0.9993903,1.000243
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_eager_ec_13,14.51998,14.64908,14.53309,14.66603,1.000754,1.001407
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_ec_14,14.43078,14.52904,14.40246,14.50512,0.9980814,0.9984723
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_jdk_15,15.89168,16.04147,15.95323,16.10424,1.003266,1.004001
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_streams_ec_16,19.018,19.1924,19.07417,19.23289,1.001979,1.003081
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec_17,17.28766,17.40626,17.24106,17.37288,0.9973044,0.9980257
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_ec_18,18.10513,18.14325,18.12225,18.15864,1.000804,1.000962
