BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec_1,8.736028,8.865312,8.72157,8.850995,0.9981305,0.9988684
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec_2,9.656125,9.781353,9.665175,9.793986,1.000594,1.00128
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk_3,3.759614,3.802645,3.763036,3.817287,1.001166,1.003653
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_streams_ec_4,3.73277,3.798493,3.69926,3.779485,0.9911325,0.9949958
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_eager_ec_5,4.815144,4.864964,4.826938,4.880519,1.002442,1.003139
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_ec_6,4.776203,4.832934,4.758615,4.82752,0.9970545,0.9990003
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_jdk_7,5.656113,5.765619,5.694454,5.775584,1.001811,1.007022
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_streams_ec_8,4.546535,4.636308,4.549965,4.64355,1.000123,1.002202
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_eager_ec_9,15.71091,15.82108,15.68047,15.77809,0.9970583,0.998079
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_ec_10,17.17872,17.23989,17.18855,17.24747,1.000296,1.000572
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_jdk_11,31.63622,31.94295,31.63647,32.00159,0.9997608,1.001836
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_streams_ec_12,34.79732,35.28236,34.67614,35.23841,0.9965578,0.9990706
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_eager_ec_13,14.5366,14.7672,14.55273,14.79113,1.001099,1.002331
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_ec_14,14.37836,14.53452,14.39591,14.57091,1.001344,1.002698
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_jdk_15,15.8469,16.12365,15.89177,16.16322,1.002079,1.003137
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_streams_ec_16,19.02256,19.28473,19.02375,19.29457,0.9988539,1.000155
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec_17,17.1711,17.4055,17.1332,17.3931,0.9976481,0.9991567
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_ec_18,18.09235,18.16025,18.08889,18.1584,0.9997798,1.00001
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_jdk_19,30.8989,31.31822,30.90236,31.3165,0.9995701,1.000281
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_streams_ec_20,33.51187,33.97431,33.42749,33.9524,0.9969792,0.9992234
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_eager_ec_21,9.812169,9.906384,9.822294,9.910507,1.000581,1.001209
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_ec_22,9.82697,9.909456,9.837984,9.921189,1.001076,1.001581
