BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec_1,8.741059,8.803166,8.743845,8.801052,0.9995901,1.000282
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec_2,9.701171,9.755332,9.729517,9.781328,1.002309,1.002792
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk_3,3.769174,3.792229,3.771356,3.793672,1.000003,1.000571
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_streams_ec_4,3.744105,3.778023,3.746888,3.780691,1.000358,1.000852
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_eager_ec_5,4.834524,4.857676,4.828482,4.85265,0.9987831,0.9992428
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_ec_6,4.794333,4.821415,4.79612,4.825058,1.000415,1.00082
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_jdk_7,5.71513,5.754342,5.713642,5.755278,0.9998473,1.000163
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_streams_ec_8,4.580656,4.628997,4.565923,4.61138,0.995971,0.9965791
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_eager_ec_9,15.72685,15.76712,15.71238,15.75282,0.9990159,0.9991232
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_ec_10,17.19934,17.23051,17.19093,17.22131,0.9994314,0.9995816
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_jdk_11,31.76859,31.9267,31.71467,31.88239,0.9984981,0.9988177
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_streams_ec_12,34.96286,35.19936,34.99339,35.25407,1.000784,1.001342
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_eager_ec_13,14.52735,14.63866,14.55449,14.65696,1.001342,1.001893
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_ec_14,14.42305,14.49581,14.44353,14.51968,1.001458,1.001802
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_jdk_15,15.94854,16.0701,15.93849,16.06573,0.9992705,0.9997631
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_streams_ec_16,19.08158,19.21397,19.08513,19.21552,0.9997532,1.00017
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec_17,17.28798,17.39599,17.26789,17.3776,0.9988722,0.9992548
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_ec_18,18.11834,18.14464,18.12282,18.14874,1.000202,1.000305
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_jdk_19,31.0734,31.25212,31.13345,31.31812,1.001686,1.002104
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_streams_ec_20,33.47953,33.72257,33.58449,33.80313,1.002562,1.003146
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_eager_ec_21,9.84371,9.882622,9.850196,9.891866,1.000659,1.001035
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_ec_22,9.851583,9.888044,9.851648,9.885913,0.9998581,1.000241
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_jdk_23,12.2556,12.32342,12.24335,12.31197,0.9988879,0.9992964
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_streams_ec_24,13.14417,13.28699,13.12024,13.2646,0.9979106,0.9984274
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_parallel_eager_ec_25,10.6922,10.78632,10.70111,10.79752,1.000091,1.001147
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_parallel_lazy_ec_26,11.26171,11.33421,11.24007,11.31721,0.9981369,0.998509
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_serial_eager_ec_27,5.799441,5.838653,5.81424,5.853632,1.00243,1.002829
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_parallel_eager_ec_28,23.23105,23.29889,23.2273,23.2916,0.9996171,1.000008
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_parallel_lazy_ec_29,21.7047,21.82287,21.7369,21.85399,1.001277,1.001626
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_serial_eager_ec_30,20.54873,20.67043,20.51922,20.6464,0.9982039,0.9988263
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_parallel_eager_ec_31,22.51504,22.63768,22.48739,22.61787,0.9985673,0.999084
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_parallel_lazy_ec_32,23.09773,23.23635,23.09401,23.24489,0.999907,1.000367
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_serial_eager_ec_33,10.94412,11.00692,10.95901,11.02222,1.001232,1.001653
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_ec_34,717.3468,719.495,717.636,719.5843,1.000114,1.000455
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_jdk_35,648.1449,650.0678,647.9673,649.941,0.9997481,0.9999747
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_streams_ec_36,956.281,965.223,959.2367,967.9946,1.002802,1.003409
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_eager_ec_37,891.5087,897.403,892.2238,897.593,1.000434,1.000859
