BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec_1,8.739984,8.819215,8.719588,8.812719,0.9979653,0.9992634
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec_2,9.710815,9.790878,9.69716,9.768193,0.9976282,0.9985013
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk_3,3.762983,3.793687,3.773813,3.806785,1.002878,1.003509
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_streams_ec_4,3.74311,3.797542,3.742724,3.788645,0.9977629,1.000069
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_eager_ec_5,4.831241,4.865662,4.828513,4.860005,0.9989,0.9995413
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_ec_6,4.793255,4.827295,4.794357,4.832188,1.000167,1.000946
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_jdk_7,5.708742,5.765919,5.70712,5.762603,0.9993229,0.9998759
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_serial_lazy_streams_ec_8,4.574568,4.638798,4.562257,4.629694,0.9972792,0.9983213
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_eager_ec_9,15.73499,15.80073,15.69368,15.76265,0.9973426,0.9977382
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_ec_10,17.19288,17.23094,17.18409,17.22426,0.9994891,0.9996926
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_jdk_11,31.67713,31.89897,31.75126,31.98739,1.002488,1.002874
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_parallel_lazy_streams_ec_12,34.92383,35.23413,34.867,35.24844,0.9983453,1.000329
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_eager_ec_13,14.50353,14.64796,14.53769,14.69067,1.002451,1.00334
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_ec_14,14.42652,14.53696,14.39854,14.50881,0.9980093,0.9984374
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_jdk_15,15.90626,16.08344,15.93574,16.12618,1.001874,1.002663
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByCategory_serial_lazy_streams_ec_16,19.03886,19.23712,19.0462,19.22212,0.9992952,1.00059
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec_17,17.29175,17.43939,17.23021,17.38239,0.9965612,0.997147
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_ec_18,18.11515,18.15466,18.11054,18.15427,0.9997451,0.9999606
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_jdk_19,31.02546,31.28142,31.07023,31.32792,1.001426,1.001963
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_lazy_streams_ec_20,33.51196,33.84797,33.51593,33.86346,1.000163,1.000823
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_eager_ec_21,9.847889,9.903026,9.831957,9.889398,0.9983654,0.9988144
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_ec_22,9.848952,9.901126,9.849227,9.89719,0.9995663,1.000136
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_jdk_23,12.23078,12.33316,12.2371,12.33831,1.000032,1.000716
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_serial_lazy_streams_ec_24,13.11768,13.33893,13.04837,13.2552,0.9934486,0.9946467
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_parallel_eager_ec_25,10.68763,10.80199,10.67074,10.80429,0.9985722,1.000046
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_parallel_lazy_ec_26,11.22454,11.34109,11.22122,11.33462,0.9991538,0.9998138
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByAccount_serial_eager_ec_27,5.793349,5.848287,5.810727,5.865646,1.003,1.00354
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_parallel_eager_ec_28,23.20231,23.31457,23.20775,23.30618,0.9995527,1.000174
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_parallel_lazy_ec_29,21.70629,21.87888,21.74514,21.90027,1.000922,1.001836
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByCategory_serial_eager_ec_30,20.50686,20.67159,20.50132,20.67976,0.9997732,1.000724
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_parallel_eager_ec_31,22.50943,22.67424,22.49806,22.66162,0.9993163,0.9996596
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_parallel_lazy_ec_32,23.06358,23.28129,23.05778,23.2862,0.9997779,1.0003
org.eclipse.collections.impl.jmh.AggregateByTest.aggregateInPlaceByProduct_serial_eager_ec_33,10.94052,11.03248,10.93056,11.02521,0.9991773,0.9999202
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_ec_34,718.4386,720.9167,716.0739,719.2273,0.9967146,0.9976507
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_jdk_35,647.9611,650.8404,646.7469,649.9336,0.9981113,0.9984591
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_parallel_lazy_streams_ec_36,951.7021,965.4276,952.6951,966.2356,1.000348,1.00135
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_eager_ec_37,891.637,899.7881,890.5604,898.0782,0.997912,0.9987925
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_lazy_ec_38,771.3252,775.0587,772.375,775.8653,1.000866,1.00143
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_lazy_jdk_39,340.4117,343.5352,338.5176,341.8837,0.994369,0.9956981
org.eclipse.collections.impl.jmh.AllSatisfyTest.process_all_serial_lazy_streams_ec_40,481.9575,483.4489,481.8171,483.2772,0.9995089,0.9996765
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_parallel_lazy_ec_41,1517.374,1520.335,1518.938,1521.677,1.000877,1.001033
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_parallel_lazy_jdk_42,734.7262,738.1016,734.8688,738.3605,1.000093,1.000481
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_parallel_lazy_streams_ec_43,457.9858,459.8413,458.3512,460.297,1.000745,1.001122
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_eager_ec_44,1905.534,1958.48,1916.166,1966.743,1.004219,1.006251
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_ec_45,2107.576,2132.042,2105.029,2130.682,0.99894,0.9998045
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_jdk_46,457.3985,459.3376,456.9696,458.9227,0.9988339,0.9992225
org.eclipse.collections.impl.jmh.AllSatisfyTest.short_circuit_middle_serial_lazy_streams_ec_47,823.2294,823.9648,823.3888,824.0116,1.000066,1.000205
org.eclipse.collections.impl.jmh.AnagramBagTest.parallel_eager_ec_48,3.906067,3.919238,3.911431,3.924862,1.001338,1.001525
