BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.add,242078,242556.1,242193.2,242672.1,1.000352,1.000693
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.addAll,242810.6,242981.6,242771.6,242960,0.9998395,0.9999837
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.aggregateByMutating,699652,700108.4,699692.8,700128.2,1.000031,1.000124
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.aggregateByNonMutating,501048.1,502615.9,501198.9,503318.2,0.9999933,1.001397
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfy,559736.7,560159.2,559768.7,560175.8,0.9999873,1.000103
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfyWith,1153462,1154524,1153593,1154525,1.000042,1.000205
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfyWithOccurrences,1067196,1067838,1067320,1067956,0.9999977,1.000127
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfy,563338.5,563793.7,563480.3,563981,1.000232,1.000425
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfyWith,1159837,1160709,1159630,1160530,0.9997937,0.9999172
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfyWithOccurrences,1040411,1041150,1040383,1041150,0.9998628,0.9999998
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString,328811.8,329086,328851.1,329126.2,1.000119,1.000301
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString_with_separator,538392.4,539000,538305.9,538868.6,0.9997758,0.9999256
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString_with_start_separator_end,553920.6,554443.1,553843.3,554498.9,0.9997867,1.000101
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringThrows,46199.74,46239.98,46235.41,46283.69,1.000708,1.000945
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringWithSeparator,1125900,1127539,1125680,1127199,0.9996532,1.000082
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringWithSeparatorAndStartAndEnd,1149546,1150177,1149487,1150417,0.9999482,1.000209
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.asLazy,521139.2,521389.9,521180.4,521448.1,1.000038,1.00013
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.bottomOccurrences,54647.96,54701.78,54664.05,54730.33,1.000235,1.000522
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk,317301.8,317699.4,317465,317813.5,1.000288,1.000519
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_empty,2704192,2706993,2705878,2708492,1.000528,1.000654
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_large_size,134481.7,134586.2,134485.9,134586.5,0.9999222,1.000059
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_single,794091.9,794971.7,794109.9,794918.5,0.9998835,1.000026
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_zero_throws,170835.6,171122.7,170837.3,171110.6,0.9998841,1.00025
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.clear,245248.5,245406.6,245290.4,245423.8,1.000085,1.000228
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collect,201403.9,201592,201458.4,201598.1,1.00003,1.000313
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collect_target,383766.4,384145.3,384014.7,384385,1.00051,1.000656
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBoolean,520430,520890.5,520347.6,520789.2,0.9998166,0.9999485
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBooleanWithBagTarget,2230882,2232695,2231319,2232804,1.000033,1.000196
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBooleanWithTarget,583167,583622.3,583059.9,583440.3,0.9997308,0.999843
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByte,227739.7,227883.7,227692.9,227852.8,0.9997643,0.9998666
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByteWithBagTarget,809774.6,810280,809716.7,810293.2,0.9999108,1.000016
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByteWithTarget,374850.4,375263.6,374736.7,375188.1,0.999697,0.999863
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectChar,212198,212380.5,212223,212432.9,1.000035,1.000246
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectCharWithBagTarget,745999.3,746591.2,746220.3,746731.2,1.000102,1.000315
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectCharWithTarget,360489.7,360787,360498.5,360862.6,1.00002,1.00021
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDouble,192319.8,192484.2,192321.5,192539.7,1.000017,1.000288
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDoubleWithBagTarget,684957.7,685483.1,684872.6,685354.7,0.9998303,0.9999727
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDoubleWithTarget,326405.2,326583.4,326356,326578.7,0.9998413,1.000018
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloat,202350.4,202519.4,202312.6,202461.5,0.9996173,0.9998132
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloatWithBagTarget,715765.7,716220,715681.8,716201.5,0.9998688,0.9999743
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloatWithTarget,338313.3,340127,338296.2,339821.6,0.9999496,1.000823
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIf,252727.1,252960.9,252718.2,252949.5,0.9997687,0.9999848
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIfWithTarget,661274.2,661745.3,661316.8,661783.1,1.000006,1.000073
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectInt,220333.1,220497,220411.6,220542.7,1.000245,1.000356
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIntWithBagTarget,776379.8,776869.5,776250.9,776833.2,0.9998127,0.9999532
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIntWithTarget,373471.3,373787,373475.1,373809,0.9999201,1.000092
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectLong,216929.5,217078.3,216925.2,217096.4,0.9999374,1.000083
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectLongWithBagTarget,754502.8,755219.3,754629.6,755210.9,0.999989,1.000178
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectLongWithTarget,366588.4,366887.2,366524.6,366873.9,0.9997977,0.9999692
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectShort,217719.1,217911.2,217771,217943.2,1.000151,1.000285
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectShortWithBagTarget,766115.6,766737.2,766034,766627.9,0.9998717,0.9999877
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectShortWithTarget,372855.5,373632.8,372966.9,373795.6,1.000194,1.000545
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectTarget,94915.49,95017.2,94906.89,95005.88,0.9997769,0.9999858
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectWith,300741.2,301084.7,300703.7,301021.7,0.9997788,0.9998926
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectWith_target,83780.4,83867.05,83775.41,83876.03,0.9999405,1.000158
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectWithOccurrences,279604.3,279909.9,279766.8,280040.6,1.000472,1.000659
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.contains,474863.4,475217.9,474668.3,475101.8,0.9995621,0.9997555
