BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.add,242206.6,242661.2,242076,242466.3,0.9991878,0.999582
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.addAll,242832,242954.2,242839.1,242998.7,1.00002,1.000183
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.aggregateByMutating,699695.9,700099.9,699725.1,700063.1,0.9999338,1.000042
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.aggregateByNonMutating,501494,502863.4,501210.4,502727.3,0.9993364,0.9999279
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfy,559724,560236,559888.1,560302.2,1.000093,1.000293
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfyWith,1153469,1154401,1153298,1154255,0.9998514,0.9999382
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfyWithOccurrences,1067070,1067736,1067265,1067936,1.000136,1.000289
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfy,563432.6,563866.9,563599.3,563981.2,1.000216,1.00034
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfyWith,1159779,1160622,1159527,1160520,0.999801,0.9999936
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfyWithOccurrences,1040377,1040942,1040530,1041107,1.000113,1.00019
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString,328889.8,329117.4,328834.6,329080.2,0.9998497,1.000035
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString_with_separator,538389.4,538923.7,538287,538875.2,0.9997546,0.9999713
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString_with_start_separator_end,553719,554343.7,553833.6,554437.9,1.000125,1.000293
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringThrows,46226.1,46273.5,46210.14,46255.68,0.9995035,0.9997279
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringWithSeparator,1126371,1127774,1125994,1127412,0.9996505,0.9998025
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringWithSeparatorAndStartAndEnd,1149485,1150102,1149741,1150428,1.000225,1.000354
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.asLazy,521138.1,521389,521197.4,521439.9,1.000063,1.000188
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.bottomOccurrences,54653.87,54713.19,54653.43,54701.28,0.9999054,1.000072
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk,317456.3,317816.6,317298.6,317644.4,0.9993591,0.9995232
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_empty,2704659,2707739,2705068,2707535,1.000021,1.000181
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_large_size,134495.7,134578.8,134517.6,134597.5,1.000118,1.000245
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_single,794110.5,794737.3,794142.6,794978,1.000078,1.000303
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_zero_throws,170817.3,171051.9,170828.2,171154,1.000064,1.000597
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.clear,245261.2,245378.5,245295.9,245412.5,1.000142,1.00022
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collect,201475.1,201597.3,201434.6,201596.8,0.9997737,0.9999973
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collect_target,383890.9,384212.7,383922.2,384282,1.000041,1.000198
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBoolean,520479.1,520957.7,520444.5,520899.7,0.9998539,0.9999891
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBooleanWithBagTarget,2231489,2232709,2231271,2232594,0.99985,0.999965
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBooleanWithTarget,583080.3,583537.9,583027,583521,0.9998015,0.9999711
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByte,227737.6,227866.2,227699.7,227813.8,0.999737,0.9998889
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByteWithBagTarget,809654.7,810132.3,809762.4,810242.4,1.000078,1.000152
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByteWithTarget,374797.7,375118.9,374976.5,375325.6,1.000372,1.000551
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectChar,212249.9,212407.8,212240,212387.3,0.9999233,1.00004
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectCharWithBagTarget,746085.8,746602,746313.1,746746.5,1.00013,1.000305
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectCharWithTarget,360536,360776.1,360549,360844.9,0.9999535,1.000191
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDouble,192318.8,192471.1,192272.4,192459.6,0.9997584,0.9999406
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDoubleWithBagTarget,684914.7,685277.1,684949.7,685349,1.000019,1.000105
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDoubleWithTarget,326447.5,326612.7,326365.7,326548.9,0.9997533,0.9998538
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloat,202298,202490.9,202333.1,202475.3,0.9999521,1.000186
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloatWithBagTarget,715831.8,716298.9,715598,715956.2,0.9995215,0.9996761
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloatWithTarget,337927,339436.7,338487.9,340075.4,1.001134,1.001882
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIf,252687,252894.6,252774.3,252976.3,1.000197,1.000386
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIfWithTarget,661382.8,661698.6,661336.6,661724.7,0.999918,1.000077
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectInt,220400,220515.9,220385.8,220522.1,0.9999428,1.000028
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIntWithBagTarget,776337.1,776830.3,776417.4,776928.1,1.000017,1.000127
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIntWithTarget,373580,373897.1,373418.9,373791.6,0.9995507,0.9997179
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectLong,216924.8,217063.4,216898.4,217023.4,0.9998342,0.9999014
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectLongWithBagTarget,754435.5,754994.3,754655.6,755229.8,1.000165,1.000335
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectLongWithTarget,366467.5,366828,366602.4,366903.4,1.000224,1.000369
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectShort,217702,217899.9,217747.9,217935,1.000057,1.000278
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectShortWithBagTarget,766209.9,766610.3,766163.3,766643.3,0.9999169,1.000043
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectShortWithTarget,373006.4,373801.9,372965.5,373616.5,0.9996591,0.9999692
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectTarget,94914.69,94982.98,94944.62,95029.44,1.000298,1.000489
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectWith,300784,301086.3,300833.7,301072.3,1.000031,1.000253
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectWith_target,83769.77,83855.48,83802.34,83882.53,1.000263,1.000664
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectWithOccurrences,279711,279954.6,279588.5,279852.5,0.9996179,0.9997565
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.contains,474643.4,475126.4,474690.3,475105,1.000026,1.000276
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.containsAllArray,215399.7,215567.3,215423.6,215566.1,0.9999604,1.000132
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.containsAllCollection,850798.8,851419.3,850572.4,851232.4,0.9996891,0.9998047
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.containsAllIterable,214213.3,214354.1,214226.5,214374.9,1.000064,1.000144
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.containsBy,329185.3,329414.9,329111.1,329376.6,0.9997656,0.9998839
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.count,648760.7,649428.7,648468.9,649191.1,0.9995276,0.9996758
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.countBy,274876.9,275088,274819.4,275002.7,0.9996675,0.999791
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.countByEach,50871.88,50899.29,50884.37,50908.51,1.000146,1.000274
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.countByWith,261196.8,261403.3,261067.1,261357.9,0.9995236,0.9998264
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.countWith,610319.9,610839.4,610193.8,610682.5,0.9997332,0.9998528
