BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.add,241976.3,243202.5,241973.5,242958,0.9992654,1.000156
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.addAll,242893.2,243183.3,242715.8,243002.3,0.9992488,0.9994429
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.aggregateByMutating,699765.1,700483.3,699407.5,700225.5,0.9994188,0.9996683
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.aggregateByNonMutating,502199,504404.4,499285.9,502569.6,0.9943918,0.9963624
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfy,559676.4,560295.1,559796.1,560441.2,1.000056,1.000261
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfyWith,1153151,1154938,1153273,1154632,0.9997707,1.000201
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfyWithOccurrences,1066717,1067970,1066754,1067949,0.9997886,1.000058
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfy,563100.3,563896.2,563345,564238.5,1.000525,1.000688
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfyWith,1159372,1160886,1159840,1161527,1.000405,1.000799
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfyWithOccurrences,1040186,1041343,1039982,1041212,0.9998184,1.000045
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString,328646.4,329089.2,328789,329154.8,1.000213,1.000504
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString_with_separator,538256.4,539190.9,538720.1,539457,1.000498,1.000917
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString_with_start_separator_end,553572.9,554499.7,553837.6,554813.1,1.000161,1.000573
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringThrows,46201.24,46282.26,46197.9,46286.59,0.999769,1.000093
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringWithSeparator,1125646,1128128,1126443,1128640,1.000447,1.000809
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringWithSeparatorAndStartAndEnd,1149367,1150654,1149100,1150307,0.9995582,0.9997975
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.asLazy,521036.5,521495.8,520934.4,521416.8,0.999767,0.9999274
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.bottomOccurrences,54664.72,54759.31,54616.93,54737.16,0.9990885,0.9996045
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk,317344.1,317989,317218.2,317878.3,0.9995089,1.000115
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_empty,2704300,2708786,2702769,2707234,0.999304,0.9995649
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_large_size,134469.6,134598.6,134444.6,134608.8,0.9998209,1.000076
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_single,793797,795059,794263.4,795406.2,1.000314,1.00063
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_zero_throws,170775.3,171292.8,170560.8,171051.6,0.9987435,0.9993601
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.clear,245232.3,245459.4,245223.7,245446.7,0.9999373,1.000095
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collect,201446.1,201721.7,201296.2,201665,0.9993274,0.9997192
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collect_target,383684.2,384249.6,383753.8,384374.6,1.000148,1.000329
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBoolean,520209,520947.2,520498.3,521190.4,1.000325,1.000556
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBooleanWithBagTarget,2231611,2234131,2230853,2235263,0.9996935,1.000507
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectBooleanWithTarget,582889.2,583595.5,582886.3,583708.2,0.9999321,1.000304
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByte,227594,227831.4,227689.3,227900.1,1.000301,1.0007
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByteWithBagTarget,809806.1,810691.1,809434.8,810150,0.9993783,0.9996656
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectByteWithTarget,374750,375446.3,374729.7,375241.3,0.9996443,0.9999458
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectChar,212136.1,212437.3,212144,212416.8,0.9998888,1.000255
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectCharWithBagTarget,745807.7,746797.2,745711.1,746624.9,0.9997419,0.9999248
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectCharWithTarget,360508.9,361046.6,360347.8,361006.5,0.9995885,0.9998891
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDouble,192290.3,192553.1,192232.3,192575.5,0.9996324,1.000116
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDoubleWithBagTarget,684632.3,685481.7,684722.7,685446.9,0.9997927,1.000209
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectDoubleWithTarget,326345.7,326659.5,326330.5,326755.1,0.9999248,1.000293
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloat,202350.5,202626.1,202263.9,202580.7,0.9995494,0.9998378
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloatWithBagTarget,715644.8,716424.5,715539.2,716254.7,0.9997501,0.9999244
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectFloatWithTarget,338117.5,340166.3,337740.6,340769.2,0.9988852,1.001772
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIf,252605.3,253041.7,252581.8,252974.7,0.9998511,1.000085
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIfWithTarget,661235,662037.9,661125.2,661823.4,0.9996566,0.9998339
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectInt,220334.5,220672,220296.7,220517.1,0.9993376,0.9998283
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIntWithBagTarget,776153,777360.6,776152.8,777234.3,0.9998797,1.000175
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collectIntWithTarget,373444.3,374059.1,373359.3,373999.8,0.9994767,0.9998414
