BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.add,241757.2,242981.2,241902.4,242890.3,0.9998059,1.000895
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.addAll,242838.1,243178.5,242691.1,242927.4,0.9989972,0.9994167
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.aggregateByMutating,699485.6,700424.7,699487.9,700284.7,0.9998498,1.00005
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.aggregateByNonMutating,499429.6,503063.1,501579.2,503813.3,1.001711,1.005278
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfy,559367.1,560130,559545.8,560502.5,1.000131,1.000665
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfyWith,1153073,1154713,1152925,1154711,0.9998655,1.000066
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.allSatisfyWithOccurrences,1066936,1068177,1066236,1067881,0.9992133,0.9997225
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfy,563459.3,564421.7,563071.2,564171.4,0.9993111,0.9996779
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfyWith,1158755,1160621,1159254,1160764,1.000071,1.000474
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.anySatisfyWithOccurrences,1040421,1041870,1039916,1041468,0.9995147,0.9997408
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString,328744.7,329324.6,328745.4,329334.4,0.9997848,1.000069
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString_with_separator,537783.8,538951.8,538008.2,539051.8,1.000229,1.000494
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendString_with_start_separator_end,553343.7,554491.4,553398.3,554572,1.000056,1.000378
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringThrows,46210.79,46305.85,46165.57,46271.34,0.9986968,0.9995238
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringWithSeparator,1124831,1128014,1124727,1127224,0.9993447,1.000231
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.appendStringWithSeparatorAndStartAndEnd,1149026,1150704,1149383,1150730,1.000196,1.00052
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.asLazy,520993.7,521444.8,520977.9,521593.2,0.9999425,1.000298
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.bottomOccurrences,54592.75,54752.34,54684.87,54829.1,1.001255,1.001687
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk,317322.3,318064.7,317265.7,318150.7,0.9998487,1.000335
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_empty,2705198,2709831,2702471,2707461,0.9989905,0.999295
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_large_size,134394.5,134586.1,134488.9,134687.4,1.000682,1.000909
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_single,793419.6,795199.2,793946.9,795600.7,1.000604,1.00096
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.chunk_zero_throws,170510.8,171053.1,170633.4,171123.8,1.000343,1.00073
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.clear,245178.5,245440.5,245248.9,245537.3,1.000228,1.000418
org.eclipse.collections.impl.bag.immutable.ImmutableArrayBagTest.collect,201369.9,201721,201414.1,201743.9,1.000207,1.000482
