BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_empty,1665109.52,1671698.65,1670898.64,1670645.03,1669830.26,1666190.95,1664362.43,1664130.84,1667910.18,1671346.39,1669271.34,1671219.12,1671073.39,1666756.29,1671286.67,1665977.68,1669358.17,1671858.15,1667483.55,1671885.12,1670173.57,1667969.51,1671102.12,1667915.26,1667531.34,1673370.45,1671887.89,1672566.42,1668511.98,1668333.34,1659340.137,1685283.305,1689812.861,1687228.33,1665571.371,1669636.927,1676495.205,1658548.151,1657657.156,1684261.489,1681725.632,1669854.562,1687226.544,1682355.781,1690125.579,1658914.104,1671172.339,1665834.647,1675120.078,1668391.364,1676535.317,1686786.09,1693153.126,1668846.259,1675000.219,1673181.716,1691300.207,1664087.453,1683906.499,1679496.998,1,1667975,1670307,1670403,1680440,1.001454,1.006066
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLong_byteBuff,1406292.24,1405404.91,1408116.97,1398789.64,1399701.32,1394102.09,1379708.06,1403200.09,1401438.49,1404215.96,1405286.48,1404883.97,1404559.47,1401348.68,1396199.2,1376581.43,1356280.18,1405510.87,1386469.91,1394495.38,1402697.19,1406623.25,1405446.49,1392716.3,1401528.65,1389278.4,1397570.09,1405387.28,1406706.37,1404464.51,1410162.589,1413607.466,1426381.26,1405298.565,1410211.936,1396999.889,1382199.403,1416694.017,1410845.95,1404838.968,1406927.232,1413021.31,1417714.441,1402767.934,1411950.607,1397114.186,1373692.983,1425533.829,1399204.403,1408538.704,1404832.781,1426992.909,1409079.107,1394177.495,1406848.646,1401436.437,1409426.64,1401470.282,1413029.602,1423974.227,1,1390857,1402165,1401041,1412280,1.006832,1.007303
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForMessage_json_v2,317031.065,315912.476,316875.857,316676.486,316608.808,317117.738,323921.822,324337.203,324119.848,324290.98,324225.349,324570.111,323843.067,324476.69,324812.132,323715.379,323399.476,324118.026,324137.468,324747.511,324846.067,324778.863,324658.781,324129.414,324726.886,324570.999,324630.613,324215.872,324284.774,324137.943,322344.2653,319830.992,317802.9852,320701.2515,318091.8215,320789.6833,324819.8131,327084.6279,326884.3287,325845.4084,326542.1543,324120.8827,327124.2959,326918.4069,324458.443,325149.6079,326990.2164,325057.3289,328760.3274,327245.0993,328755.0959,328484.978,329164.4066,329158.85,324129.8473,327175.807,324835.575,325788.7274,327572.2973,326746.4408,3,321286.3,324102.9,323859.7,326598.8,1.007457,1.007892
zipkin2.storage.StrictTraceIdTest._Benchmark.benchmark_filterSpans,918575.632,925566.503,929014.315,921991.268,927462.556,925141.484,918947.335,918629.203,927075.796,924541.119,925905.799,924455.655,920672.745,924659.032,924480.541,923118.012,924920.198,920709.72,925621.315,927312.636,926233.695,920813.823,921200.532,917617.276,916556.153,920652.524,921437.397,917970.342,923208.899,922824.363,933549.9326,933729.6463,934821.5581,935727.9259,934432.7947,939771.2526,924070.8912,916912.2613,932403.5035,923704.2823,938064.0971,924284.9607,921780.6778,934025.9589,926985.7062,933310.0653,925113.7306,935404.311,927961.7093,943759.1313,926579.3541,920456.4726,921215.7894,924694.4646,916446.1318,921388.8925,928217.5855,923058.8377,932674.2088,932477.7437,1,921799.8,924677.6,925984.3,932255.9,1.004545,1.008196
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_lateRemoteEndpoint_sa,4048.63619,3990.38935,3987.615,3969.5392,3935.97647,3980.31513,4049.73548,4067.36165,4057.20345,4073.11723,4048.42481,3988.87204,4008.33136,4049.32025,4046.93759,3982.53669,4052.49202,4003.85115,3945.83843,3988.64541,3977.89423,4093.0549,4078.69478,4069.46126,4055.66644,4121.84818,4068.93776,4048.78288,4050.11933,4038.32937,4058.169382,4031.825567,4046.907407,4036.048371,3926.963723,3975.174117,4085.776433,4137.919627,4064.547023,4116.534279,4074.586612,3983.982589,4041.351241,4063.112892,4094.400875,4037.864548,4093.829664,4038.233092,3948.394759,4029.541718,3991.85361,4132.303019,4138.907045,4131.068337,4076.443165,4183.164396,4063.682078,4079.742026,4092.661787,4097.918729,1000,4003.739,4046.772,4030.087,4082.735,1.006593,1.009073
zipkin2.storage.ForwardingStorageComponentTest._Benchmark.benchmark_delegatesAutocompleteTags,22431.209,22466.9492,22498.8373,22522.8533,22500.4899,22530.5144,23470.3583,23580.0387,23648.0936,23509.8663,23537.2845,23533.8267,23515.0321,23502.8974,23497.3244,23480.9754,23541.2667,23545.6966,23514.7262,23515.8001,23519.1749,23592.9434,23495.1075,23549.3174,23558.0171,23517.5824,23519.152,23544.976,23501.1206,23498.845,22617.66334,22634.06267,22504.6848,22917.27217,22901.83327,22766.40343,23688.86922,23695.5774,23842.91852,23605.8867,23869.88051,23836.92758,23750.01253,23753.43643,23517.90731,23693.91953,23965.89521,23685.27776,23662.91173,23692.33176,23935.53323,23627.42604,23581.18341,23991.56399,23558.32916,23744.57516,23570.34277,23876.01567,23479.96069,23886.01568,1,23123.44,23499.95,23325.56,23717.9,1.008587,1.009365
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesAddressBinaryAnnotation_consumer,19867.3526,19999.9994,21512.4509,21071.2158,20760.5458,19894.3185,20336.434,20366.62,20734.1839,21010.847,20312.9711,20689.9247,20283.0796,21556.9204,20401.5329,22479.5611,21980.8396,20799.5178,21890.2148,21247.9232,20334.6224,20447.8512,20986.2169,20696.9729,20346.2699,20788.3509,20281.5653,20319.5722,20108.967,21598.3691,20038.53733,20293.32158,21588.45335,21213.22419,21133.34557,20087.37449,20609.96448,20468.79333,20963.79125,21248.16883,20467.06877,20751.31638,20695.1491,21703.72696,20502.49219,22630.0948,22096.51388,20918.02939,22106.46613,21488.87298,20666.99197,20516.67232,21042.78305,20832.962,20476.33404,20911.73833,20491.96412,20703.61887,20433.92798,21950.62936,100,20531.21,21159.86,20721.85,21341.63,1.008513,1.009516
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_build_outOfOrder,336166.414,338089.519,336659.023,338271.043,335564.475,337160.675,337429.373,337161.941,338767.238,336493.557,338008.573,335952.223,332675.331,332381.24,337607.084,337040.048,335948.919,337879.387,336910.923,336070.059,337284.385,336664.801,335580.203,338330.825,336633.225,332296.633,337932.24,336392.352,332333.728,337384.251,336252.5887,342144.3913,341770.9171,344164.0258,335969.6937,337496.1999,340622.9676,340113.8324,342593.8287,341433.6771,341801.8214,336882.8726,335843.1986,337236.9907,339242.9659,337764.3138,340951.4837,339403.5963,341221.5682,336913.3681,338018.46,336156.1676,337699.9343,344021.023,342355.1624,336696.3984,337577.7713,339844.6727,337181.6015,338524.6636,3,335600.6,337192.1,338192.6,340429.5,1.007674,1.009601
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_THRIFT,235501.725,235769.45,235870.13,234942.435,236033.399,234268.459,234203.233,228767.47,233283.129,234111.558,232711.328,235828.989,235120.247,235142.673,235369.247,234969.532,235655.415,235197.626,235251.273,235030.866,234865.761,235627.23,234585.743,235253.096,235431.32,234508.125,234836.581,235303.635,235349.322,235174.329,235646.9545,239741.946,237963.3621,238287.086,237564.7033,235754.4982,236683.5909,229082.2491,232948.3566,237423.965,232906.3858,238323.1679,237358.218,237785.5158,237094.5933,238740.0947,238519.5017,235852.5657,237993.7807,236295.8961,238717.2788,236709.2921,237094.1104,237809.335,238981.9508,237720.7217,238719.7687,235199.0442,239526.8595,235518.8857,3,233985.4,235254.2,235710.7,237784.8,1.007349,1.010757
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesEmptyAnnotationAndBinaryAnnotations,90713.9649,90789.2757,90538.1371,90664.3494,90822.1888,90690.0053,91870.1149,91491.5884,91720.2381,91644.161,92172.6211,92024.2728,91529.0797,92194.3544,91695.2223,92220.1475,91648.2836,91446.646,92073.4761,91782.2657,91849.2341,92301.3781,91525.9266,91606.4805,91333.9781,91372.8819,91221.6644,91338.4929,91637.8888,92096.5501,90754.36549,91794.87635,91684.45655,91303.71701,91627.71859,91814.78596,92162.42658,92874.10512,92115.7205,92889.2271,92598.99889,93601.75895,92919.87811,92795.49399,91867.35056,93180.31601,92737.52805,91568.88985,93230.29336,93100.21165,93484.5022,93302.33952,93152.46767,91773.43259,92759.56427,92875.99869,92022.00466,91854.17422,93060.52773,93843.15469,3,91334.56,91797.64,92152.26,92828.94,1.008953,1.011239
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v1,250785.454,249396.97,250235.028,249074.828,248069.074,250174.884,250033.328,250348.872,249906.929,250567.814,250516.371,249519.766,250018.249,249939.217,247972.193,249795.565,249730.891,250307.621,250200.119,249975.071,250506.278,250313.951,250059.497,250000.77,250827.79,250573.325,250813.013,250500.578,250153.569,249498.468,251312.2676,253708.8777,252748.2967,252881.0781,250423.2779,250510.7311,253063.009,253160.6022,254169.4762,253604.0204,253845.1802,250207.0854,251207.9682,252309.3063,252180.7832,254140.3043,252145.0675,253783.8027,253061.0718,251948.4445,254240.5186,253722.8074,250387.9411,254244.2524,253373.8698,255108.9755,252076.3454,252392.1789,251739.1345,254077.9643,1,249594.2,250227.6,252059.3,253291,1.009893,1.012237
