BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_empty,1418281.48,1423690.73,1422507.88,1423023.34,1422576.45,1418477.75,1416874.32,1416852.58,1420170.9,1423503.09,1422202.77,1423576.58,1422754.27,1419958.5,1423682.99,1419415.21,1421597.77,1424052.38,1420320.08,1423500.05,1421822.91,1420530.46,1423880.15,1420306.64,1419790.96,1425337.39,1423529.46,1424249.65,1421672.48,1421236.75,1397371.731,1407635.322,1397605.605,1408021.471,1412722.968,1400710.351,1406611.963,1411716.751,1406811.299,1405050.399,1419008.408,1403280.708,1417615.933,1394795.533,1415744.455,1393914.815,1422252.738,1422277.072,1419095.592,1420625.433,1399689.487,1404862.366,1415528.21,1411725.252,1415550.426,1422512.54,1407680.163,1415986.469,1416322.483,1406327.572,1,1420501,1422562,1405612,1413944,0.9895184,0.9939422
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesEmptyAnnotationAndBinaryAnnotations,76930.4773,77003.3965,76816.9688,76922.352,77043.3368,76894.058,77903.0776,77603.865,77803.6538,77759.7005,78211.6587,78066.5729,77664.5265,78228.2052,77777.406,78206.5206,77702.1157,77533.0069,78081.1686,77866.5083,77933.79,78297.5976,77645.0716,77708.5328,77452.3623,77509.1566,77383.4072,77496.3554,77718.8365,78134.0333,77429.51728,77432.77809,76957.6818,76750.34143,76841.12013,76016.38875,77566.00485,77455.20572,77480.36951,77264.54487,77428.66204,77348.61246,77322.08993,77565.75325,78020.83075,78522.53713,76860.13793,76814.50806,77848.15971,77144.74221,77554.23128,78037.4751,78155.44375,77528.71174,76834.10905,76608.90118,76702.49873,77501.50348,77084.34061,77754.1065,3,77476.59,77867.6,77115.31,77610.38,0.9953369,0.9966968
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLong_byteBuff,1197541.48,1197154.94,1199429,1191576.92,1191357.07,1187329.79,1174726.57,1194865.41,1192861.67,1195751.15,1196269.77,1195951.3,1196491.55,1193333.66,1188790.83,1172039.48,1154509.75,1196233.08,1180753.16,1187796.34,1194043.87,1197076.51,1197000.34,1185699.58,1193057.5,1183006.9,1189626.72,1196854.69,1197258.6,1195941.74,1181562.149,1192417.071,1189092.605,1184002.757,1193650.752,1177142.27,1174672.416,1181502.107,1192929.251,1199769.245,1200712.18,1196040.039,1201911.592,1181187.557,1179334.79,1165374.239,1142264.265,1185795.513,1182872.703,1189668.608,1177981.027,1201033.585,1187129.621,1190667.03,1180500.718,1186591.444,1175065.131,1189339.875,1192502.085,1184624.255,1,1184505,1193937,1178187,1190505,0.9946931,0.9971059
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForMessage_json_v2,300638.078,299607.973,300529.424,300143.38,300105.172,300483.929,307104.665,307415.4,307188.981,307442.66,307376.257,307715.602,306983.495,307580.284,307900.076,306899.728,306510.132,307290.652,307264.69,307766.187,307830.494,307746.959,307779.158,307318.853,307972.766,307719.369,307599.224,307372.008,307459.48,307187.541,298882.797,301252.1855,299341.3328,296346.896,300006.6048,301895.4973,306335.5164,305839.2402,306059.9716,305844.4952,303467.8092,304384.6355,308067.2277,309367.8764,309241.8116,306566.1703,302735.4258,306134.4878,306747.3346,306996.7233,307594.5504,306231.7993,308536.3468,303464.9974,306415.9486,309182.5366,309325.3071,307152.0852,304950.2674,308730.8773,3,304586,307247.2,303518.5,306652.6,0.9965257,0.9980622
zipkin2.storage.ForwardingStorageComponentTest._Benchmark.benchmark_delegatesAutocompleteTags,19904.7932,19932.4424,19955.5296,19978.0139,19958.9281,19979.9323,20816.9679,20917.3308,20968.5939,20861.0495,20882.6888,20883.7127,20870.2408,20842.2569,20850.219,20836.5147,20876.2659,20890.3863,20851.5016,20862.3499,20864.1498,20930.4493,20834.9404,20887.1864,20892.3989,20858.1584,20869.9427,20882.8177,20837.6489,20841.2834,19817.5226,19788.91347,19891.3807,19836.21377,19827.67913,19810.71021,20960.96443,20739.24887,20843.35728,20740.47549,20781.15144,21026.95023,20845.61398,20638.7286,20884.87601,20877.19158,20841.05367,20739.09085,20739.28316,21032.79205,20881.0444,20776.24718,20706.48205,20812.32552,20785.258,20887.79581,20968.56175,20804.33458,20966.74549,20884.07315,1,20507.24,20842.89,20439.78,20812.99,0.9961407,0.9985522
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_THRIFT,221341.186,221679.253,221617.942,220904.404,221802.385,220098.3,220186.977,215048.781,219163.976,220075.148,218687.851,221554.311,220945.041,220901.65,221187.039,220760.213,221400.743,221061.322,221041.631,220978.106,220828.863,221376.566,220538.582,221047.036,221165.052,220438.298,220757.564,221079.817,221219.971,221094.601,219648.8445,218964.2937,219677.3816,219324.8382,222405.2871,221515.6743,221196.3052,215361.0136,217372.3655,221513.3366,217031.7264,222615.0873,218978.9283,221651.3118,221776.4003,218508.8031,222624.2212,218870.0831,219712.3317,219413.5919,218264.458,220783.1204,221166.4953,219035.4682,221889.5635,218488.0797,219810.2132,221669.7101,218888.8799,218220.9005,3,219889.4,221096.8,219006,220780,0.9960414,0.9985734
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_build_outOfOrder,299336.509,301283.071,299938.841,301285.826,298867.321,300207.849,300620.926,300342.515,301771.179,299744.872,301173.71,299371.952,296449.314,296182.653,300840.691,300342.922,299311.581,300911.406,300103.627,299326.477,300545.465,299846.266,299061.781,301259.753,299906.284,296080.65,300915.073,299571.608,295997.2,300561.478,296551.8894,299534.8457,300620.5441,299527.8661,300222.4071,301700.2888,301036.8587,300620.1282,302354.5922,296711.8577,298882.7744,295643.1529,297200.4669,294305.8105,302697.9294,301576.4053,299706.4183,299097.2467,298214.0982,300653.0677,297891.2777,299784.5253,295117.8512,299593.4228,296092.8336,292267.6579,302446.241,300692.5795,292689.0155,299308.6063,3,298999.1,300383.2,297650.3,300067.5,0.995492,0.998949
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesAddressBinaryAnnotation_consumer,17691.7774,17812.5724,19147.126,18764.4048,18477.3396,17707.9705,18101.1924,18129.1848,18454.5137,18715.5632,18080.9504,18419.3984,18066.0568,19185.0482,18172.3757,20014.8575,19568.0778,18511.8996,19489.514,18918.679,18113.3654,18213.7899,18677.9396,18419.7137,18107.8643,18513.8003,18061.3384,18093.8284,17906.6435,19239.3476,17732.03641,17862.29079,19325.76816,18808.26275,18300.89709,17730.9683,18195.33173,18206.4804,18397.99777,18735.72032,18026.27767,18265.09833,17913.51106,18981.41668,18099.0057,20023.98097,19625.85378,18502.30213,19473.86088,19074.55331,18032.07479,18184.27157,18833.81738,18393.66458,18091.96974,18325.61758,18011.23372,17964.79033,17885.73007,19193.43354,100,18273.59,18836.9,18245.49,18811.92,0.9984622,0.9994168
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_lateRemoteEndpoint_sa,3757.79371,3706.02037,3701.79699,3685.27301,3654.54701,3697.3538,3760.82602,3775.07129,3766.21713,3781.14312,3758.31021,3705.19261,3719.83475,3759.75867,3758.70655,3697.68782,3763.5407,3717.84082,3661.80675,3704.42258,3694.4486,3801.6192,3788.6031,3776.85305,3764.69282,3826.52863,3777.20581,3759.69984,3761.00334,3750.30644,3721.709615,3727.40475,3697.92377,3660.052916,3652.403352,3654.85528,3781.98881,3751.446104,3727.411262,3794.880351,3757.763646,3727.330446,3745.72684,3775.01779,3779.093149,3717.170428,3761.97558,3742.106672,3673.986294,3692.242424,3717.283719,3768.102442,3789.391537,3775.782187,3717.661472,3849.76592,3759.088235,3773.105567,3714.16646,3774.319444,1000,3718.605,3757.152,3717.599,3757.938,0.9997013,1.00028
zipkin2.storage.StrictTraceIdTest._Benchmark.benchmark_filterSpans,869255.59,875651.251,879063.805,872938.41,878049.624,875485.811,870076.104,869813.195,877203.456,874853.609,876482.918,875313.997,871296.844,875451.536,874890.012,873849.621,875027.112,871629.784,876160.052,877605.833,876372.47,871965.159,872337.815,868229.01,867773.962,871684.85,872551.897,869080.005,874182.512,873220.47,865284.9317,880730.0368,879659.2558,868925.948,881542.3601,871248.9898,871297.7473,861413.6366,877772.7634,873430.3773,876115.2417,878972.9287,870787.9995,876877.2659,870510.4287,873332.9367,879372.7485,876547.3154,866469.9117,883625.7086,872273.0233,867309.9073,873302.4296,863249.1464,860147.7937,861244.3442,863633.78,860837.9348,866000.8637,873604.3497,1,872425.7,875181.2,869485.9,875440.1,0.9966291,1.000286
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v1,215848.867,214748.335,215460.131,214457.408,213522.285,215503.757,215360.607,215642.667,215223.215,215742.979,215623.524,214907.507,215184.817,215280.193,213487.623,215126.769,215035.822,215460.938,215333.423,215310.73,215627.539,215567.211,215231.081,215269.671,215977.217,215767.758,215877.143,215681.398,215292.176,214747.14,214247.7528,212456.2844,216549.7208,214590.7131,213327.1688,216282.4044,216250.4186,216401.2928,214167.3144,216212.9309,214006.1651,212520.9259,215912.8617,214888.9479,212228.6727,216244.7336,212950.1406,217136.9796,213291.2238,213876.192,216232.6572,215875.75,216115.2464,216191.5698,217445.9524,213903.335,216352.9942,214199.8572,212954.0593,216051.0856,1,214912.8,215453.5,214178.6,215612.2,0.9965838,1.000736
