BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl,1038.726682,1022.651979,1034.172374,1048.848078,1067.213134,996.222049,954.3245809,1019.30547,1041.406008,1015.972117,1050.906621,1063.118779,1047.042607,1046.920384,1001.33932,1054.899222,1033.007787,1054.574089,995.6136131,1006.359262,1042.846964,1041.645268,1069.171697,1002.361624,1004.23472,1015.91782,1021.70859,1039.008424,1025.512881,993.5323541,555.2784403,550.4778282,553.2278761,557.5540527,562.3490108,542.4494739,529.8946464,549.8558106,555.3934413,548.3333945,558.7519083,561.0670228,556.9688043,556.9486445,544.0501533,559.9964762,553.495919,558.4113588,542.2987644,546.0924518,556.0399794,555.5438203,563.6022046,544.7753097,544.4609678,548.0979322,549.8061735,555.10354,551.676669,542.0129319,1017.34,1041.616,548.6271,555.6093,0.5334143,0.5392733
org.eclipse.collections.impl.bag,1053.308452,1054.390671,999.5652327,1042.290801,1085.370498,1096.278454,1094.386412,1095.546273,1092.128026,1078.066878,1078.666443,1078.389377,1084.797126,1087.521879,1092.418986,1079.867687,1097.124173,1071.709721,1096.673841,1096.442707,1094.053343,1103.099728,1097.323591,1090.484455,1076.133344,1087.340359,1091.526611,1075.171373,1079.569056,1102.261154,574.4990085,574.140763,557.2899611,570.5460238,583.9021559,586.3812289,586.1711819,585.97056,585.75535,581.3625728,581.8858249,581.0956684,582.8625553,583.9640129,585.383651,581.2634248,587.2866201,580.0242488,586.5292855,586.1478202,585.5608949,588.5761478,585.9688562,584.4094846,581.1233608,584.1578951,584.9028497,580.2008323,581.465486,588.529031,1071.123,1089.937,579.1432,584.675,0.5364299,0.5406853
org.eclipse.collections.impl.bimap,2424.662233,2422.332351,2422.289517,2421.120506,2428.295806,2425.830977,2422.707942,2422.659457,2421.770422,2424.731186,2424.173888,2425.825104,2423.398054,2424.667121,2422.312798,2423.548328,2422.403517,2422.662146,2421.992427,2426.516571,2423.234784,2425.448999,2424.534339,2419.595864,2420.470426,2424.721385,2423.81777,2424.197887,2425.534787,2424.281941,1453.218075,1454.58519,1455.169497,1453.366655,1456.409997,1454.919474,1453.564495,1455.504815,1452.733971,1454.050269,1452.324924,1453.601167,1452.950059,1453.935708,1453.294947,1453.69584,1453.518306,1454.348082,1453.826601,1454.400717,1454.819048,1451.962163,1454.634992,1452.620442,1453.448355,1453.27357,1452.638576,1454.972016,1452.50395,1454.216864,2422.806,2424.48,1453.368,1454.285,0.5998338,0.5998696
org.eclipse.collections.impl.collection.mutable,2225.292462,2234.262642,2228.115352,2227.210201,2229.246428,2217.291732,2148.206256,2218.094546,2216.119014,2217.531583,2225.033864,2227.605739,2210.92842,2222.759647,2216.734,2236.071175,2217.2595,2228.753881,2183.90683,2197.1001,2212.814883,2222.433018,2226.056687,2216.44953,2209.405555,2220.00397,2213.103526,2219.807194,2221.570984,2235.101269,1383.808259,1385.595133,1384.046036,1383.997666,1384.720194,1382.028397,1351.220082,1380.545136,1380.366675,1381.980119,1384.184191,1383.69791,1378.292757,1382.015145,1382.005533,1387.24762,1381.573672,1385.503703,1367.082678,1371.893604,1379.515603,1382.298864,1382.039647,1380.458785,1377.249249,1381.230767,1379.722199,1382.558375,1382.162514,1386.863983,2207.669,2223.555,1376.516,1382.931,0.6219459,0.6235096
org.eclipse.collections.impl.list,1502.477406,1507.991567,1494.278762,1496.906333,1506.174716,1501.909201,1509.886311,1503.968912,1509.391464,1509.167361,1507.362253,1511.188262,1486.952787,1507.994902,1508.776777,1496.929178,1499.861812,1509.755698,1510.302101,1504.719435,1506.802426,1516.431023,1512.573645,1503.967896,1510.166968,1510.331701,1504.791485,1509.120234,1510.251825,1515.292992,1038.739873,1041.26281,1035.146905,1035.888357,1039.146242,1036.768606,1041.879048,1039.057769,1041.29567,1041.043443,1039.700374,1042.655213,1029.640099,1040.527746,1040.373729,1035.091478,1036.548306,1040.311927,1042.485591,1038.954196,1039.280701,1043.850029,1041.69761,1037.143442,1041.904661,1042.530876,1040.771077,1040.321733,1041.402985,1043.218057,1502.367,1508.413,1037.721,1040.697,0.6899293,0.6907234
org.eclipse.collections.impl.multimap.bag,1020.554497,1052.86241,1021.819158,1055.799184,1017.577541,1044.048938,1016.389621,1045.792908,1018.663711,1044.225197,1018.04693,1048.357809,1017.904989,1037.243287,1018.91854,1049.577569,1015.175338,1051.484463,1014.028424,1043.771786,1015.353087,1045.607848,1014.047023,1049.832039,1019.616893,1048.93784,1020.613941,1050.741898,1010.855024,1055.620866,745.1508181,761.185868,745.734421,763.5413191,743.207667,758.1268043,743.2488478,757.7749672,743.4633207,756.8371287,743.325734,760.8061879,743.4458666,754.7551468,743.048098,760.810778,741.5246823,762.0303836,741.2761222,757.878,741.0391541,757.8595146,741.2634179,760.4020706,743.8621131,760.0603818,744.8528088,760.0140647,740.3165121,762.7571115,1025.342,1040.093,747.2752,755.249,0.726141,0.7288007
org.eclipse.collections.impl.multimap.list,2561.81895,2560.806288,2561.250027,2565.019869,2566.579862,2564.209633,2561.314633,2566.984734,2566.363885,2567.687996,2562.017939,2561.733031,2561.78518,2556.466946,2564.688726,2562.214952,2560.988232,2564.709566,2564.271039,2563.157543,2560.285905,2562.399562,2564.589904,2565.259704,2566.020813,2565.931059,2565.405912,2567.209861,2562.543347,2567.601187,2560.968802,2562.670423,2557.868684,2563.501595,2566.954459,2562.343216,2563.978361,2563.378793,2567.839825,2564.275622,2562.353589,2564.267704,2563.624571,2561.283775,2562.459997,2564.358342,2560.319955,2566.839578,2565.644985,2562.964203,2562.833188,2564.493449,2567.107485,2567.334773,2566.463368,2568.288212,2567.838799,2568.730489,2565.215378,2568.588089,2562.102,2564.553,2562.915,2565.234,1.000265,1.000318
org.eclipse.collections.impl.multimap.set,2609.305757,2664.168269,2676.59881,2655.250579,2646.161121,2592.840582,2657.02792,2542.646023,2493.766878,2300.415685,2381.665006,2280.30252,2413.463206,2416.858289,2491.993235,2377.669148,2602.795045,2564.776186,2505.110278,2561.435887,2720.133481,2721.842602,2607.997072,2476.627045,2637.797179,2449.142907,2463.581124,2497.554129,2732.351288,2486.520436,2613.730227,2665.697959,2680.895864,2656.860307,2644.378322,2594.886106,2662.725686,2543.57552,2494.161275,2302.110784,2382.431546,2280.344079,2412.121029,2416.024663,2493.289859,2380.309251,2603.26704,2563.957273,2508.332537,2562.835115,2721.142516,2718.052223,2612.35786,2479.361675,2636.364208,2453.061332,2467.497636,2496.601178,2736.761852,2489.229954,2470.031,2586.027,2471.128,2587.67,1.000343,1.000696
org.eclipse.collections.impl.set,2746.107645,2765.454038,2778.503024,2779.735273,2771.188421,2758.490218,2800.187413,2796.546416,2773.958293,2732.682263,2760.309941,2775.5186,2779.607419,2787.676984,2789.348265,2755.234124,2747.156205,2760.164211,2781.489273,2810.458389,2789.575636,2755.927713,2777.674046,2762.893926,2769.889697,2753.528527,2743.738218,2756.93356,2805.296672,2787.430077,2748.357598,2771.219596,2780.929824,2783.754926,2775.11748,2758.774562,2801.83131,2796.726109,2775.332389,2737.770544,2760.753114,2774.62637,2782.156437,2792.70301,2792.700836,2755.551148,2750.33064,2758.064438,2778.158516,2814.177725,2793.937962,2761.190884,2776.948254,2769.677644,2775.929471,2755.978678,2749.507116,2758.347748,2803.523663,2788.894607,2763.046,2780.577,2765.325,2782.717,1.000773,1.000855
