BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.jmh.IntListJMHTest.sumECPrimitiveEager_490,2447.3558,2445.57482,2445.70561,2443.75731,2444.55889,2443.80007,2443.2567,2445.97966,2447.18469,2452.20301,2446.62708,2442.44572,2447.24897,2445.20326,3252.78243,3747.15488,3748.32629,3744.5542,3744.30651,3745.21012,3745.16362,3740.96604,3744.70312,3746.4564,3748.73047,3749.53966,3746.0153,3188.035,3748.7647,3747.72689,2447.6672,2449.32565,2447.92664,2448.259,2447.66745,2447.06028,2446.51387,2448.79834,2448.65951,2452.80266,2450.06298,2445.35017,2449.87392,2448.96716,3254.94218,3748.86387,3753.34957,3745.86688,3747.56252,3747.7975,3752.08423,3744.3339,3749.60067,3749.01644,3752.07262,3749.53031,3747.94666,3190.68948,3754.766,3752.17869,2754.618,3348.349,2759.775,3342.491,0.997262,1.005684
org.eclipse.collections.impl.jmh.IntListJMHTest.sumECPrimitiveLazy_491,2442.0874,2444.55944,2445.92729,2445.56262,2450.41723,2443.59817,2446.06451,2448.78931,2447.10639,2447.41876,2448.22418,2449.50175,2445.50458,2443.86952,2491.49861,2445.8832,2444.28149,2445.98009,2448.8544,2444.86705,2447.50233,2445.83636,2446.97296,2447.43851,2443.30642,2448.33917,2446.5431,2448.65788,2446.21897,2450.22197,2445.64524,2445.90528,2448.94405,2447.45318,2453.53235,2446.65212,2449.03241,2451.854,2450.76823,2449.19144,2450.03663,2451.58942,2447.37912,2447.71643,2493.67919,2448.54234,2444.53804,2448.86207,2451.87259,2446.75125,2449.11793,2449.24429,2449.37117,2450.96294,2446.28614,2450.87025,2449.69736,2449.66698,2447.5679,2452.98881,2445.651,2454.107,2448.115,2456.573,1.000954,1.001057
org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.ecGet_376,1672.18085,1671.40974,1671.882,1671.07514,1673.1809,1671.98369,1672.1708,1672.3047,1671.69102,1671.55978,1671.17559,1671.4785,1672.31239,1672.01702,1670.56055,1671.41264,1672.12803,1670.80148,1671.34241,1672.45623,1671.0293,1671.55336,1671.59117,1670.35716,1670.62645,1673.728,1670.93009,1672.86433,1671.1115,1671.25008,1002.62041,1002.16004,1002.76296,1002.72292,1003.41727,1002.39035,1002.7591,1002.79363,1002.38669,1002.59277,1002.40532,1002.6841,1002.23497,1002.61402,1001.4712,1002.44861,1002.52667,1002.19692,1002.23814,1002.23319,1002.32116,1002.15494,1002.4948,1001.70703,1002.17774,1002.85935,1002.42116,1002.42655,1002.02747,1002.6074,1671.337,1671.994,1002.249,1002.591,0.5996366,0.5996705
org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.ecGet_377,9028.13921,9006.54947,9921.23003,7378.67411,7370.17614,7379.87479,7380.29793,7377.65583,7380.92287,7380.82036,7366.03231,7373.7933,7387.60052,7363.69799,7371.13457,7368.12783,7359.58694,7388.3882,7380.60787,7338.35451,7364.85791,7356.62369,7376.36758,7333.99289,7374.23576,7374.71934,7379.7738,7374.61227,7370.78667,7375.86121,9037.76522,9015.87039,9935.1974,7388.21817,7379.33443,7383.7342,7380.03148,7390.01849,7382.90028,7384.91451,7373.39011,7381.99734,7395.78323,7368.55122,7376.99298,7378.67202,7364.62363,7392.53945,7381.79688,7347.39479,7376.28725,7359.33177,7385.41649,7342.95532,7378.80849,7378.18244,7385.64071,7379.84591,7382.36111,7383.17765,7368.264,7876.519,7374.889,7883.44,0.9977314,1.00382
org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.ecPut_378,1120.69145,1126.15515,1115.69125,1116.98258,1123.67388,1120.71569,1126.21772,1122.36486,1126.41154,1125.11918,1124.22267,1126.96356,1109.44437,1126.15764,1126.40338,1117.55835,1120.42028,1126.5707,1127.20384,1123.26193,1124.14218,1130.64736,1128.56059,1121.8032,1128.00548,1127.00051,1123.54049,1125.53381,1126.60296,1130.36352,774.404605,776.751098,771.725964,772.741916,775.559826,774.327377,776.977793,775.106203,777.552852,776.27707,776.361619,777.401244,769.080306,776.901694,777.019921,772.765433,774.31783,776.818275,777.507817,775.571624,775.660178,779.226327,778.008683,774.762406,777.540792,777.230886,775.918915,776.437146,776.933327,779.066284,1121.29,1125.605,774.5729,776.6295,0.6899808,0.6907874
org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.ecPut_379,2064.74259,2079.4967,2088.05599,2090.44461,2084.01712,2072.80911,2105.40407,2100.77578,2084.22397,2055.05933,2073.96923,2085.18794,2089.93039,2096.62672,2097.8837,2070.98331,2067.59858,2074.2743,2089.4648,2115.24185,2097.42529,2074.2003,2087.64167,2077.98725,2084.08269,2071.56514,2064.40615,2074.54201,2107.13848,2097.07033,2065.81454,2082.16624,2089.87974,2092.63029,2085.09493,2075.92733,2106.42944,2102.38111,2084.63145,2056.82863,2074.30221,2086.39388,2092.05615,2098.09822,2098.93549,2073.08682,2069.15927,2075.18529,2090.72264,2116.76981,2098.8163,2075.25327,2089.6027,2080.38401,2086.95632,2073.61595,2066.26545,2075.60616,2107.49103,2097.12295,2077.624,2090.563,2079.161,2092.128,1.000635,1.000833
org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.ecRemove_380,969.180354,969.229532,978.421349,972.768391,978.248899,975.122483,991.739597,967.890032,990.741831,986.549514,991.995053,986.463662,975.212325,991.217602,997.452997,983.248921,990.680879,983.512224,980.344465,979.18912,970.618182,977.730005,977.37274,984.464104,976.168687,978.396018,964.078637,983.659089,974.525391,979.071106,698.837649,698.837379,703.845031,700.512881,703.676135,702.310169,710.818259,698.123677,709.91632,707.810898,711.08095,707.953777,702.135491,709.985161,713.589602,706.151487,710.114182,706.296686,704.652609,704.0631,699.812406,703.285258,702.729421,706.964238,702.259804,703.527476,696.144982,706.221157,701.608324,703.762257,977.3996,985.384,703.1556,707.2477,0.717732,0.7194188
org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.ecRemove_381,2367.40647,2382.90397,2417.43371,2398.67043,2420.49867,2392.9228,2362.7433,2405.20387,2412.3311,2357.60408,2391.06579,2413.36233,2384.5004,2425.6717,2388.68165,2326.50997,2393.60736,2334.22815,2410.04385,2383.46861,2360.99938,2397.51014,2382.50001,2377.95416,2412.21164,2348.08471,2380.94195,2395.33839,2405.63298,2413.90417,2369.50927,2382.95132,2419.24266,2402.62821,2421.43957,2395.17057,2365.40407,2407.30999,2412.9353,2361.7662,2393.45719,2417.37676,2388.01383,2426.05336,2389.79121,2330.60533,2395.16548,2335.56849,2412.36977,2384.89076,2363.87831,2399.58632,2383.81667,2379.95061,2415.11671,2350.61504,2383.47669,2399.88379,2406.74457,2415.97691,2374.086,2398.52,2376.724,2400.63,1.000852,1.001164
org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.jdkGet_383,5181.25448,5178.50705,5180.69656,5181.5342,5189.78787,5181.64971,5183.27835,5188.71175,5185.84249,5191.07539,5182.0093,4755.88682,7089.11187,7103.2223,7095.12934,7082.31624,7091.70065,7092.3274,7083.31233,7093.30766,7098.81953,7082.0318,7097.7605,7090.26353,7088.24996,7080.53156,7086.91514,7098.24742,7081.38752,7090.07039,5186.5336,5181.48118,5181.6482,5186.9284,5193.89174,5190.04378,5190.98783,5194.42558,5190.89269,5194.87634,5186.93947,4762.80267,7096.46576,7108.24408,7101.79257,7088.72351,7095.58416,7100.29066,7086.26902,7095.2374,7109.01302,7083.12086,7106.26994,7101.97353,7090.54943,7085.41594,7092.07189,7105.70413,7086.93356,7098.98023,5798.325,6708.866,5798.35,6713.569,0.9978337,1.006329
org.eclipse.collections.impl.jmh.IntIntMapSmallStressTest.jdkPut_385,1189.0122,1247.7529,1214.63048,1249.88092,1213.80369,1241.13333,1210.72342,1252.94082,1205.44263,1236.41849,1213.54613,1250.85363,1212.76288,1245.36971,1202.34235,1209.69825,1247.41203,1217.08482,1197.03368,1241.26928,1215.42239,1250.23858,1191.64253,1252.60099,1240.33939,1214.34776,1247.58499,1210.02246,1253.62523,1215.32157,806.434611,833.075238,817.559107,833.935617,818.020755,830.06528,816.08946,835.16569,814.169621,827.936897,817.49885,834.551651,816.932646,831.633574,811.922379,815.62645,832.383915,819.060486,810.219271,830.039749,818.623821,834.064179,807.44435,835.182767,829.781254,817.761541,833.026142,815.811263,835.471695,817.988061,1216.142,1235.227,818.5998,827.1113,0.6695734,0.6730998
