BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.multimap.set.sorted.SynchronizedPutTreeSortedSetMultimapTest.valuesView,447854.504,441475.833,438305.025,443178.013,443610.823,444877.256,439525.495,445138.899,446044.078,447640.616,447819.078,441454.642,438330.8,443180.894,443588.731,444886.821,439530.549,445129.15,446041.848,447619.799,447813.794,441477.291,438322.296,443158.955,443610.824,444890.514,439500.528,445156.84,446007.368,447620.068,443378.0755,437034.5427,436278.725,441849.9226,438389.8108,441914.2018,431935.2361,444863.9246,442193.5044,445773.6748,442583.9037,438311.3063,437458.4679,437009.0075,438381.1062,440917.7738,438609.7896,439304.4322,442341.9876,447159.8021,444392.3959,438258.5667,437452.7059,441782.2237,439875.8651,437660.2089,438030.6849,442864.5724,444654.9345,444527.4552,442208.9,445061.6,438786.9,441929,0.9922006,0.9929778
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.containsValue,1945150.91,1924390.44,1919713.49,1942454.76,1920009.59,1923699.91,1931049.43,1933832.55,1927798.39,1921987.62,1945194.49,1924268.25,1919642.65,1942383.28,1920129.42,1923759.36,1931085.94,1933901.79,1927826.73,1921921.12,1945120.96,1924252.66,1919636.7,1942305.38,1920106.75,1923725.12,1930990.15,1933924.81,1927772.17,1922009.34,1868150.044,1850770.322,1850018.235,1875840.286,1861820.9,1851062.099,1862055.261,1862194.264,1862147.091,1836188.036,1879617.931,1841727.987,1844977.773,1866636.292,1859582.219,1846265.891,1845228.412,1868143.301,1870543.443,1846125.743,1879004.864,1844252.969,1841603.244,1853940.2,1849056.873,1861236.121,1855200.294,1863540.299,1868351.435,1858224.24,1925245,1933495,1851333,1863018,0.9616142,0.9635415
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.flip,673765.652,671470.493,679324.532,671452.679,677307.293,673821.339,672814.716,678165.405,673371.676,676409.365,673758.981,671459.481,679289.477,671442.54,677323.008,673785.693,672789.956,678198.094,673367.434,676394.822,673760.8,671487.886,679307.48,671454.963,677292.461,673795.665,672815.255,678193.686,673346.425,676398.407,665465.7165,664182.5108,672731.5321,658764.3869,673369.5311,663104.7569,664433.4985,671269.3134,660561.9924,665996.378,667057.5641,661032.173,671195.6448,656820.0791,672527.6889,667491.7721,668529.0071,673295.0857,663196.8566,661799.2917,665226.7748,661237.4982,668998.7285,661037.0197,671971.7362,662714.558,660805.727,664604.4937,661955.2966,668278.7413,673531.7,676044.7,663592.3,668038.6,0.9852462,0.9881575
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.isEmpty,315035.143,315348.833,311526.308,311317.504,314196.82,315656.311,314170.596,317696.598,312067.446,314306.241,315023.771,315352.302,311532.788,311292.568,314192.453,315643.685,314191.019,317664.162,312041.482,314300.961,315040.909,315351.64,311543.942,311296.055,314171.401,315650.85,314187.845,317688.529,312048.971,314311.554,315866.3546,312136.8499,310118.9886,310013.6148,314932.8862,316185.8377,313468.7511,318494.0051,313282.0317,313568.8205,314597.3071,314173.569,311957.3996,311051.672,315052.4329,313307.855,314156.5139,315455.9684,310770.8157,311896.1312,313599.6479,314860.2442,308943.3163,310958.2367,315156.7975,311045.2047,316097.371,315867.9112,308866.5061,314751.8563,313240.6,315022.1,312383.1,314447,0.9972664,0.9981746
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.keyBag,1137033.6,1150115.56,1138347.41,1147811.35,1144040.03,1145262.21,1134007.37,1144805.3,1150902.7,1152899.72,1137018.6,1150158.81,1138260.09,1147767.5,1144064.06,1145206.09,1133919.26,1144805.3,1150826.16,1152911.48,1136942.3,1150192.4,1138245.53,1147832.36,1144024.93,1145252.81,1133942.28,1144812.97,1150890.73,1152863.86,1132756.301,1135932.43,1112408.92,1139352.428,1140367.743,1127456.351,1122032.537,1123381.243,1148112.695,1137803.702,1121208.128,1133320.719,1123137.983,1133563.741,1135666.369,1128480.288,1130074.97,1124529.325,1145676.459,1141082.569,1124516.602,1133458.293,1116648.042,1135560.315,1143933.397,1133913.604,1117146.069,1134398.004,1138384.112,1146898.365,1141449,1147114,1127375,1135777,0.9876825,0.9901111
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.keySet,120679.72,128491.331,122965.969,120658.926,126637.031,121187.424,125710.868,124866.208,126662.162,123478.477,120676.413,128481.051,122968.084,120659.168,126636.726,121186.479,125706.153,124873.625,126663.504,123489.616,120683.232,128486.05,122972.326,120661.014,126644.643,121184.007,125704.092,124864.597,126655.308,123485.146,120612.237,128624.1039,123555.4194,119876.4113,126808.3005,120991.7328,125506.8244,123421.4852,126303.5657,122561.089,121215.3828,127833.0287,122634.3424,120903.8366,126526.3861,121191.2886,124502.9231,124543.0466,125998.8719,123620.4644,120743.9943,128872.8523,122800.1236,119542.5641,125843.0901,120732.9789,124987.1577,124826.5943,125621.0101,122423.0105,122874.9,125346,122557.8,124994.9,0.997225,0.997629
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.keysView,720345.211,728831.886,723109.419,721001.554,728164.198,724083.778,722911.766,729001.224,725894.265,726343.394,720383.61,728817.162,723040.217,720976.823,728144.246,724096.089,722918.995,728984.383,725871.108,726372.813,720397.153,728816.871,723062.851,721003.572,728130.848,724086.603,722932.37,729001.662,725863.051,726352.402,718776.8928,725844.6722,717809.2152,711754.2317,720582.6539,720896.0082,711750.0064,723244.7413,727859.0614,717976.542,708739.7363,727660.0483,718683.3295,705953.0553,728099.1066,723451.2354,717791.835,721874.8836,723045.6916,716472.2381,717673.1842,724107.3562,721114.2221,717493.7595,726075.0589,720969.8117,720356.1599,724741.3501,721509.2882,724864.9158,723499.7,726317.2,717082.7,722505.3,0.9911305,0.9947518
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.keysWithMultiValuesView,257095.087,255699.223,256779.808,259092.755,256311.8,255326.897,256048.456,254643.755,258708.463,254770.311,257092.85,255699.938,256785.893,259068.918,256309.058,255326.437,256047.022,254632.143,258719.563,254768.094,257100.615,255704.874,256761.396,259080.37,256324.823,255305.525,256054.857,254640.19,258712.785,254759.049,256090.7321,253971.8072,255607.9072,259431.3155,256535.4373,252494.1628,253845.1081,254527.2608,259127.8287,254324.448,254932.1624,253576.1566,256397.9876,258519.9353,255765.3017,254777.8561,255083.8839,255580.2981,257472.6358,255629.0143,253871.5681,254992.4156,255069.5806,258839.4227,256433.1415,256383.0889,256302.0502,251515.8434,256950.5071,252672.5925,255850.6,257160.4,254813.4,256487.2,0.9959531,0.9973825
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.keyValuePairsView,355355.474,351405.501,349970.215,354169.598,349668.146,351587.982,354621.706,350164.455,352870.944,347855.503,355340.656,351405.923,349959.506,354148.879,349647.305,351614.776,354641.424,350157.206,352872.743,347822.874,355339.625,351419.524,349968.885,354145.443,349637.934,351610.732,354620.997,350169.568,352867.062,347855.712,356835.094,353844.3755,348709.2528,352893.877,346503.8944,352348.6043,354140.463,346618.5619,350784.4395,347287.343,353599.7168,348413.6454,352062.2417,355121.4471,350241.0811,350185.0806,355313.3931,346415.2795,351850.7806,346376.7227,354041.2089,353255.5656,347905.6388,351925.0121,350199.3111,349158.5856,351155.5212,349169.0437,350148.7729,347401.3916,350777.8,352932.3,349571,352366.7,0.9965296,0.9983681
org.eclipse.collections.impl.multimap.set.sorted.TreeSortedSetMultimapTest.notEmpty,2926400.16,2917518.26,2891567.82,2926190.93,2932566.32,2945118.81,2919680.64,2902457.07,2929456.75,2948783.43,2926482.97,2917568.44,2891782.39,2926313.25,2932640.22,2945055.77,2919541.07,2902687.26,2929504.2,2949005.19,2926573.12,2917585.95,2891686.96,2926307.11,2932363.39,2945019.55,2919428.67,2902511.06,2929302.36,2949008.15,2877381.568,2845261.7,2812804.018,2848321.289,2834339.468,2855696.979,2811361.899,2845313.689,2835587.607,2856624.285,2834069.324,2833220.174,2811340.302,2856149.045,2835303.667,2871305.139,2842616.274,2802331.524,2848102.596,2881138.256,2870224.984,2823255.082,2810718.787,2860540.203,2840301.817,2876037.022,2854759.641,2812589.508,2854258.772,2848110.748,2915630,2931110,2832211,2852505,0.9714391,0.9731826
