BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.bag.sorted.mutable.TreeBagTest.take,175419.403,177015.646,182195.059,184177.443,178568.215,177792.592,179073.994,177971.388,175036.566,176478.044,176226.065,174942.792,174033.475,175573.187,181409.304,181732.564,180903.877,174116.432,173428.487,172437.937,174328.189,174294.452,172036.36,173128.399,174220.393,171013.431,175112.496,177893.784,177628.496,178627.262,158270.953,168759.5,173777.846,172512.989,168015.796,170699.267,170006.394,170575.893,166347.844,169434.361,171218.807,168613.957,172452.722,175136.688,173498.41,172745.9,171528.406,171073.132,167424.856,171917.399,174383.694,168299.764,170810.279,172749.627,170241.571,173941.799,170507.625,162927.867,167570.157,168751.312,175187.6,178208.5,168666.6,171826.4,0.9628556,0.9653716
org.eclipse.collections.impl.bag.sorted.mutable.TreeBagTest.take_throws,215555.188,211960.55,214952.362,215260.011,213661.662,212149.682,213006.767,211431.412,212763.331,211699.241,215039.078,209616.097,213419.739,212831.87,214188.674,210635.533,215996.817,214437.332,213383.678,203839.481,205591.742,201467.808,204351.121,203244.568,207252.569,217191.98,213389.112,215152.853,214902.427,212414.894,212844.166,207952.533,214975.55,215202.857,216410.997,216057.93,211303.012,215265.995,217496.426,212967.896,214322.095,213754.892,215298.562,216933.677,216938.409,216480.31,215260.387,217114.73,215288.732,215236.737,215391.184,215243.505,215103.845,217137.289,214355.666,217419.622,214940.957,215113.253,214968.724,215423.74,209685.9,213409.5,214084.9,215898,1.011719,1.021042
org.eclipse.collections.impl.bag.sorted.mutable.TreeBagTest.toSortedBag_with_comparator,333730.636,343696.222,351868.559,349740.17,350763.1,348557.985,346723.302,350367.843,341252.012,342927.08,349493.932,342365.92,337963.57,343281.909,340700.584,340148.103,345182.293,344584.933,345403.37,336968.411,338482.966,350699.889,346880.86,343604.045,353118.923,345024.203,347144.831,348073.983,346019.415,352547.787,350058.71,351436.925,357992.346,362613.266,361726.09,361357.809,359038.574,357494.005,355960.399,353738.946,355402.697,353339.986,358330.531,353951.425,357741.456,356434.26,346974.266,354181.395,348187.181,353678.861,347650.402,348395.785,349291.858,340151.875,349892.591,356081.999,348527.269,355477.37,347594.596,355737.899,342317.4,346676.7,351583.6,356138.8,1.026793,1.027204
org.eclipse.collections.impl.bag.sorted.mutable.TreeBagTest.toSortedListBy,364984.831,365101.769,362173.556,372049.245,370742.808,367510.517,369317.086,369487.357,364961.711,365268.468,365511.491,366092.802,370085.435,369217.524,357401.496,364402.359,364936.621,370096.86,356669.215,365442.462,362993.135,363096.622,358723.836,369234.256,361812.678,371192.362,370422.268,371290.159,370637.71,369862.46,367027.017,341446.953,343450.848,338217.568,353628.14,344293.994,342527.491,360213.713,362196.709,363406.254,372994.943,367794.063,371793.435,362727.874,373332.837,367607.749,371066.315,364287.422,368420.789,362974.679,370774.477,363378.414,372515.278,371319.448,375226.193,372375.223,374755.872,370045.507,370928.044,372709.185,363828.6,367705,358187.1,368048.4,0.9844877,1.000934
org.eclipse.collections.impl.bag.sorted.mutable.TreeBagTest.toSortedMap_with_comparator,294040.51,291507.362,296062.964,297947.09,298934.297,300525.776,298987.851,299582.391,294902.218,301152.852,302825.718,299775.693,299886.674,300849.129,299663.121,298360.871,298208.658,300939.06,299962.904,301229.539,302816.275,302710.059,302279.182,301550.948,300048.141,299766.006,301906.087,300519.348,299606.166,299900.146,285835.039,281447.464,287902.72,291417.637,288666.109,287844.229,287981.393,287325.764,287245.868,288465.474,291098.134,288169.093,290537.349,289452.073,284812.247,287907.162,287118.13,291132.244,291406.446,289245.847,291504.78,291411.037,290778.164,291484.999,289673.076,279030.826,279250.634,281260.173,275465.988,277744.811,298226.9,300654.2,286171.6,289466,0.9595845,0.9628374
org.eclipse.collections.impl.bag.sorted.mutable.TreeBagTest.toString_with_collection_containing_self,37408.5807,37544.961,38967.9971,39063.8201,38220.8436,38628.9306,37528.2237,38157.3855,38508.5141,38416.6052,37818.2361,38064.2497,37950.8273,37119.1126,37987.1467,37989.0749,37868.9515,37655.1112,37660.7836,37944.9375,36904.0353,37332.9552,37216.6235,37209.3796,37068.5414,36708.9413,37693.717,35794.5069,38058.1495,38371.1937,37775.2491,37541.5484,38270.8423,37782.0761,38178.5768,36278.8706,37914.4589,37658.9766,37056.1069,37051.1894,36448.1948,36954.0008,37089.4442,36726.0528,37579.9616,36601.8136,37726.2707,37660.8622,37251.8371,35844.0709,38256.6769,37634.5884,38539.6528,38065.7214,38681.0505,37954.1928,37934.8393,37894.7946,37638.5872,38324.0643,37520.51,38080.55,37109.74,37730.79,0.9890501,0.9908305
org.eclipse.collections.impl.bag.sorted.mutable.TreeBagTest.zipWithIndex,117187.988,113841.151,115430.611,114793.33,114943.576,116117.307,116138.366,116052.434,114622.579,113724.378,115704.88,117991.133,115987.894,118029.805,116856.342,119652.766,117700.455,117644.598,117550.381,119099.205,115047.727,117028.913,118594.264,117236.434,117835.817,118810.074,112551.518,116240.381,114489.727,116910.614,111434.097,106147.725,109770.242,108691.323,115140.797,113964.14,114197.495,115476.213,118049.794,119885.102,116494.02,116539.592,116677.694,118196.22,117911.948,115234.22,113851.57,113780.716,114312.509,114225.784,116786.703,117493.677,116196.315,118391.263,116308.14,117743.198,118550.264,119413.772,119110.551,119467.696,115799,117384.1,113920.9,116786.3,0.9837812,0.9949275
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.asLazy,5096314.89,4949999.84,5050282.72,5037300.61,5051089.28,5051162.65,5055491.97,4986014.11,4990695,5044576.7,5091726.12,5046627.68,5078216.15,5088323.96,4999484.94,5052659.39,5052125.41,5064876.48,5030182.73,5052485.19,5079635.19,5021426.56,5005520.82,5042485.74,5045662.27,5079870.2,5040528.33,5049291.78,5031714.45,5013610.84,5128396.58,5016320.64,5236954.15,5120020.26,5080626.48,5199381.83,5159245.04,5226530.45,5201225.64,5150522.18,5249072.45,5257763.93,5285097.64,5151739.49,5172006.07,5183222.15,5132287.28,5136006.97,5122899.09,5114313.08,5143570.18,5296067.27,5269589.43,5208854.82,5123420.01,5041594.86,5224581.43,5038937.45,5105841.98,4997745.49,5027894,5058999,5136513,5201519,1.021602,1.028195
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.bottomOccurrences,72529.769,75067.8841,73003.204,70412.876,74378.575,74309.4153,75439.2544,76300.1034,76263.1995,76908.597,78163.497,78471.5095,78610.9798,78368.8064,76831.6807,79388.1931,78962.2256,77991.7259,79038.7361,76424.9692,75632.6202,77109.352,77258.4419,76481,77249.232,77291.991,79361.7244,78800.9059,79437.1607,78333.4026,92428.4368,91256.2765,94602.7307,94579.5153,93457.0945,94696.5357,94186.4382,94407.7563,95085.2156,95271.8834,94922.8938,94910.8909,96143.2873,95181.2388,95776.9865,94819.9112,93933.3046,94560.8566,92414.4744,93654.9997,94136.2793,94917.0216,94105.189,95005.7467,95474.4371,94835.3812,92753.6741,95280.1213,94787.2,95175.671,75748.14,77728.84,93920.41,94898.96,1.220898,1.239888
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.collectDoubleWithBagTarget,777154.83,781889.615,808496.899,829657.841,795355.046,807591.456,820294.343,809468.39,794952.072,821209.893,802958.499,815288.393,802288.973,778209.309,781622.365,788133.143,786074.369,795881.693,797108.771,791482.81,803949.1,806560.81,792734.298,799963.694,795118.222,793014.454,789000.618,788728.468,781982.471,811312.663,711092.562,720106.904,720624.426,720209.562,733505.954,723420.903,717256.521,726710.736,717215.175,710149.6,712738.962,707617.914,702725.828,735166.44,712810.324,723837.202,725318.671,722363.459,707211.356,721647.436,720050.449,700571.395,650952.599,656923.496,667218.249,686307.253,689113.11,678939.892,683791.555,692437.557,792556.7,804801.1,700092.4,718744.8,0.8834083,0.8930713
