BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.bag.mutable.HashBagTest.bottomOccurrences,87577.104,83244.9053,86773.2466,85587.6789,85089.6113,85098.2725,84581.3429,86812.9865,86890.7973,87045.2862,86069.0038,87037.1644,85467.9764,87211.0992,85420.4736,86502.6874,87397.744,87472.866,87485.0593,86649.2563,88239.9046,86953.2828,86506.1642,86357.076,86019.3503,86333.8414,86595.3054,86570.9268,87420.7129,86204.65,67240.957,65073.8511,68700.7701,70702.8497,73016.6058,69492.4979,69589.6294,71744.5399,70040.3363,69392.9967,71782.9434,69221.979,70018.4333,68577.0834,68050.423,71567.6326,72132.8951,72347.8676,73076.808,72381.5459,72880.5948,73723.3294,72591.9188,72490.1322,73230.6357,74165.5784,73949.8129,74085.0754,75003.0613,74194.8407,85918.49,86889.66,69923.36,71957.15,0.813813,0.8281431
org.eclipse.collections.impl.bag.mutable.HashBagTest.collectTarget,130898.485,128867.621,131116.937,134152.698,132750.951,129261.273,131350.826,132632.492,130149.181,130330.211,127632.299,130429.57,131093.671,132907.875,131536.204,131132.184,131147.402,130698.303,129449.454,131326.271,131173.209,127851.848,131695.803,129379.145,129390.416,131904.699,130141.182,130296.382,128595.319,130512.981,130163.37,128924.909,129694.616,130987.932,131750.045,132785.72,128761.93,132442.883,130325.339,131569.145,132933.328,131894.705,130285.986,132731.737,131941.32,133837.973,133017.384,129748.984,130521.201,130136.79,130691.226,129705.108,132336.254,129501.494,130217.278,131316.607,132673.997,132066.511,132208.243,132714.645,130048.9,131404.7,130614.3,131891.7,1.003688,1.004359
org.eclipse.collections.impl.bag.mutable.HashBagTest.count,2579885.04,2746341.98,2687177.59,2777041.88,2790013.58,2772985.89,2774448.94,2787759.5,2803526.6,2814936.76,2817533.75,2806633.17,2754024.05,2787467.16,2828185.32,2807452.25,2792389.2,2767635.58,2785179.47,2759573.85,2765909.4,2776367.08,2772926.09,2792587.83,2704180.2,2789919.88,2787440.06,2777010.45,2807322.68,2780592.8,2714591.26,2662451.17,2747179.6,2695272.34,2737109.17,2734853.61,2713318.48,2735936.13,2748444.59,2748621.45,2757760.45,2715868.38,2745343.03,2748825.15,2707471.84,2689574.72,2694243.17,2703712.05,2594609.66,2574947.02,2674351.23,2722982.4,2658556.97,2745181.05,2734366.46,2724658.32,2734280.21,2753839.27,2758577.85,2748878.88,2750048,2792689,2687907,2729777,0.9764828,0.9775581
org.eclipse.collections.impl.bag.mutable.HashBagTest.forEachWith,1475346.54,1421743.5,1487527.37,1482141.51,1474822.21,1463917.12,1488708.4,1456185.15,1451328.78,1443844.02,1485706.75,1492574.29,1494403.53,1480566.41,1479426.46,1492590.8,1475660.79,1485373.16,1470887.41,1447376.11,1456741.19,1503543.99,1474662.07,1475208.05,1505949.82,1485176.8,1505747.69,1484426.67,1471515,1498691.48,1430645.65,1455941.7,1463254.13,1492906.05,1473656.7,1465700.68,1445559.28,1459806.81,1470171.98,1449792.95,1442065.95,1459159.99,1448489.4,1463526.9,1463837.84,1475427.5,1463890.46,1461744.71,1492888.89,1492914.34,1472323.44,1487906.14,1474350.11,1495336.57,1476682.12,1463379.26,1502443.27,1483713.45,1467066.18,1483614.63,1466621,1484047,1459596,1475216,0.9939121,0.9952238
org.eclipse.collections.impl.bag.mutable.HashBagTest.noneSatisfy,1049913.97,1036812.4,1047902.01,1068154.76,1055363.17,1063439.33,1071141.24,1067354.06,1055665.61,1070167.12,1063058.73,1070963.14,1018363.74,1054885.42,1061500.33,1066002.66,1062781.62,1072947.89,1054812.6,1071744.08,1063712.5,1066860.01,1061807.09,1066982.1,1062447.28,1044903.76,1071199.65,1068080.63,1060869.62,1067876.56,988099.99,962128.205,993822.012,979962.481,997259.787,970568.906,995684.596,1002385.84,999031.352,1005357.85,978823.491,1002777.17,982446.488,995108.985,990753.931,1007394.74,997743.336,994627.225,1000316.89,1000742.03,1006366.79,1012392.1,1006507.88,1001790.78,997164.58,1005075.9,1005553.51,971745.97,985470.797,962200.382,1053955,1065245,988442,999688.2,0.9377514,0.9384933
org.eclipse.collections.impl.bag.mutable.HashBagTest.rejectWith,675419.34,635008.011,661814.84,660693.962,661642.28,650627.869,648220.712,657810.439,660258.132,660903.25,669426.089,690441.44,669617.344,656806.125,660221.947,664536.35,647499.891,638093.764,642562.331,656624.113,657688.831,663020.672,668603.983,686569.969,689225.129,683171.066,690175.51,684898.063,688125.044,684580.627,638016.766,629185.914,649960.279,643746.109,645172.267,639182.851,642346.496,646715.411,651348.758,638621.162,662775.1,653959.104,638677.876,653838.357,659596.564,650725.8,650342.107,641586.316,660603.965,652982.08,652078.77,659309.73,653963.686,657536.17,644994.725,650742.901,660438.443,643137.057,644193.858,637493.235,656156,669874.4,645152.6,652801.8,0.9745886,0.9832462
org.eclipse.collections.impl.bag.mutable.HashBagTest.retainAll,234890.805,235103.993,241756.896,234843.259,233149.372,230031.446,231765.417,232633.137,237658.137,233703.28,232190.288,232084.728,232229.206,226809.348,231684.922,241740.077,245406.872,243371.292,245266.361,245048.605,246785.529,236818.943,235138.861,238323.336,238255.449,234564.084,240359.554,238089.165,243610.655,245204.621,223360.307,220271.188,224256.549,227553.114,227782.614,225080.13,231635.298,235183.721,227344.067,225294.285,216304.809,221413.389,223421.47,227086.139,227424.853,216338.953,218629.882,224682.648,236957.006,237928.289,235965.487,238081.133,238026.637,241698.946,236231.557,237066.486,236683.212,239873.968,237950.094,240719.705,234317.5,239470.6,225055.3,232024.6,0.9605464,0.9689063
org.eclipse.collections.impl.bag.mutable.MultiReaderHashBagAsReadUntouchableTest.with,173421.571,168931.186,172676.154,171508.94,172527.894,172211.286,173682.591,174061.834,175045.619,175009.21,175218.69,175924.832,175033.793,175776.115,174662.287,173516.78,177273.005,177286.657,174141.61,176013.94,177481.614,174797.613,174855.145,174208.654,175710.877,174782.457,176271.725,174583.078,176774.939,175636.627,168677.452,163127.19,168411.396,167878.05,167727.419,167858.025,167039.191,165579.547,168198.468,167938.659,168090.712,168038.11,166368.802,168753.893,167217.448,166185.019,167496.981,167728.735,165144.717,166622.173,165854.252,164794.297,162940.931,168163.739,166869.203,165488.801,166084.308,167321.566,167448.708,167225.357,173735.8,175444.4,166197.2,167549.7,0.9549985,0.9565876
org.eclipse.collections.impl.bag.mutable.MultiReaderHashBagAsUnmodifiableTest.with,172181.892,169036.772,182845.174,178003.019,176885.371,170507.297,171658.695,170163.838,173414.194,171290.742,178503.22,171352.528,174548.276,175513.624,189084.682,190118.814,191261.093,189576.663,187678.897,188690.415,190013.499,190051.923,191118.194,189838.272,184863.754,187419.646,185219.33,188323.241,189194.816,189410.367,186768.276,188177.258,186557.478,189036.702,186749.694,188099.06,186090.952,188921.068,189707.28,189380.216,188920.36,188757.081,188289.094,187125.379,189577.391,189964.545,188170.227,188180.796,188181.159,186781.61,186498.948,188640.447,186446.348,188140.542,184022.872,189383.455,187356.222,185539.79,186741.226,188465.886,177442.6,185024,187365.4,188581.3,1.019296,1.055924
org.eclipse.collections.impl.bag.mutable.MultiReaderHashBagAsWriteUntouchableTest.asSynchronized,340365.971,332837.306,339013.79,337997.973,345741.465,341385.172,341971.299,344691.492,345148.681,341875.066,346809.215,338811.857,345564.348,337951.989,338155.291,339419.467,335986.503,333102.235,339816.352,341344.818,340270.076,339153.514,337504.486,329240.527,330028.274,346030.403,337324.115,338454.006,343091.446,338248.71,321518.622,323991.32,312225.894,336145.413,332254.774,328570.152,331396.042,322417.036,321853.872,321493.887,328541.095,316721.322,322572.936,313074.058,264609.059,251330.481,272820.246,253574.917,280738.468,287668.511,321710.565,340124.05,341167.614,337561.456,346026.874,337355.892,340267.724,338227.776,337057.416,340369.812,337619.3,341667.4,297980.3,324253.9,0.8825927,0.9490336
