BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.bimap.mutable.HashBiMapInverseTest.putAll,273816.016,271613.809,279603.78,278451.315,275959.913,283597.855,280172.99,279722.302,281769.848,281628.295,254571.528,268472.207,272075.794,273792.406,282116.146,283499.881,285065.501,280861.495,279245.563,255180.251,284013.838,279216.818,280633.681,279036.802,271325.8,274475.611,273700.125,269206.993,271884.53,281852.469,250847.022,276578.644,254926.018,274309.013,258928.672,267212.489,275301.955,270093.909,246107.262,270902.182,279822.69,274054.385,274247.815,276396.436,250021.61,271141.901,280902.758,272409.182,261500.718,254991.96,258799.193,261080.223,226009.864,255782.286,253567.081,256713.72,262154.212,255525.417,263089.992,269966.679,2,272313.9,279585.9,258385.9,269731.5,0.9488532,0.9648434
org.eclipse.collections.impl.multimap.bag.strategy.HashBagMultimapWithHashingStrategyTest.removeObject,1146586.7,1161503.25,1203474.38,1036842.31,1198123.31,1145355.03,1159997.5,1153534.76,1137643.35,1152660.05,1148342.33,1164962.8,1167988.48,1194593.89,1180247.52,1179962.03,1049237.68,1191052.53,1166545.4,1171448.18,1176177.21,1164747.93,1172574.9,1217780.71,1165509.45,1136403.08,1136550.25,1116242.87,1186579.05,1176339.7,1238399.27,1092635.22,1166805.33,1140543.1,1145793.73,1105941.06,1110273.5,1140049.14,1087446.73,1115224.97,978425.942,1149443.67,1138753.65,1151170.19,1181865.75,1140415.65,1173944.27,1171597.94,1136627.24,1149564.65,1142249.24,1130730.2,1134895.43,991139.76,1029054.13,983194.885,1011916.98,1029655.02,1017244.51,961477.582,1,1139067,1174380,1087044,1145602,0.9544651,0.9753747
org.eclipse.collections.impl.bimap.mutable.HashBiMapTest.detectWithOptional,1452970.11,1447298.47,1481199.72,1470578.6,1497033.07,1482565.48,1458275.92,1470462.89,1474586.41,1314017.85,1467203.34,1473416.15,1460625.92,1478979.04,1475252,1480052.31,1484667.76,1459254.37,1470352.96,1484451.36,1497801.86,1489239.36,1467421.27,1457736.44,1485676.22,1442265.7,1472981.05,1318165.63,1467134.65,1474843.89,1434765.77,1400325.73,1457439.92,1452764.15,1456469.35,1452869.78,1296505.93,1433048.53,1435797.88,1414314.09,1437322.23,1425578.77,1433947.37,1426262.61,1439888.63,1436396.46,1419050.57,1445230.06,1437189.62,1417218.91,1395482.46,1469539.15,1431776.16,1441342.7,1405632.61,1422657.92,1366794.09,1350382.24,1421510.66,1456674.07,1,1442924,1477547,1408600,1438345,0.972981,0.9762119
org.eclipse.collections.impl.map.mutable.primitive.UnmodifiableObjectBooleanMapTest.allSatisfy,1603154.07,1587620.27,1666828.32,1645989.46,1579131.69,1536834.46,1575290.57,1471464.81,1461018.03,1463375.92,1373618.48,1307074.63,1284991.85,1396250.39,1552940.16,1550357.95,1580968.16,1586554.91,1605117.74,1623258.02,1629552.27,1653117.92,1629434.11,1602826.55,847713.816,906390.763,1428687.27,1468893.05,1612944.08,1476605.72,1395428.95,1380804.35,1411720.54,1436085.82,1412319.63,1418913.11,1400809.32,1286963.62,1361439.71,1448110.09,1455482.56,1440351.85,1399482.9,1458633.11,1476309.87,1403084.41,1209597.68,1397578.64,1359412.16,1409858.71,1422503.03,1440830.25,1457737.79,1468720.35,1401291.01,1432417.17,1360460.07,1430619.91,1460946.63,1432622.97,12,1405698,1566559,1375052,1429989,0.9129478,0.9784433
org.eclipse.collections.impl.bag.sorted.mutable.MutableSortedBagFactoryTest.withElements,500471.187,450636.103,494357.706,496977.416,502869.568,482285.463,503632.422,508514.651,503933.513,493510.32,498210.087,493726.392,495289.411,505448.893,502092.998,509899.61,502691.86,508346.757,511075.051,510973.785,504117.125,489957.783,504007.063,508788.08,495530.572,441580.415,492121.813,497997.171,478648.662,498898.136,440994.65,452673.765,467099.223,459950.626,476199.787,479793.881,484997.107,498854.687,491555.849,485494.65,499793.594,499988.108,477107.881,463022.602,493892.171,506657.177,495558.456,507558.348,506465.445,488699.718,497326.376,499932.815,508144.571,501492.982,500431.795,502021.184,494630.096,501378.382,500621.815,491459.304,3,490614.7,503461.9,480274.8,496200.7,0.9790748,0.9855669
org.eclipse.collections.impl.bimap.mutable.HashBiMapTest.putAll,273428.41,271324.132,257055.237,277492.276,276303.057,281797.585,278078.211,276184.389,267429.301,281558.728,272309.839,279595.944,280508.15,269787.751,261618.821,274592.086,279546.924,274359.972,279719.103,283188.978,259535.187,277225.256,272610.241,276619.774,275977.854,281748.501,273226.338,275795.284,277074.485,276144.871,268391.166,271906.242,272440.829,274374.021,275523.448,275456.899,245929.768,268161.661,268038.022,276548.492,273225.756,271686.925,271898.057,269665.28,271942.316,268467.242,270220.269,268093.065,246393.573,276970.969,278277.172,275798.458,269231.432,278269.629,273950.084,270293.807,278744.344,272585.436,270870.846,278886.822,2,271175.8,277386.7,266368.2,273465.5,0.9823118,0.9860672
org.eclipse.collections.impl.multimap.UnifiedSetWithHashingStrategyMultimapTest.removeObject,1601403.58,1603488.92,1617146.99,1637162.01,1648108.22,1640373.01,1645145.55,1627191.33,1637681.77,1644664.58,1654424.72,1633914.11,1658164.16,1646081.55,1646030.31,1628222.87,1625689.4,1609305.58,1625609.59,1633769.97,1639796.51,1608949.98,1611439.97,1624507.26,1634723.55,1622020.02,1626030.48,1611349.43,1639782.1,1637743.21,1458255.73,1593481.19,1629149.09,1644750.28,1605563.05,1634212.26,1639175.32,1604786.83,1474328.61,1625938.58,1563171.68,1586796.6,1618411.11,1631380.98,1595500.9,1612214.99,1625425.6,1620022.93,1633402.38,1634480.26,1486949.08,1575980.84,1636576.72,1632913.96,1597667.76,1607634.48,1622189.39,1599891.89,1592906.35,1448350.36,1,1624572,1638892,1571967,1617987,0.9676188,0.9872417
org.eclipse.collections.impl.map.strategy.mutable.UnifiedMapWithHashingStrategyOverridesTest.detectWithOptional,1861194.07,1874908.07,1889896.5,1915302.38,1923650.44,1902161.52,1910985.54,1918252.04,1901737.42,1909088.25,1811551.15,1899100.51,1873302.71,1934580.36,1914892.84,1728989.02,1918439.79,1906837.15,1924184.59,1904567.17,1730290.64,1895761.74,1860792.43,1894484.08,1929911.61,1912822,1908088.39,1844890.08,1899249.96,1905332.52,1846364.42,1814764.22,1844820.2,1856757.51,1849139.74,1823897.51,1834853.53,1814714.56,1824818.98,1863854.71,1848995.5,1868850.46,1853083.84,1837677.54,1853721.89,1844759.64,1830548.88,1832918.95,1847554.38,1836555.22,1827395.34,1858687.14,1831772.71,1824683.65,1856905.94,1845560.8,1857389.76,1833010.82,1853397.19,1861932.56,1,1856104,1906430,1835268,1848670,0.9697011,0.9888166
org.eclipse.collections.impl.multimap.bag.MultiReaderHashBagMultimapTest.removeObject,658153.466,599225.132,625064.23,615105.2,645465.156,651782.433,654634.551,667542.554,657827.503,668589.027,651782.109,670373.343,639261.681,665316.644,671191.208,676320.13,673447.998,656436.035,663398.758,659202.757,664048.644,667228.29,666449.471,674976.294,679419.44,678985.688,671170.285,678619.123,649953.168,668858.281,657216.589,578841.574,666960.339,653352.173,659561.355,690636.207,600501.905,669243.891,634514.39,674608.403,666915.536,627519.852,658204.676,651878.723,570521.807,602817.993,666894.973,647112.059,654428.113,653769.077,686332.704,648061.047,647684.719,653093.843,652003.355,676667.672,672997.392,588256.158,665826.204,664127.595,2,649519.8,666039.4,630748.1,659911.4,0.9711939,0.9908129
org.eclipse.collections.impl.map.immutable.ImmutableUnifiedMap2Test.detectWithOptional,1392034.23,1340935.35,1374363.46,1368086.17,1382238.08,1359757.06,1365660.44,1377015.83,1354265.26,1388673.41,1387414.9,1388951.75,1392854.9,1354595.13,1255780.67,1380410.18,1359095.96,1350524.18,1361552.79,1377569.19,1383905.43,1364092.68,1379435.77,1359306.07,1366497.15,1347833.46,1301631.41,1324558.25,1339935.4,1379784.74,1355561.54,1350054.29,1357094.49,1376707.9,1390729.24,1306988.82,1223515.48,1160051.12,1228801.94,1278498.69,1290656.79,1358981.15,1394382.43,1399641.67,1398496.6,1385991.42,1372537.74,1384830.83,1386708.98,1292673.46,1337978.12,1349446.99,1339468.04,1363250.32,1358946.39,1359642.28,1352558.86,1198211.51,1377762.38,1398429.61,1,1348115,1375194,1307897,1365246,0.9702916,0.9925218
org.eclipse.collections.impl.multimap.set.UnifiedSetMultimapTest.removeObject,1849804.6,1855776.88,1867444.43,1879242.96,1906122.8,1901283.98,1903730.91,1880974.05,1882238.93,1888559.06,1890075.21,1881920.91,1807239.62,1553132.57,1603933.83,1708516.12,1677464.87,1521147.6,1633149.43,1806240.37,1874058.37,1893465.06,1942746.51,1897439.5,1918763.15,1933922.22,1804253.06,1820256.54,1854340.57,1826788.86,1894307.18,1845653.73,1891489.45,1850554.74,1625088.9,937772.283,1594135.69,1873126.2,1711023.31,1771906.18,1945589.95,1897837.55,1697221.73,1857136.27,1876640.11,1656764.94,1896867.25,1841195.01,1845392.47,1800177.24,1843660.04,1658171.83,1801652.08,1843362.16,1950598.76,1871462.85,1871612.63,1887051.44,1826484.64,1672164.86,1,1743970,1859799,1681907,1850009,0.9644127,0.9947265
org.eclipse.collections.impl.list.immutable.ImmutableDecapletonListTest.getOnly,187935.709,183390.706,191567.823,187804.572,190400.851,186670.692,187106.086,188476.565,193093.392,187536.783,191958.604,184601.362,186514.144,182066.906,188763.741,183528.947,176466.278,182791.101,190157.51,180827.092,192831.695,187648.715,185899.066,186585.832,191074.596,187341.334,191766.054,185269.601,189750.891,187347.078,188477.175,185016.026,188714.804,186100.034,189126.36,185983.561,187850.358,183981.827,190446.458,184839.197,191328.894,186908.094,190495.338,181550.841,190294.887,181824.281,189464.331,186677.841,188395.973,185001.971,191129.051,186984.283,88636.8774,135587.935,170187.966,178322.158,187297.405,177557.331,186216.191,175909.209,1,185004.4,188655.3,171050.5,187735.5,0.9245683,0.9951899
org.eclipse.collections.impl.multimap.set.MultiReaderUnifiedSetMultimapTest.removeObject,681406.756,715345.307,749965.542,721250.452,731698.337,737225.997,728583.264,720354.361,713286.241,700606.989,705233.881,675468.012,707231.05,688228.319,694037.035,696613.035,687328.282,699273.842,698349.527,719221.54,696618.338,689230.892,688704.133,668305.948,694740.947,679098.717,687184.14,685423.632,680039.965,689220.843,648420.319,689212.437,661320.887,745514.287,695858.299,705046.957,711987.555,668909.616,731665.101,711786.228,731902.113,687976.022,689903.576,732276.966,702102.145,726965.796,669421.103,697663.476,659692.395,681740.369,707391.647,692562.744,688618.422,698541.77,710023.679,701277.462,637287.415,691110.232,675738.038,729495.713,2,693764.3,711173.6,685109.6,708781.9,0.9875249,0.9967145
org.eclipse.collections.impl.AnagramTest.anagramsWithMultimapForEachMultiValue,200565.951,198478.658,200690.815,206866.327,210384.172,210980.316,206493.931,206424.68,209573.235,209380.286,197616.02,202719.783,204336.827,211693.055,209638.513,207360.651,202881.98,202546.108,198686.523,204941.134,208321.068,210300.978,205910.435,201493.927,203920.955,209721.356,199445.188,204245.632,204068.394,206837.454,182888.158,201478.538,200983.862,191975.147,207767.229,208014.389,188555.906,207658.254,207916.415,212812.287,208634.843,210445.167,185391.062,199890.568,203623.86,203000.386,205139.23,208393.283,206879.632,208285.646,193785.837,213576.863,206011.485,204573.709,206324.657,205898.753,204122.35,206508.912,204908.467,208171.756,1,203323.9,207187.4,199446.3,206637.9,0.9807407,0.9972583
org.eclipse.collections.impl.set.fixed.FixedSizeSetFactoryTest.createWithDuplicates,153915.237,152437.774,156092.746,154326.931,154898.871,156210.989,153489.512,156258.748,155109.09,156442.797,154096.677,153435.303,151684.5,152275.948,153302.936,154101.148,154590.882,142186.019,155195.301,153902.233,153924.086,154463.994,152819.435,154747.969,156133.916,154163.759,154371.099,153223.113,153690.159,154903.683,155043.131,153273.778,156765.666,154668.732,139610.872,154863.986,156082.471,155719.605,156064.534,155800.792,147872.668,148681.202,132536.493,147156.466,146565.579,150249.485,156542.273,156731.465,156589.644,156243.539,153277.311,155515.676,155233.55,153038.488,139909.234,155730.345,156754.652,156537.171,155612.478,157196.828,1,152221.5,154710.7,148805.4,154550.2,0.977558,0.9989344
org.eclipse.collections.impl.map.mutable.ConcurrentHashMapUnsafeTest.detectWithOptional,438705.619,434171.521,463663.169,443787.825,463402.19,490302.575,484536.98,494348.832,486422.399,501941.746,506355.492,505711.315,498018.938,535972.833,520807.924,498797.139,505470.813,511423.393,514229.443,516721.76,524019.568,502669.269,519576.576,527500.548,517259.003,524977.978,514079.753,524460.551,507676.957,510969.429,522507.208,482430.074,523456.479,500970.904,501074.083,510867.074,351843.777,220576.126,420787.62,465088.382,508727.116,471122.9,523193.712,462234.137,506067.721,521205.193,517656.077,455040.054,531837.41,534419.554,498766.012,526327.509,534148.895,476284.125,521396.583,518434.344,534493.578,534488.202,510111.381,531266.378,1,487031,510495.3,451467.3,510721,0.9269787,1.000488
