BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.map.strategy.immutable.ImmutableUnifiedMapWithHashingStrategyTest.testToString,1243678.64,1242494.93,1269262.35,1262480.16,1240195.89,1236959.39,1256791.33,1264613.07,1273445.25,1286819.67,1246408.39,1287896.66,1242124.88,1232340.19,1163560.45,1288914.59,1272695.14,1283828.22,1285556.52,1305672.5,1281214.99,1294197.65,1293476.29,1304161.32,1295028.98,1293437.16,1292745.75,1286042.52,1291289.87,1278285.19,1266133.33,1240664.16,1294062.06,1298538.73,1297700.7,1284953.06,1277899.36,1309835.11,1290881,1263007.24,1297382.07,1176133.89,1302214.36,1307786.44,1286855.72,1290881.69,1288291.64,1312670.46,1313598.32,1274399.51,1288901.09,1293402.57,1301751.27,1286036.37,1276094.85,1298097.15,1316526.77,1291278.19,1275302.69,1130139.44,1250330,1280005,1266938,1296167,1.012533,1.013825
org.eclipse.collections.impl.map.strategy.mutable.UnifiedMapWithHashingStrategyOverridesTest.detectWithOptional,2202495.02,2218450.74,2236066,2268273.82,2276917.32,2251991.45,2262334.88,2270613.41,2250314.32,2260496.65,2145212.8,2247447.57,2216966.11,2289782.97,2266901.6,2046980.93,2270128.12,2258003.95,2278396.17,2255440.21,2047299.15,2244912,2202133.89,2241956.08,2285490.81,2263526.47,2259054.67,2182906.5,2248856.18,2256123.61,2187863.93,2150693.28,2186253.68,2200606.8,2190743.25,2161019.74,2174502.17,2150213.6,2163138.54,2208257.63,2189924.83,2214600.79,2195094.67,2177766.22,2195652.89,2184922.79,2168153.87,2172898.28,2188915.13,2176819.89,2165638.07,2201561.09,2171112.04,2162137.47,2200134.38,2187277.14,2201944.57,2171699.21,2196337.29,2206685.07,2198207,2256326,2174790,2190568,0.9708961,0.9893967
org.eclipse.collections.impl.map.strategy.mutable.UnifiedMapWithHashingStrategyTest.detectWithOptional,1844623.27,1822610.62,1802731.55,1804001.56,1868596.83,1798850.15,1848796,1844063.93,1805450.21,1792800.43,1809564.25,1830584.53,1801437.3,1812482.54,1858689.81,1814707.57,1837896.86,1831004.96,1825828.99,1808614.96,1629955.82,1807507.03,1820007.19,1825466.91,1852705.41,1846187.61,1838592.89,1817952.68,1887461.04,1873576.35,1679459.07,1634058.59,1743939.59,1818185.19,1868364.81,1660326.57,1849530.88,1862670.6,1855332.42,1719200.68,1859034.48,1868125.69,1871444.08,1880378.6,1703213.43,1848557.47,1860544.09,1858245.11,1855433.17,1839032.78,1843496.17,1841762.34,1631560.27,1872661.92,1861579.29,1864912.46,1859191.58,1868924.89,1870206.94,1878085.46,1795256,1834390,1775416,1849163,0.9889704,1.008053
org.eclipse.collections.impl.multimap.bag.MultiReaderHashBagMultimapTest.removeObject,764536.126,695818.116,725740.399,714331.172,749616.928,756882.68,760040.542,774852.431,763512.524,776007.863,756763.949,778379.171,742132.623,772453.047,779037.402,785698.851,782181.956,762149.404,770022.852,765682.879,771069.503,774490.827,773792.916,783811.623,789323.713,788496.454,779429.583,787955.424,754635.666,776511.379,763647.632,673019.535,775051.751,759716.749,766725.899,802876.947,698118.556,777816.573,737363.791,784443.566,774893.306,729141.16,764904.777,757736.841,663093.004,700484.084,775048.388,751809.169,760414.427,760254.236,798007.846,753389.036,752924.832,759273.491,757556.827,786508.955,782464.552,683748.003,774224.005,771856.131,754191.7,773423.4,733982.6,766819,0.9733996,0.9914598
org.eclipse.collections.impl.multimap.bag.sorted.mutable.TreeBagMultimapTest.removeObject,1741259.12,1572356.8,1610701.79,1608774.71,1594544.93,1588399.34,1587428.12,1581538.27,1607038.19,1616168.14,1403326.35,1604802.69,1610796.41,1609120.16,1620695.02,1604955.15,1607414.24,1609709.59,1611365.81,1595113.22,1618337.67,1610193.11,1629576.01,1593810.04,1614604.92,1602311.58,1577369.23,1590507.1,1614142.52,1608943.23,1471957.48,1485257.1,1543234.1,1515672.18,1533671.27,1563908.64,1516613.75,1540753.86,1566331.83,1538891.39,1555768.4,1536159.7,1575460.1,1549672.46,1568206.59,1543721.57,1392577.4,1538056.19,1551409.95,1541984.15,1533039.66,1508308.56,1590273.79,1544211.47,1543826.97,1554620.57,1556450.82,1558391.59,1562679.66,1558207.87,1574406,1622282,1514812,1551582,0.9565075,0.9621868
org.eclipse.collections.impl.multimap.bag.sorted.TreeBagMultimapTest.removeObject,1562659.29,1701025.31,1610901.43,1692480.38,1696384.88,1664274.17,1719893.44,1705791.04,1744711.88,1735171.17,1748507.29,1583055.63,1692204.74,1747833.26,1699901,1746862.6,1736118.55,1727324.05,1705251.41,1709443.93,1698558.54,1767351.77,1751184.9,1653753.44,1742456.83,1715559.63,1729676.81,1749515.73,1752912.09,1714973.32,1612419.48,1560445.44,1605116.97,1577526.29,1603494.07,1616165.42,1607795.1,1625485.42,1627811.01,1609298.21,1620134.54,1588418.93,1594378.54,1593627.73,1588847.52,1602633.37,1609151.72,1584275.58,1589566.63,1544343.72,1582731.8,1576443.67,1616458,1610439.55,1577987.94,1585087.02,1607684.24,1553171.55,1586630.97,1621687.7,1680824,1726226,1586663,1605305,0.9299598,0.9440624
org.eclipse.collections.impl.multimap.bag.sorted.TreeBagMultimapTest.testEmptyConstructor,94388.4158,106402.346,106691.363,106198.114,109019.563,107669.455,108329.175,106480.709,106864.464,110543.031,109379.446,107499.156,98757.9406,107756.703,108114.625,109284.053,99657.2588,105749.652,105784.378,107950.888,105251.033,108426.751,108820.602,106892.219,110240.155,109662.835,106849.2,108295.224,93233.6027,106474.518,103515.292,105431.013,109925.849,95035.9876,109931.859,103877.463,107307.727,103022.573,109370.627,106559.464,106800.622,106700.788,106522.92,106742.201,108088.938,107509.43,106557.626,109607.245,110471.429,108985.788,104132.472,105303.19,105488.295,106937.715,106367.356,105195.878,106227.649,106778.356,104043.695,107462.988,104237.5,107856.2,105030.3,107657.7,0.9980949,1.007202
org.eclipse.collections.impl.multimap.bag.strategy.HashBagMultimapWithHashingStrategyTest.removeObject,1323711.33,1341162.42,1390004.39,1196693.61,1382793.28,1322305.53,1339740.93,1331303,1312837.23,1331377.31,1325194.97,1344418.17,1348072.38,1379806.68,1363131.72,1362587.18,1211496.43,1374833.53,1346956.99,1352115.3,1357389.57,1345130.17,1353488.8,1406320.89,1346217.23,1311992.74,1312664.04,1288500.76,1370524.26,1357475.73,1430868.54,1262956.15,1347920.52,1317679.54,1324267.78,1277719.97,1283170.51,1318211.91,1256569.34,1288559.78,1130709.99,1328410.7,1316542.43,1330675.71,1365308.56,1317441.79,1356744.18,1353485.47,1313580.12,1328815.3,1320320.94,1306311,1312171.51,1145940.94,1189174.78,1136579.05,1169183.01,1189727.15,1175427.7,1111490.04,1315311,1356231,1256836,1325133,0.955751,0.9770383
org.eclipse.collections.impl.multimap.bag.SynchronizedPutHashBagMultimapTest.collectValues,55299.7609,54757.1956,55627.7554,55223.6929,55703.914,55564.8344,55871.3851,55447.9132,55435.2264,55048.3412,55744.35,54954.1726,55478.9058,55576.8429,55711.3813,55186.4361,53887.9744,55289.4169,53670.777,55358.4163,55317.2881,55238.8796,55817.0954,56083.997,55734.4856,54099.3659,54516.4975,54760.8803,55250.4919,55402.954,57518.6086,58460.0116,57123.1066,56995.2213,56852.2239,58296.3113,58397.815,58279.5174,58394.596,57774.6424,57127.8177,56870.8367,56585.4161,57366.6767,55635.8154,59491.8479,58098.5525,57800.1291,57774.2061,57679.4695,58531.0433,58706.5001,58564.4664,56004.7395,34711.2449,30461.8303,49415.1764,51873.2504,58230.3712,51371.4024,54951.34,55483.67,53041.63,57936.47,0.9652473,1.044198
org.eclipse.collections.impl.multimap.bag.TreeBagMultimapTest.removeObject,1662206.57,1623762.04,1657687.3,1666279.91,1664992.11,1673681.43,1680876.55,1609046.99,1669591,1585742.49,1669528.54,1483617.59,1662297.17,1667997.65,1644586.34,1655341.03,1658310.9,1632802.36,1648801.53,1594456.12,1676100.4,1660629.11,1683596,1658396.49,1659625.25,1660109.67,1644391.12,1653141.12,1657682.21,1425455.8,1379830.84,1386934.01,1417667.57,1436958.27,1431507.87,1423389.52,1287963.59,1440264.09,1380140.3,1416122.53,1415766.9,1394020.84,1432626.81,1401866.52,1373908.08,1418432.29,1414365.28,1419036.4,1389126.69,1403057.3,1430529.04,1334073.12,1436917.2,1444074.76,1385399.8,1419239.58,1384703.69,1435978.18,1428993.56,1405329.58,1617188,1660230,1387211,1417782,0.8539674,0.8579908
