BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingPredicate_1,171426.1000000,172039.5000000,171314.7000000,171957.9000000,0.9994282,0.9996389
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingRetryAmount_2,236270.8000000,236884.1000000,235883.4000000,236562.8000000,0.9983782,0.9986824
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithNotMatchingRetryAmount_3,240701.0000000,241590.8000000,240577.5000000,241462.3000000,0.9992919,0.9995374
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithZeroRetries_4,373226.5000000,374475.3000000,373483.0000000,374687.2000000,1.0006020,1.0007890
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseEmpty_5,1139937.0000000,1140611.0000000,1140152.0000000,1140789.0000000,1.0001600,1.0001860
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseError_6,389114.8000000,390213.5000000,389111.5000000,390317.1000000,0.9999853,1.0002190
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_7,1168822.0000000,1169381.0000000,1168594.0000000,1169207.0000000,0.9998146,0.9998846
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_8,1167217.0000000,1168489.0000000,1167339.0000000,1168613.0000000,1.0000110,1.0001010
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueError_9,459049.8000000,460962.2000000,459000.6000000,461055.8000000,0.9996417,1.0001850
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFires_10,15266.4700000,15321.8100000,15268.3300000,15324.3800000,0.9999505,1.0002130
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_11,14820.1900000,14893.2500000,14817.1900000,14889.3100000,0.9996015,0.9998435
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_12,14703.7700000,14778.4400000,14699.1500000,14774.0600000,0.9995290,0.9999340
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFires_13,15391.8000000,15461.1800000,15372.3000000,15444.5500000,0.9985025,0.9989484
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_14,14708.9500000,14759.7400000,14676.5900000,14730.4700000,0.9978104,0.9981402
