BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingPredicate_1,171523.5000000,172025.5000000,171443.6000000,171934.1000000,0.9994482,0.9995857
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingRetryAmount_2,235832.9000000,236391.1000000,236087.4000000,236577.5000000,1.0008010,1.0010710
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithNotMatchingRetryAmount_3,240759.0000000,241515.9000000,240940.6000000,241616.4000000,1.0002830,1.0007490
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithZeroRetries_4,373541.7000000,374579.1000000,373643.1000000,374645.2000000,1.0001690,1.0003110
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseEmpty_5,1140060.0000000,1140631.0000000,1140281.0000000,1140794.0000000,1.0001060,1.0001960
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseError_6,389021.7000000,389998.7000000,388882.8000000,389818.0000000,0.9995902,0.9997989
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_7,1168663.0000000,1169155.0000000,1168804.0000000,1169246.0000000,1.0000760,1.0001220
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_8,1167191.0000000,1168344.0000000,1167148.0000000,1168234.0000000,0.9999258,0.9999959
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueError_9,458896.2000000,460698.1000000,458856.1000000,460653.6000000,0.9998497,1.0001180
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFires_10,15276.1300000,15324.5200000,15263.1700000,15311.1900000,0.9990369,0.9991776
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_11,14834.1000000,14893.4900000,14825.3400000,14885.0100000,0.9992278,0.9994703
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_12,14697.1100000,14762.1000000,14703.9200000,14759.7400000,0.9997447,1.0004090
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFires_13,15388.4100000,15445.3300000,15395.9300000,15452.4900000,1.0003450,1.0005660
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_14,14694.2600000,14736.6000000,14697.9000000,14737.1200000,0.9999767,1.0002690
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_15,38251.1500000,38656.8500000,38289.5500000,38697.2300000,1.0009370,1.0013780
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleError_16,43212.0000000,43350.1700000,43223.1700000,43357.7500000,0.9999990,1.0002970
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_17,41751.0700000,41915.7200000,41737.1000000,41904.2100000,0.9996617,0.9998280
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_18,42825.8900000,42998.2500000,42912.4300000,43068.2100000,1.0016170,1.0019980
io.reactivex.rxjava3.completable.CompletableTest.ambIterableEmpty_19,38731.7800000,39142.2100000,38764.3400000,39142.1600000,1.0002740,1.0009710
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorHasNextThrows_20,39185.7800000,39325.7300000,39215.3100000,39345.4200000,1.0003350,1.0007860
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNextThrows_21,22145.1800000,22202.2400000,22131.6300000,22189.4300000,0.9993549,0.9995856
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNull_22,28083.9500000,28297.5700000,28070.5400000,28311.5800000,0.9994449,1.0003630
io.reactivex.rxjava3.completable.CompletableTest.ambIterableManyOneThrows_23,29284.6400000,29388.6600000,29284.5800000,29392.8400000,0.9999103,1.0001920
io.reactivex.rxjava3.completable.CompletableTest.ambIterableSingle_24,40039.5900000,40184.2400000,40068.0500000,40198.0100000,1.0002890,1.0006790
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_25,39783.7800000,39934.9300000,39822.9800000,39985.4000000,1.0011050,1.0013300
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_26,39885.2100000,40036.9900000,39791.5800000,39955.2900000,0.9976353,0.9980150
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_27,40503.3100000,40659.5000000,40424.7000000,40595.9200000,0.9979402,0.9984271
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_28,39684.3100000,39864.4100000,39719.6100000,39901.7500000,1.0008560,1.0010440
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_29,38021.8300000,38508.7400000,38170.0100000,38603.1200000,1.0019910,1.0038970
io.reactivex.rxjava3.completable.CompletableTest.ambMultipleOneIsNull_30,14665.0000000,14724.0300000,14677.3700000,14738.4900000,1.0005890,1.0009510
io.reactivex.rxjava3.completable.CompletableTest.ambWithArrayOneFiresError_31,14977.0300000,15042.1500000,14953.0300000,15024.4400000,0.9983975,0.9989998
io.reactivex.rxjava3.completable.CompletableTest.ambWithArraySecondFires_32,14446.4300000,14505.2700000,14426.9600000,14481.7400000,0.9983958,0.9986923
io.reactivex.rxjava3.completable.CompletableTest.ambWithArraySecondFiresError_33,14544.4900000,14605.6700000,14526.5300000,14586.6900000,0.9985970,0.9989324
io.reactivex.rxjava3.completable.CompletableTest.ambWithArraySecondFiresError_34,22397.5000000,22479.3600000,22388.9900000,22474.8100000,0.9996083,0.9998547
io.reactivex.rxjava3.completable.CompletableTest.andThen_35,20169.2600000,20249.3900000,20161.0100000,20234.4600000,0.9992141,0.9995875
io.reactivex.rxjava3.completable.CompletableTest.andThenCompletableError_36,20871.8300000,20957.5200000,20866.4000000,20950.3400000,0.9995594,0.9997962
io.reactivex.rxjava3.completable.CompletableTest.andThenCompletableError_37,17308.0300000,17383.1000000,17331.4200000,17402.4900000,1.0010340,1.0013400
io.reactivex.rxjava3.completable.CompletableTest.andThenCompletableNormal_38,39898.1200000,40057.1400000,39881.3600000,40042.8800000,0.9995237,0.9998907
io.reactivex.rxjava3.completable.CompletableTest.andThenError_39,39701.9300000,39890.5300000,39740.1500000,39910.4000000,1.0004980,1.0010130
io.reactivex.rxjava3.completable.CompletableTest.andThenError_40,73869.1200000,74070.1500000,73802.2700000,73976.0000000,0.9987371,0.9990449
io.reactivex.rxjava3.completable.CompletableTest.andThenFlowableError_41,74551.5000000,74843.7900000,74477.0600000,74775.6200000,0.9990015,0.9992326
io.reactivex.rxjava3.completable.CompletableTest.andThenFlowableError_42,80545.9200000,80767.0500000,80456.3600000,80694.2900000,0.9989179,0.9992200
io.reactivex.rxjava3.completable.CompletableTest.andThenFlowableNormal_43,84550.5200000,84887.2000000,84440.4500000,84812.0800000,0.9989732,0.9992764
io.reactivex.rxjava3.completable.CompletableTest.andThenFlowableNormal_44,49354.5700000,49519.8700000,49297.6900000,49478.0800000,0.9990651,0.9992131
io.reactivex.rxjava3.completable.CompletableTest.andThenNever_45,42973.4900000,43134.8600000,42984.7100000,43133.9800000,0.9999590,1.0002860
io.reactivex.rxjava3.completable.CompletableTest.andThenNever_46,40628.4900000,40763.9200000,40627.3000000,40754.5700000,0.9997768,1.0000550
io.reactivex.rxjava3.completable.CompletableTest.andThenSingle_47,40261.2300000,40559.0300000,40161.8000000,40481.5100000,0.9975076,0.9980508
io.reactivex.rxjava3.completable.CompletableTest.andThenSingle_48,42946.8900000,43091.9400000,42912.2100000,43064.2600000,0.9990843,0.9993577
