BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingPredicate_1,171479.3000000,172002.1000000,171546.2000000,172065.6000000,1.0002090,1.0005240
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingRetryAmount_2,235946.3000000,236458.7000000,236055.1000000,236519.0000000,1.0002530,1.0005040
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithNotMatchingRetryAmount_3,240892.9000000,241604.4000000,240486.5000000,241210.1000000,0.9982173,0.9985373
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithZeroRetries_4,373530.7000000,374509.8000000,373679.0000000,374661.2000000,1.0002280,1.0004400
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseEmpty_5,1140286.0000000,1140820.0000000,1140150.0000000,1140632.0000000,0.9998355,0.9998891
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseError_6,389062.7000000,389988.2000000,388971.9000000,389895.4000000,0.9997165,0.9998422
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_7,1168785.0000000,1169258.0000000,1168789.0000000,1169240.0000000,0.9999801,1.0000110
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_8,1167028.0000000,1168127.0000000,1167213.0000000,1168410.0000000,1.0001430,1.0002420
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueError_9,459101.9000000,460730.8000000,459387.8000000,460947.7000000,1.0004040,1.0006910
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFires_10,15276.3800000,15319.9800000,15269.6900000,15314.8400000,0.9995574,0.9996980
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_11,14842.5400000,14897.8600000,14832.7000000,14886.2900000,0.9990905,0.9993683
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_12,14697.8100000,14754.6200000,14707.4900000,14761.0000000,1.0004660,1.0008340
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFires_13,15388.9900000,15444.7000000,15410.3300000,15459.6500000,1.0008400,1.0015180
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_14,14702.7000000,14739.1300000,14703.9300000,14740.2700000,0.9999256,1.0001140
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_15,38320.2900000,38697.7300000,38352.5600000,38748.8100000,1.0007640,1.0015250
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleError_16,43218.7200000,43350.5500000,43185.5900000,43325.7500000,0.9992256,0.9994577
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_17,41679.0400000,41841.9500000,41737.5000000,41900.5600000,1.0014010,1.0016420
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_18,42857.9100000,43012.4000000,42909.8200000,43062.1100000,1.0010310,1.0012310
