BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingPredicate_1,171578.8000000,172012.2000000,171503.0000000,171948.0000000,0.9995260,0.9996812
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingRetryAmount_2,236059.3000000,236528.4000000,236127.9000000,236581.9000000,1.0001120,1.0002910
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithNotMatchingRetryAmount_3,240873.2000000,241456.7000000,240767.4000000,241328.4000000,0.9994165,0.9995749
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithZeroRetries_4,373678.5000000,374568.4000000,373589.7000000,374462.5000000,0.9996845,0.9997779
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseEmpty_5,1140202.0000000,1140668.0000000,1140225.0000000,1140740.0000000,1.0000170,1.0000600
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseError_6,389016.9000000,389871.4000000,389111.0000000,389942.7000000,1.0001160,1.0002700
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_7,1168716.0000000,1169141.0000000,1168702.0000000,1169137.0000000,0.9999736,1.0000060
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_8,1167318.0000000,1168287.0000000,1167270.0000000,1168201.0000000,0.9999251,0.9999814
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueError_9,459495.0000000,461075.4000000,459286.1000000,460825.5000000,0.9994781,0.9997271
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFires_10,15281.0200000,15324.1900000,15270.4600000,15313.1300000,0.9991023,0.9993287
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_11,14833.0300000,14882.5900000,14839.1400000,14882.6300000,1.0000550,1.0004430
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_12,14703.4600000,14757.7000000,14702.9100000,14755.0700000,0.9998848,1.0000890
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFires_13,15401.7200000,15452.8700000,15403.7800000,15449.7000000,0.9998093,1.0003050
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_14,14698.7500000,14733.8100000,14702.8000000,14738.8100000,1.0002750,1.0004670
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_15,38306.9600000,38687.6200000,38371.5200000,38757.8500000,1.0016960,1.0023600
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleError_16,43221.8400000,43351.0200000,43207.8100000,43324.9100000,0.9994955,0.9997359
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_17,41730.4600000,41867.1400000,41738.9000000,41875.1600000,1.0001460,1.0003370
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_18,42899.2600000,43042.2700000,42872.4300000,43008.9900000,0.9992267,0.9994309
io.reactivex.rxjava3.completable.CompletableTest.ambIterableEmpty_19,38763.1400000,39090.7200000,38782.7000000,39102.4400000,1.0001880,1.0007830
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorHasNextThrows_20,39238.7000000,39351.4000000,39206.6900000,39325.9300000,0.9990741,0.9993527
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNextThrows_21,22137.6000000,22193.4200000,22148.2900000,22194.9000000,1.0000720,1.0004950
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNull_22,28031.0800000,28219.0800000,28130.5300000,28325.1900000,1.0033610,1.0038790
io.reactivex.rxjava3.completable.CompletableTest.ambIterableManyOneThrows_23,29307.7600000,29392.7700000,29280.5600000,29369.0900000,0.9990634,0.9993799
io.reactivex.rxjava3.completable.CompletableTest.ambIterableSingle_24,40052.8000000,40169.1700000,40059.3100000,40175.5300000,1.0000470,1.0001720
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_25,39808.1700000,39944.3100000,39806.1400000,39939.1600000,0.9997881,0.9999982
