BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingPredicate_1,171650.7000000,172238.8000000,171592.4000000,172202.1000000,0.9996749,0.9998961
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingRetryAmount_2,236079.1000000,236820.4000000,235845.8000000,236573.1000000,0.9989128,0.9991101
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithNotMatchingRetryAmount_3,240768.0000000,241671.5000000,240367.1000000,241293.4000000,0.9982831,0.9985426
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithZeroRetries_4,373524.0000000,374801.1000000,373447.5000000,374732.9000000,0.9995915,0.9999028
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseEmpty_5,1140037.0000000,1140806.0000000,1140033.0000000,1140750.0000000,0.9999667,1.0000370
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseError_6,388894.1000000,390152.1000000,388977.3000000,390252.5000000,1.0002170,1.0003740
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_7,1168667.0000000,1169279.0000000,1168696.0000000,1169356.0000000,1.0000150,1.0000710
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_8,1167433.0000000,1168800.0000000,1166926.0000000,1168483.0000000,0.9995460,0.9997288
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueError_9,458589.4000000,461036.2000000,458360.9000000,460636.9000000,0.9992354,0.9995344
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFires_10,15258.5300000,15325.7700000,15275.4900000,15340.2400000,1.0006390,1.0010810
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_11,14815.1000000,14893.2500000,14832.2500000,14903.0200000,1.0006700,1.0012470
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_12,14689.5200000,14767.0900000,14690.7000000,14766.3400000,0.9997103,1.0001030
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFires_13,15387.8000000,15458.0700000,15384.4300000,15459.3600000,0.9996462,1.0000770
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_14,14690.0200000,14746.4900000,14705.6500000,14756.5900000,1.0006770,1.0011380
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_15,38237.6200000,38747.3800000,38140.2500000,38652.2200000,0.9974006,0.9981843
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleError_16,43183.9100000,43364.1800000,43203.8500000,43387.8200000,1.0004400,1.0006800
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_17,41665.1500000,41906.8300000,41725.5300000,41928.8200000,1.0005410,1.0014490
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_18,42864.6900000,43094.2800000,42811.5100000,43044.3900000,0.9985149,0.9989118
io.reactivex.rxjava3.completable.CompletableTest.ambIterableEmpty_19,38620.7500000,39141.4900000,38726.7900000,39269.3300000,1.0026630,1.0038130
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorHasNextThrows_20,39171.0200000,39345.6800000,39180.9100000,39348.2500000,0.9999388,1.0004140
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNextThrows_21,22108.7700000,22189.4500000,22126.1500000,22204.0300000,1.0006600,1.0010760
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNull_22,27993.5600000,28322.3900000,28058.3200000,28326.5900000,1.0004050,1.0019900
io.reactivex.rxjava3.completable.CompletableTest.ambIterableManyOneThrows_23,29201.5900000,29350.4200000,29307.4600000,29449.5400000,1.0030390,1.0037030
io.reactivex.rxjava3.completable.CompletableTest.ambIterableSingle_24,40084.4900000,40264.5200000,40035.9400000,40214.3900000,0.9984569,0.9988662
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_25,39756.7100000,39965.7200000,39819.3000000,40039.4500000,1.0015390,1.0019470
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_26,39803.0500000,40012.4000000,39846.0700000,40054.8800000,1.0009370,1.0013900
