BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingPredicate_1,171657.0000000,172139.8000000,171346.1000000,171935.7000000,0.9981904,0.9988225
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingRetryAmount_2,236021.3000000,236670.5000000,235850.8000000,236452.2000000,0.9991296,0.9993098
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithNotMatchingRetryAmount_3,240700.8000000,241575.3000000,240854.6000000,241620.8000000,1.0001310,1.0007410
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithZeroRetries_4,373845.6000000,374962.1000000,373516.3000000,374689.5000000,0.9990835,0.9993363
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseEmpty_5,1140162.0000000,1140786.0000000,1140011.0000000,1140660.0000000,0.9998389,0.9998940
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseError_6,389159.0000000,390218.7000000,388644.6000000,389698.4000000,0.9986455,0.9988007
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_7,1168718.0000000,1169284.0000000,1168600.0000000,1169181.0000000,0.9999000,0.9999254
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_8,1167412.0000000,1168543.0000000,1166710.0000000,1168108.0000000,0.9994599,0.9996093
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueError_9,459014.1000000,460988.9000000,458928.7000000,460869.7000000,0.9996469,0.9999031
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFires_10,15261.5400000,15316.9900000,15275.8400000,15329.2100000,1.0006770,1.0010950
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_11,14819.6000000,14884.9100000,14823.2800000,14887.8100000,0.9999510,1.0002260
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_12,14699.8100000,14763.4500000,14713.4300000,14777.7900000,1.0007340,1.0010690
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFires_13,15401.5100000,15461.1000000,15402.1400000,15461.8900000,0.9997454,1.0000510
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_14,14698.3800000,14745.8700000,14694.9300000,14742.8000000,0.9997568,0.9999006
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_15,38324.0200000,38786.2000000,38223.8300000,38708.6000000,0.9974433,0.9987403
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleError_16,43175.9000000,43336.9900000,43182.8600000,43349.5900000,0.9998567,1.0002560
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_17,41714.4100000,41901.6300000,41692.6800000,41889.7300000,0.9993654,0.9997162
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_18,42868.8800000,43059.5000000,42886.7000000,43082.6300000,1.0002940,1.0006240
io.reactivex.rxjava3.completable.CompletableTest.ambIterableEmpty_19,38752.9900000,39221.3600000,38700.4400000,39157.2600000,0.9983657,0.9991200
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorHasNextThrows_20,39192.1300000,39342.1100000,39210.3400000,39351.1300000,1.0001890,1.0005980
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNextThrows_21,22123.6400000,22191.3600000,22148.0000000,22212.7000000,1.0009380,1.0011670
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNull_22,28076.7200000,28366.0300000,28048.4100000,28322.9700000,0.9984754,0.9992074
io.reactivex.rxjava3.completable.CompletableTest.ambIterableManyOneThrows_23,29265.3500000,29379.5600000,29271.8900000,29391.0900000,0.9999558,1.0005090
io.reactivex.rxjava3.completable.CompletableTest.ambIterableSingle_24,40031.6600000,40188.1800000,40021.3400000,40187.3400000,0.9996057,0.9998842
