BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingPredicate_1,0.1566879,0.1566926,0.1566893,0.1566945,1.0000050,1.0000120
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingRetryAmount_2,0.5438745,0.5439067,0.5438773,0.5439057,0.9999984,1.0000080
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithNotMatchingRetryAmount_3,0.2234715,0.2234801,0.2234687,0.2234767,0.9999859,0.9999925
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithZeroRetries_4,0.5820307,0.5820598,0.5820423,0.5820683,1.0000150,1.0000260
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseEmpty_5,0.2117575,0.2117644,0.2117603,0.2117679,1.0000120,1.0000170
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseError_6,0.8338526,0.8338982,0.8338526,0.8338898,0.9999970,1.0000100
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_7,1.1199610,1.1200260,1.1199530,1.1200310,0.9999897,1.0000040
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_8,2.2563260,2.2564240,2.2563330,2.2564200,0.9999984,1.0000070
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueError_9,0.8322190,0.8322553,0.8322156,0.8322426,0.9999909,0.9999980
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFires_10,2.1994650,2.1995710,2.1994540,2.1995890,0.9999935,1.0000090
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_11,2.1294730,2.1295770,2.1295220,2.1296110,1.0000160,1.0000410
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_12,1.9231310,1.9232290,1.9231510,1.9232530,1.0000040,1.0000190
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFires_13,2.1159460,2.1160030,2.1159280,2.1160020,0.9999913,0.9999996
