BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingPredicate_1,0.1566881,0.1566963,0.1566862,0.1566941,0.9999802,0.9999900
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithMatchingRetryAmount_2,0.5438786,0.5439386,0.5438794,0.5439354,0.9999994,1.0000150
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithNotMatchingRetryAmount_3,0.2234635,0.2234817,0.2234666,0.2234790,0.9999888,1.0000150
io.reactivex.rxjava3.completable.CompletableRetryTest.retryTimesPredicateWithZeroRetries_4,0.5820315,0.5820965,0.5820145,0.5820699,0.9999512,0.9999819
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseEmpty_5,0.2117559,0.2117700,0.2117545,0.2117683,0.9999919,1.0000050
io.reactivex.rxjava3.completable.CompletableRetryTest.untilFalseError_6,0.8338390,0.8339184,0.8338281,0.8338905,0.9999802,0.9999904
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_7,1.1199290,1.1200490,1.1199010,1.1199960,0.9999715,0.9999876
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueEmpty_8,2.2562770,2.2564400,2.2563520,2.2564890,1.0000220,1.0000370
io.reactivex.rxjava3.completable.CompletableRetryTest.untilTrueError_9,0.8322237,0.8322724,0.8321945,0.8322529,0.9999638,0.9999766
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFires_10,2.1993870,2.1995590,2.1994290,2.1996640,1.0000190,1.0000480
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_11,2.1294130,2.1296460,2.1294280,2.1296860,1.0000060,1.0000260
io.reactivex.rxjava3.completable.CompletableTest.ambArrayOneFiresError_12,1.9231330,1.9232880,1.9231150,1.9233050,0.9999959,1.0000140
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFires_13,2.1158930,2.1160360,2.1158930,2.1160280,0.9999956,1.0000060
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_14,1.9201180,1.9202960,1.9201550,1.9203020,1.0000030,1.0000190
io.reactivex.rxjava3.completable.CompletableTest.ambArraySecondFiresError_15,2.0389280,2.0390860,2.0389900,2.0391260,1.0000100,1.0000300
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleError_16,1.9186060,1.9187890,1.9186110,1.9187820,1.0000020,1.0000130
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_17,2.7360340,2.7363060,2.7359970,2.7362880,0.9999863,0.9999951
io.reactivex.rxjava3.completable.CompletableTest.ambArraySingleNormal_18,0.2280376,0.2280624,0.2280347,0.2280560,0.9999734,0.9999938
io.reactivex.rxjava3.completable.CompletableTest.ambIterableEmpty_19,2.0403940,2.0405040,2.0403800,2.0405330,0.9999904,1.0000140
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorHasNextThrows_20,2.1065470,2.1067070,2.1066010,2.1067540,1.0000140,1.0000260
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNextThrows_21,1.9448000,1.9449380,1.9447140,1.9448390,0.9999464,0.9999590
io.reactivex.rxjava3.completable.CompletableTest.ambIterableIteratorNull_22,5.5197120,5.5201820,5.5197710,5.5203120,1.0000040,1.0000240
io.reactivex.rxjava3.completable.CompletableTest.ambIterableManyOneThrows_23,2.1525520,2.1527340,2.1527220,2.1528380,1.0000510,1.0000800
io.reactivex.rxjava3.completable.CompletableTest.ambIterableSingle_24,0.5929736,0.5930321,0.5929879,0.5930469,1.0000210,1.0000390
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_25,2.0388450,2.0390400,2.0388500,2.0390460,0.9999986,1.0000130
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_26,2.6466390,2.6468360,2.6467120,2.6468530,1.0000080,1.0000300
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_27,5.8016840,5.8022790,5.8019140,5.8023470,1.0000100,1.0000410
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_28,0.5728021,0.5728456,0.5728042,0.5728527,1.0000020,1.0000130
io.reactivex.rxjava3.completable.CompletableTest.ambIterableWithNull_29,5.7913850,5.7918310,5.7912560,5.7918360,0.9999777,1.0000010
io.reactivex.rxjava3.completable.CompletableTest.ambMultipleOneIsNull_30,0.5441253,0.5441855,0.5441394,0.5441938,1.0000110,1.0000270
io.reactivex.rxjava3.completable.CompletableTest.ambWithArrayOneFiresError_31,2.1536680,2.1538480,2.1537290,2.1539130,1.0000170,1.0000320
io.reactivex.rxjava3.completable.CompletableTest.ambWithArraySecondFires_32,2.0729730,2.0731530,2.0729720,2.0731500,0.9999866,1.0000080
io.reactivex.rxjava3.completable.CompletableTest.ambWithArraySecondFiresError_33,2.3650380,2.3652350,2.3650960,2.3652770,1.0000160,1.0000280
io.reactivex.rxjava3.completable.CompletableTest.ambWithArraySecondFiresError_34,2.0781600,2.0783480,2.0782030,2.0784060,1.0000210,1.0000390
io.reactivex.rxjava3.completable.CompletableTest.andThen_35,10.9068400,10.9076600,10.9066000,10.9076800,0.9999775,1.0000030
io.reactivex.rxjava3.completable.CompletableTest.andThenCompletableError_36,0.2302861,0.2303083,0.2302844,0.2303031,0.9999835,0.9999950
io.reactivex.rxjava3.completable.CompletableTest.andThenCompletableError_37,2.2409870,2.2411760,2.2410000,2.2411980,1.0000060,1.0000150
io.reactivex.rxjava3.completable.CompletableTest.andThenCompletableNormal_38,5.6043370,5.6049190,5.6044160,5.6050030,0.9999911,1.0000150
io.reactivex.rxjava3.completable.CompletableTest.andThenError_39,0.5585042,0.5585595,0.5584680,0.5585403,0.9999361,0.9999656
io.reactivex.rxjava3.completable.CompletableTest.andThenError_40,1.9868620,1.9870400,1.9868280,1.9870500,0.9999864,1.0000060
io.reactivex.rxjava3.completable.CompletableTest.andThenFlowableError_41,10.8084400,10.8093900,10.8082900,10.8093300,0.9999858,1.0000070
