BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,517361.4,517604.6,517376.2,517661.9,1.000029,1.000111
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1348140,1348841,1348248,1348998,1.000048,1.000118
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,678549,679047.1,678478.2,679090.8,0.9998614,1.000111
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1404359,1405222,1404572,1405735,1.000099,1.000365
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,404878.8,405147.4,404865.9,405194.6,0.9999158,1.000116
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,394756.1,395118.7,394814.9,395181.2,0.9999994,1.000158
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,1201269,1202234,1201165,1202264,0.9999135,1.000073
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1304143,1305484,1304280,1305286,0.9998904,1.000189
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,896720.7,897591.3,896741.3,897482.7,0.9998811,1.000023
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1491652,1493142,1490988,1492280,0.9995097,0.9996635
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,659026.3,659554.8,658939.2,659524.5,0.9998516,0.9999882
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,405279.1,405639.9,405514.7,405850.7,1.000448,1.000678
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,35893.34,35927.41,35875.14,35911.05,0.9994841,0.9996774
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,173954.9,174108,173976.8,174109.7,1.000007,1.000218
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1501299,1502711,1501584,1502774,0.9999887,1.000268
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,611952.3,612533.3,611810.4,612278.5,0.999679,0.9998171
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,775316.3,776010.9,775331.5,775889.4,0.9998487,1.000079
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,430260.2,430662.7,430208.3,430657.6,0.9997461,0.999988
zipkin2.v1.V1SpanTest._Benchmark.benchmark_annotationEndpoint_emptyToNull,1260211,1261425,1260682,1262078,1.000341,1.000518
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_dedupes,834474.8,835347,834751.2,835544,1.000236,1.000389
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,995278,996051.8,995391,996096.5,1.000045,1.00019
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_specialCharsInJson_PROTO3,428830.5,429210.9,429018.1,429352.5,1.000267,1.000594
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_minDuration,786124.2,786596.7,786253.7,786715.2,1.000089,1.000188
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4,424784.9,425167.6,424836.7,425159.8,0.9999955,1.000199
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_modifiable,701793,702559,701613.6,702312.7,0.999516,0.9997687
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_tag,823262.6,823868.5,823261.2,823879.6,0.9999593,1.000058
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notLocalhost,1265832,1267185,1266094,1267063,0.9999513,1.000207
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6,1002495,1003149,1002395,1003130,0.9998503,0.9999808
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spansRoundTrip_PROTO3,56499.45,56551.73,56484.47,56544.48,0.9996909,0.9999286
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_64bitTraceId_THRIFT,522487.4,523112.1,522320,522852.9,0.9995045,0.9997793
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_mappedIpv4,433826.2,434203.8,433816.3,434222,0.9999473,1.000109
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_THRIFT_shared,582842.8,583621.3,582909,583529.5,0.9999343,1.000188
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_toStringContainsOnlySummaryInformation,1263975,1265308,1263739,1265139,0.9997716,0.9999442
