BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,517485,517625.4,517499.9,517589.5,0.9999346,1.000029
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1348384,1348674,1348503,1348819,1.000071,1.000117
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,678627.3,678856.6,678626.8,678818.3,0.9999535,1.000041
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1405098,1405579,1405008,1405459,0.9999359,0.9999888
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,405008.2,405137.7,404996.6,405112.9,0.9999065,0.9999716
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,394811.8,394991.3,394854.7,394979.5,0.9999852,1.000109
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,1201506,1202020,1201467,1201919,0.999927,0.9999805
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1304640,1305168,1304714,1305153,0.999923,1.000057
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,896889.1,897212.3,896907.5,897227.6,0.9999582,1.000055
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1491844,1492477,1492044,1492761,1.000076,1.00019
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,659166.4,659393.9,659187.6,659447.1,1.000032,1.000094
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,405442,405607.6,405451.2,405595,0.9999432,1.000089
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,35892.8,35907.38,35897.13,35910.71,1.000099,1.000164
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,174004.4,174075.1,173969.5,174047.9,0.9998017,0.9999089
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1501451,1501988,1501577,1502086,1.00004,1.000105
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,612085.6,612332.1,612178.3,612387.3,1.000106,1.000158
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,775476,775728.9,775454.2,775703,0.9999711,1.000023
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,430309.1,430525.9,430230.6,430406.8,0.9997234,0.999836
