BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_startsWithSpanKeyAndLengthPrefix,517489.1,517674.5,517457.1,517594.3,0.9998298,0.9999416
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_utf8_matchesAscii,1348319,1348974,1348360,1348770,0.9999085,1.000031
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_PROTO3,678532.7,678772.2,678688.3,678901.2,1.000193,1.000246
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readLongLe_byteBuff,1404876,1405443,1404958,1405438,1.000008,1.000086
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V1,405009.1,405179.1,404993.6,405152.1,0.9998886,1.000026
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_multiple,394802,394982.9,394840.3,395015.5,1.000066,1.000121
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,1201488,1202134,1201464,1202116,0.9998803,0.9999902
zipkin2.internal.JsonEscaperTest._Benchmark.benchmark_testJsonEscapedSizeInBytes,1304596,1305250,1304533,1305009,0.9999011,0.9999621
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_PROTO3,896940.1,897242.1,896787.3,897238.8,0.9998354,0.9999963
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readShort_byteBuff,1491721,1492464,1491996,1492775,1.000146,1.00022
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_proto3,659170.5,659511.8,659096.3,659493.8,0.9998867,1.00004
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_spanRoundTrip_noRemoteServiceName_PROTO3,405437.3,405657.4,405385.4,405582.3,0.9997814,0.9999191
zipkin2.storage.InMemoryStorageTest._Benchmark.benchmark_getTraces_filteringMatchesMostRecentTraces,35896.04,35911.3,35892.36,35910.34,0.9998976,0.9999927
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesTraceAndSpanIds,173964.6,174052.2,174002.9,174081.2,1.000197,1.000273
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff,1501228,1501962,1501466,1502241,1.000143,1.000217
zipkin2.internal.DateUtilTest._Benchmark.benchmark_getDays,612060.5,612336,612153.6,612447.5,1.000105,1.000182
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_PROTO3,775368.6,775681,775408.2,775721.5,0.9999595,1.000074
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4_compressed,430313.7,430550.4,430292.6,430545.4,0.9999345,0.9999896
zipkin2.v1.V1SpanTest._Benchmark.benchmark_annotationEndpoint_emptyToNull,1261026,1261643,1260964,1261592,0.9999258,1.000007
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_constructsTraceTree_dedupes,834937.1,835363,834476.1,834921.3,0.9994369,0.9994927
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,995544.2,995932,995415.8,995883.4,0.9998893,0.9999878
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_specialCharsInJson_PROTO3,428906.6,429139.5,429023.6,429272.9,1.00023,1.000311
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_test_minDuration,786237.3,786567.5,786234.3,786596.6,0.9999459,1.00005
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_compatIpv4,424860.7,425032.5,424810.8,425061.7,0.9998553,1.000069
zipkin2.storage.GroupByTraceIdTest._Benchmark.benchmark_map_modifiable,701952.9,702377.6,701895.4,702285.8,0.9998693,0.9999704
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_tag,823360,823695.9,823256.4,823625.4,0.9998219,0.9999144
