BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
zipkin2.internal.SpanNodeTest.constructsTraceTree_sharedId,313010.044,313111.565,312789.026,312520.757,313203.521,313086.097,314438.137,313677.471,312649.226,313359.928,312756.195,313429.981,313312.083,312960.706,313265.656,312854.647,313369.268,313268.606,313121.203,313483.142,312055.99,313261.13,313229.648,312662.833,313655.992,313447.727,313490.16,312119.056,312131.236,313480.706,307981.038,307013.39,308541.7334,312294.3118,306826.9964,312611.3965,309067.9321,305141.3897,309100.5471,314274.7176,308619.2163,311197.5994,310198.9756,312849.9519,310983.9302,310727.9905,315485.3192,307679.4716,311351.0055,310356.3572,307955.0096,309077.6825,314674.4502,307291.31,310235.9551,309088.0541,313806.1074,307872.2227,307235.8182,313119.4448,312915.2,313356.6,309042.3,311403.5,0.9876194,0.9937674
zipkin2.internal.SpanNodeTest.ordersChildrenByTimestamp,360595.889,361199.858,361777.619,361677.217,362285.104,361877.805,361601.025,359984.833,361115.14,362686.868,361022.137,361815.66,358455.131,360879.517,362095.539,361313.819,361004.635,360448.37,354726.086,360615.937,361755.363,362304.275,360824.335,360979.138,361513.133,361799.097,361674.844,361507.973,360864.298,361490.426,355882.272,356893.9251,359670.2006,353460.5705,361660.2051,354668.9843,355488.4429,356961.0636,353837.2313,355434.69,352479.1502,352508.0167,357889.5927,355893.8292,358413.0619,361183.6023,352427.6668,356945.1091,354458.6966,355741.2751,363521.585,361609.3997,358748.8773,359657.3563,363041.054,356198.9796,358501.6769,358974.7662,358235.2678,360839.6803,360098.7,361561.2,355572.6,358500.7,0.9874576,0.9915369
zipkin2.internal.TraceTest.backfillsMissingParentIdOnSharedSpan,1052.9688,1052.03909,1048.00714,1051.20589,1046.06385,1051.38362,1086.95145,1088.86263,1086.50318,1085.37724,1084.05436,1087.89072,1085.84842,1086.98184,1089.3669,1089.3962,1083.7552,1087.23089,1086.14513,1085.8756,1086.1513,1086.18586,1085.41998,1088.28786,1089.15114,1088.47142,1085.26941,1081.7283,1084.78072,1084.9325,1032.770956,1031.674627,1034.896643,1047.359026,1018.605655,1033.045065,1072.968868,1069.666501,1069.436849,1073.03967,1076.288639,1086.722263,1081.021141,1082.381816,1077.047553,1066.621269,1064.843724,1065.576225,1078.366752,1069.29133,1063.127548,1071.000129,1073.802332,1083.234698,1077.116411,1072.220866,1058.010539,1075.24793,1061.878417,1083.628852,1072.387,1085.69,1057.235,1073.015,0.9857505,0.9883365
zipkin2.internal.V1JsonSpanWriterTest.sizeInBytes,371941.951,370014.342,369377.554,370695.25,371213.513,371500.16,371865.044,371318.363,370888.502,371988.858,371341.12,371147.251,371644.692,372412.689,373082.742,372939.533,372322.475,372894.351,372965.343,372319.059,372071.372,372679.287,371872.892,370290.035,368743.143,372079.152,372079.886,371541.199,369784.66,367984.257,370524.8069,365465.1433,366264.9958,365994.6986,371369.3101,366017.2767,372282.5573,369862.9956,369233.4547,370889.0166,372248.7184,362275.6145,369417.3039,365410.1655,370803.8907,371598.7719,368982.3274,370993.628,368110.0465,368341.6707,369276.0192,366330.8778,367942.1645,368244.6383,364775.5265,369304.9993,369016.5601,365893.7125,363220.2571,365562.3303,371130.2,372129.6,367263.5,369676.2,0.9895813,0.9934168
zipkin2.internal.V1ThriftSpanWriterTest.writesAddressBinaryAnnotation_consumer,17679.7792,17814.264,19151.5732,18778.7904,18487.5421,17711.8518,18093.5986,18138.7735,18454.4252,18711.7797,18085.1463,18421.1603,18062.3945,19181.6842,18166.2685,20000.5555,19572.9497,18510.8265,19477.6422,18906.5314,18111.1678,18211.4734,18678.0834,18412.9365,18109.1405,18501.9437,18056.3738,18086.1228,17911.2688,19238.4627,17338.97835,17498.5489,18788.62002,18509.22404,18021.22479,17453.0897,18045.34512,18094.14385,18248.46941,18325.94499,17646.51198,18051.32936,17897.07722,19052.2614,18147.4895,19530.21061,19262.91491,18225.75617,19139.21333,18924.92473,17650.06335,18143.26598,18504.7586,18224.65762,17944.449,18427.68246,17868.13144,17643.66918,17732.53293,19076.78769,18284.06,18825.45,18033.37,18571.57,0.9861989,0.9868859
zipkin2.internal.V1ThriftSpanWriterTest.writesCoreAnnotations_producer_noEndpoint,19198.4874,20934.5126,19086.3011,19076.1054,18997.9055,19486.2785,19102.2848,19587.3564,20105.0445,20153.6946,18983.4799,19956.247,18869.4556,20526.6729,19419.4383,19487.456,19161.0754,19646.8636,20224.5756,19351.359,19025.7321,18997.094,19021.2731,19680.8816,19403.1551,19278.8072,20254.4081,19294.0132,19910.5162,19078.8108,18906.05672,20661.66913,18716.99709,18843.39963,18840.85138,19305.14763,18941.99296,19276.61593,19710.5897,19697.39233,19046.58713,19600.78474,18710.19165,20408.39259,19051.77852,19292.66908,19015.29954,19225.54207,19652.35807,19066.18149,18654.26079,18905.31788,18599.53984,19271.28456,18988.4688,19025.52371,20051.89702,19193.72257,19764.56372,19019.90302,19292.52,19784.92,19038.54,19494.15,0.9854843,0.9871239
zipkin2.SpanTest.builder_canUnsetParent,917574.628,915997.512,918617.759,914343.394,912903.793,911158.185,908767.671,912359.701,912884.18,909879.179,910676.597,913599.421,915545.808,913846.19,911240.074,912763.181,913843.661,916121.645,915554.394,914302.368,914057.659,912516.608,913223.4,915382.106,915800.602,913284.131,907329.337,891487.54,911902.182,903099.113,905850.2383,905387.4755,895015.0118,897677.7584,893468.6709,896118.5594,888873.492,904238.8558,903403.8385,896477.5385,895353.3565,907827.4658,906641.5215,903425.6929,909734.6972,894024.7552,901715.4752,907811.1132,909995.5455,890628.2759,913483.7439,894547.8484,900905.7271,896136.22,913489.6368,902708.1527,899503.9867,873451.5081,891091.628,905524.366,910910.2,914467.5,897129.3,904467,0.9848737,0.9890608
zipkin2.SpanTest.builder_merge_localEndpoint_redundant,11778.7137,12180.9731,12090.4565,11850.4128,12003.1912,11942.0407,11644.562,11673.6092,11617.8526,11607.9811,11546.0748,11592.7968,11612.0777,11630.9818,11557.1666,11553.9441,11599.5651,11659.6898,11584.891,11484.6586,11516.5651,11569.0879,11560.2978,11518.9369,11649.5722,11542.3044,11631.2405,11533.7777,11603.8104,11668.3595,11645.1058,11972.6037,11858.14822,11668.96186,12004.18104,11812.20368,11430.83383,11504.65824,11557.31147,11633.92669,11455.42163,11588.04423,11553.9381,11592.75558,11459.52266,11344.48871,11373.93393,11583.06777,11311.3879,11349.03645,11399.4907,11485.71471,11537.53715,11396.60187,11518.99514,11349.28953,11371.96033,11411.62978,11523.80903,11507.26238,11591.57,11748.09,11465.47,11624.06,0.9891209,0.9896722
zipkin2.SpanTest.builder_merge_tags_concat,11267.1257,11351.9212,11368.667,11392.4993,11381.8132,11382.7414,11608.1997,11595.7133,11648.5988,11597.8246,11625.5915,11607.3437,11602.9735,11579.5851,11616.0963,11605.4316,11608.5725,11599.4714,11604.1119,11633.6181,11637.0478,11626.8465,11606.4324,11579.3102,11628.0412,11594.7164,11622.4806,11583.3841,11587.1975,11591.5895,11015.689,11165.62029,11135.24554,11290.04169,11197.02559,11297.7149,11644.22122,11644.32122,11338.55604,11507.08556,11539.20088,11471.59519,11544.27135,11450.38904,11507.93269,11538.20566,11568.01775,11564.62165,11542.34585,11477.55395,11400.83092,11453.0179,11410.91439,11454.41435,11417.03475,11409.33794,11496.04313,11402.84282,11311.35539,11437.04381,11509.42,11602.88,11362.86,11499.03,0.9872531,0.990989
zipkin2.SpanTest.canUsePrimitiveOverloads,12964.2191,13047.0897,13053.1195,13074.0165,13080.9618,13049.8705,13265.5034,13230.2171,13232.4678,13281.6661,13258.9609,13238.5718,13257.1496,13277.9877,13250.5337,13264.7285,13253.8469,13241.3708,13224.1504,13269.3578,13219.6052,13253.4434,13246.4829,13274.1704,13261.1639,13265.0204,13274.5028,13199.7327,13229.2005,13285.2193,12836.20371,12986.33879,12895.36744,12799.53215,12930.69237,13044.13527,13229.23783,12996.69604,13072.18101,13043.36478,13065.05885,13049.76267,12944.11324,13197.68366,13110.90141,12979.86375,12932.57253,12924.68072,13156.63789,13081.98629,13064.62268,13008.62703,13160.23945,12945.27669,13169.80939,13241.42441,13274.68935,13096.41637,12984.58548,12938.08942,13169.45,13248.79,12983.38,13089.77,0.9858854,0.9879882
zipkin2.SpanTest.idFromLong_invalid,437719.242,436212.878,436771.85,437198.519,437107.938,436644.212,448231.937,447712.677,447312.548,447538.203,447993.724,447727.688,449079.962,447367.53,448603.316,447842.075,447902.138,448063.901,449613.041,449094.566,448352.158,447634.623,448254.659,448785.96,448867.013,448101.353,449223.669,448757.423,449087.098,449149.149,428654.0943,436151.0877,432348.6656,431039.0736,434603.5605,432835.3043,444180.3182,442809.6544,441505.3278,439461.0228,446275.9459,449585.5619,443574.4293,439708.2049,447520.269,438706.3466,442136.2983,437528.6082,445791.2303,444549.8805,437495.6286,444798.8451,446067.3392,443705.8643,439187.1805,440619.3681,446205.25,448227.7431,446146.5194,445128.8628,443878,447966.3,438529,443508.9,0.9880086,0.9900063
zipkin2.SpanTest.normalizeTraceId_padsTo64,969415.489,968528.667,970802.829,966581.782,969862.618,968698.888,968992.878,971547.555,970484.806,970859.662,973936.938,972161.508,971843.351,970974.889,970993.44,972714.934,972075.927,973334.025,972545.084,973036.177,972618.438,971753.075,972468.499,969310.747,973788.039,971977.687,972462.997,971836.345,971638.14,970431.801,964132.8097,962261.5056,958921.8341,950525.5126,949705.7018,969974.8635,956601.5826,966146.9429,948824.9865,963729.9619,965618.5106,952223.2582,945423.6358,963776.8805,966556.0828,960421.7848,957420.8184,949220.1516,957430.5733,971843.9251,971926.8715,964269.4193,945896.892,948435.9651,971731.5369,960303.0782,966986.6696,948022.2792,953813.3699,956343.1386,970480.2,972086.5,955224,962999.5,0.9842752,0.9906505
