BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
BinaryFlatMapPerf.completableFlatMapObservable_1,14157620.0000000,14163420.0000000,14157980.0000000,14163980.0000000,1.0000100,1.0000390
BinaryFlatMapPerf.completableFlatMapObservable_1000,118326.9000000,118385.4000000,118306.8000000,118361.2000000,0.9997966,0.9998468
BinaryFlatMapPerf.completableFlatMapObservable_1000000,116.6441000,116.8609000,116.5843000,116.8036000,0.9993719,0.9995131
BinaryFlatMapPerf.completableFlatMapPublisher_1,8651651.0000000,8657904.0000000,8651721.0000000,8657966.0000000,1.0000080,1.0000500
BinaryFlatMapPerf.completableFlatMapPublisher_1000,129063.1000000,129114.6000000,129065.2000000,129120.9000000,1.0000110,1.0000610
BinaryFlatMapPerf.completableFlatMapPublisher_1000000,128.3470000,128.4313000,128.3572000,128.4548000,1.0000720,1.0001780
BinaryFlatMapPerf.completableFlattenAsObservable_1,18335990.0000000,18344240.0000000,18335570.0000000,18343940.0000000,0.9999506,0.9999841
BinaryFlatMapPerf.completableFlattenAsObservable_1000,185350.1000000,185463.2000000,185381.3000000,185474.4000000,1.0000640,1.0001690
BinaryFlatMapPerf.completableFlattenAsObservable_1000000,171.5182000,171.6477000,171.5079000,171.6440000,0.9999422,1.0000100
BinaryFlatMapPerf.completableFlattenAsPublisher_1,13507600.0000000,13515640.0000000,13503890.0000000,13512110.0000000,0.9996919,0.9997378
BinaryFlatMapPerf.completableFlattenAsPublisher_1000,182196.1000000,182277.8000000,182170.4000000,182259.1000000,0.9998540,0.9998975
BinaryFlatMapPerf.completableFlattenAsPublisher_1000000,172.8403000,172.9410000,172.8546000,172.9673000,1.0000590,1.0001400
BinaryFlatMapPerf.maybeFlatMapHideObservable_1,12934160.0000000,12963480.0000000,12927640.0000000,12959170.0000000,0.9994958,0.9997566
BinaryFlatMapPerf.maybeFlatMapHideObservable_1000,144089.9000000,144158.6000000,144110.5000000,144178.7000000,1.0001220,1.0001500
BinaryFlatMapPerf.maybeFlatMapHideObservable_1000000,172.4242000,172.5373000,172.4835000,172.5860000,1.0002830,1.0003250
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1,12223280.0000000,12231590.0000000,12224360.0000000,12233950.0000000,1.0000880,1.0001800
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1000,170962.8000000,171074.7000000,170959.0000000,171058.8000000,0.9999140,0.9999997
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1000000,173.2806000,173.3817000,173.2732000,173.3783000,0.9999549,0.9999823
BinaryFlatMapPerf.maybeFlatMapObservable_1,17223380.0000000,17236400.0000000,17223800.0000000,17236560.0000000,1.0000390,1.0001140
BinaryFlatMapPerf.maybeFlatMapObservable_1000,172987.5000000,173047.7000000,173009.9000000,173079.8000000,1.0001350,1.0001860
BinaryFlatMapPerf.maybeFlatMapObservable_1000000,173.1998000,173.3011000,173.2128000,173.3175000,1.0000810,1.0001320
BinaryFlatMapPerf.maybeFlatMapPublisher_1,12564150.0000000,12573880.0000000,12562390.0000000,12572240.0000000,0.9998312,0.9998693
BinaryFlatMapPerf.maybeFlatMapPublisher_1000,183231.1000000,183326.5000000,183224.1000000,183326.6000000,0.9999448,1.0000040
BinaryFlatMapPerf.maybeFlatMapPublisher_1000000,198.8683000,199.0262000,198.8861000,199.0443000,1.0000300,1.0000900
BinaryFlatMapPerf.maybeFlattenAsObservable_1,27403340.0000000,27441400.0000000,27408960.0000000,27452290.0000000,1.0001930,1.0004190
BinaryFlatMapPerf.maybeFlattenAsObservable_1000,160193.7000000,160787.7000000,160209.4000000,160872.2000000,1.0000980,1.0006040
BinaryFlatMapPerf.maybeFlattenAsObservable_1000000,184.6714000,184.7562000,184.7039000,184.7828000,1.0001360,1.0001840
BinaryFlatMapPerf.maybeFlattenAsPublisher_1,11831180.0000000,11837800.0000000,11829260.0000000,11835890.0000000,0.9998230,0.9998589
BinaryFlatMapPerf.maybeFlattenAsPublisher_1000,143816.9000000,143917.5000000,143844.6000000,143928.1000000,1.0000600,1.0001800
BinaryFlatMapPerf.maybeFlattenAsPublisher_1000000,138.9971000,139.0854000,138.9727000,139.0667000,0.9998068,0.9998540
BinaryFlatMapPerf.singleFlatMapHideObservable_1,13087560.0000000,13094240.0000000,13088030.0000000,13094780.0000000,1.0000210,1.0000460
BinaryFlatMapPerf.singleFlatMapHideObservable_1000,143665.8000000,143741.1000000,143653.7000000,143729.0000000,0.9998669,0.9999261
BinaryFlatMapPerf.singleFlatMapHideObservable_1000000,172.4248000,172.5281000,172.4540000,172.5547000,1.0001330,1.0001720
BinaryFlatMapPerf.singleFlatMapHidePublisher_1,11213360.0000000,11223630.0000000,11211190.0000000,11220510.0000000,0.9997174,0.9998024
