BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
BinaryFlatMapPerf.completableFlatMapObservable_1,14157720.0000000,14162280.0000000,14159180.0000000,14163690.0000000,1.0000770,1.0001050
BinaryFlatMapPerf.completableFlatMapObservable_1000,118336.2000000,118381.5000000,118319.5000000,118368.3000000,0.9998558,0.9998867
BinaryFlatMapPerf.completableFlatMapObservable_1000000,116.6127000,116.7686000,116.6136000,116.7733000,0.9999947,1.0000710
BinaryFlatMapPerf.completableFlatMapPublisher_1,8651925.0000000,8656511.0000000,8652581.0000000,8657153.0000000,1.0000450,1.0000760
BinaryFlatMapPerf.completableFlatMapPublisher_1000,129064.7000000,129105.4000000,129077.4000000,129116.0000000,1.0000710,1.0001000
BinaryFlatMapPerf.completableFlatMapPublisher_1000000,128.3630000,128.4332000,128.3650000,128.4279000,0.9999587,1.0000060
BinaryFlatMapPerf.completableFlattenAsObservable_1,18336920.0000000,18343630.0000000,18336170.0000000,18342920.0000000,0.9999510,0.9999711
BinaryFlatMapPerf.completableFlattenAsObservable_1000,185368.6000000,185444.8000000,185400.4000000,185477.8000000,1.0001620,1.0001960
BinaryFlatMapPerf.completableFlattenAsObservable_1000000,171.5130000,171.6127000,171.5376000,171.6398000,1.0001480,1.0001780
BinaryFlatMapPerf.completableFlattenAsPublisher_1,13507480.0000000,13514160.0000000,13507880.0000000,13514560.0000000,1.0000170,1.0000460
BinaryFlatMapPerf.completableFlattenAsPublisher_1000,182190.8000000,182258.2000000,182201.7000000,182265.5000000,1.0000280,1.0000610
BinaryFlatMapPerf.completableFlattenAsPublisher_1000000,172.8480000,172.9295000,172.8882000,172.9633000,1.0001930,1.0002300
BinaryFlatMapPerf.maybeFlatMapHideObservable_1,12936120.0000000,12961470.0000000,12938410.0000000,12962850.0000000,1.0001670,1.0002820
BinaryFlatMapPerf.maybeFlatMapHideObservable_1000,144129.8000000,144177.0000000,144099.3000000,144150.3000000,0.9997909,0.9998392
BinaryFlatMapPerf.maybeFlatMapHideObservable_1000000,172.4700000,172.5486000,172.4379000,172.5239000,0.9998120,0.9998566
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1,12223860.0000000,12231650.0000000,12224690.0000000,12231380.0000000,0.9999566,1.0000780
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1000,170977.5000000,171059.3000000,170971.3000000,171047.4000000,0.9999328,0.9999759
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1000000,173.2762000,173.3573000,173.3051000,173.3838000,1.0001380,1.0001690
BinaryFlatMapPerf.maybeFlatMapObservable_1,17223750.0000000,17233250.0000000,17225960.0000000,17236040.0000000,1.0001230,1.0001680
BinaryFlatMapPerf.maybeFlatMapObservable_1000,173018.8000000,173070.1000000,173004.5000000,173052.4000000,0.9998997,0.9999215
BinaryFlatMapPerf.maybeFlatMapObservable_1000000,173.2210000,173.2963000,173.2083000,173.2804000,0.9998882,0.9999184
BinaryFlatMapPerf.maybeFlatMapPublisher_1,12566290.0000000,12573580.0000000,12564640.0000000,12572570.0000000,0.9998686,0.9999187
BinaryFlatMapPerf.maybeFlatMapPublisher_1000,183229.8000000,183294.0000000,183240.7000000,183313.6000000,1.0000590,1.0001090
BinaryFlatMapPerf.maybeFlatMapPublisher_1000000,198.9036000,199.0124000,198.8893000,199.0123000,0.9999328,0.9999981
BinaryFlatMapPerf.maybeFlattenAsObservable_1,27417720.0000000,27454260.0000000,27404960.0000000,27435210.0000000,0.9993184,0.9995201
BinaryFlatMapPerf.maybeFlattenAsObservable_1000,160073.2000000,160552.5000000,160091.3000000,160552.9000000,0.9999983,1.0002090
BinaryFlatMapPerf.maybeFlattenAsObservable_1000000,184.6900000,184.7519000,184.7107000,184.7735000,1.0000990,1.0001150
BinaryFlatMapPerf.maybeFlattenAsPublisher_1,11831330.0000000,11836290.0000000,11829780.0000000,11835020.0000000,0.9998542,0.9998993
BinaryFlatMapPerf.maybeFlattenAsPublisher_1000,143843.8000000,143912.9000000,143835.6000000,143911.6000000,0.9999357,0.9999878
BinaryFlatMapPerf.maybeFlattenAsPublisher_1000000,138.9910000,139.0560000,138.9962000,139.0593000,1.0000080,1.0000470
BinaryFlatMapPerf.singleFlatMapHideObservable_1,13086210.0000000,13091550.0000000,13090070.0000000,13095550.0000000,1.0002950,1.0003170
BinaryFlatMapPerf.singleFlatMapHideObservable_1000,143643.5000000,143700.7000000,143678.8000000,143736.0000000,1.0002210,1.0002610
BinaryFlatMapPerf.singleFlatMapHideObservable_1000000,172.4399000,172.5123000,172.4540000,172.5300000,1.0000820,1.0001140
BinaryFlatMapPerf.singleFlatMapHidePublisher_1,11211230.0000000,11219230.0000000,11213800.0000000,11222220.0000000,1.0002180,1.0002820
BinaryFlatMapPerf.singleFlatMapHidePublisher_1000,170793.1000000,170877.1000000,170819.7000000,170919.2000000,1.0001580,1.0002440
BinaryFlatMapPerf.singleFlatMapHidePublisher_1000000,171.6371000,171.7212000,171.6502000,171.7454000,1.0000700,1.0001380
BinaryFlatMapPerf.singleFlatMapObservable_1,17191150.0000000,17200320.0000000,17190750.0000000,17199370.0000000,0.9999453,0.9999988
BinaryFlatMapPerf.singleFlatMapObservable_1000,173574.7000000,173648.1000000,173578.4000000,173646.0000000,0.9999883,1.0000270
BinaryFlatMapPerf.singleFlatMapObservable_1000000,172.8648000,172.9411000,172.8797000,172.9525000,1.0000570,1.0000930
BinaryFlatMapPerf.singleFlatMapPublisher_1,12550690.0000000,12555930.0000000,12551480.0000000,12556900.0000000,1.0000570,1.0000800
BinaryFlatMapPerf.singleFlatMapPublisher_1000,182761.0000000,182868.2000000,182730.1000000,182843.9000000,0.9998368,0.9998925
BinaryFlatMapPerf.singleFlatMapPublisher_1000000,196.8850000,197.0029000,196.8826000,196.9973000,0.9999642,0.9999936
BinaryFlatMapPerf.singleFlattenAsObservable_1,62674010.0000000,62694970.0000000,62676950.0000000,62696210.0000000,1.0000190,1.0000520
BinaryFlatMapPerf.singleFlattenAsObservable_1000,202342.8000000,202380.9000000,202338.4000000,202381.4000000,0.9999779,1.0000110
BinaryFlatMapPerf.singleFlattenAsObservable_1000000,181.7020000,182.4082000,181.6680000,182.4520000,0.9998024,1.0001020
