BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
BinaryFlatMapPerf.completableFlatMapObservable_1,14157810.0000000,14163700.0000000,14158040.0000000,14164170.0000000,1.0000020,1.0000430
BinaryFlatMapPerf.completableFlatMapObservable_1000,118320.9000000,118386.1000000,118306.3000000,118362.3000000,0.9997965,0.9998763
BinaryFlatMapPerf.completableFlatMapObservable_1000000,116.6331000,116.8661000,116.5791000,116.7876000,0.9993280,0.9995518
BinaryFlatMapPerf.completableFlatMapPublisher_1,8651354.0000000,8657795.0000000,8651644.0000000,8658042.0000000,1.0000010,1.0000630
BinaryFlatMapPerf.completableFlatMapPublisher_1000,129062.7000000,129114.1000000,129066.7000000,129118.0000000,1.0000160,1.0000500
BinaryFlatMapPerf.completableFlatMapPublisher_1000000,128.3460000,128.4321000,128.3594000,128.4531000,1.0000660,1.0001610
BinaryFlatMapPerf.completableFlattenAsObservable_1,18336250.0000000,18344780.0000000,18335700.0000000,18343870.0000000,0.9999457,0.9999705
BinaryFlatMapPerf.completableFlattenAsObservable_1000,185351.4000000,185456.7000000,185382.3000000,185480.1000000,1.0000860,1.0001800
BinaryFlatMapPerf.completableFlattenAsObservable_1000000,171.5039000,171.6481000,171.5157000,171.6525000,0.9999731,1.0000650
BinaryFlatMapPerf.completableFlattenAsPublisher_1,13507250.0000000,13515680.0000000,13503860.0000000,13511850.0000000,0.9996981,0.9997311
BinaryFlatMapPerf.completableFlattenAsPublisher_1000,182195.1000000,182281.0000000,182168.2000000,182256.8000000,0.9998414,0.9998813
BinaryFlatMapPerf.completableFlattenAsPublisher_1000000,172.8425000,172.9472000,172.8548000,172.9607000,1.0000510,1.0000910
BinaryFlatMapPerf.maybeFlatMapHideObservable_1,12932530.0000000,12964230.0000000,12927110.0000000,12958940.0000000,0.9994791,0.9996805
BinaryFlatMapPerf.maybeFlatMapHideObservable_1000,144091.5000000,144156.6000000,144111.4000000,144178.1000000,1.0001230,1.0001540
BinaryFlatMapPerf.maybeFlatMapHideObservable_1000000,172.4232000,172.5375000,172.4858000,172.5927000,1.0002890,1.0003610
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1,12222880.0000000,12231740.0000000,12224530.0000000,12233110.0000000,1.0001030,1.0001500
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1000,170964.1000000,171072.8000000,170948.2000000,171063.0000000,0.9999068,0.9999524
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1000000,173.2750000,173.3889000,173.2724000,173.3782000,0.9999451,0.9999962
BinaryFlatMapPerf.maybeFlatMapObservable_1,17223060.0000000,17235980.0000000,17223350.0000000,17236370.0000000,1.0000020,1.0000860
BinaryFlatMapPerf.maybeFlatMapObservable_1000,172987.8000000,173052.4000000,173009.0000000,173080.9000000,1.0001230,1.0001630
BinaryFlatMapPerf.maybeFlatMapObservable_1000000,173.2001000,173.3010000,173.2149000,173.3145000,1.0000740,1.0001230
BinaryFlatMapPerf.maybeFlatMapPublisher_1,12564030.0000000,12573980.0000000,12562590.0000000,12572050.0000000,0.9998297,0.9998958
BinaryFlatMapPerf.maybeFlatMapPublisher_1000,183229.7000000,183313.9000000,183228.8000000,183321.7000000,0.9999679,1.0000320
BinaryFlatMapPerf.maybeFlatMapPublisher_1000000,198.8721000,199.0318000,198.8910000,199.0381000,1.0000280,1.0001000
BinaryFlatMapPerf.maybeFlattenAsObservable_1,27401670.0000000,27440220.0000000,27409550.0000000,27455610.0000000,1.0002700,1.0005500
BinaryFlatMapPerf.maybeFlattenAsObservable_1000,160200.1000000,160774.1000000,160203.9000000,160893.3000000,1.0000680,1.0007380
BinaryFlatMapPerf.maybeFlattenAsObservable_1000000,184.6725000,184.7543000,184.7056000,184.7850000,1.0001640,1.0001840
BinaryFlatMapPerf.maybeFlattenAsPublisher_1,11831230.0000000,11837730.0000000,11829220.0000000,11836050.0000000,0.9998091,0.9998577
BinaryFlatMapPerf.maybeFlattenAsPublisher_1000,143825.4000000,143918.4000000,143843.9000000,143928.2000000,1.0000590,1.0001320
BinaryFlatMapPerf.maybeFlattenAsPublisher_1000000,138.9990000,139.0881000,138.9732000,139.0644000,0.9998143,0.9998512
BinaryFlatMapPerf.singleFlatMapHideObservable_1,13087920.0000000,13094030.0000000,13087850.0000000,13094920.0000000,0.9999949,1.0000760
BinaryFlatMapPerf.singleFlatMapHideObservable_1000,143666.9000000,143746.0000000,143645.9000000,143732.9000000,0.9998537,0.9998975
BinaryFlatMapPerf.singleFlatMapHideObservable_1000000,172.4274000,172.5269000,172.4557000,172.5542000,1.0001200,1.0001620
BinaryFlatMapPerf.singleFlatMapHidePublisher_1,11213140.0000000,11224230.0000000,11211210.0000000,11220660.0000000,0.9997161,0.9998281
BinaryFlatMapPerf.singleFlatMapHidePublisher_1000,170811.5000000,170938.5000000,170783.7000000,170925.1000000,0.9998423,0.9999217
BinaryFlatMapPerf.singleFlatMapHidePublisher_1000000,171.6560000,171.7723000,171.6264000,171.7481000,0.9998300,0.9998738
BinaryFlatMapPerf.singleFlatMapObservable_1,17190360.0000000,17201720.0000000,17188810.0000000,17200350.0000000,0.9999020,0.9999365
