BENCHMARK,Lower_CI_original,Upper_CI_original,Lower_CI_target,Upper_CI_target,Lower_RCI,Upper_RCI
BinaryFlatMapPerf.completableFlatMapObservable_1,14158780.0000000,14163540.0000000,14158860.0000000,14163310.0000000,0.9999734,1.0000010
BinaryFlatMapPerf.completableFlatMapObservable_1000,118318.7000000,118369.0000000,118322.0000000,118369.9000000,0.9999954,1.0000250
BinaryFlatMapPerf.completableFlatMapObservable_1000000,116.6083000,116.7702000,116.6098000,116.7855000,0.9999716,1.0001310
BinaryFlatMapPerf.completableFlatMapPublisher_1,8652026.0000000,8657587.0000000,8653092.0000000,8657829.0000000,1.0000230,1.0001120
BinaryFlatMapPerf.completableFlatMapPublisher_1000,129058.9000000,129102.8000000,129076.2000000,129116.1000000,1.0001060,1.0001350
BinaryFlatMapPerf.completableFlatMapPublisher_1000000,128.3617000,128.4337000,128.3369000,128.4069000,0.9997764,0.9998228
BinaryFlatMapPerf.completableFlattenAsObservable_1,18337540.0000000,18344540.0000000,18336460.0000000,18342910.0000000,0.9999152,0.9999473
BinaryFlatMapPerf.completableFlattenAsObservable_1000,185396.5000000,185477.9000000,185376.2000000,185463.5000000,0.9998877,0.9999280
BinaryFlatMapPerf.completableFlattenAsObservable_1000000,171.5298000,171.6438000,171.5100000,171.6107000,0.9997999,0.9998847
BinaryFlatMapPerf.completableFlattenAsPublisher_1,13507440.0000000,13513580.0000000,13507820.0000000,13514630.0000000,1.0000300,1.0000760
BinaryFlatMapPerf.completableFlattenAsPublisher_1000,182198.9000000,182261.8000000,182186.8000000,182258.9000000,0.9999305,0.9999876
BinaryFlatMapPerf.completableFlattenAsPublisher_1000000,172.8592000,172.9348000,172.8487000,172.9184000,0.9999012,0.9999408
BinaryFlatMapPerf.maybeFlatMapHideObservable_1,12929260.0000000,12955150.0000000,12934040.0000000,12961060.0000000,1.0003930,1.0005250
BinaryFlatMapPerf.maybeFlatMapHideObservable_1000,144113.6000000,144166.9000000,144127.6000000,144180.6000000,1.0000810,1.0001090
BinaryFlatMapPerf.maybeFlatMapHideObservable_1000000,172.4481000,172.5318000,172.4673000,172.5622000,1.0001070,1.0001630
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1,12223200.0000000,12231180.0000000,12223620.0000000,12230550.0000000,0.9999482,1.0000320
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1000,170977.6000000,171059.4000000,170976.2000000,171060.0000000,0.9999922,1.0000290
BinaryFlatMapPerf.maybeFlatMapHidePublisher_1000000,173.3057000,173.3857000,173.2572000,173.3486000,0.9997218,0.9997820
BinaryFlatMapPerf.maybeFlatMapObservable_1,17223010.0000000,17233550.0000000,17225460.0000000,17236360.0000000,1.0001420,1.0001840
BinaryFlatMapPerf.maybeFlatMapObservable_1000,173012.3000000,173062.6000000,173022.4000000,173070.1000000,1.0000340,1.0000660
BinaryFlatMapPerf.maybeFlatMapObservable_1000000,173.2027000,173.2880000,173.2111000,173.2882000,1.0000000,1.0000470
BinaryFlatMapPerf.maybeFlatMapPublisher_1,12564500.0000000,12572600.0000000,12565620.0000000,12573890.0000000,1.0000720,1.0001400
BinaryFlatMapPerf.maybeFlatMapPublisher_1000,183237.3000000,183309.2000000,183245.0000000,183317.2000000,1.0000310,1.0000560
BinaryFlatMapPerf.maybeFlatMapPublisher_1000000,198.9121000,199.0337000,198.8769000,198.9952000,0.9998066,0.9998341
BinaryFlatMapPerf.maybeFlattenAsObservable_1,27402660.0000000,27440160.0000000,27414510.0000000,27448230.0000000,1.0002940,1.0004090
BinaryFlatMapPerf.maybeFlattenAsObservable_1000,160157.0000000,160665.7000000,160025.2000000,160512.6000000,0.9991470,0.9992941
BinaryFlatMapPerf.maybeFlattenAsObservable_1000000,184.7066000,184.7752000,184.6901000,184.7658000,0.9999134,0.9999489
BinaryFlatMapPerf.maybeFlattenAsPublisher_1,11831790.0000000,11836490.0000000,11830450.0000000,11835960.0000000,0.9998932,0.9999470
BinaryFlatMapPerf.maybeFlattenAsPublisher_1000,143828.2000000,143906.1000000,143837.7000000,143911.4000000,1.0000390,1.0000690
BinaryFlatMapPerf.maybeFlattenAsPublisher_1000000,138.9884000,139.0576000,138.9960000,139.0626000,1.0000330,1.0000650
BinaryFlatMapPerf.singleFlatMapHideObservable_1,13088200.0000000,13093920.0000000,13087560.0000000,13093070.0000000,0.9999382,0.9999741
BinaryFlatMapPerf.singleFlatMapHideObservable_1000,143647.4000000,143708.9000000,143675.4000000,143730.9000000,1.0001660,1.0001950
BinaryFlatMapPerf.singleFlatMapHideObservable_1000000,172.4359000,172.5143000,172.4479000,172.5298000,1.0000640,1.0000870
BinaryFlatMapPerf.singleFlatMapHidePublisher_1,11211950.0000000,11220740.0000000,11212160.0000000,11220910.0000000,0.9999821,1.0000620
BinaryFlatMapPerf.singleFlatMapHidePublisher_1000,170798.5000000,170904.2000000,170818.3000000,170912.4000000,1.0000550,1.0001130
BinaryFlatMapPerf.singleFlatMapHidePublisher_1000000,171.6221000,171.7162000,171.6398000,171.7366000,1.0001110,1.0001450
BinaryFlatMapPerf.singleFlatMapObservable_1,17191250.0000000,17200870.0000000,17188960.0000000,17198700.0000000,0.9998579,0.9998908
BinaryFlatMapPerf.singleFlatMapObservable_1000,173567.4000000,173646.6000000,173582.0000000,173653.5000000,1.0000190,1.0000880
BinaryFlatMapPerf.singleFlatMapObservable_1000000,172.8738000,172.9560000,172.8675000,172.9445000,0.9999337,0.9999709
BinaryFlatMapPerf.singleFlatMapPublisher_1,12552610.0000000,12558170.0000000,12549990.0000000,12555700.0000000,0.9997869,0.9998208
BinaryFlatMapPerf.singleFlatMapPublisher_1000,182721.6000000,182835.6000000,182753.6000000,182865.4000000,1.0001370,1.0001750
BinaryFlatMapPerf.singleFlatMapPublisher_1000000,196.8531000,196.9851000,196.8801000,197.0069000,1.0001070,1.0001480
BinaryFlatMapPerf.singleFlattenAsObservable_1,62674680.0000000,62697720.0000000,62677850.0000000,62700050.0000000,1.0000260,1.0000510
BinaryFlatMapPerf.singleFlattenAsObservable_1000,202332.9000000,202382.0000000,202339.9000000,202384.2000000,1.0000200,1.0000360
BinaryFlatMapPerf.singleFlattenAsObservable_1000000,181.4679000,182.2263000,181.6552000,182.4060000,1.0009670,1.0011950
BinaryFlatMapPerf.singleFlattenAsPublisher_1,11576600.0000000,11586490.0000000,11575540.0000000,11585070.0000000,0.9998613,0.9999198
BinaryFlatMapPerf.singleFlattenAsPublisher_1000,147075.1000000,147175.3000000,147096.5000000,147214.3000000,1.0001380,1.0002650
BinaryFlatMapPerf.singleFlattenAsPublisher_1000000,139.0274000,139.1024000,139.0317000,139.1092000,1.0000010,1.0000510
BlockingPerf.flowableBlockingFirst_1,16703010.0000000,16711920.0000000,16704080.0000000,16712710.0000000,1.0000270,1.0000720
BlockingPerf.flowableBlockingFirst_1000,10861120.0000000,10869480.0000000,10857170.0000000,10865270.0000000,0.9995982,0.9996478
BlockingPerf.flowableBlockingFirst_1000000,10951990.0000000,10955190.0000000,10951530.0000000,10954660.0000000,0.9999363,0.9999635
BlockingPerf.flowableBlockingLast_1,16208770.0000000,16215720.0000000,16207750.0000000,16214230.0000000,0.9999079,0.9999500
BlockingPerf.flowableBlockingLast_1000,792119.7000000,792489.7000000,792161.9000000,792508.1000000,1.0000310,1.0000840
BlockingPerf.flowableBlockingLast_1000000,752.1308000,752.6517000,751.7346000,752.2621000,0.9994431,0.9995001
BlockingPerf.observableBlockingFirst_1,16347770.0000000,16358360.0000000,16350190.0000000,16361010.0000000,1.0001030,1.0001790
BlockingPerf.observableBlockingFirst_1000,17146830.0000000,17161540.0000000,17146520.0000000,17162050.0000000,0.9999834,1.0000400
BlockingPerf.observableBlockingFirst_1000000,17348040.0000000,17367780.0000000,17347860.0000000,17366350.0000000,0.9998906,0.9999839
BlockingPerf.observableBlockingLast_1,17566400.0000000,17574860.0000000,17566640.0000000,17576370.0000000,1.0000140,1.0001190
BlockingPerf.observableBlockingLast_1000,624467.0000000,624680.1000000,624490.3000000,624701.1000000,1.0000370,1.0000540
BlockingPerf.observableBlockingLast_1000000,839.4048000,839.8545000,839.5851000,840.0284000,1.0002010,1.0002250
EachTypeFlatMapPerf.nbpRangeMapJust_1,18915780.0000000,18930120.0000000,18913420.0000000,18928820.0000000,0.9998633,0.9999379
EachTypeFlatMapPerf.nbpRangeMapJust_1000,34985.7700000,35001.8800000,34982.8000000,34998.8700000,0.9999070,0.9999337
EachTypeFlatMapPerf.nbpRangeMapJust_1000000,37.6234900,37.9761200,37.6850300,38.0423200,1.0012780,1.0016810
EachTypeFlatMapPerf.nbpRangeMapRange_1,14146140.0000000,14151890.0000000,14145290.0000000,14151090.0000000,0.9999384,0.9999657
EachTypeFlatMapPerf.nbpRangeMapRange_1000,6812.7810000,6815.5830000,6813.4000000,6815.9860000,1.0000580,1.0000910
EachTypeFlatMapPerf.nbpRangeMapRange_1000000,7.0337080,7.0371750,7.0344420,7.0376170,1.0000640,1.0001140
EachTypeFlatMapPerf.singleJust_1,32776260.0000000,32794160.0000000,32775810.0000000,32794530.0000000,1.0000010,1.0000290
EachTypeFlatMapPerf.singleJust_1000,37526500.0000000,37547360.0000000,37531380.0000000,37552310.0000000,1.0001210,1.0001580
EachTypeFlatMapPerf.singleJust_1000000,36460920.0000000,36475770.0000000,36463670.0000000,36476530.0000000,1.0000300,1.0000660
EachTypeFlatMapPerf.singleJustMapJust_1,13619970.0000000,13632910.0000000,13620540.0000000,13632730.0000000,0.9999515,1.0000200
EachTypeFlatMapPerf.singleJustMapJust_1000,12545150.0000000,12548700.0000000,12544880.0000000,12548200.0000000,0.9999574,0.9999825
EachTypeFlatMapPerf.singleJustMapJust_1000000,12536500.0000000,12544550.0000000,12538030.0000000,12545690.0000000,1.0001060,1.0001600
FlatMapJustPerf.flowable_10,162.0831000,162.9774000,162.0404000,162.9347000,0.9995685,0.9998570
FlatMapJustPerf.flowable_100,161.1614000,163.6084000,161.2337000,163.8336000,1.0005580,1.0017460
FlatMapJustPerf.flowable_1000,173.0682000,178.5208000,174.8168000,179.7052000,1.0064770,1.0101450
FlatMapJustPerf.flowable_10000,162.9481000,165.0167000,163.2953000,165.2595000,1.0014770,1.0023720
FlatMapJustPerf.flowable_100000,183.4857000,186.3897000,183.0492000,186.0251000,0.9977508,0.9986776
FlatMapJustPerf.flowable_1000000,186.1602000,188.1553000,185.9405000,187.8410000,0.9979234,0.9988241
FlatMapJustPerf.observable_10,202.1817000,205.7875000,201.8120000,205.0281000,0.9965402,0.9985015
FlatMapJustPerf.observable_100,184.6714000,188.0915000,184.1717000,187.7129000,0.9972116,0.9983988
FlatMapJustPerf.observable_1000,196.3162000,199.1029000,194.8472000,198.0569000,0.9921929,0.9947759
FlatMapJustPerf.observable_10000,205.7098000,210.7138000,204.1534000,208.4666000,0.9890936,0.9924340
FlatMapJustPerf.observable_100000,176.1853000,179.3072000,176.7732000,180.0391000,1.0025090,1.0037290
FlatMapJustPerf.observable_1000000,189.7732000,194.3353000,190.9178000,195.4179000,1.0043560,1.0058180
FlattenCrossMapPerf.flowable_1,145.8531000,145.8928000,145.8428000,145.8864000,0.9999289,0.9999534
FlattenCrossMapPerf.flowable_10,87.8288800,87.9463700,87.7966200,87.9209300,0.9996306,0.9997236
FlattenCrossMapPerf.flowable_100,88.7009000,88.7229600,88.7000400,88.7224700,0.9999781,0.9999966
FlattenCrossMapPerf.flowable_1000,92.5151700,92.6635000,92.4301100,92.5720500,0.9989454,0.9990824
FlattenCrossMapPerf.flowable_10000,91.8484900,91.8599100,91.8498000,91.8606500,1.0000060,1.0000150
FlattenCrossMapPerf.flowable_100000,83.4733800,83.5504900,83.4676400,83.5504900,0.9999255,0.9999875
FlattenCrossMapPerf.flowable_1000000,46.9855500,46.9975900,46.9892400,47.0015800,1.0000790,1.0000950
FlattenCrossMapPerf.observable_1,166.0209000,166.3413000,165.8959000,166.1977000,0.9991417,0.9993053
FlattenCrossMapPerf.observable_10,205.1395000,205.1782000,205.1366000,205.1758000,0.9999798,0.9999975
FlattenCrossMapPerf.observable_100,202.1287000,202.4697000,202.0887000,202.4116000,0.9996711,0.9997813
FlattenCrossMapPerf.observable_1000,203.4875000,203.5035000,203.4807000,203.5011000,0.9999700,0.9999864
FlattenCrossMapPerf.observable_10000,193.5812000,193.9613000,193.4876000,193.8510000,0.9994523,0.9995712
FlattenCrossMapPerf.observable_100000,182.3188000,182.3395000,182.3114000,182.3304000,0.9999502,0.9999597
FlattenCrossMapPerf.observable_1000000,96.6681400,96.8056000,96.7049700,96.8488800,1.0003550,1.0005080
FlattenJustPerf.flowable_1,16180700.0000000,16184360.0000000,16181260.0000000,16184980.0000000,1.0000270,1.0000390
FlattenJustPerf.flowable_10,3620594.0000000,3626212.0000000,3620411.0000000,3626041.0000000,0.9998841,0.9999531
FlattenJustPerf.flowable_100,562361.2000000,562441.3000000,562374.9000000,562445.7000000,1.0000070,1.0000240
FlattenJustPerf.flowable_1000,58229.9700000,58328.3800000,58253.9200000,58358.0900000,1.0003640,1.0005270
FlattenJustPerf.flowable_10000,5896.6260000,5898.1380000,5896.5900000,5898.0750000,0.9999873,1.0000060
FlattenJustPerf.flowable_100000,585.9628000,587.0182000,586.1171000,587.0876000,1.0001510,1.0003260
FlattenJustPerf.flowable_1000000,59.0995400,59.1302900,59.1055100,59.1359700,1.0000810,1.0001070
FlattenJustPerf.observable_1,34386240.0000000,34429360.0000000,34383590.0000000,34424850.0000000,0.9998546,0.9999525
FlattenJustPerf.observable_10,12081600.0000000,12082920.0000000,12081810.0000000,12083100.0000000,1.0000130,1.0000230
FlattenJustPerf.observable_100,1329202.0000000,1331010.0000000,1329181.0000000,1330890.0000000,0.9999080,0.9999823
FlattenJustPerf.observable_1000,136389.8000000,136505.1000000,136403.7000000,136513.3000000,1.0000600,1.0001290
FlattenJustPerf.observable_10000,15294.8200000,15324.9500000,15294.4600000,15323.5900000,0.9998386,0.9999561
FlattenJustPerf.observable_100000,1327.0810000,1327.1770000,1327.0710000,1327.1640000,0.9999867,0.9999943
FlattenJustPerf.observable_1000000,138.4163000,138.6894000,138.3657000,138.6443000,0.9996167,0.9997214
FlattenRangePerf.flowable_1,12415890.0000000,12436380.0000000,12412600.0000000,12433420.0000000,0.9997275,0.9998507
FlattenRangePerf.flowable_10,2059145.0000000,2062777.0000000,2059950.0000000,2063590.0000000,1.0003420,1.0004610
FlattenRangePerf.flowable_100,273587.1000000,273694.3000000,273548.9000000,273644.9000000,0.9998219,0.9998645
FlattenRangePerf.flowable_1000,28576.4900000,28611.7700000,28562.9900000,28604.2500000,0.9995923,0.9997391
FlattenRangePerf.flowable_10000,2776.9330000,2778.6700000,2776.7550000,2778.6780000,0.9999304,0.9999757
FlattenRangePerf.flowable_100000,280.8320000,281.3519000,280.7138000,281.2148000,0.9994506,0.9995867
FlattenRangePerf.flowable_1000000,28.3808300,28.3982500,28.3780500,28.3951700,0.9998832,0.9999237
FlattenRangePerf.observable_1,15364530.0000000,15383220.0000000,15364150.0000000,15383740.0000000,0.9999809,1.0000830
FlattenRangePerf.observable_10,4828365.0000000,4843996.0000000,4827571.0000000,4844270.0000000,0.9998175,1.0000470
FlattenRangePerf.observable_100,571769.6000000,572638.7000000,572064.3000000,573002.7000000,1.0004850,1.0006210
FlattenRangePerf.observable_1000,64059.8200000,64067.2200000,64061.3600000,64069.2500000,1.0000250,1.0000350
FlattenRangePerf.observable_10000,6454.6560000,6464.2620000,6454.8480000,6465.0820000,1.0000120,1.0001290
FlattenRangePerf.observable_100000,639.1710000,639.2282000,639.1940000,639.2517000,1.0000360,1.0000410
FlattenRangePerf.observable_1000000,61.6066800,61.7026000,61.6185800,61.7176600,1.0001290,1.0002330
FlowableConcatMapCompletablePerf.flowableConvert_1,13173240.0000000,13188360.0000000,13169890.0000000,13183490.0000000,0.9996447,0.9997683
FlowableConcatMapCompletablePerf.flowableConvert_10,842929.5000000,843161.5000000,842962.5000000,843177.0000000,1.0000160,1.0000420
FlowableConcatMapCompletablePerf.flowableConvert_100,87560.9200000,87723.6900000,87581.7600000,87767.4300000,1.0002920,1.0005460
FlowableConcatMapCompletablePerf.flowableConvert_1000,9132.7730000,9146.1740000,9134.2910000,9146.3920000,1.0000560,1.0001990
FlowableConcatMapCompletablePerf.flowableConvert_10000,896.5140000,898.3602000,896.6726000,898.5974000,1.0001570,1.0003430
FlowableConcatMapCompletablePerf.flowableConvert_100000,88.5791200,88.7486700,88.5520000,88.7134600,0.9996042,0.9997472
FlowableConcatMapCompletablePerf.flowableConvert_1000000,9.2230420,9.2408580,9.2144250,9.2336170,0.9990576,0.9992304
FlowableConcatMapCompletablePerf.flowableDedicated_1,5106259.0000000,5108706.0000000,5106324.0000000,5108758.0000000,0.9999820,1.0000130
FlowableConcatMapCompletablePerf.flowableDedicated_10,1044174.0000000,1045065.0000000,1044295.0000000,1045342.0000000,1.0001140,1.0002660
FlowableConcatMapCompletablePerf.flowableDedicated_100,135537.8000000,135545.6000000,135537.8000000,135546.3000000,0.9999997,1.0000030
