BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_JSON_V2,596962.684,624982.762,624325.278,625595.492,625711.928,609235.516,624812.806,626472.621,625896.838,625550.544,627327.185,594131.921,596416.741,627024.602,627197.605,625707.361,624597.895,621223.449,606632.753,597218.846,601258.002,625056.469,606504.062,625504.294,621752.659,625322.099,609749.06,625488.211,602002.633,623177.73,597282.7859,623939.1445,618341.2615,617860.7881,627256.3402,603545.454,621598.6397,623536.1174,627156.5511,630583.2835,629460.4295,588190.028,593520.1839,629295.1867,623941.956,625699.9104,617592.8797,619236.374,604400.8421,597047.6361,597087.1836,618318.8996,609898.7419,628287.2854,616511.8564,625386.9012,605494.292,622170.6288,605622.1933,617416.268,1000,611534.5,622624.4,609194.4,621082.4,0.996194,0.9975834
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_offset_startsWithSpanKeyAndLengthPrefix,353349.128,353642.241,353273.904,353697.716,353194.713,352423.132,354588.311,352999.086,353376.324,355210.201,355516.873,353712.843,354412.747,353581.757,352948.809,354001.547,354136.669,354662.523,353422.43,353117.718,353660.023,355498.15,353252.155,354870.718,354062.856,354245.482,353864.987,353867.192,353734.12,355450.628,353374.7757,354597.3661,351055.4185,355153.6859,354856.9172,348547.4706,354211.9797,353677.4948,351187.9954,355068.3627,352066.54,353590.2448,352682.898,350491.7381,350720.365,351629.6794,350094.3594,356195.0899,353713.012,351453.6334,352394.6053,352341.7997,351093.5601,355183.766,350401.7383,353953.132,354609.0214,355398.5424,349909.2171,358144.8932,100,353553.1,354287.1,351817.2,353636.9,0.99509,0.9981691
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_errorSpanRoundTrip_JSON_V2,323064.839,324059.774,323451.021,323856.502,321544.958,324269.392,320232.236,315205.132,309950.749,323303.119,325025.74,321479.569,319868.62,318473.18,323389.242,322160.834,324516.525,323537.792,325533.419,321949.948,323797.569,320398.284,323188.253,321968.458,321835.824,322039.939,321841.691,321726.963,324754.447,323915.39,319919.1048,325708.3278,322382.8151,321462.1472,323612.4922,324778.6457,319700.6579,316784.5869,310217.5691,324816.5533,326447.8,322179.5949,317919.9194,318081.757,320829.6072,318524.1403,322778.4945,319728.3143,326131.8273,320271.5513,320900.1858,317584.9811,322810.6847,322180.8799,320593.1945,320415.0891,318540.1281,321068.7428,327425.796,320566.6078,200,320157.8,323154.4,319222.3,322573.1,0.99702,0.9982012
zipkin2.internal.V1ThriftSpanWriterTest._Benchmark.benchmark_writesEmptyAnnotationAndBinaryAnnotations,89339.8693,89290.3216,89216.2235,89327.0667,89507.9359,89258.8709,90434.2586,90040.4856,90362.8071,90299.7215,90762.1285,90608.1809,90148.2378,90774.6653,90191.5159,90802.5499,90141.4042,89966.906,90622.8714,90395.9332,90493.315,90792.093,90052.1081,90128.1059,89919.2094,90024.0095,89841.7623,90002.4901,90288.5562,90723.3669,88860.72717,88543.69196,88525.34771,88574.12337,89894.96825,88930.96033,89920.73807,89357.09788,90686.27549,90111.92596,89941.13121,89966.6948,90546.54578,89923.66333,90274.62123,91284.4056,90475.62733,90073.95292,90645.79515,89645.37524,90284.48238,90846.42953,90059.53422,89611.97068,89639.68758,89042.08493,90399.9395,89755.86577,90478.25274,90262.25724,100,89926.8,90386.12,89583.14,90258.57,0.9962385,0.9985967
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_shared_THRIFT,436651.918,439570.77,440583.954,441530.927,436649.153,440330.683,424269.443,417349.443,423022.731,416453.438,421426.867,421348.98,418994.351,415432.712,425521.033,417205.056,419028.217,419583.844,419386.956,422130.918,425039.082,426638.417,418177.972,420083.304,422452.345,422616.949,426349.99,419988.644,418299.896,424640.57,436904.3972,436428.3774,443179.2012,440563.9126,438517.2905,441101.9796,423086.5539,412515.0252,423220.2156,414511.5063,420802.4793,421391.1517,421573.8211,416567.7009,423113.3524,416160.0586,417289.2029,420932.117,419747.7414,419898.5623,422084.1885,425045.0376,414487.3338,416643.7613,419988.6819,423167.1231,421573.7318,419454.689,416287.8537,426363.4757,1000,420858.9,428192.5,419760.1,427671.6,0.9973155,0.9986022
zipkin2.SpanTest._Benchmark.benchmark_normalizeTraceId_badCharacters,425922.928,420696.426,424982.501,424414.405,425942.656,424809.879,435673.566,434807.436,436207.298,435379.198,435862.884,436036.612,436469.489,435934.983,435735.543,435217.281,434672.601,433715.218,434508.436,434980.575,434744.699,435694.215,436739.208,434731.681,433565.81,433045.041,435974.293,431178.838,422056.747,432920.634,425566.6578,420859.272,424861.2222,421035.3919,426108.9546,426996.0877,433097.0436,431483.9757,438601.9069,434543.7185,435871.7437,432136.8732,432009.1435,437262.7845,432892.9536,438000.3127,433758.3526,429563.4763,433510.124,439091.2296,434669.2464,433531.1771,433396.0626,432168.0949,434174.1445,434711.8637,437744.1606,432875.8212,421740.9649,429396.9137,3,430742.1,434869.1,429691.8,434320.4,0.9976698,0.998717
zipkin2.SpanTest._Benchmark.benchmark_builder_merge_tags,877208.004,876625.943,875960.267,874903.631,869831.841,851255.582,869526.612,874830.103,876192.905,875733.14,874140.887,876302.267,874359.519,877277.125,878085.178,875536.367,875969.245,875047.299,875996.447,877069.895,876442.298,874658.317,867710.209,875543.758,876876.396,876779.564,875451.432,872968.129,878434.179,876587.403,869726.949,870896.8254,871722.3043,881439.1116,870416.1071,848162.8254,862917.6987,874598.3032,867141.5679,879143.2394,868511.5705,865417.7042,869228.2229,879518.0613,876693.5687,878283.4846,870251.2508,876079.5399,873101.1762,880281.7388,875943.0842,866250.1971,868758.2885,870266.8032,868164.1845,879209.6077,876141.4645,870730.223,884574.5245,872398.8535,100,871729.5,876100.3,868614.7,874998.7,0.9964678,0.9987426
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_missingEndpoints_coreAnnotation,4174.59662,4194.01489,4184.70835,4188.65886,4181.91386,4198.30396,4282.86346,4255.92555,4261.59811,4231.34973,4225.87237,4230.13236,4241.0997,4212.24315,4232.63338,4254.33189,4222.84498,4250.46045,4247.3432,4271.34596,4211.22085,4237.35302,4253.79826,4258.90479,4246.1506,4227.83421,4271.2566,4256.85457,4231.50419,4236.29491,4138.164954,4149.821577,4155.042022,4208.497287,4211.155784,4160.306943,4296.989197,4289.854579,4260.277444,4191.186481,4217.812952,4223.950986,4248.097885,4188.315227,4192.454746,4248.89569,4179.662891,4258.356302,4197.383596,4251.418967,4221.612414,4245.068084,4245.742712,4281.664491,4271.772008,4240.841275,4235.03779,4243.580449,4208.591357,4188.828739,10000,4218.743,4245.211,4202.198,4239.962,0.9961362,0.9987816
zipkin2.internal.V1JsonSpanWriterTest._Benchmark.benchmark_writesCoreSendAnnotations_consumer,383325.909,384027.227,383940.825,383495.174,383643.452,380883.217,379850.16,381519.879,381654.984,385004.444,382135.563,384409.431,381713.161,384804.721,383312.804,383658.735,384616.364,383787.349,383427.26,383164.931,383294.685,383492.4,383948.15,383609.001,382276.371,381987.853,382280.681,384935.005,384436.829,384588.254,383157.8654,381309.2723,385273.2893,384887.4607,385649.3739,381644.4608,381660.0196,378075.3545,384582.8751,381545.5537,378297.9897,382053.1415,377616.5701,384302.2064,379487.1095,383031.8344,381499.651,382518.4364,380873.4779,384505.7494,384640.2355,384890.9327,380836.1498,381639.0374,383186.9229,377380.9162,382019.5548,386044.9377,383073.3013,386531.233,200,382588,383760.1,381012.2,383294.2,0.9958769,0.9987844
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_missingEndpoints,5656.77821,5682.32577,5589.62053,5605.6962,5708.11916,5642.72128,5719.71998,5712.26706,5704.83513,5725.25645,5680.68281,5720.56316,5767.75381,5726.92233,5717.6054,5729.29749,5762.57464,5706.13694,5752.97691,5734.03419,5722.41244,5736.34094,5719.36718,5745.3211,5710.10644,5784.74042,5740.24827,5766.02213,5721.3935,5693.61711,5695.054968,5656.503727,5634.41778,5639.211495,5686.56245,5590.252477,5686.756477,5712.445053,5655.045772,5698.19532,5657.260989,5672.948193,5736.500829,5767.089647,5665.434975,5739.27797,5718.65904,5715.984541,5728.064637,5700.572599,5679.593966,5680.472686,5761.138786,5797.857244,5663.558404,5816.787428,5773.915967,5807.741898,5718.332784,5714.42035,1000,5691.147,5730.81,5678.401,5724.29,0.9975405,0.9988544
zipkin2.internal.Proto3FieldsTest._Benchmark.benchmark_field_skipValue_LENGTH_DELIMITED,1071018.87,1071420.3,1067957.81,1054442.44,1062260.36,1061988.67,1062635.56,1064060.07,1065322.13,1064911.47,1062556.86,1066612.76,1064488.6,1064708.71,1062699.99,1060964.64,1063043.12,1059987.98,1064247.11,1063634.8,1060260.96,1065181.89,1061003.01,1056560.55,1057797.42,1033802.6,1057762.55,1059327.1,1058348.47,1057715.96,1072850.406,1062070.165,1072118.999,1064901.34,1069472.78,1071443.205,1061469.554,1068598.249,1057528.816,1073241.203,1057323.454,1061081.74,1059111.798,1057954.519,1055526.943,1050948.224,1061239.952,1054191.999,1056069.984,1053726.826,1052288.757,1064028.475,1055948.914,1062308.258,1050576.4,1037105.437,1052006.405,1055565.948,1067112.84,1048114.114,1,1059312,1064544,1056395,1063334,0.9970952,0.998865
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_minDuration_mustBePositive,302848.337,302894.771,302007.033,301538.377,302172.193,300988.286,304321.214,306318.132,307217.518,306459.479,308690.598,308439.731,307388.109,308818.624,308247.32,308760.466,306382.808,308433.898,309132.034,308235.553,308468.969,309167.819,308001.881,308831.211,308929.405,309182.324,307481.513,307509.353,308433.662,308058.239,300719.7567,301609.3346,302628.4452,303156.2141,299132.3875,303685.3145,305311.354,306198.9964,304978.3732,306016.1222,305486.9377,307348.5593,310296.4468,305811.2885,311064.954,310381.6002,305551.6545,306895.6376,308332.7874,309274.5956,306431.8323,309152.6874,305488.2538,306058.3443,306304.9926,307668.7372,309032.6743,306413.3107,308814.7643,309369.5653,1,305566.5,307924.4,304937.6,307565.7,0.9979467,0.9988733
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_thrift_singleItem,344960.125,344704.337,342188.354,342509.065,343228.057,342488.692,351658.075,351610.619,351463.207,350906.108,350768.624,351283.912,351476.521,351323.78,351080.385,351910.468,351411.587,351379.142,351908.056,351280.401,351291.436,352116.209,351500.284,351814.227,347773.998,349433.115,349105.575,350216.886,351403.166,351456.809,342164.729,344580.2289,341858.2621,343386.0632,340320.6011,339581.9819,349285.0171,349648.2119,352562.9011,350457.1459,349431.0203,350259.8954,347939.53,352703.7483,347703.1912,355109.0312,348917.6779,351865.9516,349334.3451,350686.7829,349851.889,351272.5752,351991.646,354568.0452,350438.2167,352710.0756,345939.3182,350039.0645,349886.3656,352371.8966,10,348097.1,351021.8,347026.6,350694.3,0.9969591,0.9990649
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForMessage_thrift_list,266187.515,266404.815,265867.013,266688.375,266731.554,266235.165,270488.822,271080.046,269473.731,270939.015,271079.211,271505.002,270879.433,271215.88,270903.266,271405.857,270617.92,270695.911,271853.05,270504.552,270547.087,271160.999,270133.957,268698.769,268118.278,270659.544,268051.03,268309.295,270381.727,267600.472,264560.6355,266121.5542,264420.3041,266435.0263,265243.3993,266115.4035,269412.059,271292.23,271730.162,270951.2727,269206.0416,271790.1539,270856.9547,273175.9028,268658.3361,270688.0972,272844.5528,268268.7221,270054.0688,268423.8478,269251.4896,271032.4626,271957.5755,268396.5909,266326.0299,269229.7902,267672.7426,266265.9633,268668.2998,268028.6067,1,268848.7,270576,268078.8,270346.1,0.9971433,0.9991475
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_server_clientAddress,586347.078,586135.671,585376.454,586389.809,586022.18,585769.335,585278.397,584118.065,586205.915,586071.39,586866.5,583790.231,585714.771,585571.05,585530.606,584881.246,584696.161,583942.554,584160.401,583193.522,583709.038,568774.368,582856.66,585299.319,587896.381,587007.29,587089.813,585987.704,587441.199,586235.772,581697.1028,581037.564,581845.194,585291.4455,589554.3719,584021.4911,579593.7691,582844.1566,582966.8372,588642.8626,581357.9337,578993.6904,585499.8014,588108.916,583228.0048,586615.9735,588158.0196,579902.203,578885.1481,585892.309,581996.4606,565500.9786,581238.6322,580974.7332,585128.3088,590769.6563,586016.2355,589185.148,590513.48,581352.2255,200,582891.4,585798.5,580890.8,585321.2,0.9965502,0.9991852
zipkin2.SpanTest._Benchmark.benchmark_id_zerosInvalid,450309.373,450609.38,450117.702,451100.358,449470.311,450091.45,463048.442,462649.238,461917.523,461397.429,463649.496,463709.209,463637.537,463573.859,464184.885,463535.84,463997.116,464198.328,463539.623,463850.178,464724.558,464506.951,464428.365,463577.742,463397.898,463938.381,463810.489,463286.382,464055.151,461902.856,454890.1172,451073.7832,454482.1159,451228.1517,453468.788,449474.8652,465728.2899,464030.8455,459130.7149,456953.1713,466303.1742,460123.3203,462087.5779,463442.7187,459007.1645,464514.2965,466468.973,461047.7165,459350.0633,465299.9316,460218.8955,461186.0714,463972.1484,461844.1212,463461.0575,462042.2741,459484.7627,466084.4697,460324.7347,458483.9029,250,458459.7,463265.5,458081.4,462431.3,0.9980981,0.9992633
zipkin2.SpanTest._Benchmark.benchmark_traceId_emptyInvalid,427293.885,425733.404,427659.756,426325.946,427183.232,426199.778,439764.304,437515.341,438564.181,437963.113,438840.79,436285.622,438967.382,439430.51,438369.066,438450.646,439213.149,436890.399,437424.733,439106.379,438596.876,438842.044,439720.477,438409.182,439521.539,439308.304,440063.817,436091.898,438656.846,437899.809,424908.4206,423841.7126,426042.5211,428742.606,425415.6998,427534.4921,443802.7659,436742.3768,437822.0702,440485.7275,435388.4975,434236.6483,436721.8439,435135.727,441719.87,434540.1888,440095.2624,436851.2996,433181.9072,440350.2657,436719.9235,441443.0407,435745.395,438701.3917,437799.8773,441956.7917,441276.1409,439336.1883,437916.5439,436679.3767,100,433926.9,438218.1,433068.9,437902.5,0.9980236,0.9992855
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_spanName_coercesEmptyToNull,796102.596,798466.986,799182.945,798588.909,798923.825,797592.538,797452.901,794720.363,794726.014,795120.803,793202.307,795454.425,795781.584,795332.638,793940.285,791892.629,789591.644,791378.557,794330.029,796487.878,793990.762,793240.258,789320.475,791318.019,792114.508,791473.374,788587.817,789417.334,791784.313,795553.541,792150.4087,792233.5158,797503.1157,797495.3762,804879.0868,800858.4332,798110.9186,791844.3064,794658.1538,796117.3536,793334.2352,791359.3956,794233.0917,790584.5494,794661.8845,788034.941,790470.2382,794510.3634,790103.3396,794182.0478,793392.868,795345.5866,784897.7299,791955.6274,791709.4601,789791.4051,788630.5059,783795.6438,789018.8956,796815.0566,1,793048,795682.1,791468.7,795222.9,0.9980005,0.9994334
zipkin2.SpanTest._Benchmark.benchmark_builder_merge_annotations,646335.818,650699.259,650101.322,648441.206,649341.265,642503.497,650750.693,649982.922,629633.56,651423.493,651265.654,650356.372,654988.195,654065.895,652574.451,652670.475,653639.267,656690.639,654454.014,653659.922,654734.101,651694.293,648112.958,651235.901,652405.866,650507.347,650607.911,649483.132,647723.868,649475.115,649374.7473,649206.2601,647628.1059,646545.2407,649417.7081,636832.8719,648548.3013,653365.5143,627418.1798,645602.181,651781.5027,651686.9338,655662.9535,653518.9487,648071.5771,655346.1117,658277.3637,655658.3994,648246.8707,649987.9564,652973.7978,652703.7639,645909.6895,648975.6068,655216.0931,652624.9218,650990.7491,651488.4805,647101.1658,644175.1802,20,647809.8,652549.3,646449.5,652196.1,0.9979848,0.9994541
zipkin2.SpanTest._Benchmark.benchmark_builder_merge_localEndpoint_merge,14060.89,14113.1788,14109.9649,14019.087,14240.8745,14116.907,14210.7154,14404.5985,14200.5963,14210.6102,14176.713,14206.7636,14118.5403,14200.1329,14178.0355,14165.8482,14216.9896,14177.0783,14307.0637,14303.7043,14214.0963,14221.8806,14307.1314,14189.5259,14150.5714,14264.5824,14197.4499,14428.4013,13963.6315,14128.3363,14144.7385,14113.50152,14031.44461,13969.9013,14247.24762,14041.33844,14262.78502,14325.12816,14047.47307,14211.28943,14242.49554,14136.72372,14195.99088,14272.47835,14049.30479,14220.37319,14074.55893,14215.0904,14390.47909,14312.29556,14048.46003,14260.22651,14189.5356,14090.42065,14236.41732,14086.34862,14155.80623,14439.11206,14001.47644,14150.4634,10000,14156.35,14235.87,14127.13,14229.24,0.9978918,0.9995457
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2,625854.93,674402.167,673174.217,673462.379,632994.088,673659.01,681102.87,679382.368,677401.336,672785.864,646582.636,628885.712,634924.778,616598.509,676694.916,676701.6,626803.058,675866.155,621372.587,675809.25,610455.543,638380.095,675441.781,630873.787,623743.151,629052.846,612481.969,606329.613,610806.639,629841.692,626246.8788,668744.4791,672494.7795,675235.5964,634796.6463,671247.941,682189.3902,682099.9953,677314.4903,666585.6849,650179.9859,634372.1426,636675.1279,611260.8496,676242.2681,671847.5687,620252.4972,671808.3155,620262.0986,673523.0253,615787.6128,643826.2091,678690.1355,628434.2345,620202.0562,631771.0208,612903.765,604188.4887,615940.2103,627817.5328,10,638118.5,662318.7,637702.8,661717.7,0.9988476,0.9997091
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_noAnnotations_rootServerSpan_JSON_V2,865162.558,865727.906,867280.943,871198.624,875235.146,866567.695,868298.881,870686.807,868110.805,875090.927,872965.341,873867.536,875084.596,874644.125,874943.743,874295.877,873176.351,874308.253,874311.903,874358.302,872656.768,873472.397,873821.218,873585.882,874347.809,873021.477,874548.57,873513.892,873755.865,875366.053,864740.8463,870904.334,869706.658,866632.4996,876423.1957,863190.8598,870722.5295,875819.6963,873360.4817,868976.7772,866254.2181,870039.733,867090.8767,866013.168,881215.4838,871259.973,865779.7257,879526.5469,865829.4036,874568.8661,864278.6196,875725.0029,875650.924,878673.2417,865949.6822,875312.7996,877303.2309,870421.5102,880042.912,867055.3408,1,870947.6,873716.9,868619.5,873579.3,0.9973241,0.999842
zipkin2.storage.ForwardingStorageComponentTest._Benchmark.benchmark_declaresAllMethodsToForward,295968.782,293365.351,294210.625,300487.488,299846.361,296212.996,294482.938,301698.134,300383.003,300687.511,297432.177,299766.063,292717.143,301637.031,297978.911,296681.505,299542.143,298365.061,302053.657,298867.113,298941.007,300556.961,295652.083,301721.4,293553.699,298585.507,300856.879,301018.869,297613.633,299294.97,297084.421,292875.4702,294788.5764,300165.0281,301118.0188,297521.8374,291315.0139,301588.3037,296983.8643,302705.7179,297358.2746,296584.4189,294324.2781,300052.7475,300425.1785,298538.8776,299849.3243,299139.8504,300314.7698,299829.5467,301453.1803,297341.0546,296607.8293,299303.871,291670.1231,298124.003,298611.6228,302580.2881,296020.2744,296423.6075,200,297004.2,299542.2,296796.7,299479.4,0.999293,0.9998457
zipkin2.internal.Proto3FieldsTest._Benchmark.benchmark_field_skipValue_FIXED64,1069357.01,1070316.41,1068565.86,1068429.66,1065399.5,1065723.71,1065516.04,1066909.88,1064552.41,1064889.84,1059672.61,1065078.77,1068466.37,1064042.67,1043936.53,1052175.37,1057990.77,1069372.45,1065585.49,1061579.39,1061340.52,1060757.83,1064521.74,1064154.44,1062064.97,1057041.43,1061420.64,1066075.42,1064453.42,1065895.97,1064137.518,1060884.793,1065788.699,1059213.27,1057090.22,1060308.342,1068826.455,1065903.838,1071292.37,1066245.891,1053126.613,1074237.327,1066546.206,1065149.308,1048107.865,1057580.909,1058167.739,1062726.556,1058957.887,1070629.807,1068517.875,1068162.625,1059092.664,1058233.126,1051467.937,1053800.012,1067704.24,1055769.412,1061540.332,1073630.981,1,1060033,1065605,1059303,1065495,0.9991906,0.9998971
zipkin2.codec.V1SpanBytesDecoderTest._Benchmark.benchmark_niceErrorOnNull_annotationTimestamp,129469.872,129636.195,129987.408,129527.134,129824.641,130039.588,131267.857,131600.972,131081.248,131339.612,131188.727,131157.562,131070.505,131394.063,131663.226,131146.222,131365.792,131218.892,131172.396,131337.736,130998.166,131557.476,131407.555,130140.29,128394.998,130677.286,131691.23,131209.906,131107.367,131019.163,130474.9463,130740.536,130446.8434,128665.5731,129847.2139,129894.1641,130811.1666,131918.0848,130198.3382,131270.1473,131751.436,130005.4795,130826.0929,130444.3102,131034.0809,132112.9637,130080.84,131224.3667,131687.1963,130265.7866,131945.4907,131337.5393,130910.3725,131308.2306,128599.3285,129728.8745,132829.0374,130548.6271,130838.6417,130768.3989,1,130500.4,131203.3,130349.2,131199.5,0.9988791,0.9999775
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_consumer_duration,3693.70908,3670.95119,3642.7083,3678.69415,3710.46776,3667.56254,3736.9103,3748.78734,3761.4054,3739.98731,3757.39212,3752.85077,3749.38737,3629.66769,3768.08663,3732.84749,3729.43418,3660.61418,3720.91491,3737.62104,3739.36312,3765.63236,3732.20272,3762.57162,3761.65691,3699.53392,3733.78181,3759.69187,3761.21338,3761.84272,3677.090102,3707.742842,3630.58839,3708.191473,3714.900114,3670.804691,3726.30125,3728.519666,3731.435988,3706.957935,3756.829635,3739.382173,3782.801523,3633.614898,3772.065771,3736.136936,3699.567658,3693.539313,3709.040183,3753.988524,3719.070322,3763.059581,3733.46687,3741.730401,3795.707241,3663.702511,3704.386167,3768.376122,3774.237441,3768.544274,2,3703.122,3741.018,3702.788,3740.128,0.999326,0.9999777
zipkin2.v1.SpanConverterTest._Benchmark.benchmark_server_incomplete_shared,4726.33977,4727.69087,4688.87299,4686.2487,4686.30548,4699.3001,4889.24032,4885.10128,4820.27897,4825.77476,4799.78215,4842.74416,4763.73097,4822.88928,4726.44822,4783.41508,4741.04398,4874.03029,4807.79623,4704.53845,4799.14663,4847.70248,4767.59114,4800.29134,4834.28239,4888.50981,4833.08766,4809.33338,4781.37665,4770.08665,4725.742286,4701.629942,4691.904122,4722.794201,4707.734338,4673.546257,4848.907331,4849.645809,4778.802491,4806.262966,4847.768061,4872.982755,4755.214387,4819.490926,4755.383498,4744.047114,4726.811823,4865.72825,4819.717822,4722.239731,4794.017288,4884.280371,4774.311124,4801.305083,4861.49675,4857.556251,4824.893077,4792.345333,4780.531402,4781.3643,1,4758.425,4816.13,4758.568,4813.602,0.9995362,1.00003
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_localSpanRoundTrip_JSON_V2,315461.15,314966.752,313373.323,316640.237,315634.891,316439.522,317653.035,314225.333,310448.851,316018.761,311829.168,315875.915,314759.929,316892.561,316841.27,316668.547,318384.412,316004.744,315898.839,317424.393,317434.01,316717.891,316643.135,315007.502,315276.63,316214.423,317667.005,316058.326,315003.755,317245.574,314558.5942,313120.4929,313027.6611,316942.5593,312773.3032,319600.2364,314872.6916,315405.5119,312978.6583,314733.2245,311396.5284,318065.008,313272.7769,315634.8361,317349.3105,318228.1868,317523.824,316468.1056,316226.6178,316052.2644,314477.628,315760.4076,313570.1062,316259.8241,317251.5328,319204.2499,314998.5165,318222.6668,318074.5896,314078.1248,1,314934.7,316537.4,314622.7,316570.9,0.9990242,1.000107
zipkin2.SpanTest._Benchmark.benchmark_annotationsDedupe,556494.437,556454.217,557635.875,557837.061,556957.029,556967.395,554876.413,557259.546,556161.437,556877.446,556033.064,551448.864,554364.17,554941.347,555969.336,556938.067,557289.311,556493.618,557609.416,556773.292,557989.165,556495.931,557862.262,557651.219,557862.891,556689.335,557256.796,557329.307,556941.602,551720.039,553681.8164,551138.9467,557708.7622,552673.029,558839.7152,559817.9052,553205.2753,550753.9372,549947.9754,559570.882,550595.4783,546045.115,558834.1442,549546.0421,558471.3772,557194.2468,551066.2053,558853.3702,554640.8011,561155.229,560672.3179,554798.0101,554835.6425,560696.1498,558300.2146,552082.4546,551818.5162,561088.8669,554801.4264,546752.4901,100,555656.3,557015.3,552943.2,557076.6,0.9951173,1.00011
zipkin2.SpanTest._Benchmark.benchmark_localEndpoint_emptyToNull,1142033.62,1143797.78,1144356.93,1144091.46,1138807.15,1142016.6,1139746.1,1136523.11,1142397.72,1135008.55,1141575.59,1144055.24,1142105.63,1143338.7,1140749.65,1142047.54,1143017.63,1140622.4,1139019.23,1110890.15,1139710.89,1134024.1,1142046.58,1144841.63,1141599.1,1138895.57,1131477.15,1134763.53,1132900.27,1136302.34,1133678.798,1137049.138,1135710.529,1147787.559,1128618.718,1133828.335,1131478.213,1125742.817,1135743.552,1143158.21,1147771.519,1146231.846,1142037.984,1147870.761,1145143.61,1147443.73,1146424.178,1134728.758,1146185.978,1106928.748,1142884.238,1125376.763,1131919.36,1144305.152,1143216.969,1128178.567,1118495.697,1130632.476,1136347.948,1127877.532,100,1135847,1141832,1132758,1141962,0.9972407,1.000114
zipkin2.internal.Proto3ZipkinFieldsTest._Benchmark.benchmark_span_read_debug,790813.815,793417.725,795105.023,794253.765,794164.105,795724.173,788504.61,795713.277,793709.833,795926.891,793023.569,796838.088,795607.936,794527.627,793242.074,791597.337,795410.26,793567.077,797036.023,798440.095,791737.585,792767.115,794230.364,793088.944,793622.586,793670.564,793689.75,794212.128,794665.938,794742.444,787460.1511,798490.7895,796373.6507,790984.9458,786542.772,789506.429,784823.9949,786980.8628,799978.0393,797614.7624,783709.3281,791884.3265,798213.1643,800657.2768,797097.1406,785374.1696,797997.5778,787940.2943,797120.1224,799030.7638,794655.5253,787996.216,793304.8756,792610.3336,793872.9639,787502.5845,796994.9731,791539.8168,793087.9998,791352.2628,100,793165,795086.6,790482.5,795288.6,0.9966151,1.000261
zipkin2.internal.SpanNodeTest._Benchmark.benchmark_build_redundantIgnored,308408.378,308367.795,308784.195,308066.097,309019.133,309018.484,305558.259,308183.36,305621.916,306176.917,306667.869,306745.679,306139.254,306718.787,304609.762,306640.975,305346.103,306365.579,308996.3,305380.357,307566.595,307623.231,306463.381,306796.229,306818.049,307065.35,307606.881,304768.779,307515.04,304020.417,308886.1295,308003.3825,310065.5726,309950.3676,308796.7993,308331.5473,305197.4526,304859.3697,304441.7743,306839.2604,308067.9209,306716.8189,303423.0251,309071.2757,303812.7295,307686.3015,304647.6803,303985.1541,307679.8452,303978.3459,305185.6813,309764.0339,305261.8626,306532.0369,309854.9528,306127.7822,306339.9292,305869.3515,307563.0704,306917.8356,100,306315.6,307505.4,305691.8,307601,0.997975,1.000323
