BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.multimap.bag.sorted.mutable.TreeBagMultimapTest.testComparatorConstructors1,122833.723,121869.021,122492.4,122379.489,121559.922,122373.095,122762.546,122542.936,122335.106,122852.202,122407.8,121878.966,122718.72,122485.569,120545.519,121123.891,121717.732,122223.081,121647.081,121831.564,121830.564,121941.309,121635.455,122429.816,122625.617,122285.862,123124.262,122096.777,122701.826,122196.805,125079.435,126283.586,126465.725,126378.15,126077.343,125519.496,126166.93,125866.652,125150.481,124948.632,125942.484,125726.828,125754.903,125291.973,125199.728,126076.142,125509.752,124495.202,125638.685,125710.556,125907.105,126685.855,126034.341,125321.582,125330.749,125440.456,126479.447,125302.578,122539.864,126367.097,121842.2,122375.9,125317.8,125908.6,1.028508,1.028913
org.eclipse.collections.impl.multimap.bag.sorted.mutable.TreeBagMultimapTest.testNewEmpty1,177285.607,176079.795,177617.103,176150.893,177417.964,177522.93,176984.077,175479.997,177772.578,176769.772,176762.116,177264.124,177124.885,177153.014,174229.653,177565.974,176869.575,177986.095,177283.127,177064.955,177552.565,177091.429,176417.339,177182.57,176067.836,176713.125,175939.248,175647.771,177734.178,176796.06,184845.843,183115.75,183910.995,184807.985,183003.188,184954.266,183332.025,185047.581,184308.202,184281.257,184687.167,184484.22,182872.585,182865.729,183868.028,182496.649,183290.072,183332.172,184578.397,183525.28,182895.559,182800.036,182418.85,182843.777,182766.078,182709.583,183486.696,183488.624,183884.361,184756.552,176460.6,177228.2,183287.1,184049,1.038243,1.0387
org.eclipse.collections.impl.multimap.bag.sorted.TreeBagMultimapTest.testCollection1,213291.629,212751.524,214646.96,214515.691,215175.441,214863.652,214341.283,213121.937,211963.916,214125.347,215778.008,215050.463,213238.734,212774.507,211057.552,213689.419,215535.859,213919.881,215088.494,214890.027,215070.976,214833.422,214967.879,213166.873,214396.11,214749.336,214624.853,213754.666,214252.716,213786.221,213662.39,213174.01,213490.391,215961.056,214698.641,213614.183,214615.736,213774.232,215275.113,214230.213,214100.314,214942.799,214922.072,214005.22,212777.812,215293.809,215002.776,214781.873,216291.219,215175.112,215963.876,214936.962,215212.263,216200.496,215177.237,215205.275,214439.016,215003.127,215398.668,214287.585,213505.6,214591.8,214273.6,215086.8,1.002314,1.003598
org.eclipse.collections.impl.multimap.bag.sorted.TreeBagMultimapTest.testComparatorConstructors1,123811.473,124169.824,124169.137,123866.912,124581.745,124936.735,122936.115,123648.103,124689.76,124508.3,124258.833,123349.78,124750.03,122890.259,123656.126,123653.139,124242.2,124434.854,123561.576,123684.51,123622.202,123857.873,124296.723,124323.919,124352.747,123659.604,123670.977,124113.617,122319.507,124441.568,128011.297,127474.973,128270.464,128738.183,128598.114,128557.904,128343.636,128261.789,128059.543,128694.286,127909.266,128475.36,127953.576,127982.732,127090.146,127974.886,128198.482,127926.821,127464.755,127848.918,128583.548,127626.537,127835.268,126941.828,128040.035,128172.008,128054.78,127091.709,128126.428,128547.045,123687.8,124211.2,127820,128228.3,1.03234,1.033409
org.eclipse.collections.impl.multimap.bag.sorted.TreeBagMultimapTest.testNewEmpty1,181141.154,180318.953,178827.234,179811.751,179543.962,180722.795,179908.713,180449.602,179977.374,180341.601,179321.376,180379.878,180091.119,180189.149,179454.087,181685.008,181287.029,180085.199,180915.495,179240.873,181570.106,180938.359,181308.553,180490.097,180394.937,180405.966,181364.791,180951.468,180910.25,180123.504,182774.986,183625.759,182938.736,182988.493,182518.218,184457.576,184111.799,184425.297,182876.5,182368.278,183684.958,182826.388,183757.059,182608.817,183030.686,183644.894,182895.39,182834.721,184836.488,183737.114,184520.977,182670.27,183513.882,184104.009,183748.539,182893.261,184110.026,184301.276,183097.324,183101.184,180023.1,180705.3,183096.9,183736.5,1.016731,1.017069
org.eclipse.collections.impl.multimap.bag.strategy.HashBagMultimapWithHashingStrategyTest.toImmutable1,399258.37,397902.439,399464.034,400325.27,398475.349,400365.121,399414.603,396682.863,400717.767,402689.876,398773.824,396670.89,398050.323,393341.606,391496.687,397613.812,399572.615,400623.319,402861.419,404945.594,403815.652,401183.166,401072.129,399491.615,402157.729,399871.78,397483.93,398890.532,394091.412,396444.867,398748.266,397739.656,398439.634,397749.135,394585.421,401906.745,400426.756,399614.592,400465.132,401619.832,398866.643,395658.535,396937.263,398594.486,398061.533,400516.517,399458.624,400075.057,402551.725,401957.221,397790.84,401937.911,397761.807,399598.143,401242.99,399922.803,402936.442,397755.907,400588.757,398730.168,397693.2,400558.2,398391.5,400267.2,0.9992635,1.00176
org.eclipse.collections.impl.multimap.bag.TreeBagMultimapTest.testCollection1,222096.743,222599.157,221187.04,220927.352,222348.688,223024.372,222319.93,221825.261,221648.204,221211.333,222781.221,223426.841,223247.954,221361.358,221074.591,221683.297,222185.341,220225.247,222598.906,222194.729,222572.527,221766.679,221909.731,220380.845,221204.362,220316.288,221548.711,221621.671,222279.438,221572.981,220709.31,219948.003,219356.663,219904.706,221022.135,221305.704,221014.578,217633.25,220225.859,220490.141,222023.032,222398.408,220675.578,220036.456,216373.862,219739.12,219175.663,218485.102,217510.695,220254.363,220251.129,221291.532,219300.523,219142.708,219093.673,215901.854,217790.737,218267.396,218497.193,218187.939,221500.2,222290,218955.5,220397.9,0.9885117,0.9914952
org.eclipse.collections.impl.multimap.bag.TreeBagMultimapTest.testComparatorConstructors1,132447.891,131544.268,131833.679,131850.225,133154.526,132847.435,132296.079,133133.671,131867.411,133140.452,131752.123,129234.024,133660.561,131937.262,130870.354,132349.704,131937.512,132030.194,132670.267,132406.253,131924.941,132444.457,132004.625,133494.177,133603.3,132348.059,132396.393,132805.409,132979.167,132064.71,140921.123,139662.496,139469.034,140729.242,140843.343,140476.132,139774.581,140659.498,140872.275,139724.237,138508.901,139697.732,140421.17,140387.633,138373.629,140686.52,140091.101,139179.432,141264.575,139913.84,141106.527,139526.825,140960.966,140888.214,140619.686,140749.103,139667.163,140633.824,140761.78,141798.358,131747.7,132623.8,139786.4,140532.5,1.059636,1.061031
org.eclipse.collections.impl.multimap.bag.TreeBagMultimapTest.testNewEmpty1,170641.581,170195.697,169332.907,170650.627,169699.213,169909.436,171144.785,168692.084,169367.228,171369.683,168665.895,169615.986,170651.94,169695.282,169142.054,170008.121,171370.997,170015.046,170033.25,170123.467,170382.59,169353.586,168963.457,170479.156,169881.947,169356.589,169431.22,168790.019,170762.57,165070.422,187170.463,186873.366,187782.559,187380.012,189088.897,188496.017,185712.358,188198.969,189331.806,187668.755,187043.698,187422.34,186626.862,187837.986,188892.224,189558.041,187427.654,187878.097,187901.64,188807.857,188079.259,188538.087,187234.56,187493.198,187905.803,187754.612,187590.8,187821.029,188165.21,188457.794,169420.4,170285.2,187474.6,188268.9,1.105581,1.106554
org.eclipse.collections.impl.multimap.UnifiedSetWithHashingStrategyMultimapTest.clear1,726327.456,729643.313,728723.422,728401.73,728201.097,725413.603,729158.885,730040.586,727899.277,729006.785,732783.602,729668.58,730030.55,731407.556,721942.511,724708.184,728399.618,731554.329,728664.24,736209.69,732681.692,733101.883,731117.688,729829.04,732860.695,728844.892,732765.979,636003.27,659646.828,622392.917,749441.068,753464.125,750740.724,745169.435,748369.759,753299.532,750819.193,746064.443,754703.962,743633.425,750868.856,752144.694,749858.288,748035.607,740532.25,748967.407,752869.9,750487.668,750725.894,750591.896,751014.971,750159.495,747847.628,756408.963,749812.676,754920.952,751228.117,751160.244,750688.557,750779.428,715298.8,730605.4,748290.9,751361.6,1.028381,1.046152
org.eclipse.collections.impl.multimap.UnifiedSetWithHashingStrategyMultimapTest.collectKeysValues1,114999.511,113782.968,114487.465,115107.093,113990.003,115952.619,114785.808,114562.565,115413.276,114571.597,113989.377,114857.917,114459.91,114927.929,114742.593,114951.068,114879.228,115162.879,114890.244,114612.892,115172.609,114053.434,114859.526,114815.329,114871.778,114486.185,114900.829,114644.604,114480.724,114246.304,117421.681,116029.086,115818.954,116223.544,116371.965,116840.991,117088.601,116367.56,116120.911,117013.578,117239.582,116639.194,116841.805,115564.099,116024.981,117552.636,116705.261,116541.396,117310.84,116672.382,117241.597,116769.477,116811.683,116673.418,116254.837,116624.641,116492.644,116731.195,116220.451,116986.608,114548.1,114948.2,116423.2,116887.7,1.016381,1.016912
