BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.collector.Collectors2Test.toImmutableSetMultimap21,7246.908,7219.897,7238.622,7251.818,7226.793,7263.065,7315.154,6206.888,7232.404,7188.035,7237.964,7208.46,7230.3,7285.082,7209.013,7265.486,7232.492,7211.28,7183.504,7254.318,7235.761,7216.971,7215.741,7244.853,7222.737,7222.183,7263.208,7307.367,7262.774,7225.378,6569.521,6539.539,6572.186,6569.828,6558.257,6566.911,6532.539,5577.115,6545.266,6542.763,6521.733,6533.903,6612.698,6587.585,6581.432,6557.075,6517.867,6489.009,6516.431,6538.882,6564.932,6583.862,6543.422,6599.437,6548.49,6560.114,6582.386,6532.921,6572.691,6555.892,406581,7092.953,7248.486,6416.184,6564.457,0.9035956,0.9057361
org.eclipse.collections.impl.factory.IterablesTest.immutableBags1,88664.947,88699.491,88712.685,87936.026,89039.806,88790.424,89461.982,89207.789,88928.018,89109.271,89089.592,88816.53,88973.902,88337.051,88491.75,88867.349,89132.25,88976.85,89001.255,89212.684,89107.611,89171.692,88995.406,88682.335,88625.363,89086.929,89175.237,88778.856,88911.42,89042.826,81358.714,81147.22,80671.313,81497.351,81343.696,81426.27,81509.147,80873.883,80813.289,81318.338,81577.366,81491.791,81222.149,81016.701,80932.255,81110.734,81626.898,81381.598,81299.067,81306.939,81509.464,81515.372,81534.081,81327.307,81532.238,81294.767,81114.669,81340.504,81231.104,80869.17,47,88750.89,89028.09,81157.03,81389.44,0.9141873,0.9144328
org.eclipse.collections.impl.utility.IterateTest.detectWithOptionalSet1,371221.497,370979.812,368718.512,371063.408,371451.007,370448.155,373850.244,371783.583,372714.318,373685.944,372923.623,372594.338,371529.891,370143.323,368067.514,371527.244,374598.584,371846.507,369800.977,368753.487,372375.11,372897.904,372037.186,372263.832,369048.395,368795.603,366265.432,371797.085,372772.265,368955.308,369025.277,370004.347,369963.022,370554.531,371083.42,370465.785,370839.74,370090.917,371194.445,201525.317,201306.424,209533.536,213785.616,212640.188,206451.76,201668.324,206741.562,242903.205,316864.959,371231.11,369697.226,371491.222,367672.262,371696.688,371141.282,370743.957,371744.674,371058.063,368003.658,370986.706,23,370426.3,372167.3,268747.9,340575,0.7255097,0.9151125
org.eclipse.collections.impl.parallel.ParallelIterateTest.sumByInt1,51.27,51.445,50.915,50.961,51.188,50.833,51.334,51.228,51.062,51.146,51.373,51.479,51.296,51.173,50.909,51.265,51.186,51.103,51.432,51.373,51.186,51.241,51.587,51.013,50.702,51.118,51.191,50.788,51.277,51.39,46.912,46.771,47.206,47.341,47.492,47.331,47.049,47.534,47.132,47.341,47.47,46.858,47.259,47.484,47.047,47.478,47.583,47.15,47.354,47.64,47.304,46.165,47.51,47.682,47.581,47.115,47.564,46.926,46.931,46.849,2708,51.09947,51.28133,47.09423,47.39437,0.9216163,0.9242058
org.eclipse.collections.impl.collector.Collectors2AdditionalTest.rejectWith1,179.372,188.805,190.418,189.722,190.305,190.862,188.124,190.379,190.732,186.315,190.282,188.709,190.561,190.136,188.243,190.354,191.38,191.52,197.397,197.471,200.612,201.111,200.207,200.262,200.66,200.323,200.518,200.211,200.692,199.629,177.254,172.175,166.249,175.902,176.407,176.746,177.164,177.268,176.689,176.171,177.619,177.911,178.262,177.605,172.437,179.661,179.987,180.474,179.543,179.131,175.958,178.861,178.717,177.049,178.952,178.456,176.785,183.199,183.483,183.236,90019,190.0803,195.059,175.7717,178.6162,0.9158077,0.9248934
org.eclipse.collections.impl.parallel.ParallelIterateTest.sumByBigDecimal1,13.461,13.181,13.849,13.671,13.947,11.949,13.972,11.444,14.208,14.191,11.098,14.128,12.817,14.267,12.27,14.202,13.792,11.713,13.405,13.452,11.983,13.681,13.773,11.651,13.557,14.31,13.582,11.554,13.511,13.694,11.653,11.916,12.741,12.641,12.632,10.86,11.131,12.227,12.459,12.865,11.454,12.448,11.341,13.835,13.064,10.686,12.238,12.492,12.698,12.586,10.752,12.221,12.914,12.5,12.508,10.809,11.42,13.912,11.824,12.82,6508,12.72353,13.64887,11.78213,12.56467,0.9204061,0.9269814
org.eclipse.collections.impl.map.mutable.ConcurrentHashMapUnsafeTest.putAllInParallelLargeMap1,10316.811,10278.404,10284.188,10306.313,10307.168,10357.362,10347.99,10370.845,10367.302,10351.743,10350.955,10334.795,10345.294,10291.796,10238.79,10344.978,10355.759,10312.735,10311.477,10342.61,10319.355,10319.195,10367.872,10347.849,10356.754,10372.126,10327.778,10319.692,10354.624,10357.004,9598.797,9502.608,9581.858,9566.061,9572.075,9587.228,9596.751,9526.932,9575.046,9612.937,9623.804,9617.44,9579.924,9607.145,9534.418,9616.269,9609.987,9623.754,9596.788,9601.016,9615.934,9605.644,9572.744,9600.572,9599.378,9603.678,9604.588,9581.675,9563.798,9640.278,200,10313.88,10343.9,9575.686,9603.581,0.9284163,0.9284736
org.eclipse.collections.impl.list.immutable.ImmutableDecapletonListTest.getOnly1,329989.156,329002.108,331494.76,329653.187,330461.921,329979.456,324329.124,329367.298,330559.409,330593.073,330364.763,327516.779,326181.614,329545.808,327720.077,328914.956,327307.57,326175.515,330721.328,330545.598,329654.881,329937.122,329420.982,330447.326,329040.908,329562.337,329153.226,330312.177,330176.126,330408.379,291662.36,307247.993,307660.674,307541.243,307425.253,306086.341,306663.291,305683.567,305813.528,307193.461,308167.542,281893.609,293687.054,306802.274,281931.759,307584.872,306958.851,307182.972,308186.865,305902.226,307266.156,306812.541,307267.4,306130.528,307291.137,307249.365,307145.247,297364.891,287000.512,304477.364,1257,328297,329825.1,298971.9,306451.4,0.9106752,0.9291322
org.eclipse.collections.impl.utility.ArrayListIterateTest.groupByUniqueKeyWithOptimisedList1,103651.937,103706.395,104052.65,103737.834,103183.33,103335.721,103955.8,103639.613,103248.803,103949.985,104071.898,104144.052,104145.539,103874.01,102669.777,103699.119,103773.338,103754.034,103809.704,103778.195,103969.99,104037.793,103892.071,103198.385,103856.851,103846.481,104243.399,103742.184,103706.356,103269.353,96590.004,96282.98,96451.75,96303.892,96560.524,96727.975,96621.965,96449.492,96414.158,96603.085,96637.439,96297.295,96419.88,96239.794,95711.25,96119.771,96094.781,96244.961,96235.778,96169.492,95877.78,96532.018,96496.647,96545.114,96407.272,96362.061,96575.464,96447.08,96437.325,96278.763,290,103560.2,103890.1,96231.81,96457.4,0.9284462,0.9292476
org.eclipse.collections.impl.collector.Collectors2Test.groupByUniqueKey_parallelStream_duplicate_from_combiner1,613.131,610.316,612.959,612.558,610.973,612.692,612.967,515.609,607.348,614.514,612.521,605.076,613.717,610.095,607.459,611.25,610.336,607.545,605.433,616.551,610.652,617.621,613.598,613.434,604.029,611.738,602.464,603.789,611.36,607.355,572.505,558.757,573.875,569.45,567.037,569.189,562.434,488.71,564.444,562.666,559.283,568.322,565.762,573.791,552.597,564.021,560.064,570.453,566.464,566.67,571.96,564.915,557.953,569.775,568.524,572.477,574.154,571.095,564.073,569.147,10,596.9317,612.0606,554.3723,568.0996,0.9265576,0.9294777
